om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
551570,2015,02,01,2015-02-01,15:48:00,3,LA,22,0,1.0,0,0,0.0,0.0,32.68,-91.18,32.68,-91.18,0,0,0,0,0,35,0,0,0
556130,2015,02,01,2015-02-01,16:30:00,3,LA,22,0,1.0,0,0,0.0,0.0,31.27,-92.69,31.27,-92.69,0,0,0,0,0,79,0,0,0
558371,2015,02,09,2015-02-09,18:20:00,3,GA,13,0,0.75,0,0,0.0,0.0,31.4,-82.92,31.4,-82.92,0,0,0,0,0,69,0,0,0
560392,2015,02,28,2015-02-28,12:51:00,3,FL,12,0,0.75,0,0,0.0,0.0,26.883,-80.1311,26.883,-80.1311,0,0,0,0,0,99,0,0,0
553874,2015,02,28,2015-02-28,17:35:00,3,FL,12,0,0.88,0,0,0.0,0.0,27.53,-81.01,27.53,-81.01,0,0,0,0,0,93,0,0,0
557304,2015,03,11,2015-03-11,16:06:00,3,NC,37,0,1.0,0,0,0.0,0.0,35.6,-76.79,35.6,-76.79,0,0,0,0,0,13,0,0,0
557306,2015,03,11,2015-03-11,16:15:00,3,NC,37,0,1.0,0,0,0.0,0.0,35.59,-76.66,35.59,-76.66,0,0,0,0,0,13,0,0,0
557308,2015,03,11,2015-03-11,16:35:00,3,NC,37,0,1.75,0,0,0.0,0.0,35.47,-76.43,35.47,-76.43,0,0,0,0,0,95,0,0,0
558444,2015,03,18,2015-03-18,20:56:00,3,MS,28,0,1.0,0,0,0.0,0.0,31.7249,-89.4641,31.7249,-89.4641,0,0,0,0,0,31,0,0,0
568612,2015,03,19,2015-03-19,16:49:00,3,TX,48,0,1.0,0,0,0.0,0.0,33.85,-98.84,33.85,-98.84,0,0,0,0,0,485,0,0,0
557377,2015,03,19,2015-03-19,18:18:00,3,TX,48,0,0.88,0,0,0.0,0.0,33.45,-97.82,33.45,-97.82,0,0,0,0,0,337,0,0,0
558120,2015,03,19,2015-03-19,19:18:00,3,NM,35,0,1.0,0,0,0.0,0.0,34.06,-104.54,34.06,-104.54,0,0,0,0,0,11,0,0,0
558121,2015,03,19,2015-03-19,19:56:00,3,NM,35,0,0.75,0,0,0.0,0.0,33.95,-103.65,33.95,-103.65,0,0,0,0,0,41,0,0,0
555910,2015,03,19,2015-03-19,22:45:00,3,TX,48,0,1.0,0,0,0.0,0.0,34.06,-101.84,34.06,-101.84,0,0,0,0,0,189,0,0,0
566839,2015,03,22,2015-03-22,16:25:00,3,MS,28,0,1.0,0,0,0.0,0.0,31.67,-88.65,31.67,-88.65,0,0,0,0,0,153,0,0,0
566838,2015,03,22,2015-03-22,17:10:00,3,AL,1,0,1.0,0,0,0.0,0.0,31.65,-88.15,31.65,-88.15,0,0,0,0,0,129,0,0,0
558380,2015,03,23,2015-03-23,14:49:00,3,FL,12,0,0.75,0,0,0.0,0.0,29.36,-81.16,29.36,-81.16,0,0,0,0,0,35,0,0,0
558379,2015,03,23,2015-03-23,14:57:00,3,FL,12,0,0.88,0,0,0.0,0.0,29.42,-81.16,29.42,-81.16,0,0,0,0,0,35,0,0,0
560936,2015,03,23,2015-03-23,20:07:00,3,KS,20,0,1.0,0,0,0.0,0.0,39.48,-95.74,39.48,-95.74,0,0,0,0,0,85,0,0,0
