om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
1,1958,01,14,1958-01-14,20:30:00,3,LA,22,1,2.0,0,0,0.0,0.0,32.5,-93.78,0.0,0.0,0,0,0,0,0,17,0,0,0
2,1958,02,05,1958-02-05,17:00:00,3,TX,48,1,1.5,0,0,0.0,0.0,33.58,-97.08,0.0,0.0,0,0,0,0,0,97,0,0,0
3,1958,02,05,1958-02-05,18:21:00,3,OK,40,1,0.75,0,0,0.0,0.0,33.7,-96.68,0.0,0.0,0,0,0,0,0,0,0,0,0
4,1958,02,25,1958-02-25,14:00:00,3,CA,6,1,1.0,0,0,0.0,0.0,32.7,-117.0,0.0,0.0,0,0,0,0,0,73,0,0,0
5,1958,02,26,1958-02-26,15:30:00,3,AL,1,1,1.75,0,0,0.0,0.0,31.6,-85.68,0.0,0.0,0,0,0,0,0,45,0,0,0
6,1958,02,26,1958-02-26,17:50:00,3,MS,28,1,1.75,0,0,0.0,0.0,32.2,-90.08,0.0,0.0,0,0,0,0,0,121,0,0,0
7,1958,03,05,1958-03-05,06:20:00,3,TX,48,2,1.0,0,0,0.0,0.0,30.58,-96.18,0.0,0.0,0,0,0,0,0,0,0,0,0
8,1958,03,12,1958-03-12,12:00:00,3,AZ,4,1,4.0,0,0,0.0,0.0,32.78,-109.68,0.0,0.0,0,0,0,0,0,9,0,0,0
9,1958,03,13,1958-03-13,19:15:00,3,NC,37,1,1.0,0,0,0.0,0.0,35.28,-77.58,0.0,0.0,0,0,0,0,0,107,0,0,0
10,1958,03,23,1958-03-23,16:05:00,3,LA,22,2,0.75,0,0,0.0,0.0,32.28,-93.5,0.0,0.0,0,0,0,0,0,15,0,0,0
11,1958,04,02,1958-04-02,12:00:00,3,TX,48,3,2.0,0,0,0.0,0.0,33.88,-95.5,0.0,0.0,0,0,0,0,0,0,0,0,0
12,1958,04,02,1958-04-02,16:30:00,3,OK,40,2,0.75,0,0,0.0,0.0,35.38,-99.4,0.0,0.0,0,0,0,0,0,149,0,0,0
13,1958,04,02,1958-04-02,17:26:00,3,TX,48,4,1.0,0,0,0.0,0.0,33.88,-98.68,0.0,0.0,0,0,0,0,0,485,0,0,0
14,1958,04,02,1958-04-02,17:45:00,3,TX,48,5,1.0,0,0,0.0,0.0,34.0,-98.5,0.0,0.0,0,0,0,0,0,485,0,0,0
15,1958,04,02,1958-04-02,17:55:00,3,TX,48,6,2.0,0,0,0.0,0.0,34.0,-98.5,0.0,0.0,0,0,0,0,0,485,0,0,0
16,1958,04,02,1958-04-02,18:14:00,3,TX,48,7,1.0,0,0,0.0,0.0,34.0,-98.18,0.0,0.0,0,0,0,0,0,77,0,0,0
17,1958,04,02,1958-04-02,18:15:00,3,TX,48,8,1.0,0,0,0.0,0.0,33.58,-98.28,0.0,0.0,0,0,0,0,0,77,0,0,0
18,1958,04,02,1958-04-02,18:25:00,3,OK,40,3,1.75,0,0,0.0,0.0,36.58,-98.9,0.0,0.0,0,0,0,0,0,151,0,0,0
19,1958,04,02,1958-04-02,18:30:00,3,KS,20,1,1.0,0,0,0.0,0.0,39.0,-94.58,0.0,0.0,0,0,0,0,0,0,0,0,0
20,1958,04,02,1958-04-02,18:40:00,3,TX,48,9,2.75,0,0,0.0,0.0,33.58,-97.9,0.0,0.0,0,0,0,0,0,337,0,0,0
21,1958,04,02,1958-04-02,19:00:00,3,OK,40,4,0.75,0,0,0.0,0.0,35.78,-97.9,0.0,0.0,0,0,0,0,0,73,0,0,0
22,1958,04,02,1958-04-02,20:00:00,3,OK,40,5,2.0,0,0,0.0,0.0,36.0,-97.58,0.0,0.0,0,0,0,0,0,83,0,0,0
23,1958,04,02,1958-04-02,20:00:00,3,TX,48,10,1.0,0,0,0.0,0.0,33.0,-97.28,0.0,0.0,0,0,0,0,0,121,0,0,0
