om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
1,1980,01,17,1980-01-17,10:00:00,3,TX,48,1,1.75,0,0,0.0,0.0,29.03,-99.28,0.0,0.0,0,0,0,0,0,325,0,0,0
2,1980,01,17,1980-01-17,10:10:00,3,TX,48,2,1.75,0,0,0.0,0.0,30.0,-98.05,0.0,0.0,0,0,0,0,0,209,0,0,0
3,1980,01,17,1980-01-17,10:15:00,3,TX,48,3,1.0,0,0,0.0,0.0,29.92,-97.85,0.0,0.0,0,0,0,0,0,209,0,0,0
4,1980,02,19,1980-02-19,16:12:00,3,CA,6,1,0.75,0,0,0.0,0.0,36.77,-119.72,0.0,0.0,0,0,0,0,0,19,0,0,0
5,1980,02,21,1980-02-21,11:45:00,3,IN,18,1,1.0,0,0,0.0,0.0,39.65,-86.87,0.0,0.0,0,0,0,0,0,133,0,0,0
6,1980,02,21,1980-02-21,12:00:00,3,IN,18,2,1.75,0,0,0.0,0.0,39.73,-86.17,0.0,0.0,0,0,0,0,0,97,0,0,0
7,1980,02,21,1980-02-21,12:00:00,3,IN,18,3,1.75,0,0,0.0,0.0,39.62,-86.53,0.0,0.0,0,0,0,0,0,63,0,0,0
8,1980,02,21,1980-02-21,12:10:00,3,IN,18,4,1.75,0,0,0.0,0.0,39.62,-86.37,0.0,0.0,0,0,0,0,0,109,0,0,0
9,1980,02,21,1980-02-21,17:05:00,3,IN,18,5,3.0,0,0,0.0,0.0,40.03,-86.9,0.0,0.0,0,0,0,0,0,107,0,0,0
10,1980,02,22,1980-02-22,19:55:00,3,AL,1,1,2.0,0,0,0.0,0.0,32.93,-85.67,0.0,0.0,0,0,0,0,0,123,0,0,0
11,1980,02,22,1980-02-22,19:59:00,3,AL,1,2,0.75,0,0,0.0,0.0,32.9,-85.38,0.0,0.0,0,0,0,0,0,17,0,0,0
12,1980,02,23,1980-02-23,18:43:00,3,NC,37,1,1.0,0,0,0.0,0.0,34.78,-76.85,0.0,0.0,0,0,0,0,0,31,0,0,0
13,1980,02,23,1980-02-23,18:45:00,3,NC,37,2,1.0,0,0,0.0,0.0,34.9,-77.23,0.0,0.0,0,0,0,0,0,103,0,0,0
14,1980,02,23,1980-02-23,19:00:00,3,NC,37,3,1.75,0,0,0.0,0.0,34.57,-77.67,0.0,0.0,0,0,0,0,0,141,0,0,0
15,1980,02,23,1980-02-23,19:30:00,3,NC,37,4,1.0,0,0,0.0,0.0,34.33,-78.22,0.0,0.0,0,0,0,0,0,47,0,0,0
16,1980,02,24,1980-02-24,10:15:00,3,FL,12,1,2.75,0,0,0.0,0.0,30.12,-83.58,0.0,0.0,0,0,0,0,0,123,0,0,0
17,1980,02,24,1980-02-24,10:50:00,3,FL,12,2,1.75,0,0,0.0,0.0,30.0,-83.33,0.0,0.0,0,0,0,0,0,67,0,0,0
18,1980,02,29,1980-02-29,19:40:00,3,TX,48,4,0.75,0,0,0.0,0.0,30.63,-97.67,0.0,0.0,0,0,0,0,0,491,0,0,0
19,1980,02,29,1980-02-29,20:30:00,3,TX,48,5,0.75,0,0,0.0,0.0,30.3,-97.93,0.0,0.0,0,0,0,0,0,453,0,0,0
20,1980,02,29,1980-02-29,20:40:00,3,TX,48,6,1.75,0,0,0.0,0.0,30.3,-97.77,0.0,0.0,0,0,0,0,0,453,0,0,0
21,1980,02,29,1980-02-29,21:00:00,3,TX,48,7,0.75,0,0,0.0,0.0,30.12,-97.32,0.0,0.0,0,0,0,0,0,21,0,0,0
22,1980,02,29,1980-02-29,21:30:00,3,TX,48,8,1.75,0,0,0.0,0.0,30.08,-97.85,0.0,0.0,0,0,0,0,0,209,0,0,0
23,1980,02,29,1980-02-29,21:50:00,3,TX,48,9,1.75,0,0,0.0,0.0,29.92,-97.75,0.0,0.0,0,0,0,0,0,55,0,0,0
24,1980,02,29,1980-02-29,23:10:00,3,TX,48,10,1.0,0,0,0.0,0.0,31.47,-97.12,0.0,0.0,0,0,0,0,0,309,0,0,0
25,1980,03,04,1980-03-04,21:52:00,3,AR,5,1,1.75,0,0,0.0,0.0,34.47,-93.05,0.0,0.0,0,0,0,0,0,51,0,0,0
26,1980,03,05,1980-03-05,09:20:00,3,AL,1,3,0.75,0,0,0.0,0.0,33.65,-86.47,0.0,0.0,0,0,0,0,0,115,0,0,0
27,1980,03,05,1980-03-05,14:00:00,3,AL,1,4,1.75,0,0,0.0,0.0,32.95,-85.97,0.0,0.0,0,0,0,0,0,123,0,0,0
28,1980,03,05,1980-03-05,14:30:00,3,AL,1,5,1.75,0,0,0.0,0.0,32.8,-85.65,0.0,0.0,0,0,0,0,0,123,0,0,0
29,1980,03,05,1980-03-05,14:50:00,3,AL,1,6,1.75,0,0,0.0,0.0,32.15,-85.75,0.0,0.0,0,0,0,0,0,11,0,0,0
30,1980,03,05,1980-03-05,18:45:00,3,GA,13,1,1.75,0,0,0.0,0.0,31.78,-83.97,0.0,0.0,0,0,0,0,0,321,0,0,0
