om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
1,1988,01,18,1988-01-18,04:55:00,3,AL,1,1,1.0,0,0,0.0,0.0,30.77,-88.08,0.0,0.0,0,0,0,0,0,97,0,0,0
2,1988,01,18,1988-01-18,05:20:00,3,MS,28,1,1.0,0,0,0.0,0.0,30.5,-89.08,0.0,0.0,0,0,0,0,0,47,0,0,0
3,1988,01,18,1988-01-18,05:44:00,3,AL,1,2,1.0,0,0,0.0,0.0,31.52,-87.88,0.0,0.0,0,0,0,0,0,25,0,0,0
4,1988,01,18,1988-01-18,06:20:00,3,AL,1,3,1.0,0,0,0.0,0.0,31.7,-87.78,0.0,0.0,0,0,0,0,0,25,0,0,0
5,1988,01,18,1988-01-18,21:19:00,3,AR,5,1,1.75,0,0,0.0,0.0,34.73,-92.28,0.0,0.0,0,0,0,0,0,119,0,0,0
6,1988,01,18,1988-01-18,22:47:00,3,TX,48,1,0.75,0,0,0.0,0.0,32.2,-95.88,0.0,0.0,0,0,0,0,0,213,0,0,0
7,1988,01,18,1988-01-18,23:20:00,3,TX,48,2,1.75,0,0,0.0,0.0,32.55,-95.87,0.0,0.0,0,0,0,0,0,467,0,0,0
8,1988,01,18,1988-01-18,23:50:00,3,TX,48,3,1.0,0,0,0.0,0.0,32.68,-95.73,0.0,0.0,0,0,0,0,0,467,0,0,0
9,1988,01,19,1988-01-19,00:07:00,3,TX,48,4,1.0,0,0,0.0,0.0,32.9,-95.43,0.0,0.0,0,0,0,0,0,499,0,0,0
10,1988,01,19,1988-01-19,01:00:00,3,MS,28,2,1.25,0,0,0.0,0.0,34.73,-88.95,0.0,0.0,0,0,0,0,0,139,0,0,0
11,1988,01,19,1988-01-19,02:10:00,3,LA,22,1,1.0,0,0,0.0,0.0,32.02,-93.2,0.0,0.0,0,0,0,0,0,81,0,0,0
12,1988,01,19,1988-01-19,02:15:00,3,LA,22,2,0.88,0,0,0.0,0.0,32.07,-93.02,0.0,0.0,0,0,0,0,0,69,0,0,0
13,1988,01,19,1988-01-19,02:32:00,3,LA,22,3,1.0,0,0,0.0,0.0,32.35,-92.95,0.0,0.0,0,0,0,0,0,13,0,0,0
14,1988,01,19,1988-01-19,03:15:00,3,LA,22,4,1.0,0,0,0.0,0.0,32.35,-92.72,0.0,0.0,0,0,0,0,0,49,0,0,0
15,1988,01,19,1988-01-19,03:29:00,3,AR,5,2,0.75,0,0,0.0,0.0,33.95,-91.85,0.0,0.0,0,0,0,0,0,79,0,0,0
16,1988,01,19,1988-01-19,03:30:00,3,LA,22,5,0.88,0,0,0.0,0.0,32.53,-92.52,0.0,0.0,0,0,0,0,0,61,0,0,0
17,1988,01,19,1988-01-19,10:00:00,3,MS,28,3,0.75,0,0,0.0,0.0,32.58,-90.57,0.0,0.0,0,0,0,0,0,163,0,0,0
18,1988,01,19,1988-01-19,11:05:00,3,MS,28,4,1.0,0,0,0.0,0.0,32.97,-89.9,0.0,0.0,0,0,0,0,0,51,0,0,0
19,1988,01,19,1988-01-19,21:20:00,3,AR,5,3,1.75,0,0,0.0,0.0,34.53,-92.4,0.0,0.0,0,0,0,0,0,125,0,0,0
20,1988,02,29,1988-02-29,17:15:00,3,TX,48,5,1.75,0,0,4.0,0.0,29.25,-98.93,0.0,0.0,0,0,0,0,0,325,0,0,0
21,1988,03,01,1988-03-01,12:05:00,3,OK,40,1,0.88,0,0,0.0,0.0,34.58,-97.13,0.0,0.0,0,0,0,0,0,99,0,0,0
22,1988,03,01,1988-03-01,12:55:00,3,OK,40,2,0.75,0,0,0.0,0.0,34.77,-96.87,0.0,0.0,0,0,0,0,0,123,0,0,0
23,1988,03,01,1988-03-01,14:19:00,3,OK,40,3,0.75,0,0,0.0,0.0,35.4,-95.98,0.0,0.0,0,0,0,0,0,111,0,0,0
24,1988,03,01,1988-03-01,15:28:00,3,OK,40,4,0.75,0,0,0.0,0.0,35.65,-97.48,0.0,0.0,0,0,0,0,0,109,0,0,0
25,1988,03,01,1988-03-01,15:30:00,3,OK,40,5,1.0,0,0,0.0,0.0,35.72,-97.43,0.0,0.0,0,0,0,0,0,83,0,0,0
26,1988,03,01,1988-03-01,15:45:00,3,OK,40,6,1.25,0,0,0.0,0.0,35.75,-97.12,0.0,0.0,0,0,0,0,0,81,0,0,0
27,1988,03,01,1988-03-01,16:00:00,3,TX,48,6,0.75,0,0,0.0,0.0,33.15,-100.23,0.0,0.0,0,0,0,0,0,433,0,0,0
28,1988,03,01,1988-03-01,16:15:00,3,OK,40,7,0.75,0,0,0.0,0.0,35.38,-98.87,0.0,0.0,0,0,0,0,0,149,0,0,0
29,1988,03,01,1988-03-01,16:40:00,3,OK,40,8,0.75,0,0,0.0,0.0,35.3,-98.55,0.0,0.0,0,0,0,0,0,15,0,0,0
30,1988,03,01,1988-03-01,16:50:00,3,TX,48,7,0.75,0,0,0.0,0.0,33.17,-99.75,0.0,0.0,0,0,0,0,0,207,0,0,0
31,1988,03,01,1988-03-01,17:00:00,3,OK,40,9,1.75,0,0,0.0,0.0,34.37,-98.65,0.0,0.0,0,0,0,0,0,33,0,0,0
32,1988,03,01,1988-03-01,17:09:00,3,TX,48,8,0.75,0,0,0.0,0.0,33.17,-99.75,0.0,0.0,0,0,0,0,0,207,0,0,0
33,1988,03,01,1988-03-01,17:15:00,3,TX,48,9,1.75,0,0,0.0,0.0,33.85,-98.8,0.0,0.0,0,0,0,0,0,485,0,0,0
34,1988,03,01,1988-03-01,17:40:00,3,TX,48,10,0.75,0,0,0.0,0.0,33.45,-99.62,0.0,0.0,0,0,0,0,0,275,0,0,0
35,1988,03,01,1988-03-01,17:47:00,3,OK,40,10,0.75,0,0,0.0,0.0,35.22,-97.45,0.0,0.0,0,0,0,0,0,27,0,0,0
36,1988,03,01,1988-03-01,17:50:00,3,TX,48,11,1.0,0,0,0.0,0.0,33.95,-98.67,0.0,0.0,0,0,0,0,0,485,0,0,0
37,1988,03,01,1988-03-01,18:10:00,3,TX,48,12,1.0,0,0,0.0,0.0,33.9,-98.67,0.0,0.0,0,0,0,0,0,485,0,0,0
38,1988,03,01,1988-03-01,18:12:00,3,TX,48,13,1.75,0,0,0.0,0.0,33.18,-99.22,0.0,0.0,0,0,0,0,0,447,0,0,0
