om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
15,1965,03,16,1965-03-16,18:00:00,3,KS,20,1,1.75,0,0,0.0,0.0,37.0,-97.4,0.0,0.0,0,0,0,0,0,191,0,0,0
16,1965,03,16,1965-03-16,18:00:00,3,KS,20,2,1.75,0,0,0.0,0.0,37.2,-97.0,0.0,0.0,0,0,0,0,0,35,0,0,0
17,1965,03,16,1965-03-16,18:00:00,3,OK,40,8,0.75,0,0,0.0,0.0,35.88,-97.4,0.0,0.0,0,0,0,0,0,83,0,0,0
18,1965,03,16,1965-03-16,18:20:00,3,KS,20,3,2.0,0,0,0.0,0.0,37.5,-97.28,0.0,0.0,0,0,0,0,0,173,0,0,0
19,1965,03,16,1965-03-16,18:30:00,3,TX,48,3,3.0,0,0,0.0,0.0,32.2,-98.18,0.0,0.0,0,0,0,0,0,143,0,0,0
20,1965,03,16,1965-03-16,18:35:00,3,OK,40,9,1.5,0,0,0.0,0.0,36.0,-97.18,0.0,0.0,0,0,0,0,0,119,0,0,0
21,1965,03,16,1965-03-16,19:30:00,3,OK,40,10,1.25,0,0,0.0,0.0,36.58,-96.68,0.0,0.0,0,0,0,0,0,113,0,0,0
22,1965,03,16,1965-03-16,20:15:00,3,KS,20,4,1.75,0,0,0.0,0.0,38.78,-94.9,0.0,0.0,0,0,0,0,0,91,0,0,0
23,1965,03,16,1965-03-16,20:30:00,3,KS,20,5,1.0,0,0,0.0,0.0,38.78,-94.9,0.0,0.0,0,0,0,0,0,91,0,0,0
24,1965,03,16,1965-03-16,20:40:00,3,MO,29,3,1.75,0,0,0.0,0.0,37.2,-94.4,0.0,0.0,0,0,0,0,0,97,0,0,0
25,1965,03,16,1965-03-16,21:40:00,3,MO,29,4,1.75,0,0,0.0,0.0,37.5,-93.4,0.0,0.0,0,0,0,0,0,167,0,0,0
26,1965,03,16,1965-03-16,22:00:00,3,OK,40,11,1.5,0,0,0.0,0.0,36.28,-95.08,0.0,0.0,0,0,0,0,0,97,0,0,0
27,1965,03,17,1965-03-17,02:30:00,3,MO,29,5,1.25,0,0,0.0,0.0,40.0,-94.28,0.0,0.0,0,0,0,0,0,63,0,0,0
28,1965,03,17,1965-03-17,15:00:00,3,NC,37,1,2.75,0,0,0.0,0.0,34.5,-79.28,0.0,0.0,0,0,0,0,0,155,0,0,0
29,1965,03,17,1965-03-17,15:30:00,3,AL,1,1,2.0,0,0,0.0,0.0,32.7,-85.28,0.0,0.0,0,0,0,0,0,81,0,0,0
30,1965,03,17,1965-03-17,16:00:00,3,SC,45,1,1.75,0,0,0.0,0.0,34.5,-81.9,0.0,0.0,0,0,0,0,0,59,0,0,0
31,1965,03,17,1965-03-17,17:15:00,3,SC,45,2,2.0,0,0,0.0,0.0,34.7,-81.18,0.0,0.0,0,0,0,0,0,23,0,0,0
32,1965,03,17,1965-03-17,17:30:00,3,GA,13,2,2.5,0,0,0.0,0.0,32.7,-83.58,0.0,0.0,0,0,0,0,0,289,0,0,0
33,1965,03,17,1965-03-17,19:00:00,3,SC,45,3,0.75,0,0,0.0,0.0,34.28,-79.9,0.0,0.0,0,0,0,0,0,31,0,0,0
34,1965,03,17,1965-03-17,19:30:00,3,SC,45,4,2.0,0,0,0.0,0.0,34.28,-79.78,0.0,0.0,0,0,0,0,0,31,0,0,0
35,1965,03,19,1965-03-19,18:00:00,3,FL,12,1,0.75,0,0,0.0,0.0,30.7,-84.9,0.0,0.0,0,0,0,0,0,63,0,0,0
36,1965,03,19,1965-03-19,18:00:00,3,GA,13,3,0.75,0,0,0.0,0.0,30.78,-84.0,0.0,0.0,0,0,0,0,0,275,0,0,0
37,1965,03,25,1965-03-25,19:15:00,3,AL,1,2,1.0,0,0,0.0,0.0,34.78,-86.9,0.0,0.0,0,0,0,0,0,83,0,0,0
38,1965,03,28,1965-03-28,15:10:00,3,MO,29,6,0.75,0,0,0.0,0.0,37.2,-89.58,0.0,0.0,0,0,0,0,0,201,0,0,0
39,1965,03,28,1965-03-28,18:30:00,3,MS,28,3,1.75,0,0,0.0,0.0,33.58,-88.58,0.0,0.0,0,0,0,0,0,25,0,0,0
40,1965,03,30,1965-03-30,00:30:00,3,LA,22,1,1.75,0,0,0.0,0.0,31.2,-93.28,0.0,0.0,0,0,0,0,0,115,0,0,0
41,1965,03,30,1965-03-30,00:40:00,3,TX,48,4,0.75,0,0,0.0,0.0,29.38,-97.58,0.0,0.0,0,0,0,0,0,177,0,0,0
42,1965,03,30,1965-03-30,09:00:00,3,TX,48,5,2.0,0,0,0.0,0.0,30.38,-94.0,0.0,0.0,0,0,0,0,0,241,0,0,0
43,1965,03,30,1965-03-30,09:10:00,3,TX,48,6,0.75,0,0,0.0,0.0,29.48,-98.4,0.0,0.0,0,0,0,0,0,29,0,0,0
44,1965,04,01,1965-04-01,12:30:00,3,CA,6,1,1.75,0,0,0.0,0.0,37.0,-121.8,0.0,0.0,0,0,0,0,0,87,0,0,0
45,1965,04,02,1965-04-02,17:03:00,3,NE,31,1,1.25,0,0,0.0,0.0,41.08,-103.0,0.0,0.0,0,0,0,0,0,33,0,0,0
46,1965,04,02,1965-04-02,20:35:00,3,KS,20,6,3.0,0,0,0.0,0.0,39.58,-99.9,0.0,0.0,0,0,0,0,0,65,0,0,0
47,1965,04,02,1965-04-02,20:45:00,3,NE,31,2,3.0,0,0,0.0,0.0,40.08,-99.78,0.0,0.0,0,0,0,0,0,65,0,0,0
48,1965,04,03,1965-04-03,16:40:00,3,OK,40,12,1.5,0,0,0.0,0.0,36.2,-94.9,0.0,0.0,0,0,0,0,0,41,0,0,0
49,1965,04,03,1965-04-03,17:00:00,3,AR,5,1,1.75,0,0,0.0,0.0,36.2,-94.5,0.0,0.0,0,0,0,0,0,7,0,0,0
50,1965,04,03,1965-04-03,18:00:00,3,AR,5,2,1.5,0,0,0.0,0.0,35.78,-93.78,0.0,0.0,0,0,0,0,0,87,0,0,0
51,1965,04,03,1965-04-03,18:05:00,3,MO,29,7,0.75,0,0,0.0,0.0,37.38,-94.08,0.0,0.0,0,0,0,0,0,11,0,0,0
52,1965,04,03,1965-04-03,18:07:00,3,AR,5,3,1.75,0,0,0.0,0.0,36.2,-94.08,0.0,0.0,0,0,0,0,0,143,0,0,0
53,1965,04,03,1965-04-03,19:00:00,3,MO,29,8,2.0,0,0,0.0,0.0,37.38,-93.9,0.0,0.0,0,0,0,0,0,57,0,0,0
54,1965,04,03,1965-04-03,21:30:00,3,MO,29,9,1.5,0,0,0.0,0.0,37.28,-93.28,0.0,0.0,0,0,0,0,0,77,0,0,0
55,1965,04,03,1965-04-03,22:30:00,3,MO,29,10,0.75,0,0,0.0,0.0,37.2,-93.4,0.0,0.0,0,0,0,0,0,77,0,0,0
56,1965,04,04,1965-04-04,03:00:00,3,AR,5,4,0.75,0,0,0.0,0.0,36.38,-93.4,0.0,0.0,0,0,0,0,0,15,0,0,0
57,1965,04,04,1965-04-04,16:05:00,3,OK,40,13,1.0,0,0,0.0,0.0,35.08,-99.5,0.0,0.0,0,0,0,0,0,55,0,0,0
58,1965,04,04,1965-04-04,16:10:00,3,OK,40,14,2.75,0,0,0.0,0.0,35.88,-99.4,0.0,0.0,0,0,0,0,0,43,0,0,0
59,1965,04,04,1965-04-04,16:45:00,3,OK,40,15,2.0,0,0,0.0,0.0,36.38,-98.68,0.0,0.0,0,0,0,0,0,93,0,0,0
60,1965,04,04,1965-04-04,17:13:00,3,KS,20,7,1.75,0,0,0.0,0.0,37.2,-98.0,0.0,0.0,0,0,0,0,0,77,0,0,0
61,1965,04,04,1965-04-04,17:20:00,3,OK,40,16,2.75,0,0,0.0,0.0,36.0,-99.0,0.0,0.0,0,0,0,0,0,43,0,0,0
62,1965,04,04,1965-04-04,17:45:00,3,OK,40,17,0.75,0,0,0.0,0.0,36.78,-97.5,0.0,0.0,0,0,0,0,0,53,0,0,0
63,1965,04,04,1965-04-04,18:00:00,3,OK,40,18,3.0,0,0,0.0,0.0,36.08,-98.58,0.0,0.0,0,0,0,0,0,11,0,0,0
64,1965,04,04,1965-04-04,18:20:00,3,OK,40,19,1.0,0,0,0.0,0.0,35.5,-98.58,0.0,0.0,0,0,0,0,0,15,0,0,0
65,1965,04,04,1965-04-04,20:00:00,3,OK,40,20,2.75,0,0,0.0,0.0,36.7,-97.68,0.0,0.0,0,0,0,0,0,53,0,0,0
66,1965,04,04,1965-04-04,21:45:00,3,KS,20,8,1.75,0,0,0.0,0.0,37.08,-97.4,0.0,0.0,0,0,0,0,0,191,0,0,0
67,1965,04,04,1965-04-04,22:40:00,3,TX,48,7,0.75,0,0,0.0,0.0,31.0,-102.08,0.0,0.0,0,0,0,0,0,371,0,0,0
68,1965,04,05,1965-04-05,01:20:00,3,OK,40,21,1.25,0,0,0.0,0.0,36.7,-96.0,0.0,0.0,0,0,0,0,0,113,0,0,0
69,1965,04,05,1965-04-05,15:00:00,3,OK,40,22,0.75,0,0,0.0,0.0,34.5,-97.0,0.0,0.0,0,0,0,0,0,99,0,0,0
70,1965,04,05,1965-04-05,15:05:00,3,OK,40,23,2.75,0,0,0.0,0.0,36.88,-97.9,0.0,0.0,0,0,0,0,0,53,0,0,0
71,1965,04,05,1965-04-05,19:20:00,3,TX,48,8,1.75,0,0,0.0,0.0,28.5,-99.18,0.0,0.0,0,0,0,0,0,283,0,0,0
72,1965,04,05,1965-04-05,20:00:00,3,TX,48,9,3.0,0,0,0.0,0.0,29.28,-99.08,0.0,0.0,0,0,0,0,0,325,0,0,0
73,1965,04,06,1965-04-06,00:40:00,3,KS,20,9,2.0,0,0,0.0,0.0,39.0,-95.4,0.0,0.0,0,0,0,0,0,45,0,0,0
74,1965,04,06,1965-04-06,00:50:00,3,MO,29,11,2.75,0,0,0.0,0.0,39.0,-94.5,0.0,0.0,0,0,0,0,0,95,0,0,0
75,1965,04,06,1965-04-06,02:30:00,3,TX,48,10,2.75,0,0,0.0,0.0,29.2,-99.78,0.0,0.0,0,0,0,0,0,463,0,0,0
76,1965,04,06,1965-04-06,11:10:00,3,TN,47,1,0.75,0,0,0.0,0.0,36.28,-86.5,0.0,0.0,0,0,0,0,0,165,0,0,0
77,1965,04,06,1965-04-06,14:00:00,3,KY,21,1,0.75,0,0,0.0,0.0,36.58,-89.18,0.0,0.0,0,0,0,0,0,75,0,0,0
78,1965,04,06,1965-04-06,15:00:00,3,KY,21,2,1.0,0,0,0.0,0.0,36.7,-88.58,0.0,0.0,0,0,0,0,0,83,0,0,0
79,1965,04,06,1965-04-06,15:45:00,3,IN,18,1,2.5,0,0,0.0,0.0,37.78,-87.4,0.0,0.0,0,0,0,0,0,0,0,0,0
80,1965,04,06,1965-04-06,16:00:00,3,KY,21,3,1.0,0,0,0.0,0.0,38.2,-85.9,0.0,0.0,0,0,0,0,0,0,0,0,0
81,1965,04,06,1965-04-06,20:30:00,3,TN,47,2,1.0,0,0,0.0,0.0,36.0,-85.08,0.0,0.0,0,0,0,0,0,35,0,0,0
82,1965,04,07,1965-04-07,16:08:00,3,SC,45,5,1.0,0,0,0.0,0.0,33.88,-81.08,0.0,0.0,0,0,0,0,0,63,0,0,0
83,1965,04,07,1965-04-07,17:30:00,3,TX,48,11,2.0,0,0,0.0,0.0,34.7,-100.5,0.0,0.0,0,0,0,0,0,191,0,0,0
84,1965,04,07,1965-04-07,18:30:00,3,OK,40,24,1.5,0,0,0.0,0.0,34.5,-99.58,0.0,0.0,0,0,0,0,0,65,0,0,0
85,1965,04,08,1965-04-08,00:05:00,3,NE,31,3,1.75,0,0,0.0,0.0,41.38,-96.5,0.0,0.0,0,0,0,0,0,155,0,0,0
86,1965,04,08,1965-04-08,03:30:00,3,TX,48,12,1.75,0,0,0.0,0.0,33.08,-98.58,0.0,0.0,0,0,0,0,0,503,0,0,0
87,1965,04,08,1965-04-08,09:10:00,3,IL,17,1,0.75,0,0,0.0,0.0,39.78,-90.0,0.0,0.0,0,0,0,0,0,137,0,0,0
88,1965,04,08,1965-04-08,14:25:00,3,IN,18,2,2.0,0,0,0.0,0.0,40.08,-86.9,0.0,0.0,0,0,0,0,0,107,0,0,0
89,1965,04,08,1965-04-08,15:10:00,3,IN,18,3,0.75,0,0,0.0,0.0,40.0,-86.18,0.0,0.0,0,0,0,0,0,57,0,0,0
90,1965,04,08,1965-04-08,16:00:00,3,IN,18,4,2.0,0,0,0.0,0.0,40.0,-86.0,0.0,0.0,0,0,0,0,0,57,0,0,0
91,1965,04,08,1965-04-08,16:42:00,3,IN,18,5,0.75,0,0,0.0,0.0,39.7,-86.28,0.0,0.0,0,0,0,0,0,97,0,0,0
92,1965,04,08,1965-04-08,16:45:00,3,IN,18,6,1.5,0,0,0.0,0.0,39.7,-86.18,0.0,0.0,0,0,0,0,0,97,0,0,0
93,1965,04,08,1965-04-08,17:25:00,3,IN,18,7,1.75,0,0,0.0,0.0,39.78,-85.68,0.0,0.0,0,0,0,0,0,59,0,0,0
94,1965,04,08,1965-04-08,18:25:00,3,OH,39,1,0.75,0,0,0.0,0.0,39.7,-84.78,0.0,0.0,0,0,0,0,0,135,0,0,0
95,1965,04,08,1965-04-08,19:15:00,3,IN,18,8,1.75,0,0,0.0,0.0,39.08,-85.58,0.0,0.0,0,0,0,0,0,79,0,0,0
96,1965,04,08,1965-04-08,19:25:00,3,IN,18,9,1.75,0,0,0.0,0.0,39.0,-85.58,0.0,0.0,0,0,0,0,0,79,0,0,0
97,1965,04,08,1965-04-08,21:00:00,3,KY,21,4,1.75,0,0,0.0,0.0,38.7,-84.18,0.0,0.0,0,0,0,0,0,23,0,0,0
98,1965,04,09,1965-04-09,00:01:00,3,KY,21,5,1.75,0,0,0.0,0.0,37.38,-82.28,0.0,0.0,0,0,0,0,0,195,0,0,0
99,1965,04,09,1965-04-09,14:00:00,3,OK,40,25,3.0,0,0,0.0,0.0,35.2,-99.9,0.0,0.0,0,0,0,0,0,9,0,0,0
100,1965,04,09,1965-04-09,15:00:00,3,TX,48,13,2.0,0,0,0.0,0.0,33.5,-100.78,0.0,0.0,0,0,0,0,0,125,0,0,0
101,1965,04,09,1965-04-09,16:01:00,3,TX,48,14,1.0,0,0,0.0,0.0,34.38,-100.28,0.0,0.0,0,0,0,0,0,75,0,0,0
102,1965,04,09,1965-04-09,19:00:00,3,OK,40,26,0.75,0,0,0.0,0.0,35.5,-99.0,0.0,0.0,0,0,0,0,0,39,0,0,0
103,1965,04,09,1965-04-09,19:35:00,3,TX,48,15,1.75,0,0,0.0,0.0,33.38,-98.18,0.0,0.0,0,0,0,0,0,237,0,0,0
104,1965,04,10,1965-04-10,13:28:00,3,KS,20,10,0.75,0,0,0.0,0.0,39.5,-95.08,0.0,0.0,0,0,0,0,0,5,0,0,0
105,1965,04,10,1965-04-10,16:55:00,3,MO,29,12,1.5,0,0,0.0,0.0,39.88,-94.0,0.0,0.0,0,0,0,0,0,61,0,0,0
106,1965,04,10,1965-04-10,17:00:00,3,SD,46,1,2.0,0,0,0.0,0.0,44.7,-97.68,0.0,0.0,0,0,0,0,0,25,0,0,0
107,1965,04,10,1965-04-10,17:15:00,3,AR,5,5,1.75,0,0,0.0,0.0,35.58,-92.5,0.0,0.0,0,0,0,0,0,141,0,0,0
108,1965,04,10,1965-04-10,18:00:00,3,IA,19,1,0.75,0,0,0.0,0.0,43.2,-95.0,0.0,0.0,0,0,0,0,0,41,0,0,0
109,1965,04,10,1965-04-10,18:30:00,3,SD,46,2,1.0,0,0,0.0,0.0,45.0,-97.58,0.0,0.0,0,0,0,0,0,25,0,0,0
110,1965,04,10,1965-04-10,19:45:00,3,MO,29,13,1.75,0,0,0.0,0.0,39.2,-93.0,0.0,0.0,0,0,0,0,0,195,0,0,0
111,1965,04,10,1965-04-10,20:00:00,3,AR,5,6,1.75,0,0,0.0,0.0,35.28,-92.4,0.0,0.0,0,0,0,0,0,45,0,0,0
112,1965,04,11,1965-04-11,01:10:00,3,OK,40,27,2.0,0,0,0.0,0.0,35.08,-97.68,0.0,0.0,0,0,0,0,0,51,0,0,0
113,1965,04,11,1965-04-11,01:50:00,3,OK,40,28,1.75,0,0,0.0,0.0,36.2,-95.9,0.0,0.0,0,0,0,0,0,143,0,0,0
114,1965,04,11,1965-04-11,02:15:00,3,MO,29,14,1.75,0,0,0.0,0.0,39.0,-92.4,0.0,0.0,0,0,0,0,0,19,0,0,0
115,1965,04,11,1965-04-11,04:30:00,3,IL,17,2,1.5,0,0,0.0,0.0,40.08,-88.28,0.0,0.0,0,0,0,0,0,19,0,0,0
116,1965,04,11,1965-04-11,05:40:00,3,IL,17,3,1.0,0,0,0.0,0.0,40.2,-87.58,0.0,0.0,0,0,0,0,0,183,0,0,0
117,1965,04,11,1965-04-11,15:15:00,3,WI,55,1,0.75,0,0,0.0,0.0,43.2,-88.68,0.0,0.0,0,0,0,0,0,55,0,0,0
118,1965,04,11,1965-04-11,17:30:00,3,AR,5,7,2.0,0,0,0.0,0.0,35.58,-90.28,0.0,0.0,0,0,0,0,0,111,0,0,0
119,1965,04,11,1965-04-11,17:38:00,3,AR,5,8,1.75,0,0,0.0,0.0,35.2,-90.78,0.0,0.0,0,0,0,0,0,37,0,0,0
120,1965,04,11,1965-04-11,18:00:00,3,IN,18,10,2.0,0,0,0.0,0.0,40.38,-86.9,0.0,0.0,0,0,0,0,0,157,0,0,0
121,1965,04,11,1965-04-11,18:00:00,3,IN,18,11,1.5,0,0,0.0,0.0,41.58,-86.28,0.0,0.0,0,0,0,0,0,141,0,0,0
122,1965,04,11,1965-04-11,18:56:00,3,TN,47,3,0.75,0,0,0.0,0.0,36.08,-86.68,0.0,0.0,0,0,0,0,0,37,0,0,0
123,1965,04,11,1965-04-11,19:30:00,3,TN,47,4,0.75,0,0,0.0,0.0,35.08,-89.9,0.0,0.0,0,0,0,0,0,157,0,0,0
124,1965,04,11,1965-04-11,20:07:00,3,IN,18,12,2.0,0,0,0.0,0.0,40.5,-85.58,0.0,0.0,0,0,0,0,0,53,0,0,0
125,1965,04,11,1965-04-11,21:15:00,3,NY,36,1,1.75,0,0,0.0,0.0,42.7,-78.9,0.0,0.0,0,0,0,0,0,29,0,0,0
126,1965,04,11,1965-04-11,23:00:00,3,MS,28,4,0.75,0,0,0.0,0.0,33.38,-91.0,0.0,0.0,0,0,0,0,0,151,0,0,0
127,1965,04,12,1965-04-12,00:05:00,3,NY,36,2,0.75,0,0,0.0,0.0,42.88,-78.9,0.0,0.0,0,0,0,0,0,29,0,0,0
128,1965,04,12,1965-04-12,04:00:00,3,AL,1,3,1.0,0,0,0.0,0.0,31.78,-88.18,0.0,0.0,0,0,0,0,0,23,0,0,0
129,1965,04,12,1965-04-12,04:05:00,3,NY,36,3,0.75,0,0,0.0,0.0,41.08,-73.68,0.0,0.0,0,0,0,0,0,0,0,0,0
130,1965,04,12,1965-04-12,04:27:00,3,NY,36,4,1.0,0,0,0.0,0.0,40.7,-72.68,0.0,0.0,0,0,0,0,0,0,0,0,0
131,1965,04,12,1965-04-12,08:30:00,3,MS,28,5,2.0,0,0,0.0,0.0,32.28,-90.0,0.0,0.0,0,0,0,0,0,121,0,0,0
132,1965,04,12,1965-04-12,08:40:00,3,MS,28,6,1.5,0,0,0.0,0.0,32.28,-90.08,0.0,0.0,0,0,0,0,0,121,0,0,0
133,1965,04,12,1965-04-12,08:57:00,3,MS,28,7,1.0,0,0,0.0,0.0,32.2,-89.0,0.0,0.0,0,0,0,0,0,61,0,0,0
134,1965,04,12,1965-04-12,11:35:00,3,GA,13,4,2.0,0,0,0.0,0.0,32.7,-83.68,0.0,0.0,0,0,0,0,0,0,0,0,0
135,1965,04,13,1965-04-13,00:01:00,3,AR,5,9,2.75,0,0,0.0,0.0,35.38,-94.4,0.0,0.0,0,0,0,0,0,131,0,0,0
136,1965,04,14,1965-04-14,15:15:00,3,TX,48,16,1.75,0,0,0.0,0.0,33.88,-100.4,0.0,0.0,0,0,0,0,0,101,0,0,0
137,1965,04,14,1965-04-14,16:30:00,3,TX,48,17,7.5,0,0,0.0,0.0,33.08,-98.58,0.0,0.0,0,0,0,0,0,503,0,0,0
138,1965,04,14,1965-04-14,16:43:00,3,TX,48,18,1.75,0,0,0.0,0.0,33.2,-98.18,0.0,0.0,0,0,0,0,0,237,0,0,0
139,1965,04,15,1965-04-15,12:56:00,3,IL,17,4,0.75,0,0,0.0,0.0,39.78,-89.68,0.0,0.0,0,0,0,0,0,167,0,0,0
140,1965,04,15,1965-04-15,14:24:00,3,TN,47,5,1.25,0,0,0.0,0.0,36.0,-86.5,0.0,0.0,0,0,0,0,0,149,0,0,0
141,1965,04,15,1965-04-15,16:06:00,3,TN,47,6,1.0,0,0,0.0,0.0,35.08,-85.28,0.0,0.0,0,0,0,0,0,65,0,0,0
142,1965,04,18,1965-04-18,21:20:00,3,TX,48,19,1.75,0,0,0.0,0.0,30.9,-97.0,0.0,0.0,0,0,0,0,0,331,0,0,0
143,1965,04,18,1965-04-18,21:45:00,3,TX,48,20,1.75,0,0,0.0,0.0,30.7,-97.0,0.0,0.0,0,0,0,0,0,331,0,0,0
144,1965,04,19,1965-04-19,01:30:00,3,TX,48,21,0.75,0,0,0.0,0.0,30.5,-97.18,0.0,0.0,0,0,0,0,0,331,0,0,0
145,1965,04,19,1965-04-19,12:50:00,3,AL,1,4,1.0,0,0,0.0,0.0,31.5,-85.58,0.0,0.0,0,0,0,0,0,45,0,0,0
146,1965,04,19,1965-04-19,13:00:00,3,AL,1,5,1.75,0,0,0.0,0.0,30.7,-88.08,0.0,0.0,0,0,0,0,0,97,0,0,0
147,1965,04,19,1965-04-19,13:20:00,3,AL,1,6,1.5,0,0,0.0,0.0,30.58,-88.08,0.0,0.0,0,0,0,0,0,97,0,0,0
148,1965,04,19,1965-04-19,13:20:00,3,MS,28,8,1.0,0,0,0.0,0.0,31.7,-89.18,0.0,0.0,0,0,0,0,0,67,0,0,0
149,1965,04,19,1965-04-19,13:50:00,3,AL,1,7,2.0,0,0,0.0,0.0,30.58,-88.08,0.0,0.0,0,0,0,0,0,97,0,0,0
150,1965,04,19,1965-04-19,14:00:00,3,MS,28,9,1.5,0,0,0.0,0.0,31.78,-89.28,0.0,0.0,0,0,0,0,0,67,0,0,0
151,1965,04,19,1965-04-19,14:35:00,3,TX,48,22,2.0,0,0,0.0,0.0,29.2,-97.18,0.0,0.0,0,0,0,0,0,123,0,0,0
152,1965,04,19,1965-04-19,14:45:00,3,LA,22,2,1.75,0,0,0.0,0.0,29.88,-90.08,0.0,0.0,0,0,0,0,0,51,0,0,0
153,1965,04,19,1965-04-19,15:55:00,3,LA,22,3,0.75,0,0,0.0,0.0,30.7,-91.0,0.0,0.0,0,0,0,0,0,33,0,0,0
154,1965,04,19,1965-04-19,16:00:00,3,MS,28,10,3.0,0,0,0.0,0.0,31.5,-88.5,0.0,0.0,0,0,0,0,0,59,0,0,0
155,1965,04,19,1965-04-19,16:00:00,3,TX,48,23,1.25,0,0,0.0,0.0,30.58,-97.0,0.0,0.0,0,0,0,0,0,331,0,0,0
156,1965,04,19,1965-04-19,16:05:00,3,MS,28,11,1.75,0,0,0.0,0.0,31.28,-89.28,0.0,0.0,0,0,0,0,0,35,0,0,0
157,1965,04,19,1965-04-19,16:10:00,3,TX,48,24,1.75,0,0,0.0,0.0,29.2,-97.18,0.0,0.0,0,0,0,0,0,123,0,0,0
158,1965,04,19,1965-04-19,16:30:00,3,TX,48,25,1.75,0,0,0.0,0.0,26.38,-99.0,0.0,0.0,0,0,0,0,0,0,0,0,0
159,1965,04,19,1965-04-19,16:45:00,3,TX,48,26,0.75,0,0,0.0,0.0,28.88,-96.9,0.0,0.0,0,0,0,0,0,469,0,0,0
160,1965,04,19,1965-04-19,16:50:00,3,LA,22,4,1.5,0,0,0.0,0.0,30.28,-91.18,0.0,0.0,0,0,0,0,0,47,0,0,0
161,1965,04,19,1965-04-19,17:00:00,3,TX,48,27,0.75,0,0,0.0,0.0,30.18,-94.08,0.0,0.0,0,0,0,0,0,199,0,0,0
162,1965,04,19,1965-04-19,17:05:00,3,LA,22,5,1.75,0,0,0.0,0.0,30.18,-92.0,0.0,0.0,0,0,0,0,0,55,0,0,0
163,1965,04,19,1965-04-19,17:05:00,3,LA,22,6,1.75,0,0,0.0,0.0,30.28,-92.4,0.0,0.0,0,0,0,0,0,1,0,0,0
164,1965,04,19,1965-04-19,17:30:00,3,MS,28,12,2.75,0,0,0.0,0.0,31.0,-89.5,0.0,0.0,0,0,0,0,0,73,0,0,0
165,1965,04,19,1965-04-19,17:33:00,3,TX,48,28,1.75,0,0,0.0,0.0,28.78,-96.9,0.0,0.0,0,0,0,0,0,469,0,0,0
166,1965,04,19,1965-04-19,17:35:00,3,TX,48,29,1.0,0,0,0.0,0.0,28.28,-98.08,0.0,0.0,0,0,0,0,0,297,0,0,0
167,1965,04,19,1965-04-19,18:08:00,3,LA,22,7,1.0,0,0,0.0,0.0,30.18,-93.18,0.0,0.0,0,0,0,0,0,19,0,0,0
168,1965,04,19,1965-04-19,18:18:00,3,LA,22,8,2.75,0,0,0.0,0.0,29.98,-90.28,0.0,0.0,0,0,0,0,0,89,0,0,0
