om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
1,1978,01,06,1978-01-06,02:13:00,3,AR,5,1,1.75,0,0,0.0,0.0,35.1,-90.77,0.0,0.0,0,0,0,0,0,123,0,0,0
2,1978,01,06,1978-01-06,03:31:00,3,TN,47,1,1.75,0,0,0.0,0.0,35.05,-89.98,0.0,0.0,0,0,0,0,0,157,0,0,0
3,1978,01,07,1978-01-07,13:00:00,3,AR,5,2,1.75,0,0,0.0,0.0,34.32,-92.55,0.0,0.0,0,0,0,0,0,53,0,0,0
4,1978,01,07,1978-01-07,13:45:00,3,AR,5,3,1.75,0,0,0.0,0.0,34.22,-92.02,0.0,0.0,0,0,0,0,0,69,0,0,0
5,1978,01,07,1978-01-07,13:50:00,3,AR,5,4,1.0,0,0,0.0,0.0,34.3,-92.33,0.0,0.0,0,0,0,0,0,53,0,0,0
6,1978,01,07,1978-01-07,15:50:00,3,AR,5,5,1.0,0,0,0.0,0.0,34.68,-92.33,0.0,0.0,0,0,0,0,0,119,0,0,0
7,1978,01,07,1978-01-07,15:55:00,3,AR,5,6,1.0,0,0,0.0,0.0,35.58,-91.25,0.0,0.0,0,0,0,0,0,67,0,0,0
8,1978,01,07,1978-01-07,16:03:00,3,AR,5,7,1.75,0,0,0.0,0.0,34.5,-93.07,0.0,0.0,0,0,0,0,0,51,0,0,0
9,1978,01,07,1978-01-07,16:20:00,3,AR,5,8,1.0,0,0,0.0,0.0,34.57,-92.5,0.0,0.0,0,0,0,0,0,119,0,0,0
10,1978,01,07,1978-01-07,16:30:00,3,AR,5,9,1.75,0,0,0.0,0.0,34.77,-92.25,0.0,0.0,0,0,0,0,0,119,0,0,0
11,1978,01,07,1978-01-07,17:05:00,3,AR,5,10,0.75,0,0,0.0,0.0,34.85,-92.38,0.0,0.0,0,0,0,0,0,119,0,0,0
12,1978,01,07,1978-01-07,17:25:00,3,AR,5,11,1.75,0,0,0.0,0.0,34.88,-92.27,0.0,0.0,0,0,0,0,0,119,0,0,0
13,1978,01,07,1978-01-07,17:30:00,3,LA,22,1,0.75,0,0,0.0,0.0,32.52,-93.72,0.0,0.0,0,0,0,0,0,15,0,0,0
14,1978,01,07,1978-01-07,17:35:00,3,AR,5,12,1.75,0,0,0.0,0.0,34.62,-92.77,0.0,0.0,0,0,0,0,0,125,0,0,0
15,1978,01,07,1978-01-07,17:37:00,3,AR,5,13,1.75,0,0,0.0,0.0,34.87,-92.1,0.0,0.0,0,0,0,0,0,119,0,0,0
16,1978,01,07,1978-01-07,17:45:00,3,AR,5,14,4.0,0,0,0.0,0.0,34.6,-92.42,0.0,0.0,0,0,0,0,0,125,0,0,0
17,1978,01,07,1978-01-07,17:50:00,3,LA,22,2,0.75,0,0,0.0,0.0,32.97,-93.13,0.0,0.0,0,0,0,0,0,27,0,0,0
18,1978,01,07,1978-01-07,20:36:00,3,AR,5,15,0.75,0,0,0.0,0.0,35.13,-90.23,0.0,0.0,0,0,0,0,0,35,0,0,0
19,1978,01,09,1978-01-09,02:15:00,3,NC,37,1,1.75,0,0,0.0,0.0,35.83,-78.92,0.0,0.0,0,0,0,0,0,63,0,0,0
