om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
1,1971,01,03,1971-01-03,13:00:00,3,AR,5,1,1.0,0,0,0.0,0.0,33.88,-94.4,0.0,0.0,0,0,0,0,0,81,0,0,0
2,1971,01,15,1971-01-15,10:15:00,3,GA,13,1,0.75,0,0,0.0,0.0,32.5,-84.18,0.0,0.0,0,0,0,0,0,269,0,0,0
3,1971,01,15,1971-01-15,12:20:00,3,GA,13,2,1.75,0,0,0.0,0.0,32.2,-82.4,0.0,0.0,0,0,0,0,0,279,0,0,0
4,1971,01,24,1971-01-24,18:05:00,3,MS,28,1,2.0,0,0,0.0,0.0,32.28,-90.9,0.0,0.0,0,0,0,0,0,149,0,0,0
5,1971,01,25,1971-01-25,13:20:00,3,TN,47,1,0.75,0,0,0.0,0.0,35.2,-85.28,0.0,0.0,0,0,0,0,0,65,0,0,0
6,1971,01,26,1971-01-26,11:05:00,3,MD,24,1,1.75,0,0,0.0,0.0,39.08,-76.78,0.0,0.0,0,0,0,0,0,3,0,0,0
7,1971,01,26,1971-01-26,11:10:00,3,MD,24,2,1.75,0,0,0.0,0.0,39.2,-76.68,0.0,0.0,0,0,0,0,0,0,0,0,0
8,1971,01,30,1971-01-30,14:45:00,3,TN,47,2,1.75,0,0,0.0,0.0,35.08,-85.28,0.0,0.0,0,0,0,0,0,65,0,0,0
9,1971,01,30,1971-01-30,17:20:00,3,SC,45,1,2.5,0,0,0.0,0.0,34.58,-82.68,0.0,0.0,0,0,0,0,0,7,0,0,0
10,1971,01,30,1971-01-30,19:15:00,3,SC,45,2,1.75,0,0,0.0,0.0,34.2,-80.28,0.0,0.0,0,0,0,0,0,61,0,0,0
11,1971,02,04,1971-02-04,16:30:00,3,MS,28,2,1.75,0,0,0.0,0.0,32.58,-90.0,0.0,0.0,0,0,0,0,0,89,0,0,0
12,1971,02,07,1971-02-07,01:00:00,3,FL,12,1,1.75,0,0,0.0,0.0,30.18,-85.68,0.0,0.0,0,0,0,0,0,5,0,0,0
13,1971,02,07,1971-02-07,01:30:00,3,FL,12,2,1.75,0,0,0.0,0.0,30.78,-85.5,0.0,0.0,0,0,0,0,0,59,0,0,0
14,1971,02,07,1971-02-07,02:05:00,3,AL,1,1,1.75,0,0,0.0,0.0,31.2,-85.18,0.0,0.0,0,0,0,0,0,69,0,0,0
15,1971,02,07,1971-02-07,02:15:00,3,AL,1,2,2.0,0,0,0.0,0.0,31.0,-85.28,0.0,0.0,0,0,0,0,0,69,0,0,0
16,1971,02,07,1971-02-07,06:50:00,3,SC,45,3,1.0,0,0,0.0,0.0,32.5,-80.28,0.0,0.0,0,0,0,0,0,0,0,0,0
17,1971,02,07,1971-02-07,10:15:00,3,SC,45,4,0.75,0,0,0.0,0.0,33.88,-79.5,0.0,0.0,0,0,0,0,0,41,0,0,0
18,1971,02,07,1971-02-07,11:15:00,3,NC,37,1,1.0,0,0,0.0,0.0,34.58,-79.0,0.0,0.0,0,0,0,0,0,155,0,0,0
19,1971,02,07,1971-02-07,14:30:00,3,FL,12,3,2.75,0,0,0.0,0.0,29.08,-81.28,0.0,0.0,0,0,0,0,0,127,0,0,0
20,1971,02,08,1971-02-08,08:17:00,3,FL,12,4,1.75,0,0,0.0,0.0,28.0,-82.5,0.0,0.0,0,0,0,0,0,57,0,0,0
21,1971,02,12,1971-02-12,06:50:00,3,LA,22,1,0.75,0,0,0.0,0.0,30.08,-90.4,0.0,0.0,0,0,0,0,0,0,0,0,0
22,1971,02,15,1971-02-15,19:30:00,3,UT,49,1,0.75,0,0,0.0,0.0,40.78,-112.08,0.0,0.0,0,0,0,0,0,35,0,0,0
23,1971,02,18,1971-02-18,12:35:00,3,OK,40,1,0.75,0,0,0.0,0.0,34.88,-98.4,0.0,0.0,0,0,0,0,0,15,0,0,0
24,1971,02,18,1971-02-18,13:00:00,3,TX,48,1,1.25,0,0,0.0,0.0,33.78,-97.58,0.0,0.0,0,0,0,0,0,337,0,0,0
25,1971,02,18,1971-02-18,14:00:00,3,OK,40,2,1.75,0,0,0.0,0.0,34.0,-97.28,0.0,0.0,0,0,0,0,0,85,0,0,0
26,1971,02,19,1971-02-19,13:55:00,3,IL,17,1,1.0,0,0,0.0,0.0,41.58,-87.58,0.0,0.0,0,0,0,0,0,31,0,0,0
27,1971,02,21,1971-02-21,09:45:00,3,AR,5,2,1.0,0,0,0.0,0.0,35.28,-94.4,0.0,0.0,0,0,0,0,0,131,0,0,0
28,1971,02,22,1971-02-22,00:53:00,3,AL,1,3,1.75,0,0,0.0,0.0,33.58,-86.78,0.0,0.0,0,0,0,0,0,73,0,0,0
29,1971,02,22,1971-02-22,16:00:00,3,OH,39,1,1.75,0,0,0.0,0.0,39.5,-83.4,0.0,0.0,0,0,0,0,0,47,0,0,0
