om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
1,1998,01,01,1998-01-01,13:00:00,3,NM,35,1,1.25,0,0,0.0,0.0,35.37,-107.43,0.0,0.0,0,0,0,0,0,6,0,0,0
2,1998,01,01,1998-01-01,13:15:00,3,NM,35,2,1.0,0,0,0.0,0.0,35.77,-106.7,0.0,0.0,0,0,0,0,0,43,0,0,0
3,1998,01,01,1998-01-01,14:00:00,3,NM,35,3,0.75,0,0,0.0,0.0,35.0,-106.05,0.0,0.0,0,0,0,0,0,57,0,0,0
4,1998,01,01,1998-01-01,14:15:00,3,NM,35,4,0.75,0,0,0.0,0.0,35.08,-107.52,0.0,0.0,0,0,0,0,0,6,0,0,0
5,1998,01,01,1998-01-01,14:44:00,3,NM,35,5,0.75,0,0,0.0,0.0,35.08,-106.57,0.0,0.0,0,0,0,0,0,1,0,0,0
6,1998,01,01,1998-01-01,14:55:00,3,TX,48,1,1.0,0,0,0.0,0.0,34.27,-102.32,0.0,0.0,0,0,0,0,0,279,0,0,0
7,1998,01,01,1998-01-01,15:20:00,3,TX,48,2,1.75,0,0,0.0,0.0,34.32,-102.18,0.0,0.0,0,0,0,0,0,69,0,0,0
8,1998,01,01,1998-01-01,15:55:00,3,NM,35,6,0.88,0,0,0.0,0.0,35.77,-107.02,0.0,0.0,0,0,0,0,0,43,0,0,0
9,1998,01,01,1998-01-01,17:20:00,3,NM,35,7,1.0,0,0,0.0,0.0,36.93,-107.0,0.0,0.0,0,0,0,0,0,39,0,0,0
10,1998,01,01,1998-01-01,17:45:00,3,TX,48,3,1.0,0,0,0.0,0.0,34.47,-101.4,0.0,0.0,0,0,0,0,0,45,0,0,0
11,1998,01,01,1998-01-01,19:30:00,3,NM,35,8,0.88,0,0,0.0,0.0,34.4,-103.2,0.0,0.0,0,0,0,0,0,9,0,0,0
12,1998,01,01,1998-01-01,20:05:00,3,OK,40,1,0.88,0,0,0.0,0.0,35.4,-98.25,0.0,0.0,0,0,0,0,0,15,0,0,0
13,1998,01,01,1998-01-01,23:30:00,3,TX,48,4,1.0,0,0,0.0,0.0,34.05,-102.0,0.0,0.0,0,0,0,0,0,189,0,0,0
14,1998,01,01,1998-01-01,23:48:00,3,TX,48,5,1.25,0,0,0.0,0.0,33.7,-102.5,0.0,0.0,0,0,0,0,0,219,0,0,0
15,1998,01,02,1998-01-02,09:20:00,3,OK,40,2,1.0,0,0,0.0,0.0,34.67,-98.4,0.0,0.0,0,0,0,0,0,31,0,0,0
16,1998,01,02,1998-01-02,16:10:00,3,TX,48,6,0.88,0,0,0.0,0.0,33.52,-98.63,0.0,0.0,0,0,0,0,0,9,0,0,0
17,1998,01,02,1998-01-02,16:57:00,3,TX,48,7,0.75,0,0,0.0,0.0,33.17,-98.38,0.0,0.0,0,0,0,0,0,237,0,0,0
18,1998,01,02,1998-01-02,17:10:00,3,TX,48,8,1.0,0,0,0.0,0.0,33.05,-98.6,0.0,0.0,0,0,0,0,0,503,0,0,0
19,1998,01,02,1998-01-02,18:15:00,3,TX,48,9,1.5,0,0,0.0,0.0,32.78,-98.82,0.0,0.0,0,0,0,0,0,429,0,0,0
20,1998,01,02,1998-01-02,18:17:00,3,TX,48,10,0.75,0,0,0.0,0.0,32.95,-98.02,0.0,0.0,0,0,0,0,0,367,0,0,0
21,1998,01,02,1998-01-02,18:20:00,3,TX,48,11,1.0,0,0,0.0,0.0,33.3,-96.4,0.0,0.0,0,0,0,0,0,85,0,0,0
22,1998,01,02,1998-01-02,18:48:00,3,TX,48,12,1.25,0,0,0.0,0.0,32.92,-98.1,0.0,0.0,0,0,0,0,0,363,0,0,0
23,1998,01,02,1998-01-02,19:10:00,3,TX,48,13,1.0,0,0,0.0,0.0,32.9,-97.53,0.0,0.0,0,0,0,0,0,439,0,0,0
