om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
1,1972,01,13,1972-01-13,05:00:00,3,GA,13,1,1.5,0,0,0.0,0.0,32.38,-83.4,0.0,0.0,0,0,0,0,0,23,0,0,0
2,1972,01,13,1972-01-13,10:00:00,3,TN,47,1,0.75,0,0,0.0,0.0,35.7,-84.28,0.0,0.0,0,0,0,0,0,105,0,0,0
3,1972,01,13,1972-01-13,10:00:00,3,TN,47,2,1.5,0,0,0.0,0.0,35.78,-84.0,0.0,0.0,0,0,0,0,0,9,0,0,0
4,1972,01,13,1972-01-13,10:30:00,3,TN,47,3,1.0,0,0,0.0,0.0,36.28,-83.08,0.0,0.0,0,0,0,0,0,63,0,0,0
5,1972,01,13,1972-01-13,10:30:00,3,TN,47,4,1.0,0,0,0.0,0.0,36.5,-83.5,0.0,0.0,0,0,0,0,0,25,0,0,0
6,1972,01,13,1972-01-13,15:45:00,3,NC,37,1,1.0,0,0,0.0,0.0,35.5,-82.9,0.0,0.0,0,0,0,0,0,87,0,0,0
7,1972,01,13,1972-01-13,17:45:00,3,GA,13,2,0.75,0,0,0.0,0.0,32.7,-81.68,0.0,0.0,0,0,0,0,0,251,0,0,0
8,1972,02,14,1972-02-14,19:15:00,3,AR,5,1,1.75,0,0,0.0,0.0,35.5,-94.4,0.0,0.0,0,0,0,0,0,33,0,0,0
9,1972,02,27,1972-02-27,07:10:00,3,FL,12,1,1.75,0,0,0.0,0.0,30.7,-86.08,0.0,0.0,0,0,0,0,0,131,0,0,0
10,1972,02,27,1972-02-27,08:52:00,3,FL,12,2,0.75,0,0,0.0,0.0,30.38,-84.68,0.0,0.0,0,0,0,0,0,77,0,0,0
11,1972,03,01,1972-03-01,17:00:00,3,TX,48,1,1.75,0,0,0.0,0.0,32.08,-96.5,0.0,0.0,0,0,0,0,0,349,0,0,0
12,1972,03,01,1972-03-01,17:00:00,3,TX,48,2,1.75,0,0,0.0,0.0,33.2,-95.0,0.0,0.0,0,0,0,0,0,449,0,0,0
13,1972,03,01,1972-03-01,17:15:00,3,TX,48,3,1.5,0,0,0.0,0.0,33.38,-94.18,0.0,0.0,0,0,0,0,0,37,0,0,0
14,1972,03,01,1972-03-01,17:25:00,3,TX,48,4,0.75,0,0,0.0,0.0,32.58,-94.68,0.0,0.0,0,0,0,0,0,203,0,0,0
15,1972,03,01,1972-03-01,18:24:00,3,AR,5,2,1.75,0,0,0.0,0.0,34.5,-92.58,0.0,0.0,0,0,0,0,0,125,0,0,0
16,1972,03,01,1972-03-01,18:25:00,3,AR,5,3,1.75,0,0,0.0,0.0,34.5,-93.08,0.0,0.0,0,0,0,0,0,51,0,0,0
17,1972,03,01,1972-03-01,19:20:00,3,IL,17,1,1.75,0,0,0.0,0.0,38.7,-90.0,0.0,0.0,0,0,0,0,0,119,0,0,0
18,1972,03,01,1972-03-01,20:44:00,3,AR,5,4,1.75,0,0,0.0,0.0,34.28,-91.28,0.0,0.0,0,0,0,0,0,1,0,0,0
19,1972,03,01,1972-03-01,22:35:00,3,MS,28,1,1.75,0,0,0.0,0.0,34.0,-90.08,0.0,0.0,0,0,0,0,0,135,0,0,0
20,1972,03,02,1972-03-02,02:25:00,3,MS,28,2,1.2,0,0,0.0,0.0,33.78,-88.58,0.0,0.0,0,0,0,0,0,95,0,0,0
21,1972,03,02,1972-03-02,10:35:00,3,AL,1,1,0.75,0,0,0.0,0.0,31.28,-85.68,0.0,0.0,0,0,0,0,0,45,0,0,0
22,1972,03,07,1972-03-07,18:30:00,3,TX,48,5,1.75,0,0,0.0,0.0,33.2,-95.0,0.0,0.0,0,0,0,0,0,449,0,0,0
23,1972,03,07,1972-03-07,21:34:00,3,LA,22,1,1.75,0,0,0.0,0.0,33.0,-93.68,0.0,0.0,0,0,0,0,0,15,0,0,0
24,1972,03,08,1972-03-08,00:45:00,3,MS,28,3,1.75,0,0,0.0,0.0,32.5,-90.28,0.0,0.0,0,0,0,0,0,89,0,0,0
25,1972,03,08,1972-03-08,20:30:00,3,TX,48,6,1.75,0,0,0.0,0.0,26.1,-97.5,0.0,0.0,0,0,0,0,0,61,0,0,0
26,1972,03,12,1972-03-12,17:43:00,3,IL,17,2,1.0,0,0,0.0,0.0,39.78,-89.68,0.0,0.0,0,0,0,0,0,167,0,0,0
27,1972,03,12,1972-03-12,18:00:00,3,IL,17,3,1.0,0,0,0.0,0.0,40.08,-90.58,0.0,0.0,0,0,0,0,0,169,0,0,0
28,1972,03,12,1972-03-12,19:00:00,3,IL,17,4,0.75,0,0,0.0,0.0,40.2,-89.4,0.0,0.0,0,0,0,0,0,107,0,0,0
29,1972,03,12,1972-03-12,19:20:00,3,OK,40,1,1.5,0,0,0.0,0.0,36.08,-97.4,0.0,0.0,0,0,0,0,0,119,0,0,0
30,1972,03,12,1972-03-12,20:25:00,3,OK,40,2,3.0,0,0,0.0,0.0,35.88,-97.4,0.0,0.0,0,0,0,0,0,83,0,0,0
31,1972,03,12,1972-03-12,20:55:00,3,OK,40,3,2.75,0,0,0.0,0.0,35.7,-97.18,0.0,0.0,0,0,0,0,0,109,0,0,0
32,1972,03,13,1972-03-13,15:00:00,3,TX,48,7,0.75,0,0,0.0,0.0,26.28,-98.18,0.0,0.0,0,0,0,0,0,215,0,0,0
33,1972,03,14,1972-03-14,23:00:00,3,KS,20,1,1.75,0,0,0.0,0.0,39.2,-97.0,0.0,0.0,0,0,0,0,0,27,0,0,0
34,1972,03,15,1972-03-15,16:10:00,3,AR,5,5,0.75,0,0,0.0,0.0,34.08,-94.0,0.0,0.0,0,0,0,0,0,61,0,0,0
35,1972,03,15,1972-03-15,16:30:00,3,TX,48,8,1.75,0,0,0.0,0.0,29.78,-98.78,0.0,0.0,0,0,0,0,0,259,0,0,0
36,1972,03,15,1972-03-15,17:05:00,3,TX,48,9,1.0,0,0,0.0,0.0,29.68,-98.08,0.0,0.0,0,0,0,0,0,187,0,0,0
37,1972,03,15,1972-03-15,19:00:00,3,TX,48,10,1.75,0,0,0.0,0.0,29.0,-98.0,0.0,0.0,0,0,0,0,0,255,0,0,0
38,1972,03,18,1972-03-18,13:22:00,3,LA,22,2,0.75,0,0,0.0,0.0,30.5,-91.18,0.0,0.0,0,0,0,0,0,33,0,0,0
39,1972,03,18,1972-03-18,13:45:00,3,LA,22,3,1.0,0,0,0.0,0.0,30.38,-90.9,0.0,0.0,0,0,0,0,0,63,0,0,0
40,1972,03,18,1972-03-18,13:45:00,3,MS,28,4,1.75,0,0,0.0,0.0,30.5,-89.68,0.0,0.0,0,0,0,0,0,109,0,0,0
41,1972,03,18,1972-03-18,13:55:00,3,LA,22,4,2.0,0,0,0.0,0.0,30.18,-90.9,0.0,0.0,0,0,0,0,0,5,0,0,0
42,1972,03,18,1972-03-18,14:07:00,3,MS,28,5,1.75,0,0,0.0,0.0,30.9,-90.5,0.0,0.0,0,0,0,0,0,0,0,0,0
43,1972,03,18,1972-03-18,14:10:00,3,MS,28,6,1.75,0,0,0.0,0.0,31.5,-89.78,0.0,0.0,0,0,0,0,0,65,0,0,0
44,1972,03,18,1972-03-18,14:45:00,3,LA,22,5,1.0,0,0,0.0,0.0,29.98,-90.4,0.0,0.0,0,0,0,0,0,89,0,0,0
45,1972,03,18,1972-03-18,14:48:00,3,AL,1,2,1.0,0,0,0.0,0.0,30.58,-88.0,0.0,0.0,0,0,0,0,0,0,0,0,0
46,1972,03,18,1972-03-18,15:11:00,3,LA,22,6,1.75,0,0,0.0,0.0,29.98,-90.28,0.0,0.0,0,0,0,0,0,89,0,0,0
47,1972,03,18,1972-03-18,15:23:00,3,MS,28,7,1.75,0,0,0.0,0.0,31.1,-88.68,0.0,0.0,0,0,0,0,0,41,0,0,0
48,1972,03,18,1972-03-18,15:27:00,3,AL,1,3,0.75,0,0,0.0,0.0,30.58,-87.9,0.0,0.0,0,0,0,0,0,3,0,0,0
49,1972,03,18,1972-03-18,15:45:00,3,MS,28,8,0.75,0,0,0.0,0.0,30.38,-88.9,0.0,0.0,0,0,0,0,0,0,0,0,0
50,1972,03,18,1972-03-18,15:45:00,3,MS,28,9,1.75,0,0,0.0,0.0,30.38,-89.0,0.0,0.0,0,0,0,0,0,0,0,0,0
51,1972,03,18,1972-03-18,16:00:00,3,FL,12,3,1.5,0,0,0.0,0.0,30.7,-87.0,0.0,0.0,0,0,0,0,0,113,0,0,0
52,1972,03,18,1972-03-18,16:03:00,3,LA,22,7,0.75,0,0,0.0,0.0,29.98,-90.28,0.0,0.0,0,0,0,0,0,89,0,0,0
53,1972,03,18,1972-03-18,16:30:00,3,FL,12,4,1.75,0,0,0.0,0.0,30.78,-86.58,0.0,0.0,0,0,0,0,0,91,0,0,0
54,1972,03,18,1972-03-18,17:58:00,3,FL,12,5,1.75,0,0,0.0,0.0,30.5,-87.18,0.0,0.0,0,0,0,0,0,113,0,0,0
55,1972,03,18,1972-03-18,22:42:00,3,FL,12,6,0.75,0,0,0.0,0.0,29.68,-85.0,0.0,0.0,0,0,0,0,0,0,0,0,0
56,1972,03,19,1972-03-19,10:40:00,3,TX,48,11,0.75,0,0,0.0,0.0,29.48,-101.0,0.0,0.0,0,0,0,0,0,465,0,0,0
57,1972,03,20,1972-03-20,20:45:00,3,OK,40,4,1.75,0,0,0.0,0.0,34.2,-97.4,0.0,0.0,0,0,0,0,0,19,0,0,0
58,1972,03,20,1972-03-20,21:12:00,3,LA,22,8,0.75,0,0,0.0,0.0,30.78,-93.28,0.0,0.0,0,0,0,0,0,11,0,0,0
59,1972,03,20,1972-03-20,22:05:00,3,LA,22,9,1.75,0,0,0.0,0.0,29.78,-93.4,0.0,0.0,0,0,0,0,0,23,0,0,0
60,1972,03,22,1972-03-22,11:15:00,3,VA,51,1,1.0,0,0,0.0,0.0,38.28,-77.4,0.0,0.0,0,0,0,0,0,179,0,0,0
61,1972,03,23,1972-03-23,18:30:00,3,TX,48,12,1.75,0,0,0.0,0.0,33.38,-100.18,0.0,0.0,0,0,0,0,0,433,0,0,0
62,1972,03,24,1972-03-24,01:15:00,3,TX,48,13,1.75,0,0,0.0,0.0,32.88,-97.28,0.0,0.0,0,0,0,0,0,439,0,0,0
63,1972,03,24,1972-03-24,01:45:00,3,TX,48,14,1.75,0,0,0.0,0.0,33.0,-97.0,0.0,0.0,0,0,0,0,0,113,0,0,0
64,1972,03,24,1972-03-24,15:50:00,3,TX,48,15,1.75,0,0,0.0,0.0,31.9,-97.4,0.0,0.0,0,0,0,0,0,217,0,0,0
65,1972,03,24,1972-03-24,17:30:00,3,TX,48,16,0.75,0,0,0.0,0.0,29.48,-98.5,0.0,0.0,0,0,0,0,0,29,0,0,0
66,1972,03,24,1972-03-24,17:30:00,3,TX,48,17,1.0,0,0,0.0,0.0,29.68,-98.5,0.0,0.0,0,0,0,0,0,29,0,0,0
67,1972,03,24,1972-03-24,18:03:00,3,TX,48,18,0.75,0,0,0.0,0.0,29.48,-98.28,0.0,0.0,0,0,0,0,0,29,0,0,0
68,1972,03,24,1972-03-24,18:50:00,3,TX,48,19,0.75,0,0,0.0,0.0,33.58,-95.08,0.0,0.0,0,0,0,0,0,387,0,0,0
69,1972,03,24,1972-03-24,19:00:00,3,TX,48,20,2.75,0,0,0.0,0.0,33.5,-95.28,0.0,0.0,0,0,0,0,0,387,0,0,0
70,1972,03,24,1972-03-24,21:10:00,3,LA,22,10,1.75,0,0,0.0,0.0,30.5,-92.68,0.0,0.0,0,0,0,0,0,3,0,0,0
71,1972,03,25,1972-03-25,00:45:00,3,MS,28,10,0.75,0,0,0.0,0.0,33.58,-88.4,0.0,0.0,0,0,0,0,0,87,0,0,0
72,1972,03,26,1972-03-26,15:12:00,3,TX,48,21,2.5,0,0,0.0,0.0,31.78,-96.78,0.0,0.0,0,0,0,0,0,217,0,0,0
73,1972,03,26,1972-03-26,15:15:00,3,TX,48,22,0.75,0,0,0.0,0.0,32.7,-97.08,0.0,0.0,0,0,0,0,0,439,0,0,0
74,1972,03,26,1972-03-26,15:30:00,3,TX,48,23,1.75,0,0,0.0,0.0,32.78,-97.08,0.0,0.0,0,0,0,0,0,439,0,0,0
75,1972,03,26,1972-03-26,15:40:00,3,TX,48,24,2.0,0,0,0.0,0.0,33.0,-96.78,0.0,0.0,0,0,0,0,0,85,0,0,0
76,1972,03,26,1972-03-26,16:30:00,3,TX,48,25,1.0,0,0,0.0,0.0,32.78,-96.68,0.0,0.0,0,0,0,0,0,113,0,0,0
77,1972,03,27,1972-03-27,16:00:00,3,TX,48,26,2.0,0,0,0.0,0.0,31.6,-97.0,0.0,0.0,0,0,0,0,0,309,0,0,0
78,1972,03,27,1972-03-27,16:00:00,3,TX,48,27,2.0,0,0,0.0,0.0,32.08,-96.5,0.0,0.0,0,0,0,0,0,349,0,0,0
79,1972,03,27,1972-03-27,16:00:00,3,TX,48,28,1.75,0,0,0.0,0.0,33.28,-95.08,0.0,0.0,0,0,0,0,0,449,0,0,0
80,1972,03,27,1972-03-27,17:15:00,3,TX,48,29,1.0,0,0,0.0,0.0,31.28,-96.9,0.0,0.0,0,0,0,0,0,145,0,0,0
81,1972,03,27,1972-03-27,19:10:00,3,AR,5,6,1.75,0,0,0.0,0.0,34.88,-92.4,0.0,0.0,0,0,0,0,0,119,0,0,0
82,1972,03,27,1972-03-27,20:00:00,3,AR,5,7,1.75,0,0,0.0,0.0,34.5,-92.18,0.0,0.0,0,0,0,0,0,119,0,0,0
83,1972,03,27,1972-03-27,20:30:00,3,AR,5,8,1.75,0,0,0.0,0.0,35.08,-91.58,0.0,0.0,0,0,0,0,0,145,0,0,0
84,1972,03,27,1972-03-27,21:20:00,3,AR,5,9,2.0,0,0,0.0,0.0,36.08,-90.5,0.0,0.0,0,0,0,0,0,55,0,0,0
85,1972,03,27,1972-03-27,21:30:00,3,AR,5,10,1.75,0,0,0.0,0.0,36.08,-90.0,0.0,0.0,0,0,0,0,0,0,0,0,0
86,1972,03,28,1972-03-28,14:00:00,3,AR,5,11,1.75,0,0,0.0,0.0,35.08,-93.68,0.0,0.0,0,0,0,0,0,83,0,0,0
87,1972,03,28,1972-03-28,15:05:00,3,AR,5,12,0.75,0,0,0.0,0.0,35.28,-93.68,0.0,0.0,0,0,0,0,0,83,0,0,0
88,1972,03,28,1972-03-28,15:45:00,3,AR,5,13,1.75,0,0,0.0,0.0,35.38,-93.08,0.0,0.0,0,0,0,0,0,115,0,0,0
89,1972,03,28,1972-03-28,15:55:00,3,AR,5,14,1.75,0,0,0.0,0.0,35.0,-93.68,0.0,0.0,0,0,0,0,0,127,0,0,0
90,1972,03,28,1972-03-28,16:20:00,3,TX,48,30,1.75,0,0,0.0,0.0,31.4,-94.68,0.0,0.0,0,0,0,0,0,5,0,0,0
91,1972,03,28,1972-03-28,16:30:00,3,AR,5,15,1.75,0,0,0.0,0.0,35.38,-92.5,0.0,0.0,0,0,0,0,0,29,0,0,0
92,1972,03,28,1972-03-28,17:00:00,3,AR,5,16,1.5,0,0,0.0,0.0,33.08,-93.68,0.0,0.0,0,0,0,0,0,73,0,0,0
93,1972,03,28,1972-03-28,17:00:00,3,TX,48,31,2.75,0,0,0.0,0.0,32.0,-94.08,0.0,0.0,0,0,0,0,0,365,0,0,0
94,1972,03,28,1972-03-28,17:10:00,3,AR,5,17,9.0,0,0,0.0,0.0,33.2,-93.28,0.0,0.0,0,0,0,0,0,27,0,0,0
95,1972,03,28,1972-03-28,17:10:00,3,AR,5,18,2.75,0,0,0.0,0.0,33.38,-93.5,0.0,0.0,0,0,0,0,0,73,0,0,0
96,1972,03,28,1972-03-28,17:21:00,3,AR,5,19,2.0,0,0,0.0,0.0,33.2,-92.9,0.0,0.0,0,0,0,0,0,139,0,0,0
97,1972,03,28,1972-03-28,17:30:00,3,AR,5,20,2.75,0,0,0.0,0.0,33.2,-92.78,0.0,0.0,0,0,0,0,0,139,0,0,0
