om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
1,1968,02,01,1968-02-01,00:10:00,3,KS,20,1,1.0,0,0,0.0,0.0,39.08,-95.68,0.0,0.0,0,0,0,0,0,177,0,0,0
2,1968,02,23,1968-02-23,07:55:00,3,FL,12,1,2.0,0,0,0.0,0.0,27.88,-82.0,0.0,0.0,0,0,0,0,0,105,0,0,0
3,1968,02,23,1968-02-23,08:15:00,3,FL,12,2,1.25,0,0,0.0,0.0,28.0,-82.5,0.0,0.0,0,0,0,0,0,57,0,0,0
4,1968,02,23,1968-02-23,08:45:00,3,FL,12,3,1.5,0,0,0.0,0.0,28.2,-81.78,0.0,0.0,0,0,0,0,0,105,0,0,0
5,1968,02,23,1968-02-23,09:00:00,3,FL,12,4,1.75,0,0,0.0,0.0,27.88,-81.9,0.0,0.0,0,0,0,0,0,105,0,0,0
6,1968,03,09,1968-03-09,15:00:00,3,OK,40,1,2.5,0,0,0.0,0.0,35.58,-96.78,0.0,0.0,0,0,0,0,0,81,0,0,0
7,1968,03,09,1968-03-09,16:45:00,3,OK,40,2,1.5,0,0,0.0,0.0,35.38,-97.58,0.0,0.0,0,0,0,0,0,109,0,0,0
8,1968,03,09,1968-03-09,16:55:00,3,OK,40,3,1.5,0,0,0.0,0.0,35.58,-96.4,0.0,0.0,0,0,0,0,0,107,0,0,0
9,1968,03,09,1968-03-09,17:30:00,3,OK,40,4,2.0,0,0,0.0,0.0,35.5,-95.9,0.0,0.0,0,0,0,0,0,111,0,0,0
10,1968,03,09,1968-03-09,18:00:00,3,OK,40,5,1.0,0,0,0.0,0.0,35.2,-95.9,0.0,0.0,0,0,0,0,0,91,0,0,0
11,1968,03,10,1968-03-10,14:30:00,3,TX,48,1,1.0,0,0,0.0,0.0,33.08,-102.8,0.0,0.0,0,0,0,0,0,501,0,0,0
12,1968,03,10,1968-03-10,15:22:00,3,TX,48,2,0.75,0,0,0.0,0.0,31.4,-100.5,0.0,0.0,0,0,0,0,0,451,0,0,0
13,1968,03,10,1968-03-10,16:18:00,3,TX,48,3,0.75,0,0,0.0,0.0,31.4,-100.78,0.0,0.0,0,0,0,0,0,235,0,0,0
14,1968,03,10,1968-03-10,16:20:00,3,TX,48,4,1.75,0,0,0.0,0.0,30.38,-98.0,0.0,0.0,0,0,0,0,0,453,0,0,0
15,1968,03,10,1968-03-10,20:00:00,3,TX,48,5,1.75,0,0,0.0,0.0,29.2,-99.78,0.0,0.0,0,0,0,0,0,463,0,0,0
16,1968,03,10,1968-03-10,20:10:00,3,TX,48,6,1.75,0,0,0.0,0.0,30.08,-99.28,0.0,0.0,0,0,0,0,0,265,0,0,0
17,1968,03,10,1968-03-10,20:30:00,3,TX,48,7,1.75,0,0,0.0,0.0,30.9,-97.9,0.0,0.0,0,0,0,0,0,53,0,0,0
18,1968,03,10,1968-03-10,20:50:00,3,TX,48,8,1.75,0,0,0.0,0.0,31.2,-97.28,0.0,0.0,0,0,0,0,0,27,0,0,0
19,1968,03,10,1968-03-10,21:00:00,3,TX,48,9,0.75,0,0,0.0,0.0,30.9,-97.9,0.0,0.0,0,0,0,0,0,53,0,0,0
20,1968,03,10,1968-03-10,21:00:00,3,TX,48,10,1.75,0,0,0.0,0.0,31.9,-99.9,0.0,0.0,0,0,0,0,0,399,0,0,0
21,1968,03,10,1968-03-10,21:20:00,3,TX,48,11,1.75,0,0,0.0,0.0,30.7,-98.4,0.0,0.0,0,0,0,0,0,299,0,0,0
22,1968,03,10,1968-03-10,21:50:00,3,TX,48,12,1.75,0,0,0.0,0.0,30.9,-97.9,0.0,0.0,0,0,0,0,0,53,0,0,0
23,1968,03,11,1968-03-11,06:00:00,3,MS,28,1,1.5,0,0,0.0,0.0,30.58,-89.68,0.0,0.0,0,0,0,0,0,109,0,0,0
24,1968,03,11,1968-03-11,07:30:00,3,MS,28,2,2.0,0,0,0.0,0.0,30.9,-89.18,0.0,0.0,0,0,0,0,0,131,0,0,0
25,1968,03,11,1968-03-11,07:40:00,3,MS,28,3,2.0,0,0,0.0,0.0,31.9,-90.4,0.0,0.0,0,0,0,0,0,29,0,0,0
26,1968,03,11,1968-03-11,08:00:00,3,LA,22,1,1.75,0,0,0.0,0.0,32.2,-92.78,0.0,0.0,0,0,0,0,0,49,0,0,0
27,1968,03,11,1968-03-11,08:30:00,3,MS,28,4,1.75,0,0,0.0,0.0,32.0,-90.0,0.0,0.0,0,0,0,0,0,127,0,0,0
28,1968,03,11,1968-03-11,12:00:00,3,MS,28,5,1.75,0,0,0.0,0.0,32.2,-89.5,0.0,0.0,0,0,0,0,0,129,0,0,0
29,1968,03,11,1968-03-11,14:45:00,3,GA,13,1,1.25,0,0,0.0,0.0,32.78,-83.68,0.0,0.0,0,0,0,0,0,21,0,0,0
30,1968,03,11,1968-03-11,15:00:00,3,MS,28,6,2.0,0,0,0.0,0.0,31.0,-88.68,0.0,0.0,0,0,0,0,0,39,0,0,0
31,1968,03,11,1968-03-11,17:34:00,3,LA,22,2,1.0,0,0,0.0,0.0,31.9,-93.08,0.0,0.0,0,0,0,0,0,69,0,0,0
32,1968,03,11,1968-03-11,18:30:00,3,LA,22,3,1.75,0,0,0.0,0.0,32.78,-92.4,0.0,0.0,0,0,0,0,0,111,0,0,0
33,1968,03,11,1968-03-11,18:30:00,3,MS,28,7,1.75,0,0,0.0,0.0,34.5,-89.0,0.0,0.0,0,0,0,0,0,145,0,0,0
34,1968,03,11,1968-03-11,22:40:00,3,AL,1,1,0.75,0,0,0.0,0.0,31.1,-86.0,0.0,0.0,0,0,0,0,0,61,0,0,0
35,1968,03,17,1968-03-17,19:30:00,3,SD,46,1,0.75,0,0,0.0,0.0,43.58,-96.68,0.0,0.0,0,0,0,0,0,99,0,0,0
36,1968,03,17,1968-03-17,20:35:00,3,SD,46,2,1.0,0,0,0.0,0.0,43.58,-96.68,0.0,0.0,0,0,0,0,0,99,0,0,0
37,1968,03,18,1968-03-18,17:30:00,3,MN,27,1,1.5,0,0,0.0,0.0,43.88,-94.5,0.0,0.0,0,0,0,0,0,103,0,0,0
38,1968,03,18,1968-03-18,17:45:00,3,IA,19,1,0.75,0,0,0.0,0.0,43.28,-95.18,0.0,0.0,0,0,0,0,0,59,0,0,0
39,1968,03,18,1968-03-18,19:00:00,3,MN,27,2,1.0,0,0,0.0,0.0,43.78,-94.0,0.0,0.0,0,0,0,0,0,43,0,0,0
40,1968,03,19,1968-03-19,15:30:00,3,SD,46,3,1.75,0,0,0.0,0.0,44.28,-96.78,0.0,0.0,0,0,0,0,0,11,0,0,0
41,1968,03,19,1968-03-19,19:00:00,3,OK,40,6,0.75,0,0,0.0,0.0,36.58,-98.9,0.0,0.0,0,0,0,0,0,151,0,0,0
42,1968,03,26,1968-03-26,17:00:00,3,MI,26,1,1.75,0,0,0.0,0.0,41.88,-83.4,0.0,0.0,0,0,0,0,0,115,0,0,0
43,1968,03,26,1968-03-26,18:30:00,3,NE,31,1,2.25,0,0,0.0,0.0,40.58,-98.78,0.0,0.0,0,0,0,0,0,99,0,0,0
44,1968,03,26,1968-03-26,19:30:00,3,NE,31,2,1.25,0,0,0.0,0.0,40.58,-98.4,0.0,0.0,0,0,0,0,0,1,0,0,0
45,1968,03,27,1968-03-27,18:55:00,3,IA,19,2,0.75,0,0,0.0,0.0,42.5,-90.68,0.0,0.0,0,0,0,0,0,61,0,0,0
46,1968,03,29,1968-03-29,14:00:00,3,IL,17,1,1.0,0,0,0.0,0.0,39.0,-89.78,0.0,0.0,0,0,0,0,0,117,0,0,0
47,1968,03,29,1968-03-29,14:00:00,3,IL,17,2,1.5,0,0,0.0,0.0,39.5,-89.28,0.0,0.0,0,0,0,0,0,21,0,0,0
48,1968,03,29,1968-03-29,14:50:00,3,MO,29,1,1.75,0,0,0.0,0.0,38.58,-90.18,0.0,0.0,0,0,0,0,0,0,0,0,0
49,1968,03,29,1968-03-29,18:02:00,3,KS,20,2,1.5,0,0,0.0,0.0,38.7,-96.9,0.0,0.0,0,0,0,0,0,127,0,0,0
50,1968,03,29,1968-03-29,19:00:00,3,KS,20,3,0.75,0,0,0.0,0.0,37.7,-95.5,0.0,0.0,0,0,0,0,0,133,0,0,0
51,1968,03,29,1968-03-29,19:10:00,3,KS,20,4,1.5,0,0,0.0,0.0,38.58,-96.68,0.0,0.0,0,0,0,0,0,127,0,0,0
52,1968,03,29,1968-03-29,19:27:00,3,KS,20,5,0.75,0,0,0.0,0.0,38.78,-94.9,0.0,0.0,0,0,0,0,0,91,0,0,0
53,1968,03,29,1968-03-29,21:00:00,3,KS,20,6,0.75,0,0,0.0,0.0,39.58,-95.08,0.0,0.0,0,0,0,0,0,0,0,0,0
54,1968,03,29,1968-03-29,21:30:00,3,MO,29,2,1.0,0,0,0.0,0.0,39.08,-93.18,0.0,0.0,0,0,0,0,0,195,0,0,0
55,1968,03,29,1968-03-29,21:42:00,3,MO,29,3,1.5,0,0,0.0,0.0,38.7,-94.28,0.0,0.0,0,0,0,0,0,37,0,0,0
56,1968,03,30,1968-03-30,15:00:00,3,IL,17,3,0.75,0,0,0.0,0.0,38.5,-90.18,0.0,0.0,0,0,0,0,0,163,0,0,0
57,1968,03,30,1968-03-30,17:45:00,3,TX,48,13,4.5,0,0,0.0,0.0,30.7,-101.9,0.0,0.0,0,0,0,0,0,371,0,0,0
58,1968,03,30,1968-03-30,20:00:00,3,OK,40,7,1.5,0,0,0.0,0.0,34.38,-96.08,0.0,0.0,0,0,0,0,0,5,0,0,0
59,1968,04,02,1968-04-02,21:51:00,3,OK,40,8,1.0,0,0,0.0,0.0,35.28,-99.18,0.0,0.0,0,0,0,0,0,149,0,0,0
60,1968,04,03,1968-04-03,19:15:00,3,AR,5,1,1.0,0,0,0.0,0.0,35.28,-91.18,0.0,0.0,0,0,0,0,0,147,0,0,0
61,1968,04,03,1968-04-03,19:24:00,3,NE,31,3,0.75,0,0,0.0,0.0,41.38,-96.0,0.0,0.0,0,0,0,0,0,55,0,0,0
62,1968,04,03,1968-04-03,22:00:00,3,KS,20,7,3.0,0,0,0.0,0.0,38.7,-97.4,0.0,0.0,0,0,0,0,0,169,0,0,0
63,1968,04,04,1968-04-04,01:00:00,3,TX,48,14,0.75,0,0,0.0,0.0,29.78,-97.5,0.0,0.0,0,0,0,0,0,55,0,0,0
64,1968,04,04,1968-04-04,01:13:00,3,TX,48,15,1.0,0,0,0.0,0.0,29.88,-97.68,0.0,0.0,0,0,0,0,0,55,0,0,0
65,1968,04,04,1968-04-04,13:10:00,3,AL,1,2,1.0,0,0,0.0,0.0,32.78,-87.9,0.0,0.0,0,0,0,0,0,63,0,0,0
66,1968,04,08,1968-04-08,18:15:00,3,AL,1,3,0.75,0,0,0.0,0.0,32.2,-86.08,0.0,0.0,0,0,0,0,0,101,0,0,0
67,1968,04,08,1968-04-08,22:10:00,3,TX,48,16,0.75,0,0,0.0,0.0,29.48,-98.28,0.0,0.0,0,0,0,0,0,29,0,0,0
