om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
32,1975,03,01,1975-03-01,15:55:00,3,AL,1,4,1.0,0,0,0.0,0.0,33.15,-86.42,0.0,0.0,0,0,0,0,0,121,0,0,0
33,1975,03,06,1975-03-06,22:45:00,3,MO,29,1,1.75,0,0,0.0,0.0,37.0,-94.32,0.0,0.0,0,0,0,0,0,145,0,0,0
34,1975,03,06,1975-03-06,23:05:00,3,MO,29,2,2.0,0,0,0.0,0.0,36.98,-94.0,0.0,0.0,0,0,0,0,0,109,0,0,0
35,1975,03,06,1975-03-06,23:20:00,3,MO,29,3,1.75,0,0,0.0,0.0,36.97,-93.72,0.0,0.0,0,0,0,0,0,109,0,0,0
36,1975,03,06,1975-03-06,23:40:00,3,MO,29,4,1.75,0,0,0.0,0.0,36.98,-93.37,0.0,0.0,0,0,0,0,0,209,0,0,0
37,1975,03,07,1975-03-07,00:01:00,3,MO,29,5,1.75,0,0,0.0,0.0,37.0,-93.08,0.0,0.0,0,0,0,0,0,43,0,0,0
38,1975,03,07,1975-03-07,05:15:00,3,MO,29,6,2.75,0,0,0.0,0.0,36.45,-89.97,0.0,0.0,0,0,0,0,0,69,0,0,0
39,1975,03,07,1975-03-07,05:45:00,3,MO,29,7,0.75,0,0,0.0,0.0,36.43,-89.7,0.0,0.0,0,0,0,0,0,143,0,0,0
40,1975,03,07,1975-03-07,06:26:00,3,AR,5,16,1.0,0,0,0.0,0.0,35.95,-89.98,0.0,0.0,0,0,0,0,0,93,0,0,0
41,1975,03,07,1975-03-07,08:35:00,3,TN,47,1,1.75,0,0,0.0,0.0,36.28,-86.62,0.0,0.0,0,0,0,0,0,165,0,0,0
42,1975,03,07,1975-03-07,09:30:00,3,TN,47,2,1.75,0,0,0.0,0.0,36.15,-85.27,0.0,0.0,0,0,0,0,0,141,0,0,0
43,1975,03,07,1975-03-07,11:00:00,3,AL,1,5,1.75,0,0,0.0,0.0,33.65,-85.83,0.0,0.0,0,0,0,0,0,15,0,0,0
44,1975,03,07,1975-03-07,13:40:00,3,AL,1,6,2.75,0,0,0.0,0.0,34.42,-86.13,0.0,0.0,0,0,0,0,0,95,0,0,0
45,1975,03,07,1975-03-07,14:33:00,3,AL,1,7,1.75,0,0,0.0,0.0,33.48,-86.98,0.0,0.0,0,0,0,0,0,73,0,0,0
46,1975,03,07,1975-03-07,15:15:00,3,GA,13,4,1.0,0,0,0.0,0.0,33.92,-84.83,0.0,0.0,0,0,0,0,0,223,0,0,0
47,1975,03,09,1975-03-09,10:35:00,3,OK,40,3,1.5,0,0,0.0,0.0,35.58,-97.6,0.0,0.0,0,0,0,0,0,109,0,0,0
48,1975,03,11,1975-03-11,06:30:00,3,OK,40,4,0.75,0,0,0.0,0.0,35.65,-99.92,0.0,0.0,0,0,0,0,0,129,0,0,0
49,1975,03,11,1975-03-11,13:30:00,3,GA,13,5,0.75,0,0,0.0,0.0,32.7,-83.65,0.0,0.0,0,0,0,0,0,21,0,0,0
50,1975,03,11,1975-03-11,17:36:00,3,SC,45,1,1.75,0,0,0.0,0.0,32.9,-80.03,0.0,0.0,0,0,0,0,0,19,0,0,0
51,1975,03,11,1975-03-11,19:28:00,3,AR,5,17,1.0,0,0,0.0,0.0,35.15,-90.2,0.0,0.0,0,0,0,0,0,35,0,0,0
52,1975,03,11,1975-03-11,22:35:00,3,TX,48,5,1.0,0,0,0.0,0.0,31.08,-100.85,0.0,0.0,0,0,0,0,0,235,0,0,0
53,1975,03,12,1975-03-12,09:20:00,3,MS,28,1,0.75,0,0,0.0,0.0,34.6,-88.8,0.0,0.0,0,0,0,0,0,139,0,0,0
54,1975,03,12,1975-03-12,09:45:00,3,MS,28,2,1.75,0,0,0.0,0.0,34.75,-88.32,0.0,0.0,0,0,0,0,0,141,0,0,0
55,1975,03,12,1975-03-12,14:40:00,3,AR,5,18,1.75,0,0,0.0,0.0,34.72,-92.33,0.0,0.0,0,0,0,0,0,119,0,0,0
56,1975,03,12,1975-03-12,17:10:00,3,MS,28,3,0.75,0,0,0.0,0.0,33.7,-90.82,0.0,0.0,0,0,0,0,0,11,0,0,0
57,1975,03,12,1975-03-12,17:12:00,3,MS,28,4,0.75,0,0,0.0,0.0,34.5,-89.5,0.0,0.0,0,0,0,0,0,71,0,0,0
58,1975,03,12,1975-03-12,17:30:00,3,TX,48,6,1.0,0,0,0.0,0.0,30.37,-94.23,0.0,0.0,0,0,0,0,0,199,0,0,0
59,1975,03,12,1975-03-12,17:40:00,3,MS,28,5,1.75,0,0,0.0,0.0,33.75,-90.22,0.0,0.0,0,0,0,0,0,83,0,0,0
60,1975,03,12,1975-03-12,17:50:00,3,AR,5,19,1.75,0,0,0.0,0.0,33.95,-91.85,0.0,0.0,0,0,0,0,0,79,0,0,0
61,1975,03,12,1975-03-12,18:00:00,3,MS,28,6,0.75,0,0,0.0,0.0,33.78,-89.82,0.0,0.0,0,0,0,0,0,43,0,0,0
62,1975,03,12,1975-03-12,18:20:00,3,LA,22,5,1.75,0,0,0.0,0.0,30.95,-93.28,0.0,0.0,0,0,0,0,0,115,0,0,0
63,1975,03,12,1975-03-12,18:30:00,3,LA,22,6,1.75,0,0,0.0,0.0,31.05,-93.2,0.0,0.0,0,0,0,0,0,115,0,0,0
64,1975,03,12,1975-03-12,18:35:00,3,TX,48,7,0.75,0,0,0.0,0.0,30.08,-94.1,0.0,0.0,0,0,0,0,0,245,0,0,0
65,1975,03,12,1975-03-12,18:35:00,3,TX,48,8,1.75,0,0,0.0,0.0,30.12,-94.02,0.0,0.0,0,0,0,0,0,361,0,0,0
66,1975,03,12,1975-03-12,18:58:00,3,LA,22,7,1.75,0,0,0.0,0.0,30.32,-93.67,0.0,0.0,0,0,0,0,0,19,0,0,0
67,1975,03,12,1975-03-12,19:55:00,3,TX,48,9,1.0,0,0,0.0,0.0,30.02,-100.22,0.0,0.0,0,0,0,0,0,137,0,0,0
68,1975,03,12,1975-03-12,21:00:00,3,LA,22,8,1.75,0,0,0.0,0.0,30.85,-93.28,0.0,0.0,0,0,0,0,0,11,0,0,0
69,1975,03,15,1975-03-15,21:25:00,3,TX,48,10,1.0,0,0,0.0,0.0,32.75,-97.35,0.0,0.0,0,0,0,0,0,439,0,0,0
70,1975,03,17,1975-03-17,17:30:00,3,TX,48,11,0.75,0,0,0.0,0.0,30.58,-99.77,0.0,0.0,0,0,0,0,0,267,0,0,0
71,1975,03,17,1975-03-17,18:15:00,3,TX,48,12,1.0,0,0,0.0,0.0,31.02,-99.18,0.0,0.0,0,0,0,0,0,307,0,0,0
72,1975,03,17,1975-03-17,20:00:00,3,TX,48,13,1.75,0,0,0.0,0.0,29.97,-98.92,0.0,0.0,0,0,0,0,0,259,0,0,0
73,1975,03,17,1975-03-17,21:00:00,3,TX,48,14,1.75,0,0,0.0,0.0,29.83,-98.17,0.0,0.0,0,0,0,0,0,91,0,0,0
74,1975,03,21,1975-03-21,21:30:00,3,IL,17,1,1.75,0,0,0.0,0.0,42.42,-89.47,0.0,0.0,0,0,0,0,0,177,0,0,0
75,1975,03,22,1975-03-22,04:30:00,3,AR,5,20,1.75,0,0,0.0,0.0,35.15,-90.4,0.0,0.0,0,0,0,0,0,35,0,0,0
76,1975,03,22,1975-03-22,06:20:00,3,MS,28,7,1.0,0,0,0.0,0.0,34.93,-88.52,0.0,0.0,0,0,0,0,0,3,0,0,0
77,1975,03,22,1975-03-22,08:30:00,3,AL,1,8,1.0,0,0,0.0,0.0,34.53,-86.4,0.0,0.0,0,0,0,0,0,89,0,0,0
78,1975,03,23,1975-03-23,08:25:00,3,OK,40,5,1.0,0,0,0.0,0.0,34.38,-94.63,0.0,0.0,0,0,0,0,0,89,0,0,0
79,1975,03,23,1975-03-23,11:55:00,3,AR,5,21,1.0,0,0,0.0,0.0,33.65,-94.0,0.0,0.0,0,0,0,0,0,81,0,0,0
80,1975,03,23,1975-03-23,12:15:00,3,AR,5,22,2.0,0,0,0.0,0.0,34.32,-93.83,0.0,0.0,0,0,0,0,0,109,0,0,0
81,1975,03,23,1975-03-23,13:00:00,3,AR,5,23,1.0,0,0,0.0,0.0,34.12,-93.07,0.0,0.0,0,0,0,0,0,19,0,0,0
82,1975,03,23,1975-03-23,13:30:00,3,AR,5,24,1.0,0,0,0.0,0.0,34.53,-92.4,0.0,0.0,0,0,0,0,0,125,0,0,0
83,1975,03,23,1975-03-23,14:45:00,3,AR,5,25,1.0,0,0,0.0,0.0,34.78,-91.45,0.0,0.0,0,0,0,0,0,117,0,0,0
84,1975,03,23,1975-03-23,16:05:00,3,TX,48,15,1.75,0,0,0.0,0.0,29.58,-98.72,0.0,0.0,0,0,0,0,0,29,0,0,0
85,1975,03,23,1975-03-23,16:40:00,3,LA,22,9,1.75,0,0,0.0,0.0,31.98,-93.0,0.0,0.0,0,0,0,0,0,69,0,0,0
86,1975,03,23,1975-03-23,17:50:00,3,TN,47,3,0.75,0,0,0.0,0.0,36.3,-88.32,0.0,0.0,0,0,0,0,0,79,0,0,0
87,1975,03,23,1975-03-23,18:00:00,3,LA,22,10,2.0,0,0,0.0,0.0,32.88,-91.18,0.0,0.0,0,0,0,0,0,35,0,0,0
88,1975,03,23,1975-03-23,18:00:00,3,TX,48,16,1.75,0,0,0.0,0.0,29.5,-97.47,0.0,0.0,0,0,0,0,0,177,0,0,0
89,1975,03,23,1975-03-23,18:30:00,3,LA,22,11,1.75,0,0,0.0,0.0,32.37,-91.5,0.0,0.0,0,0,0,0,0,41,0,0,0
90,1975,03,23,1975-03-23,18:30:00,3,LA,22,12,0.75,0,0,0.0,0.0,32.78,-91.9,0.0,0.0,0,0,0,0,0,67,0,0,0
91,1975,03,23,1975-03-23,18:50:00,3,LA,22,13,1.75,0,0,0.0,0.0,32.6,-91.63,0.0,0.0,0,0,0,0,0,83,0,0,0
92,1975,03,23,1975-03-23,19:30:00,3,MS,28,8,0.75,0,0,0.0,0.0,33.5,-90.17,0.0,0.0,0,0,0,0,0,83,0,0,0
93,1975,03,23,1975-03-23,20:00:00,3,SC,45,2,1.25,0,0,0.0,0.0,34.18,-82.17,0.0,0.0,0,0,0,0,0,47,0,0,0
94,1975,03,23,1975-03-23,22:48:00,3,MS,28,9,2.25,0,0,0.0,0.0,33.65,-88.45,0.0,0.0,0,0,0,0,0,87,0,0,0
95,1975,03,23,1975-03-23,23:00:00,3,AL,1,9,0.75,0,0,0.0,0.0,33.73,-88.2,0.0,0.0,0,0,0,0,0,75,0,0,0
96,1975,03,24,1975-03-24,00:32:00,3,AL,1,10,0.75,0,0,0.0,0.0,34.2,-87.18,0.0,0.0,0,0,0,0,0,133,0,0,0
97,1975,03,24,1975-03-24,06:50:00,3,AL,1,11,1.75,0,0,0.0,0.0,32.35,-86.98,0.0,0.0,0,0,0,0,0,47,0,0,0
98,1975,03,24,1975-03-24,06:55:00,3,AL,1,12,1.75,0,0,0.0,0.0,31.47,-87.75,0.0,0.0,0,0,0,0,0,25,0,0,0
99,1975,03,24,1975-03-24,07:45:00,3,MS,28,10,1.75,0,0,0.0,0.0,31.25,-90.0,0.0,0.0,0,0,0,0,0,91,0,0,0
100,1975,03,24,1975-03-24,07:55:00,3,AL,1,13,1.75,0,0,0.0,0.0,32.5,-86.4,0.0,0.0,0,0,0,0,0,1,0,0,0
101,1975,03,24,1975-03-24,09:30:00,3,AL,1,14,1.75,0,0,0.0,0.0,31.47,-88.25,0.0,0.0,0,0,0,0,0,129,0,0,0
102,1975,03,25,1975-03-25,02:00:00,3,FL,12,1,1.75,0,0,0.0,0.0,30.05,-81.75,0.0,0.0,0,0,0,0,0,19,0,0,0
103,1975,03,25,1975-03-25,09:19:00,3,FL,12,2,1.0,0,0,0.0,0.0,28.15,-82.53,0.0,0.0,0,0,0,0,0,57,0,0,0
104,1975,03,26,1975-03-26,23:00:00,3,TX,48,17,1.0,0,0,0.0,0.0,35.57,-101.18,0.0,0.0,0,0,0,0,0,65,0,0,0
105,1975,03,26,1975-03-26,23:10:00,3,TX,48,18,2.0,0,0,0.0,0.0,35.2,-101.1,0.0,0.0,0,0,0,0,0,65,0,0,0
106,1975,03,27,1975-03-27,09:10:00,3,OK,40,6,1.0,0,0,0.0,0.0,35.47,-94.92,0.0,0.0,0,0,0,0,0,135,0,0,0
107,1975,03,27,1975-03-27,09:30:00,3,OK,40,7,1.75,0,0,0.0,0.0,35.42,-94.6,0.0,0.0,0,0,0,0,0,135,0,0,0
108,1975,03,27,1975-03-27,14:10:00,3,TX,48,19,1.75,0,0,0.0,0.0,33.68,-94.68,0.0,0.0,0,0,0,0,0,0,0,0,0
109,1975,03,27,1975-03-27,15:05:00,3,AR,5,26,1.75,0,0,0.0,0.0,34.5,-93.05,0.0,0.0,0,0,0,0,0,51,0,0,0
110,1975,03,27,1975-03-27,15:25:00,3,TX,48,20,1.75,0,0,0.0,0.0,33.47,-94.25,0.0,0.0,0,0,0,0,0,37,0,0,0
111,1975,03,27,1975-03-27,22:05:00,3,TX,48,21,1.75,0,0,0.0,0.0,33.63,-97.15,0.0,0.0,0,0,0,0,0,97,0,0,0
112,1975,03,27,1975-03-27,22:12:00,3,TX,48,22,1.12,0,0,0.0,0.0,33.98,-98.5,0.0,0.0,0,0,0,0,0,485,0,0,0
113,1975,03,27,1975-03-27,22:43:00,3,TX,48,23,1.75,0,0,0.0,0.0,33.63,-96.57,0.0,0.0,0,0,0,0,0,181,0,0,0
114,1975,03,28,1975-03-28,10:30:00,3,AR,5,27,1.0,0,0,0.0,0.0,35.83,-90.7,0.0,0.0,0,0,0,0,0,31,0,0,0
115,1975,03,28,1975-03-28,16:15:00,3,AR,5,28,1.0,0,0,0.0,0.0,34.3,-92.4,0.0,0.0,0,0,0,0,0,53,0,0,0
116,1975,03,28,1975-03-28,20:02:00,3,AR,5,29,1.75,0,0,0.0,0.0,35.25,-91.75,0.0,0.0,0,0,0,0,0,145,0,0,0
117,1975,03,29,1975-03-29,03:25:00,3,AL,1,15,1.75,0,0,0.0,0.0,34.77,-86.72,0.0,0.0,0,0,0,0,0,89,0,0,0
118,1975,04,02,1975-04-02,15:30:00,3,AL,1,16,1.0,0,0,0.0,0.0,33.42,-86.95,0.0,0.0,0,0,0,0,0,73,0,0,0
119,1975,04,02,1975-04-02,15:41:00,3,AL,1,17,1.75,0,0,0.0,0.0,33.52,-86.82,0.0,0.0,0,0,0,0,0,73,0,0,0
120,1975,04,02,1975-04-02,16:15:00,3,KY,21,1,1.75,0,0,0.0,0.0,38.03,-84.6,0.0,0.0,0,0,0,0,0,67,0,0,0
121,1975,04,02,1975-04-02,16:50:00,3,AL,1,18,0.75,0,0,0.0,0.0,34.7,-86.77,0.0,0.0,0,0,0,0,0,83,0,0,0
122,1975,04,06,1975-04-06,18:30:00,3,TX,48,24,1.75,0,0,0.0,0.0,28.72,-100.5,0.0,0.0,0,0,0,0,0,323,0,0,0
123,1975,04,06,1975-04-06,20:30:00,3,TX,48,25,0.75,0,0,0.0,0.0,28.52,-99.85,0.0,0.0,0,0,0,0,0,127,0,0,0
124,1975,04,07,1975-04-07,15:45:00,3,TX,48,26,1.5,0,0,0.0,0.0,32.22,-101.52,0.0,0.0,0,0,0,0,0,227,0,0,0
125,1975,04,07,1975-04-07,19:10:00,3,TX,48,27,1.75,0,0,0.0,0.0,31.75,-99.95,0.0,0.0,0,0,0,0,0,399,0,0,0
126,1975,04,07,1975-04-07,19:40:00,3,TX,48,28,1.75,0,0,0.0,0.0,28.52,-99.85,0.0,0.0,0,0,0,0,0,127,0,0,0
127,1975,04,07,1975-04-07,20:00:00,3,TX,48,29,0.75,0,0,0.0,0.0,32.0,-99.22,0.0,0.0,0,0,0,0,0,83,0,0,0
128,1975,04,07,1975-04-07,22:25:00,3,TX,48,30,1.75,0,0,0.0,0.0,33.63,-96.57,0.0,0.0,0,0,0,0,0,181,0,0,0
129,1975,04,08,1975-04-08,13:00:00,3,NE,31,1,0.75,0,0,0.0,0.0,41.03,-100.37,0.0,0.0,0,0,0,0,0,111,0,0,0
130,1975,04,09,1975-04-09,00:20:00,3,FL,12,3,1.75,0,0,0.0,0.0,30.42,-87.22,0.0,0.0,0,0,0,0,0,33,0,0,0
131,1975,04,09,1975-04-09,04:35:00,3,MS,28,11,1.75,0,0,0.0,0.0,31.38,-89.37,0.0,0.0,0,0,0,0,0,35,0,0,0
132,1975,04,09,1975-04-09,04:35:00,3,MS,28,12,1.75,0,0,0.0,0.0,31.42,-89.33,0.0,0.0,0,0,0,0,0,35,0,0,0
133,1975,04,09,1975-04-09,05:28:00,3,MS,28,13,1.75,0,0,0.0,0.0,31.43,-88.95,0.0,0.0,0,0,0,0,0,67,0,0,0
134,1975,04,09,1975-04-09,06:14:00,3,MS,28,14,1.75,0,0,0.0,0.0,33.75,-90.73,0.0,0.0,0,0,0,0,0,11,0,0,0
135,1975,04,09,1975-04-09,06:50:00,3,MS,28,15,1.75,0,0,0.0,0.0,33.97,-90.48,0.0,0.0,0,0,0,0,0,133,0,0,0
136,1975,04,09,1975-04-09,07:20:00,3,MS,28,16,1.75,0,0,0.0,0.0,33.4,-90.92,0.0,0.0,0,0,0,0,0,151,0,0,0
137,1975,04,09,1975-04-09,09:10:00,3,MS,28,17,1.75,0,0,0.0,0.0,32.77,-88.65,0.0,0.0,0,0,0,0,0,69,0,0,0
138,1975,04,09,1975-04-09,09:45:00,3,AL,1,19,1.75,0,0,0.0,0.0,32.48,-88.32,0.0,0.0,0,0,0,0,0,119,0,0,0
139,1975,04,10,1975-04-10,02:45:00,3,LA,22,14,1.75,0,0,0.0,0.0,29.57,-90.8,0.0,0.0,0,0,0,0,0,109,0,0,0
140,1975,04,10,1975-04-10,03:15:00,3,LA,22,15,1.75,0,0,0.0,0.0,29.48,-90.57,0.0,0.0,0,0,0,0,0,57,0,0,0
141,1975,04,17,1975-04-17,06:30:00,3,IA,19,1,1.75,0,0,0.0,0.0,42.78,-96.17,0.0,0.0,0,0,0,0,0,149,0,0,0
142,1975,04,17,1975-04-17,12:35:00,3,MN,27,1,1.75,0,0,0.0,0.0,44.82,-93.53,0.0,0.0,0,0,0,0,0,19,0,0,0
143,1975,04,17,1975-04-17,19:10:00,3,KS,20,1,0.75,0,0,0.0,0.0,37.28,-98.02,0.0,0.0,0,0,0,0,0,77,0,0,0
144,1975,04,17,1975-04-17,20:50:00,3,WI,55,1,1.0,0,0,0.0,0.0,43.48,-90.92,0.0,0.0,0,0,0,0,0,123,0,0,0
145,1975,04,17,1975-04-17,21:25:00,3,KS,20,2,0.75,0,0,0.0,0.0,37.65,-97.23,0.0,0.0,0,0,0,0,0,173,0,0,0
146,1975,04,17,1975-04-17,21:25:00,3,WI,55,2,1.0,0,0,0.0,0.0,43.75,-90.27,0.0,0.0,0,0,0,0,0,57,0,0,0
147,1975,04,17,1975-04-17,21:40:00,3,KS,20,3,1.0,0,0,0.0,0.0,39.07,-95.68,0.0,0.0,0,0,0,0,0,177,0,0,0
148,1975,04,17,1975-04-17,22:50:00,3,KS,20,4,0.75,0,0,0.0,0.0,38.5,-95.98,0.0,0.0,0,0,0,0,0,111,0,0,0
149,1975,04,18,1975-04-18,01:30:00,3,MI,26,1,1.5,0,0,0.0,0.0,44.7,-85.62,0.0,0.0,0,0,0,0,0,55,0,0,0
150,1975,04,18,1975-04-18,02:45:00,3,MO,29,8,1.0,0,0,0.0,0.0,38.72,-94.0,0.0,0.0,0,0,0,0,0,101,0,0,0
151,1975,04,18,1975-04-18,10:20:00,3,IL,17,2,2.5,0,0,0.0,0.0,41.83,-89.53,0.0,0.0,0,0,0,0,0,103,0,0,0
152,1975,04,18,1975-04-18,17:30:00,3,IL,17,3,1.75,0,0,0.0,0.0,38.32,-89.87,0.0,0.0,0,0,0,0,0,163,0,0,0
153,1975,04,18,1975-04-18,18:40:00,3,MO,29,9,1.75,0,0,0.0,0.0,37.3,-89.97,0.0,0.0,0,0,0,0,0,17,0,0,0
154,1975,04,18,1975-04-18,19:00:00,3,MO,29,10,0.75,0,0,0.0,0.0,37.3,-89.53,0.0,0.0,0,0,0,0,0,31,0,0,0
155,1975,04,22,1975-04-22,16:10:00,3,NE,31,2,0.75,0,0,0.0,0.0,40.75,-100.73,0.0,0.0,0,0,0,0,0,111,0,0,0
156,1975,04,22,1975-04-22,16:10:00,3,NE,31,3,1.0,0,0,0.0,0.0,40.97,-100.72,0.0,0.0,0,0,0,0,0,111,0,0,0
157,1975,04,22,1975-04-22,17:30:00,3,NE,31,4,0.75,0,0,0.0,0.0,41.43,-100.2,0.0,0.0,0,0,0,0,0,41,0,0,0
158,1975,04,22,1975-04-22,21:14:00,3,NE,31,5,1.75,0,0,0.0,0.0,40.6,-99.52,0.0,0.0,0,0,0,0,0,137,0,0,0
159,1975,04,22,1975-04-22,21:46:00,3,MO,29,11,1.75,0,0,0.0,0.0,40.35,-94.87,0.0,0.0,0,0,0,0,0,147,0,0,0
160,1975,04,23,1975-04-23,14:20:00,3,MO,29,12,1.75,0,0,0.0,0.0,39.73,-94.0,0.0,0.0,0,0,0,0,0,25,0,0,0
161,1975,04,23,1975-04-23,15:25:00,3,MO,29,13,2.75,0,0,0.0,0.0,39.78,-93.38,0.0,0.0,0,0,0,0,0,115,0,0,0
162,1975,04,23,1975-04-23,15:45:00,3,MO,29,14,1.0,0,0,0.0,0.0,39.78,-93.08,0.0,0.0,0,0,0,0,0,115,0,0,0
163,1975,04,23,1975-04-23,16:44:00,3,MO,29,15,1.75,0,0,0.0,0.0,39.73,-92.48,0.0,0.0,0,0,0,0,0,121,0,0,0
164,1975,04,23,1975-04-23,17:00:00,3,MO,29,16,4.5,0,0,0.0,0.0,39.68,-92.48,0.0,0.0,0,0,0,0,0,121,0,0,0
165,1975,04,23,1975-04-23,17:25:00,3,IL,17,4,0.75,0,0,0.0,0.0,41.35,-90.38,0.0,0.0,0,0,0,0,0,73,0,0,0
166,1975,04,23,1975-04-23,19:00:00,3,MO,29,17,4.5,0,0,0.0,0.0,39.42,-93.77,0.0,0.0,0,0,0,0,0,33,0,0,0
167,1975,04,23,1975-04-23,19:12:00,3,KS,20,5,1.0,0,0,0.0,0.0,38.58,-97.67,0.0,0.0,0,0,0,0,0,113,0,0,0
168,1975,04,23,1975-04-23,19:30:00,3,MO,29,18,1.75,0,0,0.0,0.0,39.37,-93.5,0.0,0.0,0,0,0,0,0,33,0,0,0
