om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
1,1983,01,21,1983-01-21,07:55:00,3,FL,12,1,1.75,0,0,0.0,0.0,28.25,-82.72,0.0,0.0,0,0,0,0,0,101,0,0,0
2,1983,01,24,1983-01-24,16:30:00,3,CA,6,1,0.75,0,0,0.0,0.0,36.33,-119.3,0.0,0.0,0,0,0,0,0,107,0,0,0
3,1983,01,24,1983-01-24,21:25:00,3,TX,48,1,1.75,0,0,0.0,0.0,29.35,-95.02,0.0,0.0,0,0,0,0,0,167,0,0,0
4,1983,01,26,1983-01-26,07:25:00,3,TX,48,2,1.75,0,0,0.0,0.0,28.62,-96.63,0.0,0.0,0,0,0,0,0,57,0,0,0
5,1983,01,31,1983-01-31,11:00:00,3,TX,48,3,0.75,0,0,0.0,0.0,32.92,-96.63,0.0,0.0,0,0,0,0,0,113,0,0,0
6,1983,01,31,1983-01-31,12:30:00,3,TX,48,4,1.75,0,0,0.0,0.0,33.07,-94.37,0.0,0.0,0,0,0,0,0,67,0,0,0
7,1983,01,31,1983-01-31,12:30:00,3,TX,48,5,1.75,0,0,0.0,0.0,32.63,-94.93,0.0,0.0,0,0,0,0,0,459,0,0,0
8,1983,01,31,1983-01-31,12:45:00,3,TX,48,6,0.75,0,0,0.0,0.0,33.17,-95.07,0.0,0.0,0,0,0,0,0,449,0,0,0
9,1983,01,31,1983-01-31,12:45:00,3,TX,48,7,1.0,0,0,0.0,0.0,33.33,-94.35,0.0,0.0,0,0,0,0,0,37,0,0,0
10,1983,01,31,1983-01-31,13:00:00,3,TX,48,8,1.75,0,0,0.0,0.0,33.13,-94.53,0.0,0.0,0,0,0,0,0,67,0,0,0
11,1983,01,31,1983-01-31,14:05:00,3,TX,48,9,1.75,0,0,0.0,0.0,33.13,-94.53,0.0,0.0,0,0,0,0,0,67,0,0,0
12,1983,01,31,1983-01-31,14:50:00,3,TX,48,10,1.0,0,0,0.0,0.0,33.33,-94.35,0.0,0.0,0,0,0,0,0,37,0,0,0
