om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
1,1981,02,10,1981-02-10,01:06:00,3,TX,48,1,2.0,0,0,0.0,0.0,30.63,-97.67,0.0,0.0,0,0,0,0,0,491,0,0,0
2,1981,02,10,1981-02-10,02:00:00,3,TX,48,2,1.0,0,0,0.0,0.0,30.8,-96.83,0.0,0.0,0,0,0,0,0,331,0,0,0
3,1981,02,10,1981-02-10,02:30:00,3,TX,48,3,3.0,0,0,0.0,0.0,30.67,-96.37,0.0,0.0,0,0,0,0,0,41,0,0,0
4,1981,02,10,1981-02-10,02:30:00,3,TX,48,4,2.75,0,0,0.0,0.0,30.67,-96.37,0.0,0.0,0,0,0,0,0,41,0,0,0
5,1981,02,10,1981-02-10,03:00:00,3,TX,48,5,2.5,0,0,0.0,0.0,30.63,-96.0,0.0,0.0,0,0,0,0,0,185,0,0,0
6,1981,02,10,1981-02-10,03:00:00,3,TX,48,6,2.5,0,0,0.0,0.0,30.83,-95.95,0.0,0.0,0,0,0,0,0,313,0,0,0
7,1981,02,10,1981-02-10,03:15:00,3,TX,48,7,2.0,0,0,0.0,0.0,30.75,-95.57,0.0,0.0,0,0,0,0,0,491,0,0,0
8,1981,02,10,1981-02-10,04:00:00,3,TX,48,8,2.0,0,0,0.0,0.0,30.8,-94.82,0.0,0.0,0,0,0,0,0,373,0,0,0
9,1981,02,19,1981-02-19,14:45:00,3,TN,47,1,0.75,0,0,0.0,0.0,35.57,-86.35,0.0,0.0,0,0,0,0,0,3,0,0,0
10,1981,02,19,1981-02-19,19:00:00,3,IN,18,1,1.0,0,0,0.0,0.0,38.25,-86.95,0.0,0.0,0,0,0,0,0,37,0,0,0
11,1981,02,20,1981-02-20,10:41:00,3,NC,37,1,0.75,0,0,0.0,0.0,34.65,-77.05,0.0,0.0,0,0,0,0,0,49,0,0,0
12,1981,02,20,1981-02-20,11:48:00,3,NC,37,2,1.0,0,0,0.0,0.0,34.32,-79.03,0.0,0.0,0,0,0,0,0,47,0,0,0
13,1981,03,04,1981-03-04,14:50:00,3,OK,40,1,1.5,0,0,0.0,0.0,34.88,-94.6,0.0,0.0,0,0,0,0,0,79,0,0,0
14,1981,03,04,1981-03-04,16:50:00,3,AR,5,1,1.75,0,0,0.0,0.0,35.28,-93.13,0.0,0.0,0,0,0,0,0,115,0,0,0
15,1981,03,04,1981-03-04,17:00:00,3,OK,40,2,1.0,0,0,0.0,0.0,36.37,-99.62,0.0,0.0,0,0,0,0,0,45,0,0,0
16,1981,03,04,1981-03-04,17:08:00,3,AR,5,2,0.75,0,0,0.0,0.0,35.23,-92.92,0.0,0.0,0,0,0,0,0,115,0,0,0
17,1981,03,04,1981-03-04,17:20:00,3,AR,5,3,0.75,0,0,0.0,0.0,35.3,-92.73,0.0,0.0,0,0,0,0,0,29,0,0,0
18,1981,03,04,1981-03-04,19:03:00,3,MS,28,1,1.75,0,0,0.0,0.0,33.72,-91.0,0.0,0.0,0,0,0,0,0,11,0,0,0
19,1981,03,04,1981-03-04,19:05:00,3,AR,5,4,0.75,0,0,0.0,0.0,34.92,-92.15,0.0,0.0,0,0,0,0,0,119,0,0,0
20,1981,03,04,1981-03-04,20:15:00,3,AR,5,5,1.75,0,0,0.0,0.0,34.92,-90.75,0.0,0.0,0,0,0,0,0,77,0,0,0
21,1981,03,07,1981-03-07,18:00:00,3,TX,48,9,1.75,0,0,0.0,0.0,33.6,-99.07,0.0,0.0,0,0,0,0,0,23,0,0,0
22,1981,03,14,1981-03-14,22:00:00,3,TX,48,10,1.75,0,0,0.0,0.0,33.9,-98.58,0.0,0.0,0,0,0,0,0,485,0,0,0
23,1981,03,18,1981-03-18,10:30:00,3,AL,1,1,0.75,0,0,0.0,0.0,33.25,-87.77,0.0,0.0,0,0,0,0,0,125,0,0,0
24,1981,03,18,1981-03-18,11:45:00,3,GA,13,1,1.75,0,0,0.0,0.0,32.07,-84.53,0.0,0.0,0,0,0,0,0,307,0,0,0
25,1981,03,18,1981-03-18,12:20:00,3,AL,1,2,1.75,0,0,0.0,0.0,32.38,-86.3,0.0,0.0,0,0,0,0,0,101,0,0,0
26,1981,03,18,1981-03-18,12:39:00,3,GA,13,2,1.75,0,0,0.0,0.0,32.85,-83.65,0.0,0.0,0,0,0,0,0,21,0,0,0
27,1981,03,18,1981-03-18,12:43:00,3,GA,13,3,1.75,0,0,0.0,0.0,32.13,-83.5,0.0,0.0,0,0,0,0,0,235,0,0,0
28,1981,03,18,1981-03-18,13:25:00,3,AL,1,3,1.75,0,0,0.0,0.0,32.4,-87.02,0.0,0.0,0,0,0,0,0,47,0,0,0
29,1981,03,18,1981-03-18,13:25:00,3,GA,13,4,1.75,0,0,0.0,0.0,32.18,-83.18,0.0,0.0,0,0,0,0,0,91,0,0,0
30,1981,03,18,1981-03-18,13:45:00,3,AL,1,4,0.75,0,0,0.0,0.0,33.57,-86.97,0.0,0.0,0,0,0,0,0,73,0,0,0
31,1981,03,18,1981-03-18,14:00:00,3,GA,13,5,1.75,0,0,0.0,0.0,32.12,-84.18,0.0,0.0,0,0,0,0,0,261,0,0,0
32,1981,03,18,1981-03-18,14:15:00,3,GA,13,6,1.75,0,0,0.0,0.0,32.15,-82.78,0.0,0.0,0,0,0,0,0,309,0,0,0
33,1981,03,18,1981-03-18,14:30:00,3,GA,13,7,1.75,0,0,0.0,0.0,32.13,-81.88,0.0,0.0,0,0,0,0,0,109,0,0,0
34,1981,03,18,1981-03-18,15:00:00,3,GA,13,8,1.75,0,0,0.0,0.0,31.27,-83.25,0.0,0.0,0,0,0,0,0,19,0,0,0
35,1981,03,18,1981-03-18,16:25:00,3,GA,13,9,1.75,0,0,0.0,0.0,31.13,-84.15,0.0,0.0,0,0,0,0,0,205,0,0,0
36,1981,03,18,1981-03-18,17:00:00,3,GA,13,10,1.75,0,0,0.0,0.0,31.65,-81.83,0.0,0.0,0,0,0,0,0,305,0,0,0
37,1981,03,21,1981-03-21,17:30:00,3,TX,48,11,0.75,0,0,0.0,0.0,29.72,-95.05,0.0,0.0,0,0,0,0,0,201,0,0,0
38,1981,03,21,1981-03-21,17:30:00,3,TX,48,12,1.0,0,0,0.0,0.0,29.98,-95.35,0.0,0.0,0,0,0,0,0,201,0,0,0
39,1981,03,21,1981-03-21,17:45:00,3,TX,48,13,0.75,0,0,0.0,0.0,30.0,-94.67,0.0,0.0,0,0,0,0,0,291,0,0,0
40,1981,03,21,1981-03-21,18:00:00,3,TX,48,14,0.75,0,0,0.0,0.0,29.82,-94.38,0.0,0.0,0,0,0,0,0,71,0,0,0
41,1981,03,21,1981-03-21,18:42:00,3,OK,40,3,1.75,0,0,0.0,0.0,34.03,-94.57,0.0,0.0,0,0,0,0,0,89,0,0,0
42,1981,03,21,1981-03-21,18:50:00,3,TX,48,15,0.75,0,0,0.0,0.0,29.85,-94.3,0.0,0.0,0,0,0,0,0,245,0,0,0
43,1981,03,21,1981-03-21,19:22:00,3,AR,5,6,1.75,0,0,0.0,0.0,34.03,-94.33,0.0,0.0,0,0,0,0,0,133,0,0,0
44,1981,03,21,1981-03-21,19:25:00,3,AR,5,7,1.75,0,0,0.0,0.0,34.58,-94.27,0.0,0.0,0,0,0,0,0,113,0,0,0
45,1981,03,21,1981-03-21,19:35:00,3,AR,5,8,1.75,0,0,0.0,0.0,33.75,-94.13,0.0,0.0,0,0,0,0,0,81,0,0,0
46,1981,03,21,1981-03-21,19:35:00,3,AR,5,9,1.75,0,0,0.0,0.0,34.63,-94.18,0.0,0.0,0,0,0,0,0,113,0,0,0
47,1981,03,21,1981-03-21,19:35:00,3,AR,5,10,1.75,0,0,0.0,0.0,34.1,-94.25,0.0,0.0,0,0,0,0,0,133,0,0,0
48,1981,03,21,1981-03-21,19:50:00,3,TX,48,16,0.75,0,0,0.0,0.0,33.45,-94.42,0.0,0.0,0,0,0,0,0,37,0,0,0
49,1981,03,21,1981-03-21,20:20:00,3,AR,5,11,0.75,0,0,0.0,0.0,33.35,-93.28,0.0,0.0,0,0,0,0,0,27,0,0,0
50,1981,03,21,1981-03-21,20:42:00,3,TX,48,17,1.5,0,0,0.0,0.0,33.25,-94.25,0.0,0.0,0,0,0,0,0,37,0,0,0
51,1981,03,21,1981-03-21,20:45:00,3,TX,48,18,1.75,0,0,0.0,0.0,33.12,-94.13,0.0,0.0,0,0,0,0,0,67,0,0,0
52,1981,03,21,1981-03-21,21:48:00,3,LA,22,1,1.75,0,0,0.0,0.0,32.62,-94.05,0.0,0.0,0,0,0,0,0,17,0,0,0
53,1981,03,21,1981-03-21,21:55:00,3,LA,22,2,1.75,0,0,0.0,0.0,32.45,-93.95,0.0,0.0,0,0,0,0,0,17,0,0,0
54,1981,03,21,1981-03-21,22:00:00,3,LA,22,3,1.75,0,0,0.0,0.0,32.52,-93.72,0.0,0.0,0,0,0,0,0,15,0,0,0
55,1981,03,22,1981-03-22,00:55:00,3,MS,28,2,0.75,0,0,0.0,0.0,30.37,-88.5,0.0,0.0,0,0,0,0,0,59,0,0,0
56,1981,03,22,1981-03-22,01:24:00,3,MS,28,3,1.75,0,0,0.0,0.0,33.4,-91.05,0.0,0.0,0,0,0,0,0,151,0,0,0
57,1981,03,22,1981-03-22,01:36:00,3,MS,28,4,1.0,0,0,0.0,0.0,32.35,-90.88,0.0,0.0,0,0,0,0,0,149,0,0,0
58,1981,03,22,1981-03-22,03:21:00,3,AL,1,5,1.75,0,0,0.0,0.0,31.03,-85.88,0.0,0.0,0,0,0,0,0,61,0,0,0
59,1981,03,22,1981-03-22,03:25:00,3,AL,1,6,0.75,0,0,0.0,0.0,31.33,-85.6,0.0,0.0,0,0,0,0,0,45,0,0,0
60,1981,03,22,1981-03-22,13:15:00,3,MS,28,5,1.75,0,0,0.0,0.0,31.23,-89.88,0.0,0.0,0,0,0,0,0,91,0,0,0
61,1981,03,22,1981-03-22,13:25:00,3,MS,28,6,1.75,0,0,0.0,0.0,33.62,-88.43,0.0,0.0,0,0,0,0,0,87,0,0,0
62,1981,03,22,1981-03-22,13:43:00,3,MS,28,7,1.75,0,0,0.0,0.0,31.05,-90.33,0.0,0.0,0,0,0,0,0,113,0,0,0
63,1981,03,22,1981-03-22,13:57:00,3,MS,28,8,1.75,0,0,0.0,0.0,31.15,-90.47,0.0,0.0,0,0,0,0,0,113,0,0,0
64,1981,03,22,1981-03-22,14:12:00,3,MS,28,9,1.75,0,0,0.0,0.0,31.32,-89.48,0.0,0.0,0,0,0,0,0,73,0,0,0
65,1981,03,22,1981-03-22,14:30:00,3,AL,1,7,1.75,0,0,0.0,0.0,31.43,-86.97,0.0,0.0,0,0,0,0,0,35,0,0,0
66,1981,03,22,1981-03-22,15:20:00,3,MS,28,10,1.75,0,0,0.0,0.0,30.4,-89.07,0.0,0.0,0,0,0,0,0,47,0,0,0
67,1981,03,22,1981-03-22,15:35:00,3,AL,1,8,0.75,0,0,0.0,0.0,31.47,-88.25,0.0,0.0,0,0,0,0,0,129,0,0,0
68,1981,03,22,1981-03-22,15:50:00,3,AL,1,9,1.0,0,0,0.0,0.0,31.52,-87.33,0.0,0.0,0,0,0,0,0,99,0,0,0
69,1981,03,22,1981-03-22,15:50:00,3,AL,1,10,1.0,0,0,0.0,0.0,31.43,-86.97,0.0,0.0,0,0,0,0,0,35,0,0,0
70,1981,03,22,1981-03-22,16:25:00,3,AL,1,11,0.75,0,0,0.0,0.0,31.3,-85.9,0.0,0.0,0,0,0,0,0,31,0,0,0
71,1981,03,22,1981-03-22,16:55:00,3,AL,1,12,1.0,0,0,0.0,0.0,31.43,-85.62,0.0,0.0,0,0,0,0,0,45,0,0,0
72,1981,03,22,1981-03-22,17:30:00,3,AL,1,13,1.75,0,0,0.0,0.0,31.23,-85.37,0.0,0.0,0,0,0,0,0,69,0,0,0
73,1981,03,22,1981-03-22,18:20:00,3,GA,13,11,1.75,0,0,0.0,0.0,31.03,-84.87,0.0,0.0,0,0,0,0,0,253,0,0,0
74,1981,03,22,1981-03-22,19:30:00,3,GA,13,12,1.75,0,0,0.0,0.0,30.9,-84.63,0.0,0.0,0,0,0,0,0,87,0,0,0
75,1981,03,25,1981-03-25,13:15:00,3,MN,27,1,1.75,0,0,0.0,0.0,45.83,-94.68,0.0,0.0,0,0,0,0,0,97,0,0,0
76,1981,03,27,1981-03-27,18:57:00,3,NE,31,1,1.0,0,0,0.0,0.0,42.05,-101.07,0.0,0.0,0,0,0,0,0,91,0,0,0
77,1981,03,28,1981-03-28,20:15:00,3,TX,48,19,0.75,0,0,0.0,0.0,29.37,-100.78,0.0,0.0,0,0,0,0,0,465,0,0,0
78,1981,03,28,1981-03-28,20:30:00,3,TX,48,20,0.75,0,0,0.0,0.0,29.37,-100.7,0.0,0.0,0,0,0,0,0,271,0,0,0
79,1981,03,28,1981-03-28,20:40:00,3,TX,48,21,0.75,0,0,0.0,0.0,29.93,-100.23,0.0,0.0,0,0,0,0,0,137,0,0,0
80,1981,03,28,1981-03-28,21:15:00,3,TX,48,22,0.75,0,0,0.0,0.0,29.73,-99.75,0.0,0.0,0,0,0,0,0,385,0,0,0
81,1981,03,28,1981-03-28,21:15:00,3,TX,48,23,0.75,0,0,0.0,0.0,29.75,-99.38,0.0,0.0,0,0,0,0,0,19,0,0,0
82,1981,03,28,1981-03-28,21:40:00,3,TX,48,24,2.75,0,0,0.0,0.0,30.05,-99.13,0.0,0.0,0,0,0,0,0,265,0,0,0
83,1981,03,28,1981-03-28,22:00:00,3,TX,48,25,0.75,0,0,0.0,0.0,29.5,-99.75,0.0,0.0,0,0,0,0,0,463,0,0,0
84,1981,03,28,1981-03-28,22:15:00,3,TX,48,26,0.75,0,0,0.0,0.0,29.97,-98.92,0.0,0.0,0,0,0,0,0,259,0,0,0
85,1981,03,28,1981-03-28,22:45:00,3,TX,48,27,0.75,0,0,0.0,0.0,29.5,-99.17,0.0,0.0,0,0,0,0,0,325,0,0,0
86,1981,03,29,1981-03-29,14:45:00,3,MN,27,2,1.0,0,0,0.0,0.0,44.53,-94.78,0.0,0.0,0,0,0,0,0,129,0,0,0
87,1981,03,29,1981-03-29,15:25:00,3,MN,27,3,1.75,0,0,0.0,0.0,44.73,-94.62,0.0,0.0,0,0,0,0,0,143,0,0,0
88,1981,03,31,1981-03-31,15:45:00,3,MS,28,11,1.75,0,0,0.0,0.0,31.47,-89.72,0.0,0.0,0,0,0,0,0,37,0,0,0
89,1981,03,31,1981-03-31,16:20:00,3,LA,22,4,1.0,0,0,0.0,0.0,31.92,-91.6,0.0,0.0,0,0,0,0,0,41,0,0,0
90,1981,03,31,1981-03-31,17:10:00,3,LA,22,5,1.0,0,0,0.0,0.0,32.25,-91.42,0.0,0.0,0,0,0,0,0,65,0,0,0
91,1981,03,31,1981-03-31,17:45:00,3,MI,26,1,1.0,0,0,0.0,0.0,43.17,-86.23,0.0,0.0,0,0,0,0,0,121,0,0,0
