om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
622615,2017,01,02,2017-01-02,03:00:00,3,LA,22,0,1.00,0,0,0,0,32.5441,-93.2800,32.5441,-93.2800,0,0,0,0,0,119,0,0,0
622616,2017,01,02,2017-01-02,05:35:00,3,MS,28,0,1.00,0,0,0,0,32.1000,-90.3000,32.1000,-90.3000,0,0,0,0,0,49,0,0,0
622617,2017,01,02,2017-01-02,05:50:00,3,TX,48,0,0.88,0,0,0,0,30.4500,-97.1000,30.4500,-97.1000,0,0,0,0,0,287,0,0,0
622618,2017,01,02,2017-01-02,06:06:00,3,MS,28,0,0.88,0,0,0,0,32.2160,-89.9465,32.2160,-89.9465,0,0,0,0,0,121,0,0,0
622619,2017,01,02,2017-01-02,06:56:00,3,AL,01,0,1.00,0,0,0,0,32.7300,-88.2800,32.7300,-88.2800,0,0,0,0,0,119,0,0,0
622620,2017,01,02,2017-01-02,07:05:00,3,AL,01,0,1.00,0,0,0,0,32.7900,-88.2300,32.7900,-88.2300,0,0,0,0,0,119,0,0,0
622621,2017,01,02,2017-01-02,07:25:00,3,TX,48,0,1.00,0,0,0,0,31.8000,-95.1500,31.8000,-95.1500,0,0,0,0,0,73,0,0,0
622622,2017,01,02,2017-01-02,09:05:00,3,AR,05,0,1.00,0,0,0,0,35.8200,-91.1300,35.8200,-91.1300,0,0,0,0,0,67,0,0,0
622623,2017,01,02,2017-01-02,13:26:00,3,MS,28,0,1.00,0,0,0,0,31.5768,-90.4535,31.5768,-90.4535,0,0,0,0,0,85,0,0,0
622624,2017,01,14,2017-01-14,18:13:00,3,NM,35,0,0.75,0,0,0,0,32.3238,-106.7823,32.3238,-106.7823,0,0,0,0,0,13,0,0,0
622625,2017,01,14,2017-01-14,19:00:00,3,NM,35,0,1.00,0,0,0,0,32.2735,-106.7991,32.2735,-106.7991,0,0,0,0,0,13,0,0,0
622626,2017,01,14,2017-01-14,19:05:00,3,NM,35,0,1.00,0,0,0,0,32.3058,-106.7576,32.3058,-106.7576,0,0,0,0,0,13,0,0,0
622627,2017,01,14,2017-01-14,20:27:00,3,NM,35,0,1.00,0,0,0,0,32.8537,-106.1094,32.8537,-106.1094,0,0,0,0,0,35,0,0,0
622628,2017,01,14,2017-01-14,20:35:00,3,NM,35,0,1.25,0,0,25000,0,32.9350,-105.9604,32.9350,-105.9604,0,0,0,0,0,35,0,0,0
622629,2017,01,14,2017-01-14,20:48:00,3,NM,35,0,1.00,0,0,0,0,32.9131,-105.9535,32.9131,-105.9535,0,0,0,0,0,35,0,0,0
