om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
640864,2019,01,04,2019-01-04,16:29:00,3,KY,21,0,0.88,0,0,0,0,37.3500,-84.3500,37.3500,-84.3500,0,0,0,0,0,203,0,0,0
640865,2019,01,08,2019-01-08,07:12:00,3,OH,39,0,0.75,0,0,0,0,41.1100,-82.4500,41.1100,-82.4500,0,0,0,0,0,77,0,0,0
640866,2019,01,08,2019-01-08,09:46:00,3,PA,42,0,0.75,0,0,0,0,41.4100,-80.4800,41.4100,-80.4800,0,0,0,0,0,85,0,0,0
640867,2019,01,08,2019-01-08,09:52:00,3,PA,42,0,1.00,0,0,0,0,41.4200,-80.4000,41.4200,-80.4000,0,0,0,0,0,85,0,0,0
640868,2019,01,08,2019-01-08,10:08:00,3,PA,42,0,0.75,0,0,0,0,41.4100,-80.2500,41.4100,-80.2500,0,0,0,0,0,85,0,0,0
640869,2019,01,08,2019-01-08,13:30:00,3,OH,39,0,0.75,0,0,0,0,41.4309,-83.2048,41.4309,-83.2048,0,0,0,0,0,143,0,0,0
640870,2019,01,08,2019-01-08,13:49:00,3,OH,39,0,1.00,0,0,0,0,41.2347,-82.8595,41.2347,-82.8595,0,0,0,0,0,147,0,0,0
640871,2019,01,08,2019-01-08,13:50:00,3,OH,39,0,1.00,0,0,0,0,41.2700,-82.8600,41.2700,-82.8600,0,0,0,0,0,143,0,0,0
640872,2019,01,08,2019-01-08,14:20:00,3,OH,39,0,1.00,0,0,0,0,41.3700,-82.1200,41.3700,-82.1200,0,0,0,0,0,93,0,0,0
640873,2019,01,08,2019-01-08,14:24:00,3,OH,39,0,0.75,0,0,0,0,40.9775,-81.4511,40.9775,-81.4511,0,0,0,0,0,153,0,0,0
640874,2019,01,08,2019-01-08,14:26:00,3,OH,39,0,1.25,0,0,0,0,41.5800,-81.4900,41.5800,-81.4900,0,0,0,0,0,35,0,0,0
640875,2019,01,08,2019-01-08,14:30:00,3,OH,39,0,1.00,0,0,0,0,41.2400,-82.1200,41.2400,-82.1200,0,0,0,0,0,93,0,0,0
640876,2019,01,08,2019-01-08,14:44:00,3,OH,39,0,1.00,0,0,0,0,41.5985,-81.4183,41.5985,-81.4183,0,0,0,0,0,85,0,0,0
640877,2019,01,08,2019-01-08,14:46:00,3,OH,39,0,0.75,0,0,0,0,41.3977,-81.8036,41.3977,-81.8036,0,0,0,0,0,35,0,0,0
640878,2019,01,08,2019-01-08,14:50:00,3,OH,39,0,0.75,0,0,0,0,41.6000,-81.2400,41.6000,-81.2400,0,0,0,0,0,55,0,0,0
640879,2019,01,08,2019-01-08,14:51:00,3,OH,39,0,1.00,0,0,0,0,41.3000,-81.8600,41.3000,-81.8600,0,0,0,0,0,35,0,0,0
640880,2019,01,08,2019-01-08,15:08:00,3,OH,39,0,0.75,0,0,0,0,40.8000,-81.5200,40.8000,-81.5200,0,0,0,0,0,151,0,0,0
640881,2019,01,08,2019-01-08,15:10:00,3,OH,39,0,0.75,0,0,0,0,41.4800,-81.5000,41.4800,-81.5000,0,0,0,0,0,35,0,0,0
640882,2019,01,08,2019-01-08,15:24:00,3,PA,42,0,1.00,0,0,0,0,41.7700,-80.1000,41.7700,-80.1000,0,0,0,0,0,39,0,0,0
640883,2019,01,08,2019-01-08,15:41:00,3,PA,42,0,1.25,0,0,0,0,41.3000,-79.2500,41.3000,-79.2500,0,0,0,0,0,31,0,0,0
640884,2019,01,08,2019-01-08,16:39:00,3,PA,42,0,1.00,0,0,0,0,41.3500,-79.2700,41.3500,-79.2700,0,0,0,0,0,31,0,0,0
