om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
1,1989,01,07,1989-01-07,15:25:00,3,IL,17,1,1.0,0,0,0.0,0.0,37.73,-89.43,0.0,0.0,0,0,0,0,0,77,0,0,0
2,1989,01,07,1989-01-07,15:45:00,3,IL,17,2,1.75,0,0,0.0,0.0,37.72,-89.22,0.0,0.0,0,0,0,0,0,77,0,0,0
3,1989,01,07,1989-01-07,16:10:00,3,MO,29,1,2.5,0,0,3.0,0.0,38.77,-90.43,0.0,0.0,0,0,0,0,0,189,0,0,0
4,1989,01,07,1989-01-07,16:22:00,3,IL,17,3,1.75,0,0,0.0,0.0,37.97,-89.05,0.0,0.0,0,0,0,0,0,55,0,0,0
5,1989,01,07,1989-01-07,16:25:00,3,MO,29,2,1.0,0,0,0.0,0.0,38.62,-90.25,0.0,0.0,0,0,0,0,0,510,0,0,0
6,1989,01,07,1989-01-07,17:10:00,3,IL,17,4,1.75,0,0,2.0,0.0,38.22,-88.05,0.0,0.0,0,0,0,0,0,193,0,0,0
7,1989,01,07,1989-01-07,17:15:00,3,IN,18,1,1.0,0,0,0.0,0.0,40.78,-86.02,0.0,0.0,0,0,0,0,0,103,0,0,0
8,1989,01,07,1989-01-07,18:15:00,3,IN,18,2,0.75,0,0,0.0,0.0,38.67,-87.17,0.0,0.0,0,0,0,0,0,27,0,0,0
9,1989,01,07,1989-01-07,18:35:00,3,IN,18,3,1.0,0,0,0.0,0.0,38.67,-86.9,0.0,0.0,0,0,0,0,0,101,0,0,0
10,1989,01,12,1989-01-12,16:55:00,3,MS,28,1,0.75,0,0,0.0,0.0,32.27,-90.43,0.0,0.0,0,0,0,0,0,49,0,0,0
11,1989,01,29,1989-01-29,06:00:00,3,TX,48,1,0.75,0,0,0.0,0.0,30.32,-97.77,0.0,0.0,0,0,0,0,0,453,0,0,0
12,1989,02,20,1989-02-20,14:32:00,3,LA,22,1,1.0,0,0,0.0,0.0,31.98,-92.08,0.0,0.0,0,0,0,0,0,21,0,0,0
13,1989,02,20,1989-02-20,14:48:00,3,LA,22,2,0.88,0,0,0.0,0.0,32.0,-91.4,0.0,0.0,0,0,0,0,0,107,0,0,0
14,1989,02,20,1989-02-20,15:00:00,3,LA,22,3,1.0,0,0,0.0,0.0,31.97,-93.87,0.0,0.0,0,0,0,0,0,31,0,0,0
15,1989,02,20,1989-02-20,15:20:00,3,LA,22,4,1.75,0,0,0.0,0.0,32.2,-91.23,0.0,0.0,0,0,0,0,0,107,0,0,0
16,1989,02,20,1989-02-20,15:40:00,3,LA,22,5,0.88,0,0,0.0,0.0,31.62,-93.72,0.0,0.0,0,0,0,0,0,85,0,0,0
17,1989,02,20,1989-02-20,15:40:00,3,LA,22,6,0.88,0,0,0.0,0.0,32.27,-91.75,0.0,0.0,0,0,0,0,0,41,0,0,0
18,1989,02,20,1989-02-20,16:50:00,3,LA,22,7,1.75,0,0,0.0,0.0,32.35,-91.13,0.0,0.0,0,0,0,0,0,65,0,0,0
19,1989,02,20,1989-02-20,18:15:00,3,MS,28,2,0.75,0,0,0.0,0.0,32.83,-90.27,0.0,0.0,0,0,0,0,0,163,0,0,0
20,1989,02,20,1989-02-20,18:40:00,3,MS,28,3,0.75,0,0,0.0,0.0,32.93,-89.98,0.0,0.0,0,0,0,0,0,51,0,0,0
21,1989,02,20,1989-02-20,20:10:00,3,MS,28,4,0.75,0,0,0.0,0.0,33.55,-89.08,0.0,0.0,0,0,0,0,0,105,0,0,0
22,1989,02,20,1989-02-20,21:04:00,3,MS,28,5,0.75,0,0,0.0,0.0,34.02,-88.52,0.0,0.0,0,0,0,0,0,95,0,0,0
23,1989,02,20,1989-02-20,21:09:00,3,FL,12,1,1.75,0,0,1.0,0.0,30.37,-86.67,0.0,0.0,0,0,0,0,0,91,0,0,0
24,1989,02,20,1989-02-20,23:25:00,3,MS,28,6,0.75,0,0,0.0,0.0,31.97,-89.2,0.0,0.0,0,0,0,0,0,61,0,0,0
25,1989,02,21,1989-02-21,00:10:00,3,AL,1,1,0.75,0,0,0.0,0.0,33.6,-86.95,0.0,0.0,0,0,0,0,0,73,0,0,0
26,1989,02,21,1989-02-21,08:00:00,3,GA,13,1,0.75,0,0,0.0,0.0,32.53,-82.87,0.0,0.0,0,0,0,0,0,175,0,0,0
27,1989,02,21,1989-02-21,12:35:00,3,FL,12,2,1.75,0,0,4.0,0.0,29.18,-82.13,0.0,0.0,0,0,0,0,0,83,0,0,0
28,1989,02,21,1989-02-21,14:12:00,3,FL,12,3,1.0,0,0,4.0,0.0,29.22,-81.03,0.0,0.0,0,0,0,0,0,127,0,0,0
29,1989,03,01,1989-03-01,18:45:00,3,FL,12,4,0.75,0,0,1.0,0.0,28.6,-81.3,0.0,0.0,0,0,0,0,0,95,0,0,0
30,1989,03,03,1989-03-03,16:52:00,3,OK,40,1,0.75,0,0,0.0,0.0,35.53,-98.15,0.0,0.0,0,0,0,0,0,17,0,0,0
31,1989,03,03,1989-03-03,17:32:00,3,KS,20,1,1.75,0,0,3.0,0.0,37.65,-95.53,0.0,0.0,0,0,0,0,0,205,0,0,0
32,1989,03,03,1989-03-03,17:35:00,3,OK,40,2,0.88,0,0,0.0,0.0,35.72,-97.75,0.0,0.0,0,0,0,0,0,17,0,0,0
33,1989,03,03,1989-03-03,17:40:00,3,KS,20,2,1.75,0,0,3.0,0.0,37.6,-95.5,0.0,0.0,0,0,0,0,0,133,0,0,0
34,1989,03,03,1989-03-03,17:40:00,3,OK,40,3,0.75,0,0,0.0,0.0,35.73,-97.68,0.0,0.0,0,0,0,0,0,73,0,0,0
35,1989,03,03,1989-03-03,17:45:00,3,OK,40,4,1.25,0,0,0.0,0.0,35.53,-97.42,0.0,0.0,0,0,0,0,0,109,0,0,0
36,1989,03,03,1989-03-03,18:10:00,3,OK,40,5,0.75,0,0,0.0,0.0,35.83,-97.43,0.0,0.0,0,0,0,0,0,83,0,0,0
37,1989,03,03,1989-03-03,18:45:00,3,OK,40,6,0.75,0,0,0.0,0.0,35.98,-96.77,0.0,0.0,0,0,0,0,0,119,0,0,0
38,1989,03,03,1989-03-03,18:50:00,3,LA,22,8,1.0,0,0,0.0,0.0,31.43,-92.95,0.0,0.0,0,0,0,0,0,69,0,0,0
39,1989,03,04,1989-03-04,00:48:00,3,OK,40,7,0.88,0,0,0.0,0.0,35.65,-97.73,0.0,0.0,0,0,0,0,0,17,0,0,0
40,1989,03,04,1989-03-04,15:08:00,3,AL,1,2,1.75,0,0,0.0,0.0,34.0,-86.02,0.0,0.0,0,0,0,0,0,55,0,0,0
41,1989,03,04,1989-03-04,17:15:00,3,LA,22,9,1.0,0,0,0.0,0.0,32.02,-91.62,0.0,0.0,0,0,0,0,0,41,0,0,0
42,1989,03,04,1989-03-04,17:20:00,3,LA,22,10,0.88,0,0,0.0,0.0,31.83,-91.4,0.0,0.0,0,0,0,0,0,107,0,0,0
