om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
1,1963,01,10,1963-01-10,20:12:00,3,IN,18,1,0.75,0,0,0.0,0.0,38.0,-87.5,0.0,0.0,0,0,0,0,0,163,0,0,0
2,1963,01,10,1963-01-10,21:00:00,3,TN,47,1,0.75,0,0,0.0,0.0,36.28,-86.68,0.0,0.0,0,0,0,0,0,37,0,0,0
3,1963,01,10,1963-01-10,21:00:00,3,IN,18,2,2.25,0,0,0.0,0.0,38.0,-87.5,0.0,0.0,0,0,0,0,0,163,0,0,0
4,1963,01,10,1963-01-10,22:00:00,3,MO,29,1,1.75,0,0,0.0,0.0,37.2,-89.58,0.0,0.0,0,0,0,0,0,201,0,0,0
5,1963,01,10,1963-01-10,23:35:00,3,TN,47,2,0.75,0,0,0.0,0.0,36.2,-86.68,0.0,0.0,0,0,0,0,0,37,0,0,0
6,1963,02,10,1963-02-10,17:30:00,3,LA,22,1,1.75,0,0,0.0,0.0,32.0,-93.28,0.0,0.0,0,0,0,0,0,81,0,0,0
7,1963,03,03,1963-03-03,21:30:00,3,KS,20,1,1.25,0,0,0.0,0.0,37.88,-99.4,0.0,0.0,0,0,0,0,0,47,0,0,0
8,1963,03,03,1963-03-03,21:50:00,3,KS,20,2,1.25,0,0,0.0,0.0,37.88,-99.58,0.0,0.0,0,0,0,0,0,47,0,0,0
9,1963,03,03,1963-03-03,22:30:00,3,KS,20,3,2.75,0,0,0.0,0.0,37.88,-98.18,0.0,0.0,0,0,0,0,0,155,0,0,0
10,1963,03,04,1963-03-04,02:00:00,3,KS,20,4,1.0,0,0,0.0,0.0,39.58,-95.08,0.0,0.0,0,0,0,0,0,0,0,0,0
11,1963,03,10,1963-03-10,21:16:00,3,OK,40,1,1.0,0,0,0.0,0.0,36.78,-97.28,0.0,0.0,0,0,0,0,0,71,0,0,0
12,1963,03,12,1963-03-12,12:55:00,3,AL,1,1,1.75,0,0,0.0,0.0,33.38,-87.0,0.0,0.0,0,0,0,0,0,73,0,0,0
13,1963,03,12,1963-03-12,15:50:00,3,SC,45,1,2.0,0,0,0.0,0.0,33.78,-81.08,0.0,0.0,0,0,0,0,0,63,0,0,0
14,1963,03,18,1963-03-18,03:15:00,3,MO,29,2,1.75,0,0,0.0,0.0,36.7,-91.4,0.0,0.0,0,0,0,0,0,149,0,0,0
15,1963,03,18,1963-03-18,08:10:00,3,KS,20,5,0.75,0,0,0.0,0.0,39.5,-97.58,0.0,0.0,0,0,0,0,0,29,0,0,0
16,1963,03,18,1963-03-18,11:30:00,3,KS,20,6,1.0,0,0,0.0,0.0,39.2,-94.68,0.0,0.0,0,0,0,0,0,103,0,0,0
17,1963,03,18,1963-03-18,12:45:00,3,TX,48,1,1.0,0,0,0.0,0.0,34.0,-98.5,0.0,0.0,0,0,0,0,0,485,0,0,0
18,1963,03,18,1963-03-18,13:30:00,3,MO,29,3,1.0,0,0,0.0,0.0,38.5,-91.78,0.0,0.0,0,0,0,0,0,151,0,0,0
19,1963,03,18,1963-03-18,14:00:00,3,MO,29,4,1.75,0,0,0.0,0.0,38.5,-91.28,0.0,0.0,0,0,0,0,0,71,0,0,0
20,1963,03,18,1963-03-18,14:25:00,3,OK,40,2,0.75,0,0,0.0,0.0,35.0,-97.08,0.0,0.0,0,0,0,0,0,125,0,0,0
21,1963,03,18,1963-03-18,14:30:00,3,OK,40,3,0.75,0,0,0.0,0.0,35.0,-97.28,0.0,0.0,0,0,0,0,0,27,0,0,0
22,1963,03,19,1963-03-19,08:00:00,3,WI,55,1,1.0,0,0,0.0,0.0,43.08,-87.9,0.0,0.0,0,0,0,0,0,79,0,0,0
23,1963,03,19,1963-03-19,09:00:00,3,WI,55,2,1.5,0,0,0.0,0.0,43.08,-87.9,0.0,0.0,0,0,0,0,0,79,0,0,0
24,1963,03,19,1963-03-19,10:00:00,3,MI,26,1,1.0,0,0,0.0,0.0,43.2,-86.18,0.0,0.0,0,0,0,0,0,121,0,0,0
25,1963,03,19,1963-03-19,11:03:00,3,MI,26,2,1.0,0,0,0.0,0.0,42.88,-86.08,0.0,0.0,0,0,0,0,0,139,0,0,0
26,1963,03,19,1963-03-19,13:55:00,3,MI,26,3,1.0,0,0,0.0,0.0,42.28,-83.9,0.0,0.0,0,0,0,0,0,161,0,0,0
27,1963,03,19,1963-03-19,14:02:00,3,IN,18,3,1.5,0,0,0.0,0.0,39.28,-85.9,0.0,0.0,0,0,0,0,0,5,0,0,0
28,1963,03,19,1963-03-19,15:00:00,3,IN,18,4,2.0,0,0,0.0,0.0,38.58,-86.08,0.0,0.0,0,0,0,0,0,175,0,0,0
29,1963,03,19,1963-03-19,16:00:00,3,KY,21,1,1.25,0,0,0.0,0.0,38.88,-84.58,0.0,0.0,0,0,0,0,0,117,0,0,0
30,1963,03,19,1963-03-19,16:00:00,3,TN,47,3,1.25,0,0,0.0,0.0,36.0,-85.58,0.0,0.0,0,0,0,0,0,185,0,0,0
31,1963,03,19,1963-03-19,17:15:00,3,TN,47,4,1.5,0,0,0.0,0.0,35.28,-85.78,0.0,0.0,0,0,0,0,0,61,0,0,0
32,1963,03,24,1963-03-24,19:30:00,3,OK,40,4,3.25,0,0,0.0,0.0,34.5,-97.08,0.0,0.0,0,0,0,0,0,99,0,0,0
33,1963,03,24,1963-03-24,20:20:00,3,OK,40,5,2.5,0,0,0.0,0.0,34.38,-96.5,0.0,0.0,0,0,0,0,0,69,0,0,0
34,1963,03,24,1963-03-24,21:05:00,3,OK,40,6,4.0,0,0,0.0,0.0,34.2,-96.58,0.0,0.0,0,0,0,0,0,69,0,0,0
35,1963,03,24,1963-03-24,21:15:00,3,OK,40,7,2.75,0,0,0.0,0.0,34.08,-96.58,0.0,0.0,0,0,0,0,0,95,0,0,0
36,1963,03,24,1963-03-24,21:45:00,3,OK,40,8,2.0,0,0,0.0,0.0,34.08,-96.18,0.0,0.0,0,0,0,0,0,13,0,0,0
37,1963,03,25,1963-03-25,02:15:00,3,MO,29,5,1.75,0,0,0.0,0.0,38.78,-90.4,0.0,0.0,0,0,0,0,0,189,0,0,0
38,1963,03,25,1963-03-25,06:30:00,3,MO,29,6,1.0,0,0,0.0,0.0,38.0,-91.4,0.0,0.0,0,0,0,0,0,55,0,0,0
39,1963,03,25,1963-03-25,06:30:00,3,MO,29,7,1.0,0,0,0.0,0.0,38.2,-91.18,0.0,0.0,0,0,0,0,0,55,0,0,0
40,1963,03,25,1963-03-25,06:30:00,3,MO,29,8,1.0,0,0,0.0,0.0,38.58,-90.58,0.0,0.0,0,0,0,0,0,189,0,0,0
