om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
633010,2018,01,11,2018-01-11,15:57:00,3,TX,48,0,1.00,0,0,0,0,29.6931,-95.6633,29.6931,-95.6633,0,0,0,0,0,201,0,0,0
633011,2018,01,18,2018-01-18,11:48:00,3,OR,41,0,2.00,0,0,0,0,46.0000,-123.9200,46.0000,-123.9200,0,0,0,0,0,7,0,0,0
633012,2018,01,18,2018-01-18,22:38:00,3,CA,06,0,0.25,0,0,0,0,40.7507,-124.1932,40.7507,-124.1932,0,0,0,0,0,23,0,0,0
633013,2018,01,19,2018-01-19,15:36:00,3,CA,06,0,0.25,0,0,0,0,37.2987,-122.0438,37.2987,-122.0438,0,0,0,0,0,85,0,0,0
633014,2018,01,19,2018-01-19,16:25:00,3,CA,06,0,0.25,0,0,0,0,38.2401,-122.6508,38.2401,-122.6508,0,0,0,0,0,97,0,0,0
633015,2018,01,19,2018-01-19,16:35:00,3,CA,06,0,0.25,0,0,0,0,38.2397,-122.6298,38.2397,-122.6298,0,0,0,0,0,97,0,0,0
633016,2018,01,19,2018-01-19,16:43:00,3,CA,06,0,0.25,0,0,0,0,38.4500,-122.7000,38.4500,-122.7000,0,0,0,0,0,97,0,0,0
633017,2018,01,21,2018-01-21,15:58:00,3,TX,48,0,0.75,0,0,0,0,32.8300,-97.2500,32.8300,-97.2500,0,0,0,0,0,439,0,0,0
633018,2018,01,21,2018-01-21,16:07:00,3,TX,48,0,0.75,0,0,0,0,32.8200,-97.1500,32.8200,-97.1500,0,0,0,0,0,439,0,0,0
633019,2018,01,21,2018-01-21,16:16:00,3,TX,48,0,0.75,0,0,0,0,32.7587,-97.2142,32.7587,-97.2142,0,0,0,0,0,439,0,0,0
633020,2018,01,21,2018-01-21,16:18:00,3,TX,48,0,0.88,0,0,0,0,32.9700,-97.1300,32.9700,-97.1300,0,0,0,0,0,439,0,0,0
633021,2018,01,21,2018-01-21,16:28:00,3,TX,48,0,0.75,0,0,0,0,32.7423,-97.2137,32.7423,-97.2137,0,0,0,0,0,439,0,0,0
