om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
1,1976,02,13,1976-02-13,12:15:00,3,KY,21,1,1.0,0,0,0.0,0.0,37.55,-87.95,0.0,0.0,0,0,0,0,0,225,0,0,0
2,1976,02,13,1976-02-13,12:45:00,3,KY,21,2,1.75,0,0,0.0,0.0,37.4,-86.88,0.0,0.0,0,0,0,0,0,183,0,0,0
3,1976,02,13,1976-02-13,18:37:00,3,NM,35,1,1.75,0,0,0.0,0.0,33.07,-107.27,0.0,0.0,0,0,0,0,0,51,0,0,0
4,1976,02,14,1976-02-14,19:35:00,3,NE,31,1,1.75,0,0,0.0,0.0,40.87,-98.47,0.0,0.0,0,0,0,0,0,79,0,0,0
5,1976,02,16,1976-02-16,20:35:00,3,OH,39,1,1.75,0,0,0.0,0.0,40.22,-84.48,0.0,0.0,0,0,0,0,0,37,0,0,0
6,1976,02,17,1976-02-17,11:03:00,3,TX,48,1,2.75,0,0,0.0,0.0,30.25,-97.75,0.0,0.0,0,0,0,0,0,453,0,0,0
7,1976,02,17,1976-02-17,16:05:00,3,LA,22,1,1.0,0,0,0.0,0.0,32.47,-93.83,0.0,0.0,0,0,0,0,0,17,0,0,0
8,1976,02,17,1976-02-17,16:15:00,3,LA,22,2,2.75,0,0,0.0,0.0,32.25,-93.83,0.0,0.0,0,0,0,0,0,17,0,0,0
9,1976,02,17,1976-02-17,19:20:00,3,MS,28,1,1.0,0,0,0.0,0.0,34.27,-90.68,0.0,0.0,0,0,0,0,0,27,0,0,0
10,1976,02,17,1976-02-17,20:45:00,3,MS,28,2,1.0,0,0,0.0,0.0,34.65,-89.32,0.0,0.0,0,0,0,0,0,93,0,0,0
11,1976,02,17,1976-02-17,20:55:00,3,MS,28,3,1.0,0,0,0.0,0.0,33.45,-90.65,0.0,0.0,0,0,0,0,0,133,0,0,0
12,1976,02,18,1976-02-18,05:30:00,3,MS,28,4,1.0,0,0,0.0,0.0,34.95,-90.13,0.0,0.0,0,0,0,0,0,33,0,0,0
13,1976,02,18,1976-02-18,09:00:00,3,AL,1,1,1.0,0,0,0.0,0.0,34.52,-87.2,0.0,0.0,0,0,0,0,0,79,0,0,0
14,1976,02,20,1976-02-20,15:45:00,3,OK,40,1,2.0,0,0,0.0,0.0,35.33,-97.5,0.0,0.0,0,0,0,0,0,27,0,0,0
15,1976,02,20,1976-02-20,16:00:00,3,OK,40,2,0.75,0,0,0.0,0.0,35.42,-97.38,0.0,0.0,0,0,0,0,0,109,0,0,0
16,1976,02,20,1976-02-20,16:30:00,3,OK,40,3,2.75,0,0,0.0,0.0,35.68,-97.07,0.0,0.0,0,0,0,0,0,81,0,0,0
17,1976,02,20,1976-02-20,17:15:00,3,OK,40,4,1.75,0,0,0.0,0.0,36.12,-96.7,0.0,0.0,0,0,0,0,0,119,0,0,0
18,1976,02,20,1976-02-20,17:23:00,3,KS,20,106,0.75,0,0,0.0,0.0,37.08,-96.18,0.0,0.0,0,0,0,0,0,19,0,0,0
19,1976,02,20,1976-02-20,18:05:00,3,TX,48,2,1.75,0,0,0.0,0.0,32.93,-98.45,0.0,0.0,0,0,0,0,0,363,0,0,0
20,1976,02,20,1976-02-20,18:10:00,3,OK,40,5,1.75,0,0,0.0,0.0,35.43,-98.25,0.0,0.0,0,0,0,0,0,17,0,0,0
21,1976,02,20,1976-02-20,18:45:00,3,MS,28,5,2.5,0,0,0.0,0.0,33.92,-90.18,0.0,0.0,0,0,0,0,0,135,0,0,0
22,1976,02,20,1976-02-20,19:15:00,3,TX,48,3,1.75,0,0,0.0,0.0,33.52,-96.4,0.0,0.0,0,0,0,0,0,147,0,0,0
23,1976,02,20,1976-02-20,19:15:00,3,MS,28,6,1.75,0,0,0.0,0.0,34.0,-90.05,0.0,0.0,0,0,0,0,0,135,0,0,0
24,1976,02,20,1976-02-20,19:25:00,3,KS,20,107,1.0,0,0,0.0,0.0,37.8,-97.0,0.0,0.0,0,0,0,0,0,15,0,0,0
25,1976,02,20,1976-02-20,19:45:00,3,TX,48,4,1.75,0,0,0.0,0.0,32.9,-97.53,0.0,0.0,0,0,0,0,0,439,0,0,0
26,1976,02,20,1976-02-20,21:50:00,3,TX,48,5,1.75,0,0,0.0,0.0,31.07,-97.47,0.0,0.0,0,0,0,0,0,27,0,0,0
27,1976,02,20,1976-02-20,22:00:00,3,AR,5,1,1.75,0,0,0.0,0.0,35.38,-94.42,0.0,0.0,0,0,0,0,0,131,0,0,0
28,1976,02,21,1976-02-21,00:25:00,3,AR,5,2,1.75,0,0,0.0,0.0,34.73,-92.28,0.0,0.0,0,0,0,0,0,119,0,0,0
29,1976,03,01,1976-03-01,16:35:00,3,IL,17,1,1.0,0,0,0.0,0.0,41.7,-87.75,0.0,0.0,0,0,0,0,0,31,0,0,0
30,1976,03,03,1976-03-03,12:30:00,3,IN,18,1,0.75,0,0,0.0,0.0,38.68,-87.52,0.0,0.0,0,0,0,0,0,83,0,0,0
31,1976,03,03,1976-03-03,12:30:00,3,IL,17,2,1.75,0,0,0.0,0.0,38.42,-87.77,0.0,0.0,0,0,0,0,0,185,0,0,0
32,1976,03,03,1976-03-03,14:10:00,3,OH,39,2,1.75,0,0,0.0,0.0,40.47,-81.92,0.0,0.0,0,0,0,0,0,75,0,0,0
33,1976,03,03,1976-03-03,14:30:00,3,IN,18,2,1.5,0,0,0.0,0.0,38.87,-86.48,0.0,0.0,0,0,0,0,0,93,0,0,0
