om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
1,1991,01,14,1991-01-14,17:40:00,3,TX,48,1,0.75,0,0,4.0,0.0,30.37,-96.68,0.0,0.0,0,0,0,0,0,51,0,0,0
2,1991,01,14,1991-01-14,18:16:00,3,TX,48,2,2.0,0,0,0.0,0.0,30.08,-97.32,0.0,0.0,0,0,0,0,0,21,0,0,0
3,1991,01,14,1991-01-14,18:55:00,3,TX,48,3,0.75,0,0,4.0,0.0,29.57,-97.97,0.0,0.0,0,0,0,0,0,187,0,0,0
4,1991,01,14,1991-01-14,19:20:00,3,TX,48,4,1.75,0,0,3.0,0.0,29.68,-97.65,0.0,0.0,0,0,0,0,0,55,0,0,0
5,1991,01,14,1991-01-14,19:25:00,3,TX,48,5,1.75,0,0,0.0,0.0,29.97,-97.45,0.0,0.0,0,0,0,0,0,21,0,0,0
6,1991,01,14,1991-01-14,19:25:00,3,TX,48,6,1.0,0,0,4.0,0.0,29.5,-97.47,0.0,0.0,0,0,0,0,0,177,0,0,0
7,1991,01,14,1991-01-14,19:45:00,3,TX,48,7,1.75,0,0,3.0,0.0,28.7,-95.95,0.0,0.0,0,0,0,0,0,321,0,0,0
8,1991,01,14,1991-01-14,20:00:00,3,TX,48,8,1.0,0,0,4.0,0.0,29.57,-97.97,0.0,0.0,0,0,0,0,0,187,0,0,0
9,1991,01,14,1991-01-14,20:15:00,3,TX,48,9,1.75,0,0,4.0,0.0,27.77,-98.25,0.0,0.0,0,0,0,0,0,131,0,0,0
10,1991,01,14,1991-01-14,20:33:00,3,TX,48,10,0.88,0,0,2.0,0.0,29.65,-95.28,0.0,0.0,0,0,0,0,0,201,0,0,0
11,1991,01,14,1991-01-14,20:51:00,3,TX,48,11,1.75,0,0,4.0,0.0,27.77,-98.25,0.0,0.0,0,0,0,0,0,131,0,0,0
12,1991,01,14,1991-01-14,21:15:00,3,TX,48,12,1.5,0,0,4.0,0.0,27.75,-98.08,0.0,0.0,0,0,0,0,0,249,0,0,0
13,1991,01,14,1991-01-14,21:45:00,3,TX,48,13,1.75,0,0,0.0,0.0,29.0,-95.15,0.0,0.0,0,0,0,0,0,167,0,0,0
14,1991,01,14,1991-01-14,22:15:00,3,TX,48,14,1.5,0,0,2.0,0.0,27.6,-98.42,0.0,0.0,0,0,0,0,0,131,0,0,0
15,1991,01,16,1991-01-16,10:40:00,3,NC,37,1,0.75,0,0,0.0,0.0,35.13,-79.43,0.0,0.0,0,0,0,0,0,125,0,0,0
16,1991,01,18,1991-01-18,13:55:00,3,LA,22,1,2.5,0,0,7.0,0.0,32.52,-93.72,0.0,0.0,0,0,0,0,0,15,0,0,0
17,1991,01,24,1991-01-24,19:20:00,3,FL,12,1,1.0,0,0,1.0,0.0,29.48,-82.32,0.0,0.0,0,0,0,0,0,1,0,0,0
18,1991,01,30,1991-01-30,04:09:00,3,MS,28,1,1.0,0,0,0.0,0.0,30.43,-88.9,0.0,0.0,0,0,0,0,0,47,0,0,0
19,1991,01,30,1991-01-30,04:15:00,3,MS,28,2,0.75,0,0,0.0,0.0,30.53,-88.82,0.0,0.0,0,0,0,0,0,59,0,0,0
20,1991,02,13,1991-02-13,17:06:00,3,MO,29,1,1.75,0,0,0.0,0.0,37.18,-89.55,0.0,0.0,0,0,0,0,0,201,0,0,0
21,1991,02,13,1991-02-13,17:30:00,3,AR,5,1,0.75,0,0,0.0,0.0,35.75,-90.07,0.0,0.0,0,0,0,0,0,93,0,0,0
22,1991,02,13,1991-02-13,18:15:00,3,TN,47,1,1.0,0,0,2.0,0.0,35.73,-89.55,0.0,0.0,0,0,0,0,0,97,0,0,0
23,1991,02,13,1991-02-13,18:20:00,3,TN,47,2,0.75,0,0,2.0,0.0,35.57,-89.67,0.0,0.0,0,0,0,0,0,167,0,0,0
24,1991,02,13,1991-02-13,18:50:00,3,TN,47,3,0.75,0,0,1.0,0.0,35.55,-89.27,0.0,0.0,0,0,0,0,0,75,0,0,0
25,1991,02,13,1991-02-13,19:25:00,3,TN,47,4,1.25,0,0,2.0,0.0,35.62,-88.83,0.0,0.0,0,0,0,0,0,113,0,0,0
26,1991,02,13,1991-02-13,19:35:00,3,TN,47,5,1.75,0,0,2.0,0.0,35.97,-88.47,0.0,0.0,0,0,0,0,0,17,0,0,0
27,1991,02,13,1991-02-13,19:40:00,3,TN,47,6,1.0,0,0,2.0,0.0,36.05,-88.1,0.0,0.0,0,0,0,0,0,5,0,0,0
