om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
1,1970,02,02,1970-02-02,19:30:00,3,FL,12,1,1.0,0,0,0.0,0.0,30.58,-87.0,0.0,0.0,0,0,0,0,0,113,0,0,0
2,1970,02,02,1970-02-02,19:50:00,3,FL,12,2,1.0,0,0,0.0,0.0,30.5,-87.18,0.0,0.0,0,0,0,0,0,113,0,0,0
3,1970,02,09,1970-02-09,16:40:00,3,NC,37,1,1.0,0,0,0.0,0.0,35.7,-78.78,0.0,0.0,0,0,0,0,0,183,0,0,0
4,1970,02,24,1970-02-24,19:45:00,3,TX,48,1,1.0,0,0,0.0,0.0,29.88,-97.0,0.0,0.0,0,0,0,0,0,149,0,0,0
5,1970,03,02,1970-03-02,14:30:00,3,KS,20,1,1.0,0,0,0.0,0.0,37.5,-99.78,0.0,0.0,0,0,0,0,0,57,0,0,0
6,1970,03,02,1970-03-02,19:45:00,3,TX,48,2,1.75,0,0,0.0,0.0,28.6,-100.18,0.0,0.0,0,0,0,0,0,323,0,0,0
7,1970,03,02,1970-03-02,20:30:00,3,NE,31,1,1.0,0,0,0.0,0.0,42.08,-98.0,0.0,0.0,0,0,0,0,0,3,0,0,0
8,1970,03,02,1970-03-02,21:00:00,3,SD,46,1,1.75,0,0,0.0,0.0,44.28,-98.08,0.0,0.0,0,0,0,0,0,5,0,0,0
9,1970,03,02,1970-03-02,22:05:00,3,SD,46,2,0.75,0,0,0.0,0.0,45.28,-97.5,0.0,0.0,0,0,0,0,0,37,0,0,0
10,1970,03,03,1970-03-03,20:50:00,3,MO,29,1,0.75,0,0,0.0,0.0,39.28,-91.18,0.0,0.0,0,0,0,0,0,163,0,0,0
11,1970,03,04,1970-03-04,18:15:00,3,TN,47,1,0.75,0,0,0.0,0.0,36.2,-86.68,0.0,0.0,0,0,0,0,0,37,0,0,0
12,1970,03,10,1970-03-10,23:28:00,3,TX,48,3,1.75,0,0,0.0,0.0,26.1,-98.0,0.0,0.0,0,0,0,0,0,215,0,0,0
13,1970,03,11,1970-03-11,00:03:00,3,TX,48,4,1.0,0,0,0.0,0.0,26.1,-97.58,0.0,0.0,0,0,0,0,0,61,0,0,0
14,1970,03,17,1970-03-17,19:25:00,3,AL,1,1,0.75,0,0,0.0,0.0,33.7,-87.78,0.0,0.0,0,0,0,0,0,57,0,0,0
15,1970,03,19,1970-03-19,08:52:00,3,AL,1,2,1.0,0,0,0.0,0.0,33.7,-87.0,0.0,0.0,0,0,0,0,0,73,0,0,0
16,1970,03,25,1970-03-25,16:30:00,3,AR,5,1,1.0,0,0,0.0,0.0,34.28,-92.4,0.0,0.0,0,0,0,0,0,53,0,0,0
17,1970,03,25,1970-03-25,17:58:00,3,AR,5,2,1.75,0,0,0.0,0.0,33.58,-91.78,0.0,0.0,0,0,0,0,0,43,0,0,0
18,1970,03,25,1970-03-25,17:58:00,3,AR,5,3,1.75,0,0,0.0,0.0,34.2,-92.0,0.0,0.0,0,0,0,0,0,69,0,0,0
19,1970,03,25,1970-03-25,19:30:00,3,MS,28,1,2.0,0,0,0.0,0.0,33.78,-90.58,0.0,0.0,0,0,0,0,0,133,0,0,0
20,1970,03,25,1970-03-25,19:33:00,3,MS,28,2,0.75,0,0,0.0,0.0,33.7,-90.68,0.0,0.0,0,0,0,0,0,11,0,0,0
21,1970,03,25,1970-03-25,19:55:00,3,MS,28,3,0.75,0,0,0.0,0.0,33.7,-90.58,0.0,0.0,0,0,0,0,0,133,0,0,0
22,1970,03,29,1970-03-29,03:30:00,3,GA,13,1,1.5,0,0,0.0,0.0,32.0,-81.18,0.0,0.0,0,0,0,0,0,29,0,0,0
23,1970,03,29,1970-03-29,04:00:00,3,GA,13,2,1.75,0,0,0.0,0.0,31.6,-81.9,0.0,0.0,0,0,0,0,0,305,0,0,0
24,1970,03,29,1970-03-29,05:00:00,3,SC,45,1,1.75,0,0,0.0,0.0,32.5,-80.68,0.0,0.0,0,0,0,0,0,13,0,0,0
25,1970,04,01,1970-04-01,04:05:00,3,AL,1,3,1.75,0,0,0.0,0.0,33.38,-87.0,0.0,0.0,0,0,0,0,0,73,0,0,0
26,1970,04,01,1970-04-01,04:10:00,3,AL,1,4,1.0,0,0,0.0,0.0,33.38,-86.9,0.0,0.0,0,0,0,0,0,73,0,0,0
27,1970,04,01,1970-04-01,04:22:00,3,AL,1,5,1.5,0,0,0.0,0.0,33.28,-86.78,0.0,0.0,0,0,0,0,0,117,0,0,0
28,1970,04,01,1970-04-01,05:35:00,3,AL,1,6,0.75,0,0,0.0,0.0,33.58,-85.78,0.0,0.0,0,0,0,0,0,0,0,0,0
29,1970,04,01,1970-04-01,10:55:00,3,SC,45,2,1.75,0,0,0.0,0.0,34.5,-81.58,0.0,0.0,0,0,0,0,0,71,0,0,0
