om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
1,1990,01,03,1990-01-03,17:25:00,3,OK,40,1,0.75,0,0,0.0,0.0,36.87,-98.03,0.0,0.0,0,0,0,0,0,53,0,0,0
2,1990,01,03,1990-01-03,17:40:00,3,OK,40,2,1.0,0,0,0.0,0.0,36.7,-97.95,0.0,0.0,0,0,0,0,0,53,0,0,0
3,1990,01,05,1990-01-05,21:25:00,3,AL,1,1,0.75,0,0,0.0,0.0,30.7,-88.08,0.0,0.0,0,0,0,0,0,97,0,0,0
4,1990,01,16,1990-01-16,11:56:00,3,OK,40,3,0.88,0,0,0.0,0.0,35.95,-98.97,0.0,0.0,0,0,0,0,0,43,0,0,0
5,1990,01,16,1990-01-16,12:05:00,3,OK,40,4,0.75,0,0,0.0,0.0,35.52,-99.82,0.0,0.0,0,0,0,0,0,129,0,0,0
6,1990,01,16,1990-01-16,13:07:00,3,OK,40,5,1.0,0,0,0.0,0.0,36.37,-98.52,0.0,0.0,0,0,0,0,0,93,0,0,0
7,1990,01,16,1990-01-16,13:15:00,3,OK,40,6,1.0,0,0,0.0,0.0,36.5,-98.45,0.0,0.0,0,0,0,0,0,3,0,0,0
8,1990,01,16,1990-01-16,13:50:00,3,IL,17,1,1.0,0,0,0.0,0.0,41.2,-87.85,0.0,0.0,0,0,0,0,0,91,0,0,0
9,1990,01,16,1990-01-16,14:02:00,3,OK,40,7,0.75,0,0,0.0,0.0,36.88,-97.92,0.0,0.0,0,0,0,0,0,53,0,0,0
10,1990,01,16,1990-01-16,15:15:00,3,OK,40,8,0.75,0,0,0.0,0.0,34.38,-98.67,0.0,0.0,0,0,0,0,0,141,0,0,0
11,1990,01,16,1990-01-16,15:20:00,3,OK,40,9,0.75,0,0,0.0,0.0,34.43,-98.65,0.0,0.0,0,0,0,0,0,31,0,0,0
12,1990,01,16,1990-01-16,18:25:00,3,OK,40,10,0.75,0,0,0.0,0.0,34.73,-99.7,0.0,0.0,0,0,0,0,0,57,0,0,0
13,1990,01,16,1990-01-16,18:48:00,3,OK,40,11,0.88,0,0,0.0,0.0,34.88,-99.5,0.0,0.0,0,0,0,0,0,55,0,0,0
14,1990,01,16,1990-01-16,19:00:00,3,OK,40,12,0.75,0,0,0.0,0.0,35.52,-99.18,0.0,0.0,0,0,0,0,0,39,0,0,0
15,1990,01,16,1990-01-16,19:00:00,3,OK,40,13,0.75,0,0,0.0,0.0,35.15,-99.07,0.0,0.0,0,0,0,0,0,149,0,0,0
16,1990,01,16,1990-01-16,19:03:00,3,OK,40,14,0.75,0,0,0.0,0.0,34.97,-99.38,0.0,0.0,0,0,0,0,0,55,0,0,0
17,1990,01,16,1990-01-16,19:25:00,3,OK,40,15,1.0,0,0,0.0,0.0,35.02,-99.13,0.0,0.0,0,0,0,0,0,75,0,0,0
18,1990,01,16,1990-01-16,19:45:00,3,OK,40,16,0.75,0,0,0.0,0.0,35.13,-98.87,0.0,0.0,0,0,0,0,0,149,0,0,0
19,1990,01,16,1990-01-16,20:10:00,3,OK,40,17,1.0,0,0,0.0,0.0,35.07,-98.88,0.0,0.0,0,0,0,0,0,75,0,0,0
20,1990,01,16,1990-01-16,20:20:00,3,OK,40,18,0.75,0,0,0.0,0.0,35.2,-98.57,0.0,0.0,0,0,0,0,0,15,0,0,0
21,1990,01,16,1990-01-16,20:35:00,3,OK,40,19,1.0,0,0,0.0,0.0,35.15,-98.78,0.0,0.0,0,0,0,0,0,149,0,0,0
22,1990,01,16,1990-01-16,21:15:00,3,OK,40,20,0.75,0,0,0.0,0.0,35.33,-98.17,0.0,0.0,0,0,0,0,0,15,0,0,0
