om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
1,1955,01,17,1955-01-17,16:39:00,3,TX,48,1,0.75,0,0,0.0,0.0,32.2,-101.5,0.0,0.0,0,0,0,0,0,227,0,0,0
2,1955,02,01,1955-02-01,10:30:00,3,MO,29,1,0.75,0,0,0.0,0.0,38.58,-92.58,0.0,0.0,0,0,0,0,0,135,0,0,0
3,1955,03,03,1955-03-03,13:02:00,3,IL,17,1,1.5,0,0,0.0,0.0,41.2,-89.68,0.0,0.0,0,0,0,0,0,175,0,0,0
4,1955,03,03,1955-03-03,14:00:00,3,IN,18,1,0.75,0,0,0.0,0.0,39.28,-87.4,0.0,0.0,0,0,0,0,0,167,0,0,0
5,1955,03,03,1955-03-03,16:00:00,3,IL,17,2,2.5,0,0,0.0,0.0,41.78,-87.78,0.0,0.0,0,0,0,0,0,31,0,0,0
6,1955,03,03,1955-03-03,19:45:00,3,IL,17,3,2.5,0,0,0.0,0.0,39.5,-90.08,0.0,0.0,0,0,0,0,0,117,0,0,0
7,1955,03,04,1955-03-04,15:00:00,3,IL,17,4,2.5,0,0,0.0,0.0,38.38,-88.0,0.0,0.0,0,0,0,0,0,47,0,0,0
8,1955,03,04,1955-03-04,16:30:00,3,KY,21,1,1.0,0,0,0.0,0.0,37.88,-86.08,0.0,0.0,0,0,0,0,0,163,0,0,0
9,1955,03,04,1955-03-04,17:28:00,3,KY,21,2,0.75,0,0,0.0,0.0,37.88,-86.0,0.0,0.0,0,0,0,0,0,163,0,0,0
10,1955,03,04,1955-03-04,17:28:00,3,KY,21,3,0.75,0,0,0.0,0.0,38.0,-84.58,0.0,0.0,0,0,0,0,0,67,0,0,0
11,1955,03,05,1955-03-05,14:30:00,3,NC,37,1,0.75,0,0,0.0,0.0,36.5,-79.68,0.0,0.0,0,0,0,0,0,157,0,0,0
12,1955,03,05,1955-03-05,15:00:00,3,VA,51,1,2.0,0,0,0.0,0.0,36.7,-79.9,0.0,0.0,0,0,0,0,0,89,0,0,0
13,1955,03,05,1955-03-05,15:00:00,3,IL,17,5,3.0,0,0,0.0,0.0,38.0,-89.0,0.0,0.0,0,0,0,0,0,55,0,0,0
14,1955,03,05,1955-03-05,16:15:00,3,NC,37,2,1.5,0,0,0.0,0.0,36.2,-78.78,0.0,0.0,0,0,0,0,0,63,0,0,0
15,1955,03,11,1955-03-11,01:57:00,3,IN,18,2,1.5,0,0,0.0,0.0,39.88,-86.08,0.0,0.0,0,0,0,0,0,97,0,0,0
16,1955,03,12,1955-03-12,01:20:00,3,NC,37,3,1.0,0,0,0.0,0.0,35.2,-80.9,0.0,0.0,0,0,0,0,0,119,0,0,0
17,1955,03,12,1955-03-12,16:02:00,3,NC,37,4,0.75,0,0,0.0,0.0,35.28,-80.9,0.0,0.0,0,0,0,0,0,119,0,0,0
18,1955,03,12,1955-03-12,19:00:00,3,GA,13,1,1.75,0,0,0.0,0.0,33.7,-84.68,0.0,0.0,0,0,0,0,0,97,0,0,0
19,1955,03,12,1955-03-12,19:00:00,3,WV,54,1,0.75,0,0,0.0,0.0,38.88,-79.78,0.0,0.0,0,0,0,0,0,83,0,0,0
20,1955,03,12,1955-03-12,19:30:00,3,GA,13,2,1.5,0,0,0.0,0.0,33.7,-84.4,0.0,0.0,0,0,0,0,0,121,0,0,0
21,1955,03,13,1955-03-13,18:00:00,3,SC,45,1,2.0,0,0,0.0,0.0,33.88,-82.28,0.0,0.0,0,0,0,0,0,65,0,0,0
22,1955,03,14,1955-03-14,12:05:00,3,MO,29,2,2.0,0,0,0.0,0.0,39.7,-93.18,0.0,0.0,0,0,0,0,0,41,0,0,0
23,1955,03,14,1955-03-14,13:00:00,3,MO,29,3,1.5,0,0,0.0,0.0,39.58,-93.28,0.0,0.0,0,0,0,0,0,33,0,0,0
24,1955,03,14,1955-03-14,16:05:00,3,MO,29,4,1.75,0,0,0.0,0.0,39.7,-94.78,0.0,0.0,0,0,0,0,0,21,0,0,0
25,1955,03,14,1955-03-14,17:15:00,3,MO,29,5,1.0,0,0,0.0,0.0,39.78,-94.0,0.0,0.0,0,0,0,0,0,25,0,0,0
26,1955,03,14,1955-03-14,17:52:00,3,KS,20,1,0.75,0,0,0.0,0.0,38.28,-96.18,0.0,0.0,0,0,0,0,0,111,0,0,0
27,1955,03,14,1955-03-14,18:30:00,3,MO,29,6,3.0,0,0,0.0,0.0,39.38,-94.28,0.0,0.0,0,0,0,0,0,47,0,0,0
28,1955,03,14,1955-03-14,18:45:00,3,OK,40,1,1.0,0,0,0.0,0.0,36.28,-96.5,0.0,0.0,0,0,0,0,0,117,0,0,0
29,1955,03,14,1955-03-14,20:30:00,3,OK,40,2,1.0,0,0,0.0,0.0,36.28,-95.9,0.0,0.0,0,0,0,0,0,143,0,0,0
30,1955,03,20,1955-03-20,12:00:00,3,KS,20,2,0.75,0,0,0.0,0.0,37.2,-98.0,0.0,0.0,0,0,0,0,0,77,0,0,0
31,1955,03,20,1955-03-20,15:46:00,3,TX,48,2,1.75,0,0,0.0,0.0,31.7,-97.28,0.0,0.0,0,0,0,0,0,309,0,0,0
32,1955,03,25,1955-03-25,15:00:00,3,FL,12,1,0.75,0,0,0.0,0.0,28.7,-82.0,0.0,0.0,0,0,0,0,0,119,0,0,0
33,1955,03,25,1955-03-25,16:10:00,3,AL,1,1,0.75,0,0,0.0,0.0,34.58,-87.0,0.0,0.0,0,0,0,0,0,103,0,0,0
34,1955,03,25,1955-03-25,17:00:00,3,AL,1,2,2.0,0,0,0.0,0.0,34.7,-86.9,0.0,0.0,0,0,0,0,0,83,0,0,0
35,1955,03,25,1955-03-25,18:00:00,3,MS,28,1,1.75,0,0,0.0,0.0,33.0,-90.08,0.0,0.0,0,0,0,0,0,51,0,0,0
36,1955,03,31,1955-03-31,17:25:00,3,TX,48,3,0.75,0,0,0.0,0.0,32.58,-96.78,0.0,0.0,0,0,0,0,0,113,0,0,0
37,1955,03,31,1955-03-31,21:00:00,3,TX,48,4,1.75,0,0,0.0,0.0,29.68,-96.5,0.0,0.0,0,0,0,0,0,89,0,0,0
38,1955,03,31,1955-03-31,23:00:00,3,TX,48,5,2.0,0,0,0.0,0.0,29.0,-96.68,0.0,0.0,0,0,0,0,0,239,0,0,0
39,1955,04,02,1955-04-02,15:58:00,3,GA,13,3,1.5,0,0,0.0,0.0,32.7,-83.58,0.0,0.0,0,0,0,0,0,289,0,0,0
40,1955,04,04,1955-04-04,01:20:00,3,OK,40,3,1.0,0,0,0.0,0.0,35.5,-95.5,0.0,0.0,0,0,0,0,0,91,0,0,0
41,1955,04,04,1955-04-04,16:00:00,3,AR,5,1,0.75,0,0,0.0,0.0,34.0,-93.9,0.0,0.0,0,0,0,0,0,61,0,0,0
42,1955,04,04,1955-04-04,16:00:00,3,AR,5,2,0.75,0,0,0.0,0.0,34.08,-93.68,0.0,0.0,0,0,0,0,0,109,0,0,0
