om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
1,1986,02,05,1986-02-05,14:20:00,3,TX,48,1,0.75,0,0,0.0,0.0,32.4,-96.78,0.0,0.0,0,0,0,0,0,139,0,0,0
2,1986,02,05,1986-02-05,14:40:00,3,TX,48,2,0.75,0,0,0.0,0.0,32.65,-96.8,0.0,0.0,0,0,0,0,0,113,0,0,0
3,1986,02,05,1986-02-05,14:45:00,3,TX,48,3,1.0,0,0,0.0,0.0,29.43,-96.4,0.0,0.0,0,0,0,0,0,89,0,0,0
4,1986,02,05,1986-02-05,15:28:00,3,TX,48,4,1.75,0,0,0.0,0.0,32.8,-95.8,0.0,0.0,0,0,0,0,0,379,0,0,0
5,1986,02,05,1986-02-05,15:45:00,3,TX,48,5,0.75,0,0,0.0,0.0,30.28,-94.17,0.0,0.0,0,0,0,0,0,199,0,0,0
6,1986,02,05,1986-02-05,16:30:00,3,TX,48,6,1.75,0,0,0.0,0.0,33.37,-95.1,0.0,0.0,0,0,0,0,0,449,0,0,0
7,1986,02,05,1986-02-05,16:37:00,3,TX,48,7,0.75,0,0,0.0,0.0,29.35,-96.2,0.0,0.0,0,0,0,0,0,481,0,0,0
8,1986,02,05,1986-02-05,17:00:00,3,TX,48,8,1.75,0,0,0.0,0.0,33.5,-94.62,0.0,0.0,0,0,0,0,0,37,0,0,0
9,1986,02,05,1986-02-05,17:00:00,3,TX,48,9,1.0,0,0,0.0,0.0,30.32,-95.45,0.0,0.0,0,0,0,0,0,339,0,0,0
10,1986,02,05,1986-02-05,17:12:00,3,TX,48,10,0.75,0,0,0.0,0.0,30.35,-95.1,0.0,0.0,0,0,0,0,0,291,0,0,0
11,1986,02,05,1986-02-05,17:15:00,3,TX,48,11,1.75,0,0,0.0,0.0,33.55,-94.78,0.0,0.0,0,0,0,0,0,387,0,0,0
12,1986,02,05,1986-02-05,17:20:00,3,TX,48,12,1.75,0,0,0.0,0.0,33.5,-94.62,0.0,0.0,0,0,0,0,0,37,0,0,0
13,1986,02,05,1986-02-05,17:30:00,3,TX,48,13,1.75,0,0,0.0,0.0,30.6,-95.15,0.0,0.0,0,0,0,0,0,407,0,0,0
14,1986,02,05,1986-02-05,17:40:00,3,OK,40,1,1.0,0,0,0.0,0.0,33.7,-94.65,0.0,0.0,0,0,0,0,0,89,0,0,0
15,1986,02,05,1986-02-05,17:46:00,3,TX,48,14,1.75,0,0,0.0,0.0,30.68,-94.93,0.0,0.0,0,0,0,0,0,373,0,0,0
16,1986,02,05,1986-02-05,17:50:00,3,TX,48,15,1.75,0,0,0.0,0.0,33.5,-94.62,0.0,0.0,0,0,0,0,0,37,0,0,0
17,1986,02,05,1986-02-05,17:55:00,3,TX,48,16,1.75,0,0,0.0,0.0,30.6,-95.15,0.0,0.0,0,0,0,0,0,407,0,0,0
18,1986,02,05,1986-02-05,18:00:00,3,TX,48,17,0.75,0,0,0.0,0.0,29.4,-95.83,0.0,0.0,0,0,0,0,0,157,0,0,0
19,1986,02,05,1986-02-05,18:18:00,3,TX,48,18,1.0,0,0,0.0,0.0,30.77,-94.52,0.0,0.0,0,0,0,0,0,457,0,0,0
20,1986,02,05,1986-02-05,18:21:00,3,AR,5,1,1.0,0,0,0.0,0.0,33.67,-94.23,0.0,0.0,0,0,0,0,0,81,0,0,0
21,1986,02,05,1986-02-05,18:31:00,3,TX,48,19,1.75,0,0,0.0,0.0,30.93,-94.33,0.0,0.0,0,0,0,0,0,457,0,0,0
22,1986,02,05,1986-02-05,18:35:00,3,AR,5,2,1.0,0,0,0.0,0.0,33.77,-94.02,0.0,0.0,0,0,0,0,0,81,0,0,0
23,1986,02,05,1986-02-05,18:35:00,3,AR,5,3,1.0,0,0,0.0,0.0,33.78,-93.97,0.0,0.0,0,0,0,0,0,61,0,0,0
24,1986,02,05,1986-02-05,18:40:00,3,AR,5,4,1.75,0,0,0.0,0.0,33.93,-94.17,0.0,0.0,0,0,0,0,0,133,0,0,0
25,1986,02,05,1986-02-05,18:45:00,3,AR,5,5,1.75,0,0,0.0,0.0,33.78,-94.37,0.0,0.0,0,0,0,0,0,81,0,0,0
26,1986,02,05,1986-02-05,18:45:00,3,TX,48,20,1.75,0,0,0.0,0.0,30.77,-94.55,0.0,0.0,0,0,0,0,0,457,0,0,0
27,1986,02,05,1986-02-05,18:55:00,3,AR,5,6,1.0,0,0,0.0,0.0,33.98,-94.02,0.0,0.0,0,0,0,0,0,61,0,0,0
28,1986,02,05,1986-02-05,19:10:00,3,AR,5,7,1.75,0,0,0.0,0.0,33.97,-93.98,0.0,0.0,0,0,0,0,0,61,0,0,0
29,1986,02,05,1986-02-05,19:22:00,3,TX,48,21,1.75,0,0,0.0,0.0,30.72,-94.0,0.0,0.0,0,0,0,0,0,241,0,0,0
30,1986,02,06,1986-02-06,13:08:00,3,AL,1,1,1.75,0,0,0.0,0.0,34.43,-86.75,0.0,0.0,0,0,0,0,0,103,0,0,0
31,1986,02,06,1986-02-06,16:00:00,3,GA,13,1,1.75,0,0,0.0,0.0,34.87,-85.12,0.0,0.0,0,0,0,0,0,47,0,0,0
32,1986,02,06,1986-02-06,16:18:00,3,TN,47,1,1.75,0,0,0.0,0.0,35.35,-84.67,0.0,0.0,0,0,0,0,0,107,0,0,0
33,1986,02,06,1986-02-06,16:38:00,3,TN,47,2,1.75,0,0,0.0,0.0,35.43,-84.48,0.0,0.0,0,0,0,0,0,107,0,0,0
34,1986,02,08,1986-02-08,07:00:00,3,FL,12,1,0.75,0,0,0.0,0.0,30.33,-81.68,0.0,0.0,0,0,0,0,0,31,0,0,0
35,1986,02,08,1986-02-08,08:30:00,3,FL,12,2,0.75,0,0,0.0,0.0,28.73,-81.73,0.0,0.0,0,0,0,0,0,69,0,0,0
36,1986,02,08,1986-02-08,08:45:00,3,FL,12,3,0.75,0,0,0.0,0.0,29.2,-82.08,0.0,0.0,0,0,0,0,0,83,0,0,0
37,1986,02,08,1986-02-08,10:30:00,3,FL,12,4,1.75,0,0,0.0,0.0,28.8,-81.87,0.0,0.0,0,0,0,0,0,69,0,0,0
38,1986,02,08,1986-02-08,10:45:00,3,FL,12,5,1.75,0,0,0.0,0.0,29.2,-82.08,0.0,0.0,0,0,0,0,0,83,0,0,0
39,1986,02,10,1986-02-10,11:07:00,3,MS,28,1,0.75,0,0,0.0,0.0,31.13,-89.12,0.0,0.0,0,0,0,0,0,35,0,0,0
40,1986,02,10,1986-02-10,11:15:00,3,MS,28,2,1.0,0,0,0.0,0.0,31.2,-89.03,0.0,0.0,0,0,0,0,0,111,0,0,0
41,1986,02,10,1986-02-10,13:35:00,3,AL,1,2,1.0,0,0,0.0,0.0,31.87,-86.98,0.0,0.0,0,0,0,0,0,131,0,0,0
42,1986,02,10,1986-02-10,14:15:00,3,AL,1,3,0.75,0,0,0.0,0.0,32.05,-86.63,0.0,0.0,0,0,0,0,0,85,0,0,0
43,1986,02,17,1986-02-17,15:20:00,3,AR,5,8,0.75,0,0,0.0,0.0,36.07,-91.92,0.0,0.0,0,0,0,0,0,65,0,0,0
44,1986,02,17,1986-02-17,15:30:00,3,MS,28,3,1.75,0,0,0.0,0.0,33.75,-90.73,0.0,0.0,0,0,0,0,0,11,0,0,0
45,1986,02,17,1986-02-17,15:35:00,3,MS,28,4,0.75,0,0,0.0,0.0,34.73,-88.93,0.0,0.0,0,0,0,0,0,139,0,0,0
