om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
11085,2004,01,17,2004-01-17,18:32:00,3,TX,48,1,0.75,0,0,0.001,0.0,31.03,-96.12,0.0,0.0,0,0,0,0,0,313,0,0,0
11086,2004,01,17,2004-01-17,20:45:00,3,TX,48,2,1.5,0,0,0.01,0.0,30.42,-95.5,0.0,0.0,0,0,0,0,0,339,0,0,0
11087,2004,01,17,2004-01-17,21:05:00,3,TX,48,3,0.75,0,0,0.003,0.0,30.42,-95.48,0.0,0.0,0,0,0,0,0,339,0,0,0
11088,2004,01,17,2004-01-17,21:30:00,3,TX,48,4,1.0,0,0,0.005,0.0,30.33,-95.35,0.0,0.0,0,0,0,0,0,339,0,0,0
11089,2004,01,17,2004-01-17,21:48:00,3,TX,48,5,1.0,0,0,0.005,0.0,30.42,-95.48,0.0,0.0,0,0,0,0,0,339,0,0,0
1161,2004,01,19,2004-01-19,12:40:00,3,FL,12,1,1.0,0,0,0.0,0.0,28.08,-80.6,0.0,0.0,0,0,0,0,0,9,0,0,0
1162,2004,01,19,2004-01-19,14:29:00,3,FL,12,2,1.0,0,0,0.0,0.0,27.82,-80.47,0.0,0.0,0,0,0,0,0,61,0,0,0
1163,2004,01,19,2004-01-19,14:55:00,3,FL,12,3,0.75,0,0,0.0,0.0,27.73,-80.75,0.0,0.0,0,0,0,0,0,61,0,0,0
1468,2004,01,25,2004-01-25,19:15:00,3,HI,15,1,0.75,0,0,0.0,0.0,19.73,-155.07,0.0,0.0,0,0,0,0,0,1,0,0,0
10089,2004,02,02,2004-02-02,20:05:00,3,SC,45,1,0.75,0,0,0.0,0.0,33.92,-81.52,0.0,0.0,0,0,0,0,0,63,0,0,0
4792,2004,02,04,2004-02-04,17:01:00,3,LA,22,1,0.75,0,0,0.0,0.0,29.8,-93.33,0.0,0.0,0,0,0,0,0,23,0,0,0
