om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
420074,2013,01,12,2013-01-12,21:15:00,3,AR,5,0,0.88,0,0,0.0,0.0,34.5,-93.05,34.5,-93.05,0,0,0,0,0,51,0,0,0
419500,2013,01,12,2013-01-12,23:00:00,3,TX,48,0,1.0,0,0,0.0,0.0,32.27,-94.93,32.27,-94.93,0,0,0,0,0,401,0,0,0
419501,2013,01,12,2013-01-12,23:10:00,3,TX,48,0,1.0,0,0,0.0,0.0,32.16,-94.8,32.16,-94.8,0,0,0,0,0,401,0,0,0
427951,2013,01,28,2013-01-28,21:30:00,3,IA,19,0,0.88,0,0,0.0,0.0,42.02,-92.11,42.02,-92.11,0,0,0,0,0,11,0,0,0
427953,2013,01,28,2013-01-28,21:33:00,3,IA,19,0,1.0,0,0,0.0,0.0,42.02,-92.12,42.02,-92.12,0,0,0,0,0,11,0,0,0
427954,2013,01,28,2013-01-28,21:37:00,3,IA,19,0,0.75,0,0,0.0,0.0,42.08,-92.03,42.08,-92.03,0,0,0,0,0,11,0,0,0
427955,2013,01,28,2013-01-28,22:12:00,3,IA,19,0,0.75,0,0,0.0,0.0,42.43,-91.33,42.43,-91.33,0,0,0,0,0,55,0,0,0
429675,2013,01,28,2013-01-28,23:07:00,3,IL,17,0,0.88,0,0,0.0,0.0,41.48,-87.69,41.48,-87.69,0,0,0,0,0,31,0,0,0
429676,2013,01,28,2013-01-28,23:11:00,3,IL,17,0,1.0,0,0,0.0,0.0,41.4866,-87.6226,41.4866,-87.6226,0,0,0,0,0,31,0,0,0
429679,2013,01,28,2013-01-28,23:15:00,3,IL,17,0,0.75,0,0,0.0,0.0,41.6,-87.95,41.6,-87.95,0,0,0,0,0,197,0,0,0
429680,2013,01,28,2013-01-28,23:15:00,3,IN,18,0,0.88,0,0,0.0,0.0,41.4944,-87.5244,41.4944,-87.5244,0,0,0,0,0,89,0,0,0
429677,2013,01,28,2013-01-28,23:18:00,3,IL,17,0,0.75,0,0,0.0,0.0,41.67,-87.63,41.67,-87.63,0,0,0,0,0,31,0,0,0
429681,2013,01,28,2013-01-28,23:25:00,3,IN,18,0,1.0,0,0,0.0,0.0,41.5536,-87.4519,41.5536,-87.4519,0,0,0,0,0,89,0,0,0
429678,2013,01,28,2013-01-28,23:33:00,3,IL,17,0,0.75,0,0,0.0,0.0,41.64,-87.63,41.64,-87.63,0,0,0,0,0,31,0,0,0
429682,2013,01,28,2013-01-28,23:43:00,3,IN,18,0,0.88,0,0,0.0,0.0,41.5757,-87.176,41.5757,-87.176,0,0,0,0,0,127,0,0,0
429683,2013,01,28,2013-01-28,23:50:00,3,IN,18,0,1.0,0,0,0.0,0.0,41.6103,-87.0644,41.6103,-87.0644,0,0,0,0,0,127,0,0,0
429684,2013,01,28,2013-01-28,23:52:00,3,IN,18,0,0.75,0,0,0.0,0.0,41.6257,-87.1333,41.6257,-87.1333,0,0,0,0,0,127,0,0,0
423603,2013,01,29,2013-01-29,01:15:00,3,IN,18,0,1.0,0,0,0.0,0.0,41.7,-86.0,41.7,-86.0,0,0,0,0,0,39,0,0,0
423602,2013,01,29,2013-01-29,01:40:00,3,MI,26,0,1.0,0,0,0.0,0.0,41.76,-85.68,41.76,-85.68,0,0,0,0,0,149,0,0,0
421715,2013,01,29,2013-01-29,05:10:00,3,OK,40,0,1.0,0,0,0.0,0.0,35.51,-98.97,35.51,-98.97,0,0,0,0,0,39,0,0,0
421716,2013,01,29,2013-01-29,05:25:00,3,OK,40,0,1.5,0,0,0.0,0.0,35.79,-98.17,35.79,-98.17,0,0,0,0,0,73,0,0,0
421717,2013,01,29,2013-01-29,06:15:00,3,OK,40,0,1.0,0,0,0.0,0.0,36.26,-97.67,36.26,-97.67,0,0,0,0,0,47,0,0,0
421718,2013,01,29,2013-01-29,06:30:00,3,OK,40,0,1.0,0,0,0.0,0.0,36.71,-97.09,36.71,-97.09,0,0,0,0,0,71,0,0,0
429707,2013,01,29,2013-01-29,08:42:00,3,MO,29,0,0.75,0,0,0.0,0.0,38.7,-93.29,38.7,-93.29,0,0,0,0,0,159,0,0,0
429708,2013,01,29,2013-01-29,08:45:00,3,MO,29,0,0.75,0,0,0.0,0.0,38.71,-93.26,38.71,-93.26,0,0,0,0,0,159,0,0,0
421719,2013,01,29,2013-01-29,09:08:00,3,OK,40,0,1.0,0,0,0.0,0.0,35.5,-97.62,35.5,-97.62,0,0,0,0,0,109,0,0,0
421720,2013,01,29,2013-01-29,09:12:00,3,OK,40,0,1.0,0,0,0.0,0.0,35.5,-97.6,35.5,-97.6,0,0,0,0,0,109,0,0,0
431922,2013,01,29,2013-01-29,10:57:00,3,TX,48,0,1.5,0,0,0.0,0.0,32.22,-99.4,32.22,-99.4,0,0,0,0,0,59,0,0,0
424291,2013,01,29,2013-01-29,11:16:00,3,TX,48,0,0.75,0,0,0.0,0.0,32.75,-98.9,32.75,-98.9,0,0,0,0,0,429,0,0,0
424292,2013,01,29,2013-01-29,12:45:00,3,TX,48,0,0.75,0,0,0.0,0.0,33.09,-98.0,33.09,-98.0,0,0,0,0,0,237,0,0,0
423605,2013,01,29,2013-01-29,12:50:00,3,IN,18,0,0.88,0,0,0.0,0.0,41.21,-86.11,41.21,-86.11,0,0,0,0,0,99,0,0,0
423604,2013,01,29,2013-01-29,13:00:00,3,IN,18,0,0.75,0,0,0.0,0.0,41.68,-85.98,41.68,-85.98,0,0,0,0,0,39,0,0,0
424293,2013,01,29,2013-01-29,13:34:00,3,TX,48,0,1.0,0,0,0.0,0.0,32.91,-97.94,32.91,-97.94,0,0,0,0,0,367,0,0,0
424294,2013,01,29,2013-01-29,13:38:00,3,TX,48,0,1.0,0,0,0.0,0.0,32.75,-98.02,32.75,-98.02,0,0,0,0,0,367,0,0,0
424295,2013,01,29,2013-01-29,13:45:00,3,TX,48,0,0.88,0,0,0.0,0.0,33.07,-97.72,33.07,-97.72,0,0,0,0,0,497,0,0,0
