om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
1,1969,01,22,1969-01-22,22:00:00,3,AR,5,1,1.5,0,0,0.0,0.0,33.88,-93.9,0.0,0.0,0,0,0,0,0,61,0,0,0
2,1969,01,23,1969-01-23,05:00:00,3,MS,28,1,2.0,0,0,0.0,0.0,31.6,-91.0,0.0,0.0,0,0,0,0,0,37,0,0,0
3,1969,01,23,1969-01-23,05:00:00,3,MS,28,2,2.75,0,0,0.0,0.0,31.7,-91.08,0.0,0.0,0,0,0,0,0,63,0,0,0
4,1969,01,23,1969-01-23,16:00:00,3,KY,21,1,0.75,0,0,0.0,0.0,37.0,-87.78,0.0,0.0,0,0,0,0,0,33,0,0,0
5,1969,01,23,1969-01-23,16:35:00,3,AL,1,1,1.0,0,0,0.0,0.0,33.2,-87.58,0.0,0.0,0,0,0,0,0,125,0,0,0
6,1969,01,24,1969-01-24,16:00:00,3,FL,12,1,1.0,0,0,0.0,0.0,30.38,-84.4,0.0,0.0,0,0,0,0,0,73,0,0,0
7,1969,02,27,1969-02-27,16:30:00,3,AR,5,2,2.0,0,0,0.0,0.0,33.5,-94.4,0.0,0.0,0,0,0,0,0,0,0,0,0
8,1969,02,27,1969-02-27,16:50:00,3,LA,22,1,1.75,0,0,0.0,0.0,30.78,-93.68,0.0,0.0,0,0,0,0,0,0,0,0,0
9,1969,02,27,1969-02-27,20:15:00,3,LA,22,2,1.75,0,0,0.0,0.0,30.58,-93.28,0.0,0.0,0,0,0,0,0,11,0,0,0
10,1969,03,07,1969-03-07,18:03:00,3,OK,40,1,1.75,0,0,0.0,0.0,35.78,-97.9,0.0,0.0,0,0,0,0,0,73,0,0,0
11,1969,03,07,1969-03-07,18:50:00,3,TX,48,1,0.75,0,0,0.0,0.0,32.58,-97.5,0.0,0.0,0,0,0,0,0,439,0,0,0
12,1969,03,07,1969-03-07,19:35:00,3,TX,48,2,0.75,0,0,0.0,0.0,31.2,-98.68,0.0,0.0,0,0,0,0,0,411,0,0,0
13,1969,03,07,1969-03-07,20:25:00,3,TX,48,3,1.75,0,0,0.0,0.0,31.2,-97.68,0.0,0.0,0,0,0,0,0,27,0,0,0
14,1969,03,07,1969-03-07,21:30:00,3,TX,48,4,2.0,0,0,0.0,0.0,30.28,-98.9,0.0,0.0,0,0,0,0,0,171,0,0,0
15,1969,03,07,1969-03-07,21:30:00,3,TX,48,5,1.5,0,0,0.0,0.0,30.58,-97.68,0.0,0.0,0,0,0,0,0,491,0,0,0
16,1969,03,07,1969-03-07,22:52:00,3,TX,48,6,1.75,0,0,0.0,0.0,30.7,-96.9,0.0,0.0,0,0,0,0,0,51,0,0,0
17,1969,03,07,1969-03-07,23:45:00,3,TX,48,7,1.5,0,0,0.0,0.0,30.28,-96.08,0.0,0.0,0,0,0,0,0,185,0,0,0
18,1969,03,15,1969-03-15,04:20:00,3,TX,48,8,0.75,0,0,0.0,0.0,29.48,-98.08,0.0,0.0,0,0,0,0,0,187,0,0,0
19,1969,03,15,1969-03-15,17:00:00,3,LA,22,3,0.75,0,0,0.0,0.0,30.5,-92.08,0.0,0.0,0,0,0,0,0,0,0,0,0
20,1969,03,25,1969-03-25,10:30:00,3,FL,12,2,0.75,0,0,0.0,0.0,27.6,-82.0,0.0,0.0,0,0,0,0,0,49,0,0,0
21,1969,03,25,1969-03-25,11:50:00,3,FL,12,3,1.75,0,0,0.0,0.0,27.28,-82.4,0.0,0.0,0,0,0,0,0,115,0,0,0
22,1969,04,02,1969-04-02,02:45:00,3,OK,40,2,0.75,0,0,0.0,0.0,36.2,-95.9,0.0,0.0,0,0,0,0,0,143,0,0,0
23,1969,04,02,1969-04-02,19:00:00,3,IA,19,1,1.0,0,0,0.0,0.0,41.38,-95.9,0.0,0.0,0,0,0,0,0,155,0,0,0
24,1969,04,04,1969-04-04,14:25:00,3,KS,20,1,1.0,0,0,0.0,0.0,39.0,-94.9,0.0,0.0,0,0,0,0,0,91,0,0,0
25,1969,04,04,1969-04-04,14:45:00,3,KS,20,2,1.0,0,0,0.0,0.0,38.88,-94.78,0.0,0.0,0,0,0,0,0,91,0,0,0
26,1969,04,04,1969-04-04,15:10:00,3,KS,20,3,0.75,0,0,0.0,0.0,39.08,-94.9,0.0,0.0,0,0,0,0,0,209,0,0,0
27,1969,04,04,1969-04-04,15:42:00,3,KS,20,4,0.87,0,0,0.0,0.0,39.2,-96.68,0.0,0.0,0,0,0,0,0,161,0,0,0
28,1969,04,04,1969-04-04,16:00:00,3,MO,29,1,3.0,0,0,0.0,0.0,37.5,-94.28,0.0,0.0,0,0,0,0,0,11,0,0,0
29,1969,04,04,1969-04-04,16:10:00,3,KS,20,5,1.0,0,0,0.0,0.0,39.2,-96.58,0.0,0.0,0,0,0,0,0,161,0,0,0
30,1969,04,04,1969-04-04,16:15:00,3,KS,20,6,1.5,0,0,0.0,0.0,39.0,-96.28,0.0,0.0,0,0,0,0,0,197,0,0,0
31,1969,04,04,1969-04-04,16:42:00,3,KS,20,7,0.75,0,0,0.0,0.0,39.0,-95.68,0.0,0.0,0,0,0,0,0,177,0,0,0
32,1969,04,04,1969-04-04,17:10:00,3,MO,29,2,0.75,0,0,0.0,0.0,38.78,-94.4,0.0,0.0,0,0,0,0,0,37,0,0,0
33,1969,04,04,1969-04-04,17:30:00,3,KS,20,8,1.5,0,0,0.0,0.0,37.0,-95.08,0.0,0.0,0,0,0,0,0,21,0,0,0
34,1969,04,04,1969-04-04,18:30:00,3,LA,22,4,1.0,0,0,0.0,0.0,32.5,-92.08,0.0,0.0,0,0,0,0,0,73,0,0,0
35,1969,04,08,1969-04-08,06:00:00,3,MO,29,3,0.75,0,0,0.0,0.0,39.0,-94.68,0.0,0.0,0,0,0,0,0,0,0,0,0
36,1969,04,08,1969-04-08,06:00:00,3,MO,29,4,1.0,0,0,0.0,0.0,39.2,-94.5,0.0,0.0,0,0,0,0,0,47,0,0,0
37,1969,04,08,1969-04-08,19:45:00,3,KS,20,9,1.75,0,0,0.0,0.0,37.78,-95.0,0.0,0.0,0,0,0,0,0,11,0,0,0
38,1969,04,08,1969-04-08,20:30:00,3,OK,40,3,0.75,0,0,0.0,0.0,35.2,-97.4,0.0,0.0,0,0,0,0,0,27,0,0,0
39,1969,04,08,1969-04-08,20:30:00,3,OK,40,4,0.75,0,0,0.0,0.0,35.38,-96.28,0.0,0.0,0,0,0,0,0,107,0,0,0
40,1969,04,08,1969-04-08,20:30:00,3,OK,40,5,0.75,0,0,0.0,0.0,35.5,-96.68,0.0,0.0,0,0,0,0,0,81,0,0,0
41,1969,04,08,1969-04-08,20:30:00,3,OK,40,6,0.75,0,0,0.0,0.0,35.78,-96.58,0.0,0.0,0,0,0,0,0,37,0,0,0
42,1969,04,08,1969-04-08,21:00:00,3,KS,20,10,1.0,0,0,0.0,0.0,37.0,-95.58,0.0,0.0,0,0,0,0,0,125,0,0,0
43,1969,04,08,1969-04-08,21:00:00,3,KS,20,11,1.0,0,0,0.0,0.0,37.2,-95.28,0.0,0.0,0,0,0,0,0,99,0,0,0
44,1969,04,09,1969-04-09,15:00:00,3,AR,5,3,1.25,0,0,0.0,0.0,36.28,-93.18,0.0,0.0,0,0,0,0,0,9,0,0,0
45,1969,04,09,1969-04-09,16:00:00,3,AR,5,4,1.0,0,0,0.0,0.0,36.0,-93.18,0.0,0.0,0,0,0,0,0,101,0,0,0
46,1969,04,09,1969-04-09,16:15:00,3,MO,29,5,1.5,0,0,0.0,0.0,37.2,-91.68,0.0,0.0,0,0,0,0,0,215,0,0,0
47,1969,04,09,1969-04-09,16:15:00,3,MO,29,6,2.0,0,0,0.0,0.0,37.2,-91.68,0.0,0.0,0,0,0,0,0,215,0,0,0
48,1969,04,09,1969-04-09,16:15:00,3,MO,29,7,1.5,0,0,0.0,0.0,37.28,-91.58,0.0,0.0,0,0,0,0,0,203,0,0,0
49,1969,04,09,1969-04-09,16:30:00,3,AR,5,5,2.75,0,0,0.0,0.0,35.78,-92.78,0.0,0.0,0,0,0,0,0,129,0,0,0
50,1969,04,09,1969-04-09,17:00:00,3,MO,29,8,2.0,0,0,0.0,0.0,37.58,-91.28,0.0,0.0,0,0,0,0,0,65,0,0,0
51,1969,04,09,1969-04-09,17:15:00,3,AR,5,6,1.75,0,0,0.0,0.0,35.78,-91.78,0.0,0.0,0,0,0,0,0,0,0,0,0
52,1969,04,09,1969-04-09,17:15:00,3,AR,5,7,1.75,0,0,0.0,0.0,36.0,-92.68,0.0,0.0,0,0,0,0,0,129,0,0,0
53,1969,04,09,1969-04-09,17:34:00,3,AR,5,8,2.0,0,0,0.0,0.0,35.78,-92.08,0.0,0.0,0,0,0,0,0,137,0,0,0
54,1969,04,09,1969-04-09,19:00:00,3,TX,48,9,1.75,0,0,0.0,0.0,27.5,-99.5,0.0,0.0,0,0,0,0,0,479,0,0,0
55,1969,04,10,1969-04-10,19:30:00,3,TX,48,10,1.75,0,0,0.0,0.0,31.6,-102.18,0.0,0.0,0,0,0,0,0,461,0,0,0
56,1969,04,10,1969-04-10,20:35:00,3,NM,35,1,1.0,0,0,0.0,0.0,32.08,-103.18,0.0,0.0,0,0,0,0,0,25,0,0,0
57,1969,04,10,1969-04-10,22:00:00,3,TX,48,11,0.75,0,0,0.0,0.0,32.2,-102.5,0.0,0.0,0,0,0,0,0,3,0,0,0
58,1969,04,10,1969-04-10,22:00:00,3,TX,48,12,1.75,0,0,0.0,0.0,32.28,-102.9,0.0,0.0,0,0,0,0,0,3,0,0,0
59,1969,04,10,1969-04-10,23:50:00,3,TX,48,13,0.75,0,0,0.0,0.0,31.78,-103.18,0.0,0.0,0,0,0,0,0,495,0,0,0
60,1969,04,11,1969-04-11,08:30:00,3,TX,48,14,1.75,0,0,0.0,0.0,28.78,-98.0,0.0,0.0,0,0,0,0,0,255,0,0,0
61,1969,04,11,1969-04-11,17:27:00,3,TX,48,15,0.75,0,0,0.0,0.0,29.38,-100.9,0.0,0.0,0,0,0,0,0,465,0,0,0
62,1969,04,11,1969-04-11,21:05:00,3,TX,48,16,2.75,0,0,0.0,0.0,31.4,-103.5,0.0,0.0,0,0,0,0,0,389,0,0,0
63,1969,04,12,1969-04-12,00:25:00,3,TX,48,17,0.88,0,0,0.0,0.0,29.38,-100.78,0.0,0.0,0,0,0,0,0,271,0,0,0
64,1969,04,12,1969-04-12,02:33:00,3,TX,48,18,1.75,0,0,0.0,0.0,27.5,-99.5,0.0,0.0,0,0,0,0,0,479,0,0,0
65,1969,04,12,1969-04-12,02:47:00,3,TX,48,19,2.5,0,0,0.0,0.0,27.5,-99.5,0.0,0.0,0,0,0,0,0,479,0,0,0
66,1969,04,12,1969-04-12,05:00:00,3,TX,48,20,2.75,0,0,0.0,0.0,28.88,-96.9,0.0,0.0,0,0,0,0,0,469,0,0,0
67,1969,04,13,1969-04-13,12:25:00,3,MS,28,3,1.75,0,0,0.0,0.0,32.28,-90.58,0.0,0.0,0,0,0,0,0,49,0,0,0
68,1969,04,14,1969-04-14,19:35:00,3,NE,31,1,1.0,0,0,0.0,0.0,40.2,-97.58,0.0,0.0,0,0,0,0,0,169,0,0,0
69,1969,04,15,1969-04-15,16:45:00,3,KS,20,12,0.75,0,0,0.0,0.0,39.5,-98.08,0.0,0.0,0,0,0,0,0,123,0,0,0
70,1969,04,15,1969-04-15,19:35:00,3,NE,31,2,1.0,0,0,0.0,0.0,40.2,-97.58,0.0,0.0,0,0,0,0,0,169,0,0,0
71,1969,04,16,1969-04-16,12:30:00,3,TX,48,21,1.75,0,0,0.0,0.0,35.58,-100.08,0.0,0.0,0,0,0,0,0,483,0,0,0
72,1969,04,16,1969-04-16,13:15:00,3,NM,35,2,1.0,0,0,0.0,0.0,34.5,-103.3,0.0,0.0,0,0,0,0,0,9,0,0,0
73,1969,04,16,1969-04-16,13:31:00,3,OK,40,7,1.75,0,0,0.0,0.0,36.28,-99.0,0.0,0.0,0,0,0,0,0,153,0,0,0
74,1969,04,16,1969-04-16,14:30:00,3,OK,40,8,4.0,0,0,0.0,0.0,35.2,-99.9,0.0,0.0,0,0,0,0,0,9,0,0,0
75,1969,04,16,1969-04-16,14:30:00,3,OK,40,9,2.5,0,0,0.0,0.0,36.58,-98.5,0.0,0.0,0,0,0,0,0,3,0,0,0
76,1969,04,16,1969-04-16,14:50:00,3,OK,40,10,1.75,0,0,0.0,0.0,35.28,-99.68,0.0,0.0,0,0,0,0,0,9,0,0,0
77,1969,04,16,1969-04-16,15:00:00,3,MO,29,9,1.75,0,0,0.0,0.0,37.2,-93.4,0.0,0.0,0,0,0,0,0,77,0,0,0
78,1969,04,16,1969-04-16,15:25:00,3,OK,40,11,1.75,0,0,0.0,0.0,36.78,-98.28,0.0,0.0,0,0,0,0,0,3,0,0,0
79,1969,04,16,1969-04-16,15:30:00,3,OK,40,12,2.0,0,0,0.0,0.0,34.2,-98.68,0.0,0.0,0,0,0,0,0,141,0,0,0
80,1969,04,16,1969-04-16,15:30:00,3,OK,40,13,1.25,0,0,0.0,0.0,34.28,-98.28,0.0,0.0,0,0,0,0,0,33,0,0,0
81,1969,04,16,1969-04-16,16:00:00,3,MO,29,10,2.5,0,0,0.0,0.0,37.2,-93.28,0.0,0.0,0,0,0,0,0,77,0,0,0
82,1969,04,16,1969-04-16,16:15:00,3,MO,29,11,2.0,0,0,0.0,0.0,39.2,-94.58,0.0,0.0,0,0,0,0,0,47,0,0,0
83,1969,04,16,1969-04-16,16:20:00,3,MO,29,12,2.0,0,0,0.0,0.0,37.28,-92.9,0.0,0.0,0,0,0,0,0,225,0,0,0
84,1969,04,16,1969-04-16,16:20:00,3,MO,29,13,1.75,0,0,0.0,0.0,39.08,-94.58,0.0,0.0,0,0,0,0,0,95,0,0,0
85,1969,04,16,1969-04-16,16:30:00,3,KS,20,13,1.75,0,0,0.0,0.0,39.08,-95.58,0.0,0.0,0,0,0,0,0,177,0,0,0
86,1969,04,16,1969-04-16,16:35:00,3,KS,20,14,1.75,0,0,0.0,0.0,39.0,-95.5,0.0,0.0,0,0,0,0,0,45,0,0,0
87,1969,04,16,1969-04-16,16:35:00,3,MO,29,14,1.75,0,0,0.0,0.0,39.2,-94.5,0.0,0.0,0,0,0,0,0,47,0,0,0
88,1969,04,16,1969-04-16,16:35:00,3,KS,20,15,1.75,0,0,0.0,0.0,39.0,-95.78,0.0,0.0,0,0,0,0,0,177,0,0,0
89,1969,04,16,1969-04-16,16:35:00,3,MO,29,15,1.75,0,0,0.0,0.0,39.28,-94.4,0.0,0.0,0,0,0,0,0,47,0,0,0
90,1969,04,16,1969-04-16,17:00:00,3,OK,40,14,1.75,0,0,0.0,0.0,35.5,-99.0,0.0,0.0,0,0,0,0,0,39,0,0,0
91,1969,04,16,1969-04-16,17:00:00,3,OK,40,15,1.5,0,0,0.0,0.0,36.7,-97.78,0.0,0.0,0,0,0,0,0,53,0,0,0
92,1969,04,16,1969-04-16,17:04:00,3,OK,40,16,1.13,0,0,0.0,0.0,36.38,-97.9,0.0,0.0,0,0,0,0,0,47,0,0,0
93,1969,04,16,1969-04-16,17:05:00,3,KS,20,16,1.5,0,0,0.0,0.0,39.08,-95.58,0.0,0.0,0,0,0,0,0,177,0,0,0
94,1969,04,16,1969-04-16,17:30:00,3,OK,40,17,1.75,0,0,0.0,0.0,36.78,-97.28,0.0,0.0,0,0,0,0,0,71,0,0,0
95,1969,04,16,1969-04-16,18:10:00,3,OK,40,18,2.75,0,0,0.0,0.0,34.38,-97.9,0.0,0.0,0,0,0,0,0,137,0,0,0
96,1969,04,16,1969-04-16,18:15:00,3,OK,40,19,1.75,0,0,0.0,0.0,36.08,-97.4,0.0,0.0,0,0,0,0,0,119,0,0,0
97,1969,04,16,1969-04-16,18:20:00,3,KS,20,17,1.75,0,0,0.0,0.0,39.2,-95.28,0.0,0.0,0,0,0,0,0,87,0,0,0
