om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
1,1984,01,13,1984-01-13,20:19:00,3,CA,6,1,0,0,0,3.0,0.0,33.67,-118.0,0.0,0.0,0.1,10,1,1,1,59,0,0,0,0
2,1984,02,11,1984-02-11,17:35:00,3,TX,48,1,2,3,0,6.0,0.0,31.08,-96.3,0.0,0.0,1.5,100,1,1,1,289,0,0,0,0
3,1984,02,11,1984-02-11,17:45:00,3,KS,20,1,0,0,0,3.0,0.0,37.83,-94.95,0.0,0.0,0.1,10,1,1,1,11,0,0,0,0
4,1984,02,11,1984-02-11,17:47:00,3,KS,20,2,1,0,0,5.0,0.0,38.3,-94.98,0.0,0.0,1.0,30,1,1,1,107,0,0,0,0
5,1984,02,11,1984-02-11,18:00:00,3,TX,48,2,2,0,0,4.0,0.0,32.83,-96.08,0.0,0.0,0.5,100,1,1,1,289,0,0,0,0
6,1984,02,11,1984-02-11,18:05:00,3,KS,20,3,1,1,0,4.0,0.0,38.52,-94.8,0.0,0.0,2.0,20,1,1,1,121,0,0,0,0
7,1984,02,11,1984-02-11,19:20:00,3,TX,48,3,2,3,0,6.0,0.0,31.75,-95.67,0.0,0.0,1.0,100,1,1,1,1,0,0,0,0
8,1984,02,12,1984-02-12,03:10:00,3,TX,48,4,0,0,0,4.0,0.0,29.4,-98.57,0.0,0.0,0.3,40,1,1,1,29,0,0,0,0
9,1984,02,12,1984-02-12,03:15:00,3,TX,48,5,0,0,0,2.0,0.0,29.33,-98.4,0.0,0.0,0.3,40,1,1,1,29,0,0,0,0
10,1984,02,12,1984-02-12,03:20:00,3,TX,48,6,0,0,0,2.0,0.0,29.4,-98.47,0.0,0.0,0.3,40,1,1,1,29,0,0,0,0
11,1984,02,12,1984-02-12,03:25:00,3,TX,48,7,0,0,0,3.0,0.0,29.5,-98.47,0.0,0.0,0.3,40,1,1,1,29,0,0,0,0
