om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
1,1996,01,01,1996-01-01,11:25:00,3,FL,12,1,0,0,0,0.04,0.0,28.08,-80.6,28.08,-80.6,0.5,35,1,1,1,9,0,0,0,0
859,1996,01,02,1996-01-02,18:10:00,3,SC,45,1,0,0,0,0.03,0.0,33.5,-80.87,33.5,-80.87,0.5,50,1,1,1,75,0,0,0,0
860,1996,01,02,1996-01-02,18:20:00,3,SC,45,2,0,0,0,0.0,0.0,33.5,-80.85,33.5,-80.85,0.3,50,1,1,1,75,0,0,0,0
4,1996,01,03,1996-01-03,07:07:00,3,FL,12,2,1,9,0,1.2,0.0,25.68,-80.42,25.75,-80.33,7.0,40,1,1,1,25,0,0,0,0
5,1996,01,03,1996-01-03,07:40:00,3,FL,12,3,0,0,0,0.1,0.0,26.0,-80.23,26.0,-80.22,0.4,10,1,1,1,11,0,0,0,0
15,1996,01,11,1996-01-11,18:35:00,3,AL,1,1,1,0,0,0.1,0.0,31.27,-86.13,31.27,-86.13,1.0,75,1,1,1,31,0,0,0,0
17,1996,01,17,1996-01-17,21:55:00,3,TX,48,1,2,5,0,0.15,0.0,33.72,-96.15,33.72,-96.15,2.5,150,1,1,1,147,0,0,0,0
18,1996,01,17,1996-01-17,22:33:00,3,TX,48,2,1,1,0,0.75,0.0,32.58,-96.85,32.58,-96.85,3.0,50,1,1,1,113,0,0,0,0
19,1996,01,17,1996-01-17,22:40:00,3,TX,48,3,2,0,0,0.75,0.0,32.6,-96.75,32.6,-96.75,0.5,50,1,1,1,113,0,0,0,0
20,1996,01,17,1996-01-17,22:42:00,3,TX,48,4,1,0,0,0.0,0.0,32.6,-96.75,32.6,-96.75,1.5,50,1,1,1,113,0,0,0,0
21,1996,01,17,1996-01-17,22:43:00,3,TX,48,5,1,0,0,0.0,0.0,32.6,-96.75,32.6,-96.75,1.2,50,1,1,1,113,0,0,0,0
22,1996,01,17,1996-01-17,22:47:00,3,TX,48,6,0,0,0,0.0,0.0,32.6,-96.75,32.6,-96.75,0.1,10,1,1,1,113,0,0,0,0
23,1996,01,17,1996-01-17,22:47:00,3,TX,48,7,0,0,0,0.0,0.0,32.6,-96.75,32.6,-96.75,2.0,50,1,1,1,113,0,0,0,0
24,1996,01,17,1996-01-17,22:50:00,3,TX,48,8,1,0,0,0.0,0.0,32.63,-96.53,32.63,-96.53,5.0,50,1,1,1,113,0,0,0,0
25,1996,01,17,1996-01-17,23:00:00,3,TX,48,9,1,0,0,0.0,0.0,32.68,-96.38,32.68,-96.38,4.0,50,1,1,1,257,0,0,0,0
6,1996,01,18,1996-01-18,06:55:00,3,AR,5,1,0,0,0,0.01,0.0,35.98,-91.07,35.98,-91.07,0.5,25,1,1,1,75,0,0,0,0
8,1996,01,18,1996-01-18,07:20:00,3,AR,5,2,1,0,0,0.05,0.0,35.08,-90.77,35.08,-90.77,1.0,50,1,1,1,123,0,0,0,0
13,1996,01,18,1996-01-18,07:30:00,3,AR,5,3,1,3,0,0.03,0.0,34.55,-90.97,34.55,-90.93,2.0,25,1,1,1,107,0,0,0,0
7,1996,01,18,1996-01-18,07:40:00,3,AR,5,4,0,0,0,0.05,0.0,35.58,-90.37,35.6,-90.35,2.0,50,1,1,1,111,0,0,0,0
9,1996,01,18,1996-01-18,08:05:00,3,MO,29,1,1,0,0,0.05,0.0,36.18,-89.87,36.18,-89.83,2.0,50,1,1,1,155,0,0,0,0
12,1996,01,18,1996-01-18,08:55:00,3,TN,47,1,0,0,0,0.01,0.0,36.17,-89.48,36.17,-89.48,0.3,25,1,1,1,45,0,0,0,0
10,1996,01,18,1996-01-18,09:05:00,3,MS,28,1,0,0,0,0.0,0.0,34.88,-89.68,34.88,-89.68,0.1,10,1,1,1,93,0,0,0,0
28,1996,01,18,1996-01-18,09:07:00,3,MO,29,2,1,1,0,0.75,0.0,36.78,-89.38,36.8,-89.37,2.0,50,1,1,1,133,0,0,0,0
29,1996,01,18,1996-01-18,10:12:00,3,KY,21,1,1,2,0,0.07,0.0,37.08,-88.63,37.08,-88.63,1.0,50,1,1,1,145,0,0,0,0
11,1996,01,18,1996-01-18,10:40:00,3,MS,28,2,0,1,0,0.03,0.0,34.2,-88.93,34.22,-88.95,1.0,25,1,1,1,115,0,0,0,0
16,1996,01,18,1996-01-18,13:30:00,3,IN,18,1,1,0,0,0.0,0.0,40.5,-86.98,40.52,-86.87,9.5,50,1,1,1,181,57,0,0,0
14,1996,01,18,1996-01-18,15:20:00,3,MS,28,3,0,0,0,0.0,0.0,30.67,-88.5,30.67,-88.5,0.1,10,1,1,1,59,0,0,0,0
32,1996,01,18,1996-01-18,16:01:00,3,MI,26,1,0,0,0,0.001,0.0,42.37,-85.45,42.37,-85.45,0.1,10,1,1,1,77,0,0,0,0
1091,1996,01,19,1996-01-19,10:30:00,3,VA,51,1,0,0,0,0.01,0.0,38.05,-76.87,38.05,-76.87,0.3,50,1,1,1,159,0,0,0,0
1008,1996,01,19,1996-01-19,12:16:00,3,NC,37,1,0,0,0,0.03,0.0,35.27,-75.55,35.27,-75.55,0.3,50,1,1,1,55,0,0,0,0
2,1996,01,20,1996-01-20,13:30:00,3,CA,6,1,0,0,0,0.002,0.0,41.95,-124.17,41.93,-124.17,0.3,30,1,1,1,15,0,0,0,0
3,1996,01,20,1996-01-20,14:00:00,3,CA,6,2,0,0,0,0.001,0.0,41.75,-124.2,41.75,-124.2,0.1,20,1,1,1,15,0,0,0,0
1125,1996,01,23,1996-01-23,14:38:00,3,LA,22,1,2,30,0,5.0,0.0,32.48,-93.75,32.52,-93.72,7.5,400,1,1,1,17,15,0,0,0
839,1996,01,26,1996-01-26,09:35:00,3,LA,22,2,1,3,0,0.01,0.0,30.57,-92.32,30.57,-92.32,1.0,20,1,1,1,39,0,0,0,0
26,1996,01,26,1996-01-26,17:27:00,3,AL,1,2,1,3,1,0.1,0.0,31.0,-88.23,31.0,-88.23,2.0,500,1,1,1,97,0,0,0,0
525,1996,02,02,1996-02-02,16:58:00,3,FL,12,4,0,0,0,0.02,0.0,29.58,-82.15,29.67,-82.08,6.0,15,1,1,1,1,0,0,0,0
38,1996,02,02,1996-02-02,17:15:00,3,FL,12,5,0,0,1,0.02,0.0,29.78,-81.65,29.82,-81.57,6.5,10,1,1,1,107,0,0,0,0
39,1996,02,02,1996-02-02,17:49:00,3,FL,12,6,2,0,0,2.8,0.0,30.32,-81.72,30.37,-81.67,6.0,80,1,1,1,31,0,0,0,0
526,1996,02,02,1996-02-02,18:00:00,3,FL,12,7,0,0,0,0.01,0.0,29.88,-81.28,29.92,-81.28,3.0,10,1,1,1,109,0,0,0,0
527,1996,02,02,1996-02-02,18:20:00,3,GA,13,1,0,0,0,0.01,0.0,30.92,-82.17,31.02,-82.02,8.0,15,1,1,1,49,0,0,0,0
1129,1996,02,19,1996-02-19,13:30:00,3,MS,28,4,2,10,0,0.7,0.0,30.82,-89.67,31.02,-89.4,23.0,430,1,1,1,109,0,0,0,0
83,1996,02,19,1996-02-19,14:05:00,3,MS,28,5,1,0,0,0.1,0.0,30.72,-89.57,30.72,-89.48,7.0,40,1,1,1,109,0,0,0,0
27,1996,02,19,1996-02-19,14:20:00,3,MS,28,6,1,0,0,0.1,0.0,30.97,-89.28,31.0,-89.25,2.0,100,1,1,1,35,0,0,0,0
33,1996,02,19,1996-02-19,14:20:00,3,MS,28,7,2,4,0,0.15,0.0,31.35,-88.85,31.57,-88.58,18.0,400,1,1,1,41,153,0,0,0
