om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
1,1972,01,01,1972-01-01,15:30:00,3,TX,48,1,1,0,0,4.0,0.0,29.53,-95.2,0.0,0.0,0.5,50,1,1,1,167,0,0,0,0
2,1972,01,02,1972-01-02,13:00:00,3,FL,12,1,0,0,0,3.0,0.0,27.92,-82.83,0.0,0.0,0.5,50,1,1,1,103,0,0,0,0
3,1972,01,04,1972-01-04,02:00:00,3,MS,28,1,2,0,0,4.0,0.0,31.35,-90.88,0.0,0.0,1.2,100,1,1,1,37,0,0,0,0
4,1972,01,04,1972-01-04,03:15:00,3,AL,1,1,2,0,0,5.0,0.0,32.3,-87.78,0.0,0.0,1.0,100,1,1,1,91,0,0,0,0
5,1972,01,05,1972-01-05,03:30:00,3,GA,13,1,2,0,0,5.0,0.0,32.18,-83.6,32.18,-83.55,3.3,300,1,1,1,209,0,0,0,0
6,1972,01,09,1972-01-09,18:00:00,3,MS,28,2,2,0,0,4.0,0.0,31.73,-89.92,0.0,0.0,2.0,33,1,1,1,65,0,0,0,0
7,1972,01,09,1972-01-09,19:20:00,3,MS,28,3,3,1,0,4.0,0.0,31.87,-89.28,32.07,-89.08,18.2,100,1,1,1,61,0,0,0,0
8,1972,01,09,1972-01-09,19:30:00,3,MS,28,4,1,1,0,3.0,0.0,32.03,-88.83,0.0,0.0,0.5,100,1,1,1,23,0,0,0,0
9,1972,01,09,1972-01-09,20:15:00,3,MS,28,5,1,0,0,0.0,0.0,32.02,-88.73,0.0,0.0,1.0,200,1,1,1,23,0,0,0,0
10,1972,01,09,1972-01-09,21:05:00,3,MS,28,6,2,0,0,4.0,0.0,31.83,-89.72,31.9,-89.55,10.9,200,1,1,1,127,129,0,0,0
11,1972,01,09,1972-01-09,23:20:00,3,MS,28,7,3,12,0,6.0,0.0,31.7,-89.17,31.8,-88.78,23.6,300,1,1,1,67,153,0,0,0
12,1972,01,10,1972-01-10,02:30:00,3,SC,45,1,1,0,0,3.0,0.0,33.92,-82.25,0.0,0.0,2.0,100,1,1,1,65,0,0,0,0
13,1972,01,10,1972-01-10,10:25:00,3,GA,13,2,3,9,1,5.0,0.0,33.67,-84.4,33.7,-84.3,6.3,200,1,1,1,121,89,0,0,0
14,1972,01,10,1972-01-10,10:30:00,3,AL,1,2,2,0,0,4.0,0.0,32.73,-85.58,32.78,-85.55,4.5,50,1,1,1,17,0,0,0,0
15,1972,01,10,1972-01-10,14:05:00,3,SC,45,2,1,3,0,5.0,0.0,34.05,-81.22,34.08,-81.12,6.0,77,1,1,1,63,79,0,0,0
16,1972,01,11,1972-01-11,07:00:00,3,GA,13,3,1,0,0,4.0,0.0,31.9,-84.5,0.0,0.0,0.3,50,1,1,1,273,0,0,0,0
17,1972,01,11,1972-01-11,14:00:00,3,GA,13,4,1,0,0,4.0,0.0,32.85,-82.02,0.0,0.0,2.0,100,1,1,1,165,0,0,0,0
18,1972,01,12,1972-01-12,21:45:00,3,FL,12,2,2,1,0,4.0,0.0,30.7,-87.03,0.0,0.0,0.5,50,1,1,1,33,0,0,0,0
19,1972,01,13,1972-01-13,01:00:00,3,AL,1,3,2,88,4,5.0,0.0,31.32,-85.8,31.38,-85.73,6.3,100,1,1,1,31,45,0,0,0
20,1972,01,13,1972-01-13,01:30:00,3,GA,13,5,1,0,0,3.0,0.0,32.53,-84.6,0.0,0.0,1.0,100,1,1,1,197,263,0,0,0
21,1972,01,13,1972-01-13,02:00:00,3,GA,13,6,1,0,0,4.0,0.0,31.78,-85.13,0.0,0.0,1.5,300,1,1,1,61,239,0,0,0
22,1972,01,13,1972-01-13,02:15:00,3,AL,1,4,3,2,0,5.0,0.0,31.6,-85.4,31.83,-85.33,16.8,200,1,1,1,67,5,0,0,0
23,1972,01,13,1972-01-13,03:40:00,3,GA,13,7,1,0,0,4.0,0.0,32.15,-84.0,0.0,0.0,2.0,300,1,1,1,261,0,0,0,0
24,1972,01,13,1972-01-13,04:00:00,3,GA,13,8,1,0,0,4.0,0.0,32.33,-83.8,0.0,0.0,1.0,200,1,1,1,153,0,0,0,0
25,1972,01,13,1972-01-13,04:00:00,3,GA,13,9,2,2,0,4.0,0.0,31.08,-84.2,0.0,0.0,1.0,150,1,1,1,205,0,0,0,0
26,1972,01,13,1972-01-13,05:00:00,3,GA,13,10,1,0,0,4.0,0.0,32.38,-84.43,0.0,0.0,0.5,100,1,1,1,23,0,0,0,0
27,1972,01,13,1972-01-13,06:45:00,3,GA,13,11,2,3,0,4.0,0.0,30.73,-84.65,0.0,0.0,2.0,300,1,1,1,87,0,0,0,0
28,1972,01,13,1972-01-13,13:45:00,3,GA,13,12,2,0,0,5.0,0.0,32.5,-83.03,32.62,-82.9,11.3,200,1,1,1,175,0,0,0,0
29,1972,01,13,1972-01-13,14:30:00,3,GA,13,13,3,21,0,6.0,0.0,32.87,-82.38,33.08,-81.87,33.6,400,1,1,1,163,33,0,0,0
30,1972,01,13,1972-01-13,15:30:00,3,GA,13,14,1,0,0,3.0,0.0,31.53,-83.25,0.0,0.0,0.3,100,1,1,1,155,0,0,0,0
31,1972,01,13,1972-01-13,16:10:00,3,SC,45,3,1,0,0,6.0,0.0,33.28,-81.45,33.35,-81.3,9.9,100,1,1,1,11,0,0,0,0
32,1972,01,13,1972-01-13,17:45:00,3,GA,13,15,0,0,0,3.0,0.0,32.67,-81.63,0.0,0.0,0.5,50,1,1,1,251,0,0,0,0
33,1972,01,22,1972-01-22,16:53:00,3,FL,12,3,2,4,0,3.0,0.0,29.83,-81.67,0.0,0.0,0.3,50,1,1,1,19,0,0,0,0
34,1972,02,01,1972-02-01,16:43:00,3,FL,12,4,2,0,0,5.0,0.0,27.42,-82.17,0.0,0.0,0.5,100,1,1,1,81,0,0,0,0
35,1972,02,01,1972-02-01,18:30:00,3,FL,12,5,2,3,0,5.0,0.0,27.42,-82.58,27.45,-82.55,3.3,400,1,1,1,81,0,0,0,0
36,1972,02,03,1972-02-03,09:00:00,3,GA,13,16,0,0,0,4.0,0.0,32.75,-81.63,0.0,0.0,0.1,20,1,1,1,251,0,0,0,0
37,1972,02,03,1972-02-03,12:00:00,3,FL,12,6,1,0,0,4.0,0.0,28.5,-81.42,0.0,0.0,0.2,100,1,1,1,95,0,0,0,0
38,1972,02,03,1972-02-03,12:40:00,3,FL,12,7,1,0,0,4.0,0.0,28.75,-81.17,0.0,0.0,0.2,300,1,1,1,117,0,0,0,0
39,1972,02,07,1972-02-07,09:20:00,3,FL,12,8,1,0,0,4.0,0.0,27.75,-82.25,0.0,0.0,0.5,250,1,1,1,57,0,0,0,0
40,1972,02,29,1972-02-29,22:15:00,3,LA,22,1,3,3,0,5.0,0.0,30.53,-91.38,0.0,0.0,1.0,200,1,1,1,121,0,0,0,0
41,1972,03,01,1972-03-01,17:50:00,3,MO,29,1,1,0,0,4.0,0.0,37.58,-90.27,0.0,0.0,0.1,33,1,1,1,186,0,0,0,0
42,1972,03,01,1972-03-01,20:00:00,3,AR,5,1,0,0,0,3.0,0.0,33.4,-92.1,33.4,-92.05,2.7,200,1,1,1,11,0,0,0,0
43,1972,03,01,1972-03-01,20:40:00,3,AR,5,2,2,0,0,5.0,0.0,33.88,-91.5,0.0,0.0,1.0,300,1,1,1,41,0,0,0,0
44,1972,03,02,1972-03-02,05:00:00,3,MS,28,8,1,0,0,4.0,0.0,31.52,-89.13,31.57,-89.1,4.3,200,1,1,1,67,0,0,0,0
45,1972,03,02,1972-03-02,05:40:00,3,MS,28,9,2,2,0,5.0,0.0,30.3,-89.43,30.3,-89.37,4.1,200,1,1,1,45,0,0,0,0
46,1972,03,02,1972-03-02,07:00:00,3,AL,1,5,2,0,0,3.0,0.0,31.43,-88.05,31.53,-87.98,8.0,10,1,1,1,129,0,0,0,0
47,1972,03,02,1972-03-02,07:45:00,3,AL,1,6,2,0,0,3.0,0.0,31.0,-87.48,31.03,-87.42,4.7,10,1,1,1,53,0,0,0,0
48,1972,03,02,1972-03-02,09:00:00,3,FL,12,9,1,0,0,3.0,0.0,30.42,-87.25,0.0,0.0,0.5,200,1,1,1,33,0,0,0,0
49,1972,03,02,1972-03-02,09:35:00,3,FL,12,10,2,0,0,4.0,0.0,30.67,-87.08,0.0,0.0,2.0,500,1,1,1,113,0,0,0,0
50,1972,03,02,1972-03-02,13:00:00,3,GA,13,17,1,0,0,4.0,0.0,31.17,-84.22,0.0,0.0,1.0,50,1,1,1,205,0,0,0,0
51,1972,03,02,1972-03-02,13:30:00,3,FL,12,11,1,0,0,3.0,0.0,29.92,-85.17,0.0,0.0,1.0,20,1,1,1,45,0,0,0,0
52,1972,03,02,1972-03-02,15:00:00,3,GA,13,18,1,0,0,5.0,0.0,34.0,-82.78,34.12,-82.77,8.2,400,1,1,1,105,0,0,0,0
