om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
6,1997,01,04,1997-01-04,22:55:00,3,KY,21,1,1,2,1,0.05,0.0,36.68,-85.15,36.68,-85.15,0.3,100,1,1,1,53,0,0,0,0
15,1997,01,05,1997-01-05,00:30:00,3,AL,1,1,0,0,0,0.06,0.0,34.77,-85.73,34.75,-85.7,2.7,50,1,1,1,71,0,0,0,0
28,1997,01,05,1997-01-05,02:20:00,3,OH,39,1,1,0,0,0.05,0.0,40.77,-81.73,40.77,-81.73,0.2,50,1,1,1,169,0,0,0,0
21,1997,01,05,1997-01-05,06:55:00,3,AL,1,2,2,0,0,0.18,0.0,31.45,-85.33,31.5,-85.23,6.0,100,1,1,1,67,0,0,0,0
5,1997,01,05,1997-01-05,09:15:00,3,GA,13,1,0,4,0,0.03,0.0,32.37,-81.88,32.37,-81.88,0.5,23,1,1,1,31,0,0,0,0
10,1997,01,09,1997-01-09,07:20:00,3,FL,12,1,0,0,0,0.1,0.0,30.4,-83.1,30.45,-83.05,1.5,30,1,1,1,121,0,0,0,0
403,1997,01,09,1997-01-09,13:35:00,3,FL,12,2,0,0,0,0.003,0.0,27.53,-82.73,27.53,-82.73,0.1,10,1,1,1,81,0,0,0,0
404,1997,01,09,1997-01-09,15:12:00,3,FL,12,3,0,0,0,0.0,0.0,27.33,-82.53,27.33,-82.53,0.1,10,1,1,1,115,0,0,0,0
3,1997,01,09,1997-01-09,22:40:00,3,FL,12,4,1,0,0,0.07,0.0,26.67,-80.5,26.67,-80.5,1.0,23,1,1,1,99,0,0,0,0
8,1997,01,15,1997-01-15,16:49:00,3,MS,28,1,1,2,0,0.1,0.0,31.28,-89.55,31.32,-89.47,7.0,80,1,1,1,73,0,0,0,0
36,1997,01,15,1997-01-15,17:30:00,3,MS,28,2,1,0,0,0.0,0.0,30.9,-89.47,30.9,-89.47,0.1,10,1,1,1,109,0,0,0,0
7,1997,01,15,1997-01-15,21:45:00,3,FL,12,5,1,0,0,0.1,0.0,30.63,-87.0,30.63,-87.0,1.1,50,1,1,1,113,0,0,0,0
26,1997,01,15,1997-01-15,22:49:00,3,FL,12,6,1,0,0,0.01,0.0,30.65,-86.18,30.65,-86.18,0.2,73,1,1,1,131,0,0,0,0
22,1997,01,15,1997-01-15,23:12:00,3,FL,12,7,1,3,0,0.03,0.0,30.67,-85.83,30.67,-85.83,0.2,50,1,1,1,133,0,0,0,0
23,1997,01,15,1997-01-15,23:14:00,3,FL,12,8,1,0,0,0.05,0.0,30.63,-85.72,30.63,-85.72,0.2,50,1,1,1,133,0,0,0,0
24,1997,01,15,1997-01-15,23:43:00,3,FL,12,9,2,1,0,0.05,0.0,30.55,-85.35,30.55,-85.35,0.5,150,1,1,1,13,0,0,0,0
25,1997,01,15,1997-01-15,23:45:00,3,FL,12,10,1,0,0,0.05,0.0,30.53,-85.28,30.53,-85.28,0.5,50,1,1,1,13,0,0,0,0
27,1997,01,16,1997-01-16,00:20:00,3,FL,12,11,1,0,0,0.001,0.0,30.57,-84.78,30.57,-84.78,0.5,73,1,1,1,39,0,0,0,0
11,1997,01,20,1997-01-20,17:35:00,3,CA,6,1,0,0,0,0.05,0.0,36.32,-119.13,36.32,-119.08,3.0,10,1,1,1,107,0,0,0,0
14,1997,01,23,1997-01-23,17:23:00,3,TX,48,1,1,4,0,0.05,0.0,31.57,-95.58,31.58,-95.53,1.0,30,1,1,1,1,0,0,0,0
13,1997,01,23,1997-01-23,19:15:00,3,LA,22,1,2,0,0,0.0,0.0,31.95,-93.45,32.0,-93.38,5.0,400,1,1,1,31,0,0,0,0
37,1997,01,24,1997-01-24,06:05:00,3,LA,22,2,1,1,0,0.16,0.0,29.73,-90.13,29.73,-90.12,4.0,10,1,1,1,51,0,0,0,0
19,1997,01,24,1997-01-24,07:37:00,3,AL,1,3,1,0,0,0.04,0.0,32.55,-86.32,32.55,-86.3,1.5,50,1,1,1,51,0,0,0,0
16,1997,01,24,1997-01-24,14:50:00,3,AL,1,4,1,0,0,0.04,0.0,34.33,-87.28,34.33,-87.28,3.0,73,1,1,1,79,0,0,0,0
61,1997,01,24,1997-01-24,16:37:00,3,TN,47,1,2,0,0,0.5,0.0,35.98,-86.53,35.98,-86.45,4.8,440,1,1,1,149,0,0,0,0
59,1997,01,24,1997-01-24,16:38:00,3,TN,47,2,1,0,0,0.1,0.0,35.45,-86.7,35.53,-86.7,2.4,60,1,1,1,117,0,0,0,0
60,1997,01,24,1997-01-24,16:50:00,3,TN,47,3,2,0,0,0.25,0.0,35.13,-86.78,35.18,-86.73,4.2,200,1,1,1,103,0,0,0,0
50,1997,01,24,1997-01-24,16:53:00,3,TN,47,5,2,3,0,2.0,0.0,36.03,-86.37,36.1,-86.17,10.7,400,1,1,1,3,0,0,0,0
58,1997,01,24,1997-01-24,16:53:00,3,TN,47,4,2,0,0,0.25,0.0,35.48,-86.63,35.52,-86.6,2.8,440,1,1,1,189,0,0,0,0
17,1997,01,24,1997-01-24,17:00:00,3,AL,1,5,2,10,1,5.0,0.0,33.13,-87.57,33.25,-87.43,10.0,200,1,1,1,125,0,0,0,0
62,1997,01,24,1997-01-24,17:00:00,3,TN,47,6,4,18,0,4.7,0.0,35.78,-86.5,35.83,-86.38,6.5,300,1,1,1,149,0,0,0,0
54,1997,01,24,1997-01-24,17:23:00,3,TN,47,7,2,1,0,0.01,0.0,36.08,-86.03,36.1,-86.0,2.0,220,1,1,1,41,0,0,0,0
56,1997,01,24,1997-01-24,17:28:00,3,TN,47,8,2,6,0,1.0,0.0,36.12,-86.03,36.2,-85.8,14.0,440,1,1,1,159,0,0,0,0
53,1997,01,24,1997-01-24,17:33:00,3,TN,47,9,2,2,0,0.15,0.0,35.87,-86.03,35.92,-86.0,3.2,440,1,1,1,15,0,0,0,0
51,1997,01,24,1997-01-24,17:36:00,3,TN,47,10,0,0,0,0.0,0.0,36.58,-86.55,36.58,-86.55,0.3,10,1,1,1,165,0,0,0,0
644,1997,01,24,1997-01-24,17:40:00,3,KY,21,2,2,2,0,1.8,0.0,36.98,-85.9,36.98,-85.82,5.0,600,1,1,1,9,0,0,0,0
57,1997,01,24,1997-01-24,17:45:00,3,TN,47,11,1,0,0,0.001,0.0,36.13,-85.78,36.2,-85.62,13.0,200,1,1,1,141,0,0,0,0
55,1997,01,24,1997-01-24,17:48:00,3,TN,47,12,2,0,0,0.25,0.0,35.97,-85.85,36.03,-85.75,7.3,440,1,1,1,41,0,0,0,0
645,1997,01,24,1997-01-24,17:50:00,3,KY,21,3,1,0,0,0.02,0.0,37.0,-85.73,37.0,-85.7,2.0,500,1,1,1,169,0,0,0,0
52,1997,01,24,1997-01-24,18:08:00,3,TN,47,13,2,0,0,0.5,0.0,36.25,-85.53,36.28,-85.48,3.2,70,1,1,1,87,0,0,0,0
20,1997,01,24,1997-01-24,18:20:00,3,MS,28,3,0,0,0,0.01,0.0,34.13,-89.37,34.13,-89.37,0.1,10,1,1,1,13,0,0,0,0
69,1997,01,27,1997-01-27,15:39:00,3,TX,48,2,1,0,0,12.0,0.0,29.7,-95.2,29.7,-95.2,1.5,30,1,1,1,201,0,0,0,0
72,1997,01,27,1997-01-27,15:40:00,3,TX,48,3,0,0,0,0.01,0.0,29.97,-94.98,29.97,-94.98,0.1,10,1,1,1,201,0,0,0,0
