om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
1,1985,01,17,1985-01-17,05:15:00,3,FL,12,1,0,0,0,4.0,0.0,30.18,-85.8,0.0,0.0,1.0,10,1,1,1,5,0,0,0,0
2,1985,01,31,1985-01-31,16:52:00,3,AL,1,1,0,0,0,1.0,0.0,32.43,-86.53,0.0,0.0,0.5,50,1,1,1,1,0,0,0,0
3,1985,02,04,1985-02-04,10:40:00,3,CA,6,1,0,0,0,5.0,0.0,32.8,-117.1,0.0,0.0,0.1,17,1,1,1,73,0,0,0,0
4,1985,02,11,1985-02-11,04:50:00,3,AL,1,2,1,0,0,4.0,0.0,30.6,-87.77,0.0,0.0,2.0,60,1,1,1,3,0,0,0,0
5,1985,02,11,1985-02-11,05:20:00,3,FL,12,2,1,0,0,3.0,0.0,30.58,-87.3,0.0,0.0,0.6,10,1,1,1,33,0,0,0,0
6,1985,02,22,1985-02-22,02:15:00,3,OK,40,1,1,0,0,5.0,0.0,36.45,-95.7,0.0,0.0,0.1,10,1,1,1,131,0,0,0,0
7,1985,02,23,1985-02-23,01:00:00,3,OK,40,2,2,3,0,5.0,0.0,34.22,-96.08,34.33,-95.93,10.0,500,1,1,1,5,0,0,0,0
8,1985,02,23,1985-02-23,16:05:00,3,MS,28,1,1,0,0,4.0,0.0,34.78,-90.38,0.0,0.0,0.1,50,1,1,1,143,0,0,0,0
9,1985,02,23,1985-02-23,16:15:00,3,MS,28,2,0,0,0,3.0,0.0,34.68,-90.33,0.0,0.0,0.1,50,1,1,1,143,0,0,0,0
10,1985,03,03,1985-03-03,16:35:00,3,NE,31,1,1,0,0,6.0,0.0,40.58,-98.5,40.6,-98.4,4.0,100,1,1,1,1,0,0,0,0
11,1985,03,03,1985-03-03,17:30:00,3,NE,31,2,1,0,0,4.0,0.0,40.88,-97.88,0.0,0.0,0.1,50,1,1,1,81,0,0,0,0
12,1985,03,03,1985-03-03,18:10:00,3,NE,31,3,1,0,0,4.0,0.0,41.03,-97.6,0.0,0.0,0.1,50,1,1,1,185,0,0,0,0
13,1985,03,03,1985-03-03,18:15:00,3,NE,31,4,1,0,0,5.0,0.0,41.02,-97.43,41.05,-97.38,3.0,50,1,1,1,185,0,0,0,0
14,1985,03,03,1985-03-03,18:20:00,3,OK,40,3,1,12,0,5.0,0.0,35.75,-97.37,0.0,0.0,0.1,10,1,1,1,83,0,0,0,0
15,1985,03,03,1985-03-03,19:00:00,3,OK,40,4,1,0,0,5.0,0.0,36.08,-96.77,0.0,0.0,0.1,10,1,1,1,119,0,0,0,0
16,1985,03,03,1985-03-03,21:45:00,3,KS,20,1,0,0,0,3.0,0.0,37.33,-95.27,0.0,0.0,0.1,10,1,1,1,99,0,0,0,0
17,1985,03,11,1985-03-11,12:00:00,3,CA,6,2,2,0,0,3.0,0.0,36.85,-121.4,0.0,0.0,0.5,20,1,1,1,69,0,0,0,0
18,1985,03,15,1985-03-15,10:08:00,3,FL,12,3,1,2,0,3.0,0.0,27.92,-82.8,0.0,0.0,0.3,10,1,1,1,103,0,0,0,0
19,1985,03,15,1985-03-15,10:45:00,3,AZ,4,1,0,0,0,0.0,0.0,32.93,-111.58,0.0,0.0,2.0,10,1,1,1,21,0,0,0,0
20,1985,03,15,1985-03-15,10:45:00,3,AZ,4,2,0,0,0,0.0,0.0,32.93,-111.62,0.0,0.0,2.0,10,1,1,1,21,0,0,0,0
21,1985,03,15,1985-03-15,11:05:00,3,AZ,4,3,1,0,0,4.0,0.0,32.97,-111.52,0.0,0.0,0.1,30,1,1,1,21,0,0,0,0
22,1985,03,17,1985-03-17,03:30:00,3,FL,12,4,3,45,2,7.0,0.0,27.08,-82.48,27.07,-82.42,3.0,400,1,1,1,115,0,0,0,0
23,1985,03,17,1985-03-17,04:30:00,3,FL,12,5,0,0,0,3.0,0.0,27.08,-81.97,0.0,0.0,0.5,10,1,1,1,27,0,0,0,0
24,1985,03,17,1985-03-17,08:49:00,3,FL,12,6,1,0,0,5.0,0.0,27.23,-80.8,27.17,-80.73,5.0,10,1,1,1,93,0,0,0,0
25,1985,03,17,1985-03-17,21:30:00,3,FL,12,7,1,1,0,5.0,0.0,30.25,-85.93,0.0,0.0,0.5,10,1,1,1,5,0,0,0,0
26,1985,03,22,1985-03-22,21:05:00,3,OK,40,5,0,0,0,0.0,0.0,34.2,-98.58,0.0,0.0,0.1,10,1,1,1,33,0,0,0,0
27,1985,03,26,1985-03-26,16:45:00,3,TX,48,1,0,0,0,0.0,0.0,34.13,-101.32,0.0,0.0,0.1,17,1,1,1,153,0,0,0,0
28,1985,03,26,1985-03-26,19:00:00,3,KS,20,2,0,0,0,4.0,0.0,39.67,-99.57,0.0,0.0,0.1,10,1,1,1,147,0,0,0,0
29,1985,03,26,1985-03-26,20:47:00,3,OK,40,6,1,0,0,5.0,0.0,34.87,-97.58,0.0,0.0,0.1,10,1,1,1,87,0,0,0,0
30,1985,03,26,1985-03-26,22:12:00,3,OK,40,7,0,0,0,0.0,0.0,34.77,-96.73,0.0,0.0,0.1,10,1,1,1,123,0,0,0,0
31,1985,03,27,1985-03-27,23:20:00,3,IL,17,1,1,0,0,3.0,0.0,40.13,-90.8,40.13,-90.75,3.0,40,1,1,1,169,0,0,0,0
32,1985,03,28,1985-03-28,00:44:00,3,IL,17,2,2,0,0,6.0,0.0,40.28,-89.48,40.27,-89.38,4.5,800,1,1,1,107,0,0,0,0
33,1985,03,28,1985-03-28,17:04:00,3,IN,18,1,1,0,0,3.0,0.0,41.08,-85.17,0.0,0.0,0.2,10,1,1,1,3,0,0,0,0
34,1985,03,28,1985-03-28,18:30:00,3,WA,53,1,1,0,0,4.0,0.0,46.18,-122.9,0.0,0.0,0.2,20,1,1,1,15,0,0,0,0
35,1985,03,28,1985-03-28,18:50:00,3,OH,39,1,1,0,0,5.0,0.0,41.28,-82.55,0.0,0.0,1.0,50,1,1,1,43,0,0,0,0
36,1985,03,28,1985-03-28,21:00:00,3,OH,39,2,1,0,0,5.0,0.0,40.87,-83.47,0.0,0.0,2.0,77,1,1,1,175,0,0,0,0
37,1985,03,28,1985-03-28,21:50:00,3,OH,39,4,1,0,0,4.0,0.0,40.7,-81.8,0.0,0.0,0.5,77,1,1,1,169,0,0,0,0
38,1985,03,28,1985-03-28,22:06:00,3,OH,39,3,0,0,0,5.0,0.0,40.73,-82.3,40.73,-82.2,6.0,847,1,1,1,5,0,0,0,0
39,1985,03,28,1985-03-28,23:15:00,3,OH,39,5,2,0,0,6.0,0.0,40.67,-82.58,0.0,0.0,2.0,77,1,1,1,139,0,0,0,0
40,1985,03,29,1985-03-29,15:30:00,3,TX,48,2,1,0,0,0.0,0.0,32.15,-99.57,0.0,0.0,1.0,30,1,1,1,59,0,0,0,0
41,1985,03,29,1985-03-29,16:20:00,3,TX,48,3,0,0,0,0.0,0.0,32.4,-99.32,0.0,0.0,0.5,30,1,1,1,59,0,0,0,0
42,1985,03,29,1985-03-29,16:30:00,3,TX,48,4,0,0,0,0.0,0.0,32.22,-99.2,0.0,0.0,0.5,30,1,1,1,59,0,0,0,0
43,1985,03,29,1985-03-29,16:35:00,3,TX,48,5,0,0,0,0.0,0.0,32.75,-99.0,0.0,0.0,0.5,30,1,1,1,429,0,0,0,0
44,1985,03,29,1985-03-29,19:45:00,3,KY,21,1,0,0,0,4.0,0.0,37.7,-87.92,0.0,0.0,0.5,10,1,1,1,225,0,0,0,0
45,1985,03,29,1985-03-29,19:55:00,3,KY,21,2,0,0,0,4.0,0.0,37.7,-87.88,0.0,0.0,0.5,10,1,1,1,225,0,0,0,0
46,1985,03,31,1985-03-31,15:57:00,3,MI,26,1,1,0,0,3.0,0.0,42.55,-84.28,0.0,0.0,0.2,10,1,1,1,65,0,0,0,0
47,1985,03,31,1985-03-31,16:25:00,3,OH,39,6,0,0,0,5.0,0.0,41.43,-81.7,0.0,0.0,0.2,77,1,1,1,35,0,0,0,0
48,1985,04,04,1985-04-04,19:55:00,3,MI,26,2,1,6,0,5.0,0.0,42.5,-82.97,0.0,0.0,2.3,30,1,1,1,99,0,0,0,0
49,1985,04,05,1985-04-05,04:55:00,3,IL,17,3,1,0,0,6.0,0.0,38.2,-89.7,0.0,0.0,0.5,100,1,1,1,157,0,0,0,0
50,1985,04,05,1985-04-05,04:58:00,3,IL,17,4,2,3,1,5.0,0.0,38.22,-89.7,0.0,0.0,1.8,50,1,1,1,157,0,0,0,0
51,1985,04,05,1985-04-05,11:05:00,3,LA,22,1,1,0,0,0.0,0.0,32.75,-92.62,0.0,0.0,2.0,100,1,1,1,111,0,0,0,0
52,1985,04,05,1985-04-05,12:00:00,3,LA,22,2,1,0,0,0.0,0.0,32.52,-92.42,32.57,-92.37,3.0,150,1,1,1,73,111,0,0,0
53,1985,04,05,1985-04-05,14:49:00,3,IN,18,2,2,0,0,4.0,0.0,38.4,-86.22,0.0,0.0,1.0,17,1,1,1,61,0,0,0,0
54,1985,04,05,1985-04-05,15:22:00,3,IN,18,3,2,0,0,3.0,0.0,38.65,-85.62,0.0,0.0,2.0,17,1,1,1,143,0,0,0,0
55,1985,04,05,1985-04-05,15:25:00,3,IN,18,4,2,0,0,4.0,0.0,38.73,-85.53,0.0,0.0,1.0,17,1,1,1,77,0,0,0,0
56,1985,04,05,1985-04-05,15:28:00,3,IN,18,5,2,0,0,6.0,0.0,38.5,-86.0,0.0,0.0,1.0,10,1,1,1,175,0,0,0,0
57,1985,04,05,1985-04-05,16:15:00,3,TN,47,1,1,0,0,3.0,0.0,35.42,-86.23,0.0,0.0,1.0,30,1,1,1,31,0,0,0,0
58,1985,04,05,1985-04-05,16:34:00,3,AL,1,3,3,0,0,5.0,0.0,34.27,-86.75,34.3,-86.7,3.0,100,1,1,1,43,0,0,0,0
59,1985,04,05,1985-04-05,16:45:00,3,AL,1,4,3,5,0,6.0,0.0,34.2,-86.32,34.28,-86.2,8.0,277,1,1,1,95,0,0,0,0
