om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
1,1981,01,22,1981-01-22,09:30:00,3,CA,6,1,0,0,0,3.0,0.0,39.73,-121.88,0.0,0.0,0.1,10,1,1,1,7,0,0,0,0
2,1981,01,23,1981-01-23,12:45:00,3,CA,6,2,0,0,0,4.0,0.0,37.97,-121.3,0.0,0.0,0.1,10,1,1,1,77,0,0,0,0
3,1981,02,01,1981-02-01,23:00:00,3,FL,12,1,1,0,0,3.0,0.0,30.12,-85.57,0.0,0.0,0.3,10,1,1,1,5,0,0,0,0
4,1981,02,02,1981-02-02,01:00:00,3,SC,45,1,1,0,0,3.0,0.0,34.28,-79.27,0.0,0.0,0.1,33,1,1,1,33,0,0,0,0
5,1981,02,02,1981-02-02,02:10:00,3,SC,45,2,1,0,0,3.0,0.0,34.32,-79.33,0.0,0.0,0.1,33,1,1,1,33,0,0,0,0
6,1981,02,02,1981-02-02,04:30:00,3,FL,12,2,1,0,0,5.0,0.0,28.05,-82.3,0.0,0.0,0.5,10,1,1,1,57,0,0,0,0
7,1981,02,02,1981-02-02,11:10:00,3,FL,12,3,1,0,0,3.0,0.0,27.17,-80.3,0.0,0.0,0.3,10,1,1,1,85,0,0,0,0
8,1981,02,10,1981-02-10,01:13:00,3,TX,48,1,2,0,0,5.0,0.0,30.67,-97.67,0.0,0.0,0.8,100,1,1,1,491,0,0,0,0
9,1981,02,10,1981-02-10,02:45:00,3,TX,48,2,1,1,0,4.0,0.0,30.78,-96.3,0.0,0.0,2.0,77,1,1,1,41,0,0,0,0
10,1981,02,10,1981-02-10,03:10:00,3,TX,48,3,2,2,0,5.0,0.0,30.77,-96.0,0.0,0.0,2.5,77,1,1,1,185,0,0,0,0
11,1981,02,10,1981-02-10,03:25:00,3,TX,48,4,2,8,1,5.0,0.0,30.8,-95.57,30.83,-95.23,19.9,100,1,1,1,471,0,0,0,0
12,1981,02,10,1981-02-10,07:45:00,3,MS,28,1,2,2,0,5.0,0.0,30.52,-88.55,0.0,0.0,0.5,50,1,1,1,59,0,0,0,0
13,1981,02,10,1981-02-10,08:40:00,3,AL,1,1,2,62,0,6.0,0.0,30.88,-87.78,0.0,0.0,1.5,150,1,1,1,3,0,0,0,0
14,1981,02,10,1981-02-10,12:30:00,3,FL,12,4,1,0,0,4.0,0.0,30.83,-86.7,0.0,0.0,1.5,50,1,1,1,91,0,0,0,0
15,1981,02,10,1981-02-10,17:45:00,3,AL,1,2,1,5,0,6.0,0.0,31.13,-85.4,31.23,-85.37,7.4,77,1,1,1,69,0,0,0,0
16,1981,02,11,1981-02-11,00:00:00,3,SC,45,3,1,0,0,4.0,0.0,33.95,-80.85,0.0,0.0,0.8,33,1,1,1,79,0,0,0,0
17,1981,02,11,1981-02-11,00:15:00,3,SC,45,4,1,0,0,3.0,0.0,33.98,-81.25,0.0,0.0,2.0,50,1,1,1,63,0,0,0,0
18,1981,02,11,1981-02-11,01:45:00,3,NC,37,1,2,0,0,6.0,0.0,35.08,-79.5,35.13,-79.43,5.2,700,1,1,1,125,0,0,0,0
