om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
1,1979,01,01,1979-01-01,14:05:00,3,FL,12,1,1,0,0,2.0,0.0,30.95,-87.15,0.0,0.0,0.1,20,1,1,1,113,0,0,0,1
2,1979,01,02,1979-01-02,15:00:00,3,FL,12,2,1,0,0,3.0,0.0,26.35,-80.08,0.0,0.0,0.1,20,1,1,1,99,0,0,0,1
3,1979,01,12,1979-01-12,14:34:00,3,FL,12,3,1,0,0,4.0,0.0,27.52,-80.82,0.0,0.0,0.1,20,1,1,1,93,0,0,0,1
4,1979,01,12,1979-01-12,16:20:00,3,FL,12,4,1,0,0,4.0,0.0,27.88,-80.5,0.0,0.0,0.3,20,1,1,1,9,0,0,0,1
5,1979,01,13,1979-01-13,04:10:00,3,FL,12,5,2,0,0,6.0,0.0,26.68,-80.05,0.0,0.0,1.0,50,1,1,1,99,0,0,0,0
6,1979,01,18,1979-01-18,07:02:00,3,CA,6,1,0,0,0,1.0,0.0,32.8,-117.1,0.0,0.0,0.1,30,1,1,1,73,0,0,0,0
7,1979,01,20,1979-01-20,02:10:00,3,TX,48,1,1,0,0,4.0,0.0,29.23,-96.42,29.23,-96.2,13.2,20,1,1,1,481,0,0,0,0
8,1979,01,21,1979-01-21,02:10:00,3,FL,12,6,1,0,0,4.0,0.0,28.67,-80.83,0.0,0.0,0.1,20,1,1,1,9,0,0,0,1
9,1979,01,24,1979-01-24,01:00:00,3,FL,12,7,3,0,0,5.0,0.0,27.45,-82.65,0.0,0.0,7.0,20,1,1,1,81,0,0,0,1
10,1979,01,24,1979-01-24,02:30:00,3,FL,12,8,1,0,0,4.0,0.0,29.17,-81.33,0.0,0.0,0.5,20,1,1,1,127,0,0,0,1
11,1979,01,24,1979-01-24,03:16:00,3,FL,12,9,1,1,0,5.0,0.0,27.17,-81.8,0.0,0.0,0.1,10,1,1,1,27,0,0,0,1
12,1979,01,24,1979-01-24,03:53:00,3,FL,12,10,1,0,0,5.0,0.0,26.53,-81.83,0.0,0.0,2.0,20,1,1,1,71,0,0,0,1
13,1979,01,24,1979-01-24,04:00:00,3,FL,12,11,1,0,0,5.0,0.0,27.3,-81.37,0.0,0.0,0.1,10,1,1,1,55,0,0,0,1
14,1979,01,24,1979-01-24,04:55:00,3,FL,12,12,3,0,0,5.0,0.0,26.98,-80.6,27.02,-80.45,9.6,20,1,1,1,85,0,0,0,1
