om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
1,1970,01,06,1970-01-06,09:05:00,3,FL,12,1,1,2,0,4.0,0.0,27.73,-82.42,0.0,0.0,0.1,10,1,1,1,57,0,0,0,0
2,1970,01,06,1970-01-06,09:15:00,3,FL,12,2,2,3,0,4.0,0.0,27.73,-82.43,0.0,0.0,0.1,10,1,1,1,57,0,0,0,0
3,1970,01,06,1970-01-06,10:00:00,3,FL,12,3,0,0,0,0.0,0.0,27.88,-81.97,0.0,0.0,0.1,10,1,1,1,57,0,0,0,1
4,1970,01,06,1970-01-06,10:35:00,3,FL,12,4,0,0,0,0.0,0.0,27.6,-81.5,0.0,0.0,0.1,10,1,1,1,55,0,0,0,1
5,1970,01,10,1970-01-10,21:30:00,3,TX,48,1,2,0,0,3.0,0.0,30.17,-94.4,0.0,0.0,1.0,33,1,1,1,199,0,0,0,0
6,1970,01,14,1970-01-14,19:05:00,3,FL,12,5,1,0,0,0.0,0.0,26.83,-80.13,0.0,0.0,0.1,10,1,1,1,99,0,0,0,0
7,1970,01,15,1970-01-15,06:00:00,3,FL,12,6,2,2,0,3.0,0.0,27.45,-80.3,0.0,0.0,0.1,10,1,1,1,111,0,0,0,0
8,1970,01,29,1970-01-29,10:25:00,3,LA,22,1,1,0,0,0.0,0.0,31.9,-91.2,0.0,0.0,2.0,50,1,1,1,107,0,0,0,0
9,1970,01,29,1970-01-29,16:00:00,3,GA,13,1,2,0,0,4.0,0.0,34.0,-83.9,0.0,0.0,0.5,33,1,1,1,135,0,0,0,0
10,1970,02,01,1970-02-01,07:30:00,3,TX,48,2,0,0,0,3.0,0.0,29.6,-95.77,0.0,0.0,1.0,20,1,1,1,157,0,0,0,0
11,1970,02,01,1970-02-01,08:25:00,3,TX,48,3,1,0,0,3.0,0.0,29.73,-95.25,0.0,0.0,1.0,33,1,1,1,201,0,0,0,0
12,1970,02,01,1970-02-01,09:30:00,3,TX,48,4,2,2,0,4.0,0.0,29.8,-94.3,0.0,0.0,0.1,40,1,1,1,245,0,0,0,0
13,1970,02,01,1970-02-01,15:30:00,3,MS,28,1,1,0,0,0.0,0.0,30.32,-89.4,0.0,0.0,0.1,10,1,1,1,45,0,0,0,0
14,1970,02,01,1970-02-01,15:38:00,3,MS,28,2,0,10,0,5.0,0.0,30.37,-89.08,0.0,0.0,0.1,60,1,1,1,47,0,0,0,0
15,1970,02,01,1970-02-01,15:50:00,3,MS,28,3,2,3,0,0.0,0.0,30.32,-89.23,0.0,0.0,2.0,10,1,1,1,47,0,0,0,0
16,1970,02,01,1970-02-01,18:45:00,3,FL,12,7,1,0,0,3.0,0.0,30.42,-86.77,0.0,0.0,0.1,10,1,1,1,91,0,0,0,1
17,1970,02,03,1970-02-03,01:45:00,3,FL,12,8,2,0,0,4.0,0.0,29.7,-82.3,0.0,0.0,0.1,10,1,1,1,1,0,0,0,0
18,1970,02,03,1970-02-03,06:30:00,3,FL,12,9,1,0,0,3.0,0.0,28.33,-81.52,0.0,0.0,0.1,10,1,1,1,95,0,0,0,1
19,1970,02,03,1970-02-03,06:35:00,3,FL,12,10,2,0,0,5.0,0.0,27.07,-82.43,0.0,0.0,0.1,10,1,1,1,115,0,0,0,0
20,1970,02,03,1970-02-03,07:30:00,3,FL,12,12,2,0,0,5.0,0.0,27.22,-81.85,0.0,0.0,0.1,10,1,1,1,27,0,0,0,0
21,1970,02,03,1970-02-03,07:30:00,3,FL,12,13,1,0,0,5.0,0.0,27.17,-81.85,27.23,-81.83,4.9,10,1,1,1,27,0,0,0,0
22,1970,02,03,1970-02-03,08:00:00,3,FL,12,14,0,0,0,3.0,0.0,27.52,-81.47,0.0,0.0,0.1,10,1,1,1,55,0,0,0,0
23,1970,02,03,1970-02-03,08:45:00,3,FL,12,11,1,0,0,3.0,0.0,28.03,-80.58,0.0,0.0,0.1,10,1,1,1,9,0,0,0,0
24,1970,02,03,1970-02-03,08:45:00,3,FL,12,15,2,0,0,4.0,0.0,27.77,-80.58,0.0,0.0,0.1,10,1,1,1,61,0,0,0,0
25,1970,02,25,1970-02-25,16:10:00,3,GA,13,2,2,2,0,5.0,0.0,31.2,-82.48,31.2,-82.3,10.9,100,1,1,1,299,0,0,0,0
26,1970,03,02,1970-03-02,18:15:00,3,KS,20,1,0,0,0,0.0,0.0,39.02,-98.28,39.15,-97.83,25.8,10,1,1,1,105,143,0,0,0
27,1970,03,02,1970-03-02,22:58:00,3,KS,20,2,2,0,0,6.0,0.0,38.05,-97.27,38.37,-97.02,25.5,360,1,1,1,79,115,0,0,0
28,1970,03,03,1970-03-03,06:00:00,3,TX,48,5,1,0,0,2.0,0.0,32.98,-95.95,0.0,0.0,0.8,23,1,1,1,231,0,0,0,0
29,1970,03,03,1970-03-03,06:55:00,3,TX,48,6,2,0,0,2.0,0.0,33.2,-94.97,0.0,0.0,1.0,27,1,1,1,449,0,0,0,0
30,1970,03,03,1970-03-03,07:30:00,3,TX,48,7,3,0,0,4.0,0.0,32.3,-94.98,0.0,0.0,0.5,67,1,1,1,401,0,0,0,0
