om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
1,1983,01,29,1983-01-29,22:15:00,3,FL,12,1,1,0,0,6.0,0.0,30.18,-85.8,0.0,0.0,0.7,30,1,1,1,5,0,0,0,0
2,1983,01,31,1983-01-31,09:30:00,3,TX,48,1,1,0,0,5.0,0.0,29.4,-96.17,29.48,-96.15,5.0,60,1,1,1,481,0,0,0,0
3,1983,01,31,1983-01-31,10:00:00,3,TX,48,2,1,0,0,6.0,0.0,30.17,-95.43,0.0,0.0,5.2,40,1,1,1,339,0,0,0,0
4,1983,01,31,1983-01-31,10:15:00,3,TX,48,3,2,4,0,6.0,0.0,29.78,-96.13,29.83,-96.13,3.0,60,1,1,1,15,0,0,0,0
5,1983,01,31,1983-01-31,13:07:00,3,TX,48,4,1,0,0,5.0,0.0,29.02,-95.95,0.0,0.0,1.0,20,1,1,1,39,0,0,0,0
6,1983,01,31,1983-01-31,14:00:00,3,TX,48,5,3,1,0,6.0,0.0,30.08,-94.18,0.0,0.0,1.0,40,1,1,1,245,0,0,0,0
7,1983,01,31,1983-01-31,17:41:00,3,LA,22,1,1,0,0,1.0,0.0,29.77,-93.6,0.0,0.0,1.0,20,1,1,1,23,0,0,0,0
8,1983,01,31,1983-01-31,18:00:00,3,LA,22,2,2,0,0,5.0,0.0,30.72,-92.37,30.75,-92.33,3.0,50,1,1,1,37,0,0,0,0
9,1983,01,31,1983-01-31,19:30:00,3,LA,22,3,1,0,0,4.0,0.0,30.23,-93.23,0.0,0.0,1.0,50,1,1,1,19,0,0,0,0
10,1983,01,31,1983-01-31,21:00:00,3,LA,22,4,3,0,1,5.0,0.0,30.02,-92.27,30.08,-92.22,6.0,100,1,1,1,113,0,0,0,0
11,1983,01,31,1983-01-31,21:30:00,3,LA,22,5,3,2,1,5.0,0.0,30.93,-92.17,30.98,-92.12,5.0,100,1,1,1,9,0,0,0,0
