om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
59,1977,03,17,1977-03-17,16:40:00,3,OK,40,11,1,0,0,1.0,0.0,35.97,-97.07,0.0,0.0,1.0,50,1,1,1,119,0,0,0,0
60,1977,03,17,1977-03-17,16:51:00,3,OK,40,12,1,0,0,0.0,0.0,35.97,-97.03,36.02,-96.97,5.1,50,1,1,1,117,0,0,0,0
61,1977,03,18,1977-03-18,15:55:00,3,CO,8,1,2,0,0,0.0,0.0,39.52,-103.62,0.0,0.0,1.5,67,1,1,1,73,0,0,0,0
62,1977,03,18,1977-03-18,15:55:00,3,CO,8,2,2,0,0,0.0,0.0,39.52,-103.53,0.0,0.0,1.5,67,1,1,1,73,0,0,0,0
63,1977,03,18,1977-03-18,17:10:00,3,CO,8,3,1,0,0,0.0,0.0,39.8,-103.32,0.0,0.0,0.1,40,1,1,1,121,0,0,0,0
64,1977,03,25,1977-03-25,13:55:00,3,AZ,4,1,1,0,0,0.0,0.0,33.52,-112.42,0.0,0.0,1.0,20,1,1,1,13,0,0,0,0
65,1977,03,27,1977-03-27,04:54:00,3,TX,48,3,2,0,0,5.0,0.0,33.2,-96.72,0.0,0.0,0.1,10,1,1,1,85,0,0,0,0
66,1977,03,28,1977-03-28,01:00:00,3,LA,22,8,2,0,0,4.0,0.0,32.1,-92.53,32.15,-92.45,6.1,10,1,1,1,127,0,0,0,0
67,1977,03,28,1977-03-28,02:20:00,3,LA,22,9,1,3,0,4.0,0.0,30.37,-91.88,0.0,0.0,0.1,10,1,1,1,99,0,0,0,0
68,1977,03,28,1977-03-28,02:30:00,3,AR,5,5,1,1,0,4.0,0.0,33.12,-91.25,0.0,0.0,1.3,100,1,1,1,17,0,0,0,0
69,1977,03,28,1977-03-28,02:45:00,3,LA,22,10,1,1,0,4.0,0.0,30.55,-91.95,0.0,0.0,0.1,10,1,1,1,97,0,0,0,0
70,1977,03,28,1977-03-28,03:00:00,3,MS,28,10,2,4,0,4.0,0.0,32.9,-90.03,32.95,-89.97,5.2,150,1,1,1,55,0,0,0,0
71,1977,03,28,1977-03-28,03:00:00,3,LA,22,11,2,1,0,6.0,0.0,30.2,-92.18,30.2,-91.98,12.0,100,1,1,1,55,0,0,0,0
72,1977,03,28,1977-03-28,03:30:00,3,MS,28,11,3,0,0,5.0,0.0,32.72,-89.97,32.97,-89.67,24.5,250,1,1,1,125,0,0,0,0
73,1977,03,28,1977-03-28,04:45:00,3,MS,28,12,1,0,0,4.0,0.0,33.02,-89.73,33.05,-89.77,3.3,50,1,1,1,7,0,0,0,0
74,1977,03,28,1977-03-28,05:34:00,3,TN,47,1,2,0,0,5.0,0.0,36.52,-86.03,0.0,0.0,0.3,50,1,1,1,111,0,0,0,0
75,1977,03,28,1977-03-28,05:45:00,3,MS,28,13,2,0,0,5.0,0.0,31.35,-89.33,0.0,0.0,0.1,440,1,1,1,35,0,0,0,0
76,1977,03,28,1977-03-28,06:00:00,3,MS,28,14,2,0,0,4.0,0.0,31.2,-89.3,0.0,0.0,0.1,33,1,1,1,35,0,0,0,0
77,1977,03,28,1977-03-28,11:45:00,3,IA,19,2,1,0,0,4.0,0.0,41.1,-92.5,0.0,0.0,0.1,30,1,1,1,179,0,0,0,0
78,1977,03,28,1977-03-28,17:45:00,3,MI,26,1,2,0,0,4.0,0.0,43.02,-84.5,0.0,0.0,2.0,100,1,1,1,37,0,0,0,0
79,1977,03,29,1977-03-29,15:00:00,3,AL,1,2,2,2,0,5.0,0.0,32.58,-86.52,32.7,-86.2,20.5,50,1,1,1,1,51,0,0,0
80,1977,03,30,1977-03-30,08:15:00,3,AL,1,3,3,2,0,5.0,0.0,34.33,-86.07,34.38,-85.92,9.2,50,1,1,1,49,0,0,0,0
81,1977,03,30,1977-03-30,08:35:00,3,AL,1,4,2,1,0,4.0,0.0,34.45,-85.68,0.0,0.0,2.5,50,1,1,1,49,0,0,0,0
82,1977,03,30,1977-03-30,10:00:00,3,GA,13,2,2,0,0,5.0,0.0,34.55,-84.85,34.6,-84.67,11.0,400,1,1,1,129,0,0,0,0
83,1977,03,30,1977-03-30,10:30:00,3,GA,13,3,2,4,0,5.0,0.0,34.62,-84.5,0.0,0.0,2.0,100,1,1,1,123,0,0,0,0
84,1977,03,30,1977-03-30,16:30:00,3,MI,26,2,1,3,0,4.0,0.0,43.77,-86.35,0.0,0.0,1.5,40,1,1,1,127,0,0,0,0
85,1977,03,30,1977-03-30,17:02:00,3,OH,39,1,1,0,0,4.0,0.0,41.47,-81.07,0.0,0.0,0.5,50,1,1,1,55,0,0,0,0
86,1977,03,30,1977-03-30,19:10:00,3,PA,42,1,1,0,0,0.0,0.0,40.17,-79.13,0.0,0.0,1.0,400,1,1,1,129,0,0,0,0
87,1977,04,02,1977-04-02,13:32:00,3,MI,26,3,4,10,0,6.0,0.0,42.28,-85.55,42.35,-85.32,12.4,183,1,1,1,77,0,0,0,0
88,1977,04,02,1977-04-02,14:05:00,3,WI,55,1,2,2,0,6.0,0.0,43.07,-88.22,43.07,-88.0,9.3,100,1,1,1,133,79,0,0,0
89,1977,04,02,1977-04-02,14:06:00,3,MI,26,4,4,44,1,6.0,0.0,42.43,-85.02,42.53,-84.72,16.6,613,1,1,1,45,0,0,0,0
90,1977,04,02,1977-04-02,14:35:00,3,MI,26,5,2,6,0,5.0,0.0,42.87,-84.47,42.88,-84.38,3.3,223,1,1,1,37,0,0,0,0
91,1977,04,02,1977-04-02,14:40:00,3,MI,26,6,2,0,0,4.0,0.0,42.52,-84.28,0.0,0.0,1.5,57,1,1,1,65,0,0,0,0
92,1977,04,02,1977-04-02,14:45:00,3,MI,26,7,1,1,0,4.0,0.0,42.92,-84.25,43.0,-84.03,12.0,50,1,1,1,155,0,0,0,0
93,1977,04,02,1977-04-02,14:58:00,3,MI,26,8,2,1,0,5.0,0.0,42.57,-84.03,42.62,-83.93,5.6,83,1,1,1,93,0,0,0,0
94,1977,04,02,1977-04-02,15:00:00,3,OH,39,2,0,0,0,4.0,0.0,39.07,-83.85,0.0,0.0,1.0,220,1,1,1,71,0,0,0,0
95,1977,04,02,1977-04-02,15:30:00,3,OH,39,3,0,0,0,4.0,0.0,39.0,-83.72,0.0,0.0,1.0,220,1,1,1,15,0,0,0,0
96,1977,04,02,1977-04-02,16:10:00,3,KY,21,1,1,0,0,5.0,0.0,38.8,-84.68,38.88,-84.48,11.6,3000,1,1,1,15,117,0,0,0
97,1977,04,02,1977-04-02,17:00:00,3,NY,36,1,1,0,0,4.0,0.0,42.2,-74.22,0.0,0.0,1.8,33,1,1,1,39,0,0,0,0
98,1977,04,02,1977-04-02,17:40:00,3,MS,28,15,1,0,0,4.0,0.0,32.07,-90.28,0.0,0.0,0.1,10,1,1,1,49,0,0,0,0
99,1977,04,02,1977-04-02,19:15:00,3,MS,28,16,2,0,0,4.0,0.0,33.42,-88.67,0.0,0.0,2.0,100,1,1,1,87,0,0,0,0
100,1977,04,02,1977-04-02,20:15:00,3,OH,39,4,1,6,0,4.0,0.0,40.92,-82.5,40.95,-82.33,7.6,10,1,1,1,139,5,0,0,0
101,1977,04,02,1977-04-02,20:57:00,3,OH,39,5,1,0,0,6.0,0.0,41.38,-81.43,0.0,0.0,1.5,177,1,1,1,35,0,0,0,0
102,1977,04,04,1977-04-04,06:00:00,3,MS,28,17,1,0,0,3.0,0.0,32.13,-90.15,0.0,0.0,0.1,50,1,1,1,121,0,0,0,0
103,1977,04,04,1977-04-04,08:00:00,3,MS,28,18,3,0,0,5.0,0.0,32.82,-89.0,32.9,-88.83,11.7,100,1,1,1,99,69,0,0,0
104,1977,04,04,1977-04-04,09:00:00,3,MS,28,19,3,1,0,4.0,0.0,33.05,-88.55,33.15,-88.45,9.1,587,1,1,1,13,0,0,0,0
105,1977,04,04,1977-04-04,09:30:00,3,MO,29,3,0,0,0,3.0,0.0,39.67,-91.33,0.0,0.0,0.2,10,1,1,1,127,0,0,0,0
106,1977,04,04,1977-04-04,11:12:00,3,AL,1,5,2,3,0,4.0,0.0,34.07,-86.77,34.12,-86.68,5.9,200,1,1,1,43,0,0,0,0
107,1977,04,04,1977-04-04,12:20:00,3,AL,1,6,2,1,0,5.0,0.0,34.55,-85.98,34.63,-85.92,6.9,100,1,1,1,71,0,0,0,0
108,1977,04,04,1977-04-04,12:30:00,3,AL,1,7,2,0,0,5.0,0.0,33.73,-86.15,0.0,0.0,0.5,20,1,1,1,115,0,0,0,0
109,1977,04,04,1977-04-04,13:30:00,3,KY,21,2,1,1,0,5.0,0.0,36.82,-87.15,0.0,0.0,0.8,200,1,1,1,219,0,0,0,0
110,1977,04,04,1977-04-04,14:00:00,3,AL,1,8,2,0,0,5.0,0.0,33.77,-86.47,33.78,-86.42,3.3,80,1,1,1,115,0,0,0,0
111,1977,04,04,1977-04-04,14:30:00,3,AL,1,9,3,0,1,5.0,0.0,33.83,-86.25,33.9,-86.15,7.3,150,1,1,1,115,0,0,0,0
112,1977,04,04,1977-04-04,14:30:00,3,AL,1,10,2,4,0,5.0,0.0,33.88,-86.02,33.93,-85.97,4.7,150,1,1,1,55,0,0,0,0
113,1977,04,04,1977-04-04,15:00:00,3,AL,1,11,5,130,22,7.0,0.0,33.52,-86.93,33.6,-86.7,14.7,550,1,1,1,73,0,0,0,0
114,1977,04,04,1977-04-04,15:15:00,3,GA,13,4,3,15,1,6.0,0.0,34.17,-85.2,34.25,-85.08,8.8,400,1,1,1,115,0,0,0,0
115,1977,04,04,1977-04-04,15:30:00,3,GA,13,5,1,0,0,5.0,0.0,34.37,-84.93,34.38,-84.83,5.7,100,1,1,1,15,0,0,0,0
116,1977,04,04,1977-04-04,15:45:00,3,GA,13,6,1,0,0,5.0,0.0,34.7,-84.73,0.0,0.0,2.0,100,1,1,1,213,0,0,0,0
117,1977,04,04,1977-04-04,17:00:00,3,IN,18,2,1,0,0,4.0,0.0,40.1,-85.73,0.0,0.0,0.5,20,1,1,1,95,0,0,0,0
118,1977,04,04,1977-04-04,19:00:00,3,GA,13,7,1,1,0,5.0,0.0,34.5,-83.95,34.55,-83.88,5.2,400,1,1,1,187,0,0,0,0
119,1977,04,04,1977-04-04,20:30:00,3,NC,37,9,1,0,0,5.0,0.0,36.32,-81.02,36.37,-80.92,6.4,100,1,1,1,193,0,0,0,0
120,1977,04,05,1977-04-05,01:45:00,3,GA,13,8,1,0,0,4.0,0.0,31.17,-83.43,31.22,-83.37,5.4,333,1,1,1,75,0,0,0,0
121,1977,04,05,1977-04-05,08:00:00,3,VA,51,1,1,0,0,5.0,0.0,37.72,-75.75,0.0,0.0,2.0,50,1,1,1,1,0,0,0,0
122,1977,04,05,1977-04-05,15:50:00,3,PA,42,2,2,1,0,6.0,0.0,40.25,-76.83,0.0,0.0,2.0,67,1,1,1,43,0,0,0,0
123,1977,04,11,1977-04-11,13:57:00,3,CO,8,4,2,0,0,5.0,0.0,38.67,-104.82,0.0,0.0,1.0,100,1,1,1,41,0,0,0,0
124,1977,04,11,1977-04-11,14:38:00,3,NE,31,1,1,1,0,4.0,0.0,41.1,-101.9,0.0,0.0,0.5,30,1,1,1,101,0,0,0,1
125,1977,04,12,1977-04-12,15:50:00,3,NE,31,2,0,0,0,0.0,0.0,41.87,-98.7,0.0,0.0,0.2,30,1,1,1,183,0,0,0,1
126,1977,04,13,1977-04-13,15:10:00,3,CO,8,5,2,0,0,3.0,0.0,38.23,-103.67,38.28,-103.6,5.1,30,1,1,1,25,0,0,0,0
127,1977,04,13,1977-04-13,15:40:00,3,TX,48,4,1,0,0,4.0,0.0,29.65,-98.22,0.0,0.0,0.5,40,1,1,1,91,0,0,0,0
128,1977,04,14,1977-04-14,10:33:00,3,TX,48,5,0,0,0,0.0,0.0,30.98,-103.85,0.0,0.0,0.1,10,1,1,1,389,0,0,0,0
129,1977,04,14,1977-04-14,12:25:00,3,TX,48,6,0,0,0,0.0,0.0,31.33,-102.88,0.0,0.0,0.1,10,1,1,1,475,0,0,0,0
130,1977,04,14,1977-04-14,17:20:00,3,TX,48,7,2,0,0,5.0,0.0,30.27,-98.0,30.83,-97.8,41.0,200,1,1,1,453,491,0,0,0
131,1977,04,14,1977-04-14,19:23:00,3,TX,48,8,1,0,0,0.0,0.0,28.88,-98.68,0.0,0.0,1.5,20,1,1,1,13,0,0,0,0
132,1977,04,16,1977-04-16,06:25:00,3,TX,48,9,1,0,0,4.0,0.0,26.03,-97.18,0.0,0.0,0.5,10,1,1,1,61,0,0,0,0
133,1977,04,16,1977-04-16,06:25:00,3,TX,48,10,0,0,0,0.0,0.0,28.7,-96.13,0.0,0.0,0.1,10,1,1,1,321,0,0,0,0
134,1977,04,16,1977-04-16,10:30:00,3,TX,48,11,0,0,0,0.0,0.0,29.8,-95.92,0.0,0.0,0.1,10,1,1,1,473,0,0,0,0
135,1977,04,16,1977-04-16,15:00:00,3,NE,31,3,1,0,0,4.0,0.0,41.47,-96.5,0.0,0.0,1.5,50,1,1,1,53,0,0,0,1
136,1977,04,16,1977-04-16,17:06:00,3,TX,48,12,1,0,0,4.0,0.0,33.9,-98.53,0.0,0.0,2.0,77,1,1,1,485,0,0,0,0
137,1977,04,17,1977-04-17,16:46:00,3,NE,31,4,0,0,0,0.0,0.0,41.67,-99.4,0.0,0.0,0.1,10,1,1,1,41,0,0,0,1
138,1977,04,18,1977-04-18,12:45:00,3,OK,40,13,1,0,0,0.0,0.0,34.62,-97.9,0.0,0.0,0.5,33,1,1,1,137,0,0,0,0
139,1977,04,18,1977-04-18,13:35:00,3,OK,40,14,1,0,0,0.0,0.0,34.47,-97.62,0.0,0.0,2.0,50,1,1,1,137,0,0,0,0
140,1977,04,18,1977-04-18,14:55:00,3,TX,48,13,1,0,0,0.0,0.0,33.32,-95.9,0.0,0.0,0.1,10,1,1,1,231,0,0,0,0
141,1977,04,18,1977-04-18,15:00:00,3,TX,48,14,1,0,0,0.0,0.0,33.32,-95.9,0.0,0.0,0.1,10,1,1,1,231,0,0,0,0
142,1977,04,18,1977-04-18,15:05:00,3,TX,48,15,1,0,0,0.0,0.0,33.33,-95.9,0.0,0.0,0.1,10,1,1,1,231,0,0,0,0
143,1977,04,18,1977-04-18,15:10:00,3,TX,48,16,1,0,0,0.0,0.0,33.35,-95.9,0.0,0.0,0.1,10,1,1,1,231,0,0,0,0
144,1977,04,18,1977-04-18,15:30:00,3,OK,40,15,1,0,0,0.0,0.0,35.5,-98.7,0.0,0.0,2.0,100,1,1,1,39,0,0,0,0
145,1977,04,18,1977-04-18,16:00:00,3,TX,48,17,0,0,0,0.0,0.0,33.52,-96.42,0.0,0.0,0.1,10,1,1,1,181,0,0,0,0
146,1977,04,18,1977-04-18,17:00:00,3,TX,48,18,0,0,0,0.0,0.0,33.58,-96.28,0.0,0.0,0.1,10,1,1,1,147,0,0,0,0
147,1977,04,18,1977-04-18,17:10:00,3,TX,48,19,2,0,0,0.0,0.0,33.38,-95.75,0.0,0.0,0.1,10,1,1,1,119,0,0,0,0
148,1977,04,18,1977-04-18,19:45:00,3,TX,48,20,1,0,0,0.0,0.0,33.42,-96.0,33.45,-95.97,3.0,10,1,1,1,147,0,0,0,0
150,1977,04,19,1977-04-19,12:25:00,3,TX,48,22,0,0,0,0.0,0.0,31.42,-102.95,0.0,0.0,0.1,10,1,1,1,475,0,0,0,1
149,1977,04,19,1977-04-19,12:25:00,3,TX,48,21,3,18,0,6.0,0.0,31.42,-102.93,31.43,-102.87,4.3,200,1,1,1,475,0,0,0,0
151,1977,04,19,1977-04-19,13:10:00,3,TX,48,23,0,0,0,0.0,0.0,31.45,-102.9,0.0,0.0,0.1,10,1,1,1,475,0,0,0,0
152,1977,04,19,1977-04-19,13:50:00,3,TX,48,24,0,0,0,0.0,0.0,33.13,-103.0,0.0,0.0,0.1,10,1,1,1,501,0,0,0,0
153,1977,04,19,1977-04-19,14:10:00,3,TX,48,25,0,0,0,0.0,0.0,31.77,-102.37,0.0,0.0,0.1,10,1,1,1,135,0,0,0,0
154,1977,04,19,1977-04-19,14:45:00,3,TX,48,26,1,0,0,1.0,0.0,31.82,-102.2,0.0,0.0,0.1,10,1,1,1,329,0,0,0,0
155,1977,04,19,1977-04-19,15:30:00,3,TX,48,27,0,0,0,0.0,0.0,34.82,-101.05,0.0,0.0,0.1,10,1,1,1,129,0,0,0,0
156,1977,04,19,1977-04-19,15:45:00,3,TX,48,28,1,0,0,1.0,0.0,32.97,-102.98,0.0,0.0,0.1,10,1,1,1,501,0,0,0,0
157,1977,04,19,1977-04-19,15:45:00,3,TX,48,29,1,0,0,0.0,0.0,33.07,-102.85,0.0,0.0,0.1,10,1,1,1,501,0,0,0,0
158,1977,04,19,1977-04-19,16:00:00,3,NM,35,1,1,0,0,4.0,0.0,32.92,-103.08,32.93,-103.0,5.1,400,1,1,1,25,0,0,0,0
159,1977,04,19,1977-04-19,16:00:00,3,LA,22,12,1,0,0,4.0,0.0,31.0,-92.3,0.0,0.0,1.0,50,1,1,1,79,0,0,0,0
160,1977,04,19,1977-04-19,16:05:00,3,TX,48,30,1,0,0,1.0,0.0,34.72,-100.53,0.0,0.0,0.5,30,1,1,1,191,0,0,0,0
161,1977,04,19,1977-04-19,16:30:00,3,TX,48,31,0,0,0,0.0,0.0,32.93,-102.55,0.0,0.0,0.1,10,1,1,1,165,0,0,0,0
162,1977,04,19,1977-04-19,17:00:00,3,NM,35,2,1,0,0,0.0,0.0,36.48,-103.15,0.0,0.0,0.8,20,1,1,1,59,0,0,0,0
163,1977,04,19,1977-04-19,18:12:00,3,TX,48,32,0,0,0,0.0,0.0,34.4,-101.93,0.0,0.0,0.1,10,1,1,1,437,0,0,0,0
