om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
1,1957,01,21,1957-01-21,13:20:00,3,HI,15,1,1,0,0,4.0,0.0,21.52,-158.07,21.52,-158.07,2.5,10,1,1,1,3,0,0,0,1
2,1957,01,21,1957-01-21,18:55:00,3,OK,40,1,1,0,0,4.0,0.0,35.5,-95.3,35.57,-95.23,5.7,400,1,1,1,101,0,0,0,0
3,1957,01,22,1957-01-22,03:30:00,3,OK,40,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,-9,91,0,0,0,0
3,1957,01,22,1957-01-22,03:30:00,3,OK,40,2,2,0,0,4.0,0.0,35.07,-96.87,35.52,-95.92,63.7,440,1,1,1,125,133,63,107,0
4,1957,01,22,1957-01-22,06:00:00,3,OK,40,3,2,0,0,3.0,0.0,35.25,-95.3,35.28,-95.2,6.1,50,1,1,1,61,0,0,0,0
5,1957,01,22,1957-01-22,06:45:00,3,AR,5,1,2,0,0,0.0,0.0,35.55,-93.67,35.57,-93.53,7.4,10,1,1,1,71,0,0,0,0
6,1957,01,22,1957-01-22,06:45:00,3,OK,40,4,4,20,10,5.0,0.0,35.4,-94.68,0.0,0.0,0.1,880,1,1,1,135,0,0,0,0
7,1957,01,22,1957-01-22,09:00:00,3,AR,5,2,2,0,0,4.0,0.0,34.32,-93.17,34.37,-93.17,3.4,880,1,1,1,59,0,0,0,0
8,1957,01,22,1957-01-22,10:50:00,3,LA,22,1,3,9,3,5.0,0.0,32.6,-93.5,0.0,0.0,1.7,167,1,1,1,15,0,0,0,0
9,1957,01,22,1957-01-22,11:30:00,3,AR,5,3,2,0,0,2.0,0.0,35.8,-90.2,0.0,0.0,0.1,10,1,1,1,93,0,0,0,0
10,1957,01,22,1957-01-22,11:40:00,3,MO,29,1,1,1,0,4.0,0.0,36.23,-90.05,0.0,0.0,1.0,100,1,1,1,69,0,0,0,0
11,1957,01,22,1957-01-22,13:15:00,3,AR,5,4,2,0,0,4.0,0.0,33.13,-92.03,33.17,-91.98,3.8,10,1,1,1,3,0,0,0,0
12,1957,01,22,1957-01-22,15:30:00,3,KY,21,1,1,0,0,4.0,0.0,36.92,-86.8,0.0,0.0,1.0,880,1,1,1,141,0,0,0,0
13,1957,01,22,1957-01-22,16:30:00,3,TN,47,1,2,4,0,6.0,0.0,36.1,-86.87,36.18,-86.62,15.0,100,1,1,1,37,0,0,0,0
14,1957,01,22,1957-01-22,17:00:00,3,TN,47,2,2,0,0,4.0,0.0,36.25,-86.35,0.0,0.0,0.4,13,1,1,1,189,0,0,0,0
15,1957,01,22,1957-01-22,18:30:00,3,TN,47,3,1,0,0,4.0,0.0,35.7,-86.4,0.0,0.0,0.1,10,1,1,1,149,0,0,0,0
16,1957,01,22,1957-01-22,20:30:00,3,TN,47,4,2,0,0,5.0,0.0,35.57,-85.98,35.58,-85.9,4.7,30,1,1,1,31,177,0,0,0
17,1957,01,29,1957-01-29,16:15:00,3,NC,37,1,1,0,0,3.0,0.0,35.77,-80.93,0.0,0.0,0.6,150,1,1,1,97,0,0,0,0
18,1957,02,01,1957-02-01,07:00:00,3,MS,28,1,2,0,0,3.0,0.0,32.78,-89.83,0.0,0.0,1.0,100,1,1,1,89,0,0,0,0
19,1957,02,01,1957-02-01,07:00:00,3,MS,28,2,1,0,0,3.0,0.0,33.43,-89.7,0.0,0.0,0.1,30,1,1,1,97,0,0,0,0
20,1957,02,01,1957-02-01,20:00:00,3,AL,1,1,1,0,0,2.0,0.0,31.2,-85.4,0.0,0.0,0.1,10,1,1,1,69,0,0,0,0
21,1957,02,16,1957-02-16,13:30:00,3,TX,48,1,0,0,0,2.0,0.0,26.2,-97.78,0.0,0.0,1.5,200,1,1,1,61,0,0,0,0
22,1957,02,25,1957-02-25,06:00:00,3,FL,12,1,1,1,0,3.0,0.0,30.45,-87.2,0.0,0.0,0.1,10,1,1,1,33,0,0,0,0
23,1957,03,04,1957-03-04,11:20:00,3,FL,12,2,0,0,0,1.0,0.0,28.07,-81.95,0.0,0.0,0.5,20,1,1,1,105,0,0,0,0
24,1957,03,11,1957-03-11,21:00:00,3,TX,48,2,0,0,0,1.0,0.0,28.7,-98.0,0.0,0.0,1.0,33,1,1,1,255,0,0,0,0
25,1957,03,14,1957-03-14,14:00:00,3,IL,17,1,2,0,0,4.0,0.0,40.1,-90.58,40.13,-90.53,2.3,10,1,1,1,169,0,0,0,0
26,1957,03,14,1957-03-14,14:55:00,3,IL,17,2,2,0,0,4.0,0.0,40.2,-89.7,0.0,0.0,0.1,100,1,1,1,125,0,0,0,0
27,1957,03,14,1957-03-14,15:10:00,3,IL,17,3,2,0,0,4.0,0.0,39.97,-89.17,0.0,0.0,0.1,10,1,1,1,107,0,0,0,0
28,1957,03,14,1957-03-14,16:20:00,3,IL,17,4,1,0,0,4.0,0.0,40.82,-88.45,40.9,-88.37,6.8,30,1,1,1,105,0,0,0,0
29,1957,03,14,1957-03-14,18:00:00,3,IN,18,1,1,0,0,4.0,0.0,39.17,-87.58,39.22,-87.5,5.2,10,1,1,1,153,0,0,0,0
30,1957,03,14,1957-03-14,18:10:00,3,IL,17,5,1,0,0,3.0,0.0,42.35,-88.0,0.0,0.0,2.0,33,1,1,1,97,0,0,0,0
31,1957,03,14,1957-03-14,18:30:00,3,IN,18,2,1,0,0,4.0,0.0,41.5,-87.45,41.55,-87.27,9.8,30,1,1,1,89,0,0,0,0
32,1957,03,14,1957-03-14,19:10:00,3,IN,18,3,2,0,0,3.0,0.0,41.65,-86.73,0.0,0.0,0.1,10,1,1,1,91,0,0,0,0
33,1957,03,14,1957-03-14,19:30:00,3,IN,18,4,0,0,0,2.0,0.0,39.23,-86.77,0.0,0.0,0.1,30,1,1,1,119,0,0,0,0
34,1957,03,17,1957-03-17,13:30:00,3,TX,48,3,2,4,0,0.0,0.0,29.38,-95.13,29.47,-94.97,11.6,67,1,1,1,167,0,0,0,0
35,1957,03,17,1957-03-17,13:30:00,3,TX,48,5,2,0,0,0.0,0.0,29.48,-94.93,0.0,0.0,0.1,10,1,1,1,167,0,0,0,0
36,1957,03,17,1957-03-17,13:55:00,3,TX,48,4,2,7,1,0.0,0.0,29.4,-94.92,0.0,0.0,0.1,10,1,1,1,167,0,0,0,0
37,1957,03,17,1957-03-17,15:18:00,3,TX,48,6,1,0,0,5.0,0.0,29.42,-95.27,29.43,-95.17,6.4,40,1,1,1,39,0,0,0,0
38,1957,03,17,1957-03-17,16:30:00,3,TX,48,7,2,4,0,0.0,0.0,29.42,-94.82,29.47,-94.72,7.1,67,1,1,1,167,0,0,0,0
39,1957,03,17,1957-03-17,16:45:00,3,TX,48,8,0,0,0,0.0,0.0,29.52,-94.48,29.57,-94.38,7.1,67,1,1,1,167,0,0,0,0
40,1957,03,17,1957-03-17,17:00:00,3,TX,48,9,0,0,0,0.0,0.0,29.43,-95.27,0.0,0.0,0.1,10,1,1,1,39,0,0,0,1
41,1957,03,17,1957-03-17,17:50:00,3,TX,48,10,2,0,0,3.0,0.0,29.95,-93.95,0.0,0.0,0.9,100,1,1,1,245,0,0,0,0
42,1957,03,20,1957-03-20,18:45:00,3,TX,48,13,3,2,0,4.0,0.0,30.27,-96.83,30.32,-96.73,7.2,10,1,1,1,287,0,0,0,0
43,1957,03,20,1957-03-20,19:10:00,3,TX,48,11,3,2,0,4.0,0.0,30.32,-96.92,30.45,-96.68,16.9,1760,1,1,1,287,51,0,0,0
44,1957,03,20,1957-03-20,19:15:00,3,TX,48,12,1,0,0,3.0,0.0,29.97,-98.72,0.0,0.0,1.0,50,1,1,1,259,0,0,0,0
45,1957,03,20,1957-03-20,19:45:00,3,TX,48,14,1,0,0,5.0,0.0,32.18,-96.93,0.0,0.0,1.0,10,1,1,1,139,0,0,0,1
46,1957,03,21,1957-03-21,06:00:00,3,LA,22,2,3,2,0,4.0,0.0,29.5,-90.6,0.0,0.0,2.0,100,1,1,1,109,0,0,0,0
47,1957,03,31,1957-03-31,07:55:00,3,TX,48,15,2,0,0,3.0,0.0,29.82,-98.75,0.0,0.0,1.5,880,1,1,1,259,0,0,0,0
48,1957,03,31,1957-03-31,09:05:00,3,TX,48,16,2,0,0,5.0,0.0,30.38,-97.72,0.0,0.0,0.5,100,1,1,1,453,0,0,0,0
49,1957,03,31,1957-03-31,10:50:00,3,TX,48,17,2,0,0,4.0,0.0,30.5,-97.63,0.0,0.0,0.1,10,1,1,1,453,0,0,0,0
50,1957,03,31,1957-03-31,12:30:00,3,TX,48,18,2,2,0,4.0,0.0,30.72,-95.55,0.0,0.0,2.0,100,1,1,1,471,0,0,0,0
51,1957,03,31,1957-03-31,13:30:00,3,TX,48,19,1,0,0,3.0,0.0,28.87,-96.22,0.0,0.0,1.5,33,1,1,1,321,0,0,0,0
52,1957,03,31,1957-03-31,16:00:00,3,LA,22,3,2,0,0,4.0,0.0,30.05,-92.8,30.15,-92.67,10.6,267,1,1,1,53,0,0,0,0
53,1957,03,31,1957-03-31,16:10:00,3,TX,48,20,0,0,0,3.0,0.0,30.67,-96.38,0.0,0.0,1.0,200,1,1,1,41,0,0,0,0
54,1957,03,31,1957-03-31,18:00:00,3,LA,22,4,1,0,0,3.0,0.0,30.1,-90.45,0.0,0.0,2.0,1000,1,1,1,95,0,0,0,0
55,1957,03,31,1957-03-31,20:00:00,3,TX,48,21,1,0,0,4.0,0.0,29.73,-94.97,0.0,0.0,0.1,10,1,1,1,277,0,0,0,1
56,1957,03,31,1957-03-31,21:15:00,3,TX,48,22,1,0,0,2.0,0.0,30.45,-97.72,0.0,0.0,0.1,10,1,1,1,453,0,0,0,0
57,1957,03,31,1957-03-31,22:15:00,3,LA,22,5,1,3,0,4.0,0.0,29.33,-89.4,0.0,0.0,1.0,100,1,1,1,75,0,0,0,0
58,1957,03,31,1957-03-31,22:30:00,3,LA,22,6,1,0,0,4.0,0.0,29.47,-89.65,0.0,0.0,1.0,200,1,1,1,75,0,0,0,0
59,1957,03,31,1957-03-31,23:30:00,3,AL,1,2,1,4,0,4.0,0.0,30.65,-88.0,0.0,0.0,1.0,67,1,1,1,97,0,0,0,0
60,1957,03,31,1957-03-31,23:30:00,3,AL,1,3,1,0,0,1.0,0.0,30.65,-88.0,0.0,0.0,0.1,10,1,1,1,97,0,0,0,0
61,1957,04,01,1957-04-01,21:30:00,3,TN,47,5,2,0,0,3.0,0.0,35.45,-88.87,0.0,0.0,0.1,10,1,1,1,113,0,0,0,0
62,1957,04,02,1957-04-02,03:00:00,3,TX,48,34,0,0,0,0.0,0.0,33.25,-97.38,0.0,0.0,0.1,10,1,1,1,97,121,0,0,1
63,1957,04,02,1957-04-02,15:00:00,3,TX,48,23,2,2,0,4.0,0.0,33.47,-96.58,0.0,0.0,0.1,10,1,1,1,181,0,0,0,0
64,1957,04,02,1957-04-02,15:25:00,3,TX,48,24,2,1,0,4.0,0.0,33.93,-97.72,0.0,0.0,2.0,33,1,1,1,337,0,0,0,0
65,1957,04,02,1957-04-02,15:30:00,3,OK,40,5,1,0,0,3.0,0.0,34.22,-97.58,0.0,0.0,2.0,10,1,1,1,67,0,0,0,0
66,1957,04,02,1957-04-02,15:50:00,3,TX,48,25,0,0,0,3.0,0.0,32.97,-97.05,0.0,0.0,0.3,67,1,1,1,439,0,0,0,0
67,1957,04,02,1957-04-02,16:00:00,3,TX,48,26,0,0,0,4.0,0.0,33.72,-96.7,0.0,0.0,0.1,10,1,1,1,181,0,0,0,0
68,1957,04,02,1957-04-02,16:20:00,3,TX,48,27,3,4,0,5.0,0.0,33.28,-96.62,33.42,-96.58,10.7,33,1,1,1,85,181,0,0,0
69,1957,04,02,1957-04-02,16:30:00,3,TX,48,28,3,200,10,6.0,0.0,32.85,-96.83,33.1,-96.83,17.2,100,1,1,1,113,0,0,0,0
70,1957,04,02,1957-04-02,16:50:00,3,OK,40,6,2,1,0,4.0,0.0,34.55,-96.92,34.72,-96.95,11.7,400,1,1,1,99,49,0,0,0
71,1957,04,02,1957-04-02,16:55:00,3,OK,40,7,2,2,1,5.0,0.0,34.4,-97.13,0.0,0.0,2.0,600,1,1,1,99,0,0,0,0
72,1957,04,02,1957-04-02,17:29:00,3,OK,40,8,4,6,2,6.0,0.0,34.0,-96.65,34.05,-96.58,5.2,200,1,1,1,95,0,0,0,0
73,1957,04,02,1957-04-02,17:58:00,3,OK,40,9,4,3,3,5.0,0.0,33.93,-96.43,34.03,-96.37,7.9,200,1,1,1,13,0,0,0,0
