om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
1,2006,01,01,2006-01-01,15:25:00,3,MS,28,1,1,0,0,0.1,0.0,31.05,-89.75,31.07,-89.73,1.0,50,1,1,1,91,0,0,0,0
2,2006,01,02,2006-01-02,03:00:00,3,MO,29,1,0,0,0,0.0,0.0,38.68,-90.92,38.7,-90.92,0.5,40,1,1,1,183,0,0,0,0
3,2006,01,02,2006-01-02,04:45:00,3,MO,29,2,0,0,0,0.0,0.0,37.38,-91.1,37.38,-91.08,0.5,50,1,1,1,179,0,0,0,0
4,2006,01,02,2006-01-02,05:25:00,3,MO,29,3,1,0,0,0.0,0.0,38.67,-90.42,38.67,-90.42,1.0,50,1,1,1,189,0,0,0,0
5,2006,01,02,2006-01-02,08:02:00,3,IL,17,1,1,0,0,0.01,0.0,39.27,-89.12,39.27,-89.12,0.1,35,1,1,1,173,0,0,0,0
6,2006,01,02,2006-01-02,11:55:00,3,FL,12,1,0,0,0,0.01,0.0,30.02,-84.98,30.02,-84.98,0.2,50,1,1,1,77,0,0,0,0
7,2006,01,02,2006-01-02,13:43:00,3,KY,21,1,2,0,0,2.0,0.0,37.67,-85.97,37.77,-85.9,8.4,150,1,1,1,93,0,0,0,0
8,2006,01,02,2006-01-02,13:50:00,3,KY,21,2,1,0,0,0.5,0.0,37.45,-85.87,37.5,-85.77,6.4,175,1,1,1,123,0,0,0,0
10,2006,01,02,2006-01-02,14:22:00,3,KY,21,4,1,0,0,0.25,0.0,38.22,-85.83,38.23,-85.82,1.5,34,1,1,1,111,0,0,0,0
9,2006,01,02,2006-01-02,14:22:00,3,KY,21,3,2,0,0,0.15,0.0,37.1,-85.28,37.1,-85.27,0.6,200,1,1,1,1,0,0,0,0
11,2006,01,02,2006-01-02,14:57:00,3,KY,21,5,1,0,0,0.07,0.0,37.22,-85.08,37.22,-85.08,0.5,100,1,1,1,1,0,0,0,0
12,2006,01,02,2006-01-02,15:34:00,3,KY,21,6,2,2,0,0.35,0.0,37.4,-84.77,37.47,-84.62,8.7,200,1,1,1,137,0,0,0,0
13,2006,01,02,2006-01-02,15:45:00,3,GA,13,1,2,0,0,2.25,0.0,33.52,-84.67,33.5,-84.55,7.0,440,1,1,1,121,113,0,0,0
14,2006,01,02,2006-01-02,16:12:00,3,GA,13,2,3,3,0,0.75,0.0,33.15,-84.45,33.15,-84.4,3.0,440,1,1,1,231,0,0,0,0
15,2006,01,02,2006-01-02,16:44:00,3,GA,13,3,0,0,0,0.002,0.0,33.15,-84.13,33.15,-84.13,0.2,50,1,1,1,171,0,0,0,0
16,2006,01,02,2006-01-02,16:48:00,3,GA,13,4,1,0,0,0.5,0.0,33.5,-84.15,33.48,-84.13,0.6,300,1,1,1,151,0,0,0,0
17,2006,01,02,2006-01-02,17:35:00,3,GA,13,5,1,0,0,0.15,0.0,33.07,-83.62,33.05,-83.57,3.0,300,1,1,1,169,0,0,0,0
18,2006,01,02,2006-01-02,19:22:00,3,GA,13,6,1,0,0,0.3,0.0,32.75,-82.52,32.72,-82.27,12.0,440,1,1,1,167,107,0,0,0
19,2006,01,02,2006-01-02,20:15:00,3,GA,13,7,0,0,0,0.05,0.0,32.65,-81.93,32.65,-81.93,0.1,25,1,1,1,165,0,0,0,0
20,2006,01,11,2006-01-11,16:20:00,3,VA,51,1,1,0,0,0.02,0.0,36.95,-77.27,36.97,-77.23,3.5,200,1,1,1,183,0,0,0,0
21,2006,01,11,2006-01-11,17:23:00,3,VA,51,2,1,2,0,0.02,0.0,37.22,-76.82,37.22,-76.82,0.8,25,1,1,1,95,0,0,0,0
22,2006,01,12,2006-01-12,22:29:00,3,AR,5,1,2,0,0,0.0,0.0,35.12,-93.35,35.22,-93.1,14.7,75,1,1,1,149,115,0,0,0
23,2006,01,13,2006-01-13,04:20:00,3,LA,22,1,1,1,0,0.45,0.0,31.7,-91.58,31.72,-91.55,2.0,100,1,1,1,29,0,0,0,0
24,2006,01,13,2006-01-13,10:01:00,3,AL,1,1,1,0,1,0.5,0.0,31.43,-87.12,31.43,-87.12,1.0,880,1,1,1,35,0,0,0,0
25,2006,01,13,2006-01-13,10:41:00,3,FL,12,2,0,13,0,2.0,0.0,30.8,-86.7,30.83,-86.65,4.0,50,1,1,1,91,0,0,0,0
26,2006,01,13,2006-01-13,10:56:00,3,FL,12,3,1,0,0,0.5,0.0,30.85,-87.02,30.85,-87.02,0.8,75,1,1,1,113,0,0,0,0
27,2006,01,13,2006-01-13,12:00:00,3,AL,1,2,0,0,0,0.5,0.0,31.3,-85.78,31.32,-85.77,1.0,50,1,1,1,45,0,0,0,0
28,2006,01,13,2006-01-13,12:20:00,3,AL,1,3,0,1,0,0.25,0.0,32.0,-85.45,32.02,-85.28,8.5,100,1,1,1,5,0,0,0,0
29,2006,01,13,2006-01-13,12:45:00,3,AL,1,4,0,0,0,0.1,0.0,31.4,-85.27,31.4,-85.27,0.2,50,1,1,1,67,0,0,0,0
30,2006,01,13,2006-01-13,15:15:00,3,GA,13,8,1,1,0,2.0,0.0,31.25,-83.68,31.37,-83.58,9.6,100,1,1,1,71,0,0,0,0
31,2006,01,13,2006-01-13,16:18:00,3,SC,45,1,0,0,0,0.0,0.0,34.13,-81.23,34.1,-81.25,0.2,40,1,1,1,63,79,0,0,0
