om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
614471,2017,01,02,2017-01-02,09:03:00,3,TX,48,0,1,0,0,30000,0,31.0707,-94.0210,31.0870,-93.9824,2.5500,100,1,1,1,241,0,0,0,0
614472,2017,01,02,2017-01-02,09:44:00,3,TX,48,0,1,0,0,30000,0,30.5821,-93.7580,30.6012,-93.7209,2.5700,100,1,1,1,351,0,0,0,0
614473,2017,01,02,2017-01-02,10:06:00,3,LA,22,0,1,0,0,25000,0,30.5732,-93.5343,30.5725,-93.5294,0.3000,20,1,1,1,11,0,0,0,0
614474,2017,01,02,2017-01-02,10:17:00,3,LA,22,0,1,0,0,50000,0,30.5618,-93.4362,30.5638,-93.4161,1.2000,50,1,1,1,11,0,0,0,0
614475,2017,01,02,2017-01-02,10:30:00,3,LA,22,0,1,0,0,20000,0,30.5567,-93.3157,30.5560,-93.2378,4.6400,100,1,1,1,11,0,0,0,0
614476,2017,01,02,2017-01-02,10:30:00,3,LA,22,0,1,0,0,150000,0,30.4543,-93.2502,30.4610,-93.2049,2.7400,100,1,1,1,11,0,0,0,0
614477,2017,01,02,2017-01-02,11:06:00,3,LA,22,0,1,0,0,50000,0,31.3704,-92.5896,31.3727,-92.5808,0.5400,50,1,1,1,79,0,0,0,0
614478,2017,01,02,2017-01-02,11:30:00,3,LA,22,0,0,0,0,75000,0,30.6231,-92.4694,30.6234,-92.4604,0.5400,25,1,1,1,39,0,0,0,0
614479,2017,01,02,2017-01-02,11:31:00,3,LA,22,0,1,0,0,250000,0,31.0325,-92.3705,31.0334,-92.3468,1.4000,100,1,1,1,79,0,0,0,0
614480,2017,01,02,2017-01-02,11:44:00,3,LA,22,0,1,0,0,1000000,0,30.9446,-92.1952,30.9620,-92.1764,1.6400,200,1,1,1,9,0,0,0,0
614481,2017,01,02,2017-01-02,11:47:00,3,LA,22,0,1,0,0,1000000,0,31.0602,-92.1408,31.0748,-92.0960,2.8400,200,1,1,1,9,0,0,0,0
614482,2017,01,02,2017-01-02,11:51:00,3,LA,22,0,1,0,0,2500000,0,31.0967,-92.0663,31.0967,-92.0485,1.0500,200,1,1,1,9,0,0,0,0
614483,2017,01,02,2017-01-02,13:02:00,3,MS,28,0,0,0,0,50000,0,31.6671,-90.9352,31.6998,-90.8813,3.8900,250,1,1,1,63,0,0,0,0
614484,2017,01,02,2017-01-02,13:14:00,3,MS,28,0,1,0,0,40000,0,31.8337,-90.8228,31.8654,-90.7352,5.5900,200,1,1,1,21,0,0,0,0
614485,2017,01,02,2017-01-02,13:21:00,3,MS,28,0,1,0,0,425000,0,31.6904,-90.5888,31.7354,-90.4858,6.8100,300,1,1,1,85,29,0,0,0
614486,2017,01,02,2017-01-02,13:45:00,3,LA,22,0,1,0,0,0,0,30.9533,-90.4358,30.9535,-90.4344,0.0800,75,1,1,1,105,0,0,0,0
614487,2017,01,02,2017-01-02,13:55:00,3,MS,28,0,1,0,0,0,0,31.0883,-90.3515,31.1025,-90.2867,3.9600,100,1,1,1,113,0,0,0,0
614488,2017,01,02,2017-01-02,14:00:00,3,MS,28,0,1,0,0,0,0,31.1158,-90.2267,31.1206,-90.2134,0.8500,100,1,1,1,147,0,0,0,0
614489,2017,01,02,2017-01-02,14:02:00,3,MS,28,0,1,0,0,200000,0,31.8836,-89.9774,31.9518,-89.8382,9.4300,400,1,1,1,127,0,0,0,0
614490,2017,01,02,2017-01-02,14:21:00,3,MS,28,0,2,0,0,100000,0,31.7314,-89.6559,31.7535,-89.5894,4.2000,300,1,1,1,31,0,0,0,0
614491,2017,01,02,2017-01-02,14:43:00,3,MS,28,0,1,0,0,110000,0,31.8590,-89.3335,31.8670,-89.2687,3.8500,275,1,1,1,129,61,0,0,0
614492,2017,01,02,2017-01-02,14:44:00,3,LA,22,0,0,0,0,0,0,30.5895,-89.9019,30.5895,-89.9019,0.0100,5,1,1,1,103,0,0,0,0
614493,2017,01,02,2017-01-02,14:52:00,3,MS,28,0,1,0,0,80000,0,31.1190,-89.4591,31.1266,-89.3182,8.3600,225,1,1,1,73,35,0,0,0
614494,2017,01,02,2017-01-02,15:28:00,3,MS,28,0,0,0,0,20000,0,32.2600,-88.8100,32.2800,-88.8000,1.5000,75,1,1,1,75,0,0,0,0
614495,2017,01,02,2017-01-02,16:24:00,3,AL,01,0,1,0,0,0,0,32.0308,-85.8742,32.0669,-85.8351,3.4000,485,1,1,1,11,0,0,0,0
614496,2017,01,02,2017-01-02,16:58:00,3,GA,13,0,1,0,0,60000,0,31.9536,-84.6755,31.9612,-84.6709,0.5900,200,1,1,1,259,0,0,0,0
