om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
1,1958,01,02,1958-01-02,02:00:00,3,FL,12,1,1,1,0,2.0,0.0,28.25,-82.73,0.0,0.0,0.1,10,1,1,1,101,0,0,0,1
2,1958,01,10,1958-01-10,04:45:00,3,CA,6,1,0,0,0,0.0,0.0,41.75,-124.2,0.0,0.0,0.8,60,1,1,1,15,0,0,0,0
3,1958,01,14,1958-01-14,15:45:00,3,TX,48,1,2,0,0,3.0,0.0,33.13,-96.1,0.0,0.0,0.3,33,1,1,1,231,0,0,0,0
4,1958,01,14,1958-01-14,17:30:00,3,TX,48,2,1,0,0,3.0,0.0,32.7,-95.97,32.73,-95.92,3.8,300,1,1,1,467,0,0,0,0
5,1958,01,21,1958-01-21,10:20:00,3,FL,12,2,0,0,0,1.0,0.0,28.08,-82.17,0.0,0.0,2.0,100,1,1,1,57,0,0,0,1
6,1958,01,21,1958-01-21,11:30:00,3,FL,12,3,1,0,0,1.0,0.0,28.0,-81.7,0.0,0.0,0.2,17,1,1,1,105,0,0,0,0
7,1958,01,21,1958-01-21,12:40:00,3,FL,12,4,1,0,0,1.0,0.0,28.25,-80.67,0.0,0.0,0.1,10,1,1,1,9,0,0,0,0
8,1958,01,24,1958-01-24,13:50:00,3,GA,13,1,2,16,0,5.0,0.0,32.38,-83.37,0.0,0.0,1.5,200,1,1,1,23,0,0,0,0
9,1958,01,26,1958-01-26,10:50:00,3,FL,12,5,2,0,0,1.0,0.0,27.22,-81.87,0.0,0.0,0.1,10,1,1,1,27,0,0,0,0
10,1958,01,31,1958-01-31,13:30:00,3,AL,1,1,2,0,0,3.0,0.0,34.48,-87.87,0.0,0.0,3.0,440,1,1,1,59,0,0,0,0
11,1958,01,31,1958-01-31,22:15:00,3,GA,13,2,2,0,0,5.0,0.0,32.82,-83.65,0.0,0.0,0.3,33,1,1,1,21,0,0,0,0
12,1958,02,03,1958-02-03,12:00:00,3,CA,6,3,0,0,0,0.0,0.0,38.75,-123.53,0.0,0.0,0.1,10,1,1,1,45,0,0,0,1
13,1958,02,06,1958-02-06,14:05:00,3,AL,1,2,2,0,0,4.0,0.0,31.72,-86.12,31.83,-85.98,11.3,200,1,1,1,109,0,0,0,0
14,1958,02,06,1958-02-06,16:30:00,3,TN,47,1,1,0,0,3.0,0.0,35.25,-87.33,0.0,0.0,1.0,67,1,1,1,99,0,0,0,0
15,1958,02,26,1958-02-26,14:00:00,3,OK,40,1,0,0,0,3.0,0.0,34.83,-95.75,0.0,0.0,0.1,10,1,1,1,121,0,0,0,0
16,1958,02,26,1958-02-26,15:30:00,3,OK,40,2,0,0,0,3.0,0.0,35.38,-94.45,0.0,0.0,0.1,20,1,1,1,135,0,0,0,0
17,1958,02,26,1958-02-26,17:15:00,3,LA,22,1,2,2,0,3.0,0.0,32.87,-93.88,0.0,0.0,0.3,50,1,1,1,17,0,0,0,0
18,1958,02,26,1958-02-26,17:30:00,3,MS,28,1,3,26,8,5.0,0.0,31.98,-90.53,32.72,-89.72,69.7,60,1,1,1,29,49,121,89,0
19,1958,02,26,1958-02-26,17:40:00,3,MS,28,2,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,-9,99,0,0,0,0
19,1958,02,26,1958-02-26,17:40:00,3,MS,28,2,3,34,1,6.0,0.0,31.97,-90.1,32.73,-89.3,71.0,60,1,1,1,127,121,123,79,0
20,1958,02,26,1958-02-26,18:00:00,3,MS,28,3,2,9,0,5.0,0.0,30.8,-89.65,31.05,-89.4,23.1,50,1,1,1,109,73,0,0,0
21,1958,02,26,1958-02-26,18:00:00,3,LA,22,2,2,0,0,4.0,0.0,32.9,-91.2,32.93,-91.13,5.7,50,2,0,1,0,0,0,0,0
21,1958,02,26,1958-02-26,18:00:00,3,LA,22,2,2,0,0,4.0,0.0,32.9,-91.2,32.92,-91.17,3.0,50,2,1,2,35,0,0,0,0
21,1958,02,26,1958-02-26,18:20:00,3,MS,28,4,2,0,0,3.0,0.0,32.92,-91.17,32.93,-91.13,2.7,10,2,1,2,55,0,0,0,0
22,1958,02,26,1958-02-26,18:50:00,3,MS,28,5,1,0,0,4.0,0.0,32.78,-89.85,32.92,-89.73,11.5,10,1,1,1,89,7,0,0,0
23,1958,02,26,1958-02-26,19:00:00,3,MS,28,6,1,0,0,4.0,0.0,32.03,-89.53,33.15,-88.57,95.5,10,1,1,1,129,101,99,69,0
24,1958,02,26,1958-02-26,19:30:00,3,MS,28,7,2,1,0,4.0,0.0,30.42,-88.87,30.65,-88.48,28.4,30,1,1,1,47,59,0,0,0
25,1958,02,26,1958-02-26,19:45:00,3,MS,28,8,3,20,4,5.0,0.0,31.33,-88.9,31.6,-88.53,29.1,100,1,1,1,111,41,153,0,0
26,1958,02,26,1958-02-26,20:00:00,3,AL,1,3,2,0,0,5.0,0.0,31.78,-88.45,32.0,-88.2,20.9,67,1,1,1,23,0,0,0,0
27,1958,02,26,1958-02-26,23:10:00,3,TN,47,2,3,0,0,5.0,0.0,35.23,-88.25,0.0,0.0,0.1,10,1,1,1,71,0,0,0,0
28,1958,02,26,1958-02-26,23:30:00,3,AL,1,4,1,0,0,4.0,0.0,31.07,-87.42,0.0,0.0,0.1,10,1,1,1,53,0,0,0,0
29,1958,02,27,1958-02-27,01:30:00,3,AL,1,5,1,0,0,4.0,0.0,32.23,-86.0,32.4,-85.9,12.9,200,1,1,1,101,87,0,0,0
30,1958,02,27,1958-02-27,15:00:00,3,NC,37,1,0,0,0,3.0,0.0,34.67,-78.95,0.0,0.0,0.1,10,1,1,1,155,0,0,0,0
31,1958,02,28,1958-02-28,07:00:00,3,CA,6,4,0,0,0,0.0,0.0,37.12,-119.7,0.0,0.0,0.5,90,1,1,1,39,0,0,0,1
32,1958,03,05,1958-03-05,11:20:00,3,TX,48,3,1,0,0,4.0,0.0,31.38,-94.72,0.0,0.0,1.0,17,1,1,1,5,0,0,0,0
33,1958,03,06,1958-03-06,01:00:00,3,FL,12,6,2,0,0,4.0,0.0,30.7,-86.75,30.8,-86.68,8.2,10,1,1,1,91,0,0,0,0
34,1958,03,07,1958-03-07,15:00:00,3,GA,13,3,1,2,0,3.0,0.0,31.48,-84.52,0.0,0.0,2.0,200,1,1,1,37,0,0,0,0
35,1958,03,07,1958-03-07,19:45:00,3,TX,48,4,1,0,0,3.0,0.0,31.75,-102.88,31.75,-102.87,1.3,17,1,1,1,495,0,0,0,0
