om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
1,1973,01,18,1973-01-18,02:20:00,3,OK,40,1,2,4,0,5.0,0.0,35.4,-96.67,35.45,-96.6,5.1,30,1,1,1,133,0,0,0,0
2,1973,01,18,1973-01-18,08:50:00,3,AR,5,1,0,0,0,2.0,0.0,35.2,-93.18,0.0,0.0,0.1,10,1,1,1,9,0,0,0,0
3,1973,01,18,1973-01-18,13:55:00,3,MO,29,1,2,1,0,5.0,0.0,36.68,-90.83,36.72,-90.77,4.3,100,1,1,1,181,0,0,0,0
4,1973,01,18,1973-01-18,14:15:00,3,IL,17,1,1,0,0,1.0,0.0,37.13,-89.42,37.97,-88.02,95.9,10,1,1,1,3,127,0,0,0
5,1973,01,18,1973-01-18,14:15:00,3,LA,22,1,3,2,1,4.0,0.0,32.13,-92.3,32.4,-91.73,38.0,73,1,1,1,21,83,0,0,0
6,1973,01,18,1973-01-18,16:10:00,3,MO,29,2,1,1,0,4.0,0.0,36.88,-89.83,36.9,-89.75,4.7,100,1,1,1,207,0,0,0,0
7,1973,01,18,1973-01-18,17:00:00,3,LA,22,2,2,4,0,4.0,0.0,32.42,-91.17,0.0,0.0,0.2,100,1,1,1,65,0,0,0,0
8,1973,01,18,1973-01-18,20:00:00,3,FL,12,1,0,0,0,1.0,0.0,30.72,-87.3,0.0,0.0,0.3,10,1,1,1,33,0,0,0,0
9,1973,01,18,1973-01-18,20:00:00,3,MS,28,1,2,8,0,5.0,0.0,32.92,-89.1,32.93,-88.98,7.6,400,1,1,1,99,159,0,0,0
10,1973,01,18,1973-01-18,20:30:00,3,MS,28,2,2,0,0,4.0,0.0,32.8,-89.47,32.82,-89.43,2.7,67,1,1,1,79,0,0,0,0
11,1973,01,20,1973-01-20,14:10:00,3,TX,48,1,1,0,0,5.0,0.0,31.88,-94.38,32.07,-94.27,14.5,200,1,1,1,419,365,0,0,0
12,1973,01,20,1973-01-20,14:15:00,3,TX,48,2,1,0,0,5.0,0.0,31.88,-94.38,32.1,-94.23,17.3,200,1,1,1,419,365,0,0,0
13,1973,01,20,1973-01-20,14:30:00,3,TX,48,3,1,0,0,3.0,0.0,32.57,-95.43,0.0,0.0,0.3,200,1,1,1,423,0,0,0,0
14,1973,01,20,1973-01-20,15:15:00,3,TX,48,4,2,1,0,4.0,0.0,32.15,-95.28,0.0,0.0,0.5,100,1,1,1,423,0,0,0,0
15,1973,01,20,1973-01-20,17:45:00,3,LA,22,3,2,0,0,4.0,0.0,32.0,-93.45,32.08,-93.37,7.7,100,1,1,1,81,0,0,0,0
16,1973,01,20,1973-01-20,18:00:00,3,TX,48,5,1,0,0,3.0,0.0,31.12,-99.43,0.0,0.0,0.5,20,1,1,1,307,0,0,0,0
17,1973,01,20,1973-01-20,18:15:00,3,TX,48,6,1,0,0,3.0,0.0,31.2,-98.78,31.23,-98.73,4.3,440,1,1,1,411,0,0,0,0
18,1973,01,20,1973-01-20,19:00:00,3,TX,48,7,1,0,0,3.0,0.0,30.25,-98.83,0.0,0.0,0.1,10,1,1,1,171,0,0,0,0
19,1973,01,20,1973-01-20,19:30:00,3,TX,48,8,1,0,0,0.0,0.0,29.6,-97.97,0.0,0.0,0.1,10,1,1,1,187,0,0,0,0
20,1973,01,20,1973-01-20,19:30:00,3,TX,48,9,1,0,0,2.0,0.0,32.95,-95.05,0.0,0.0,0.3,10,1,1,1,63,0,0,0,0
21,1973,01,20,1973-01-20,21:00:00,3,TX,48,10,1,0,0,4.0,0.0,30.57,-97.07,0.0,0.0,0.3,10,1,1,1,331,0,0,0,0
22,1973,01,20,1973-01-20,21:00:00,3,TX,48,11,2,0,0,4.0,0.0,30.35,-97.92,0.0,0.0,0.1,40,1,1,1,453,0,0,0,0
23,1973,01,21,1973-01-21,00:15:00,3,TX,48,12,2,3,0,5.0,0.0,31.83,-94.13,31.88,-94.0,8.7,200,1,1,1,419,0,0,0,0
24,1973,01,21,1973-01-21,01:30:00,3,TX,48,13,0,0,0,3.0,0.0,30.07,-94.0,30.1,-93.98,3.0,17,1,1,1,361,0,0,0,0
25,1973,01,21,1973-01-21,11:45:00,3,FL,12,2,0,0,0,2.0,0.0,30.47,-87.2,0.0,0.0,0.3,10,1,1,1,33,0,0,0,0
26,1973,01,22,1973-01-22,08:45:00,3,FL,12,3,1,0,0,4.0,0.0,28.02,-81.97,0.0,0.0,1.5,20,1,1,1,105,0,0,0,0
27,1973,01,22,1973-01-22,08:56:00,3,FL,12,4,1,8,0,4.0,0.0,27.87,-82.17,0.0,0.0,0.3,30,1,1,1,57,0,0,0,0
28,1973,01,26,1973-01-26,15:45:00,3,AL,1,1,2,0,0,4.0,0.0,34.33,-86.07,0.0,0.0,0.1,10,1,1,1,95,0,0,0,0
