om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
1,1990,01,14,1990-01-14,05:30:00,3,CA,6,1,0,0,0,5.0,0.0,32.75,-117.1,0.0,0.0,0.1,10,1,1,1,73,0,0,0,0
2,1990,01,16,1990-01-16,23:20:00,3,CA,6,2,0,0,0,0.0,0.0,33.95,-118.05,0.0,0.0,0.2,33,1,1,1,37,0,0,0,0
3,1990,01,19,1990-01-19,11:30:00,3,TX,48,1,2,1,0,6.0,0.0,32.92,-96.63,0.0,0.0,0.8,50,1,1,1,113,0,0,0,0
4,1990,01,19,1990-01-19,15:40:00,3,TX,48,2,3,2,0,6.0,0.0,31.22,-94.95,31.35,-94.83,13.0,100,1,1,1,455,5,0,0,0
5,1990,01,19,1990-01-19,18:10:00,3,TX,48,3,0,0,0,0.0,0.0,31.15,-94.1,0.0,0.0,0.2,10,1,1,1,405,0,0,0,0
6,1990,01,24,1990-01-24,10:00:00,3,LA,22,1,0,0,0,3.0,0.0,30.42,-92.32,0.0,0.0,0.2,27,1,1,1,1,0,0,0,0
7,1990,01,25,1990-01-25,05:50:00,3,AL,1,1,1,28,0,6.0,0.0,31.78,-86.35,31.88,-86.2,8.0,73,1,1,1,41,0,0,0,0
8,1990,01,25,1990-01-25,11:15:00,3,GA,13,1,0,0,0,4.0,0.0,31.67,-84.17,0.0,0.0,0.5,33,1,1,1,177,0,0,0,0
9,1990,01,29,1990-01-29,14:43:00,3,GA,13,2,2,6,0,5.0,0.0,33.33,-82.18,0.0,0.0,0.9,100,1,1,1,245,0,0,0,0
10,1990,01,29,1990-01-29,18:50:00,3,NC,37,1,0,0,0,4.0,0.0,36.52,-77.75,0.0,0.0,0.7,100,1,1,1,131,0,0,0,0
11,1990,01,30,1990-01-30,18:20:00,3,NV,32,1,0,0,0,0.0,0.0,36.17,-114.7,0.0,0.0,0.2,10,1,1,1,3,0,0,0,0
12,1990,02,01,1990-02-01,17:23:00,3,TX,48,4,1,0,0,0.0,0.0,31.55,-97.15,0.0,0.0,0.2,10,1,1,1,309,0,0,0,0
