om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
1,1992,01,06,1992-01-06,16:08:00,3,AZ,4,1,1,0,0,4.0,0.0,33.48,-112.07,0.0,0.0,1.2,30,1,1,1,13,0,0,0,0
2,1992,01,06,1992-01-06,16:30:00,3,AZ,4,2,0,0,0,4.0,0.0,33.42,-111.82,0.0,0.0,0.5,20,1,1,1,13,0,0,0,0
3,1992,01,07,1992-01-07,16:55:00,3,NE,31,1,1,0,0,4.0,0.0,41.0,-98.23,0.0,0.0,1.5,20,1,1,1,121,0,0,0,0
4,1992,01,07,1992-01-07,17:15:00,3,NE,31,2,1,0,0,0.0,0.0,41.05,-98.95,0.0,0.0,0.1,30,1,1,1,163,0,0,0,0
5,1992,01,07,1992-01-07,17:15:00,3,NE,31,3,1,0,0,0.0,0.0,41.08,-98.2,0.0,0.0,0.1,30,1,1,1,121,0,0,0,0
6,1992,01,07,1992-01-07,17:30:00,3,NE,31,4,2,0,0,4.0,0.0,41.15,-98.8,0.0,0.0,0.1,30,1,1,1,163,0,0,0,0
7,1992,01,07,1992-01-07,17:45:00,3,NE,31,5,1,0,0,4.0,0.0,41.2,-98.22,0.0,0.0,0.1,20,1,1,1,121,0,0,0,0
8,1992,01,07,1992-01-07,18:15:00,3,NE,31,6,1,0,0,2.0,0.0,41.3,-98.25,0.0,0.0,0.1,20,1,1,1,125,0,0,0,0
9,1992,01,12,1992-01-12,06:30:00,3,LA,22,1,1,0,0,5.0,0.0,30.22,-92.02,0.0,0.0,2.0,23,1,1,1,55,0,0,0,0
10,1992,01,12,1992-01-12,10:15:00,3,LA,22,2,1,0,0,4.0,0.0,29.83,-90.9,0.0,0.0,0.2,20,1,1,1,57,0,0,0,0
11,1992,01,13,1992-01-13,12:43:00,3,MS,28,1,1,2,0,5.0,0.0,30.9,-88.58,0.0,0.0,2.0,200,1,1,1,39,0,0,0,0
12,1992,01,14,1992-01-14,08:41:00,3,PA,42,1,1,0,0,4.0,0.0,41.35,-75.75,0.0,0.0,0.2,33,1,1,1,69,0,0,0,0
13,1992,01,14,1992-01-14,10:24:00,3,PA,42,2,1,0,0,0.0,0.0,40.4,-75.03,0.0,0.0,1.5,23,1,1,1,17,0,0,0,0
14,1992,01,23,1992-01-23,00:10:00,3,FL,12,1,0,0,0,5.0,0.0,30.78,-85.53,0.0,0.0,0.7,20,1,1,1,133,0,0,0,0
15,1992,01,23,1992-01-23,01:26:00,3,FL,12,2,0,0,0,3.0,0.0,30.82,-85.08,0.0,0.0,0.3,13,1,1,1,63,0,0,0,0
16,1992,02,05,1992-02-05,02:10:00,3,FL,12,3,0,0,0,0.0,0.0,27.77,-82.77,0.0,0.0,0.2,10,1,1,1,103,0,0,0,0
17,1992,02,05,1992-02-05,03:16:00,3,FL,12,4,0,0,0,3.0,0.0,28.82,-82.5,0.0,0.0,0.2,10,1,1,1,17,0,0,0,0
18,1992,02,05,1992-02-05,14:40:00,3,FL,12,5,0,0,0,2.0,0.0,27.92,-82.75,0.0,0.0,0.2,10,1,1,1,103,0,0,0,0
19,1992,02,05,1992-02-05,14:48:00,3,FL,12,6,0,0,0,2.0,0.0,27.77,-82.67,0.0,0.0,0.2,10,1,1,1,103,0,0,0,0
20,1992,02,05,1992-02-05,15:25:00,3,FL,12,7,0,0,0,2.0,0.0,27.28,-82.53,0.0,0.0,0.2,10,1,1,1,115,0,0,0,0
21,1992,02,05,1992-02-05,19:25:00,3,FL,12,8,1,0,0,5.0,0.0,28.6,-80.8,0.0,0.0,1.0,60,1,1,1,9,0,0,0,0
22,1992,02,13,1992-02-13,14:55:00,3,AZ,4,3,0,0,0,3.0,0.0,33.48,-112.07,0.0,0.0,0.5,20,1,1,1,13,0,0,0,0
