om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
36,1988,03,24,1988-03-24,22:47:00,3,AR,5,2,0,0,0,4.0,0.0,33.98,-93.07,0.0,0.0,0.2,100,1,1,1,19,0,0,0,0
37,1988,03,24,1988-03-24,23:45:00,3,AR,5,3,2,0,0,5.0,0.0,35.58,-91.75,0.0,0.0,2.0,100,1,1,1,63,0,0,0,0
38,1988,03,25,1988-03-25,01:40:00,3,IN,18,1,1,0,0,4.0,0.0,40.0,-85.95,0.0,0.0,0.2,73,1,1,1,57,0,0,0,0
39,1988,03,25,1988-03-25,16:05:00,3,HI,15,1,1,0,0,0.0,0.0,19.5,-155.5,19.5,-155.5,0.2,10,1,1,1,1,0,0,0,0
40,1988,03,25,1988-03-25,16:13:00,3,IA,19,5,0,0,0,4.0,0.0,42.07,-90.68,0.0,0.0,0.2,20,1,1,1,97,0,0,0,0
41,1988,03,26,1988-03-26,15:32:00,3,NC,37,1,0,0,0,2.0,0.0,36.32,-76.62,0.0,0.0,0.2,50,1,1,1,41,0,0,0,0
42,1988,03,26,1988-03-26,17:40:00,3,HI,15,2,1,0,0,0.0,0.0,21.38,-158.11,21.38,-158.11,0.2,10,1,1,1,3,0,0,0,0
43,1988,03,26,1988-03-26,19:55:00,3,NC,37,2,0,0,0,0.0,0.0,35.58,-78.9,0.0,0.0,0.2,13,1,1,1,183,0,0,0,0
44,1988,03,28,1988-03-28,17:15:00,3,OK,40,3,0,0,0,3.0,0.0,36.08,-96.77,0.0,0.0,0.2,30,1,1,1,119,0,0,0,0
45,1988,03,28,1988-03-28,17:20:00,3,OK,40,4,1,0,0,5.0,0.0,35.48,-97.53,0.0,0.0,0.1,30,1,1,1,27,0,0,0,0
46,1988,03,28,1988-03-28,17:35:00,3,OK,40,5,0,0,0,0.0,0.0,34.25,-98.43,0.0,0.0,0.1,20,1,1,1,33,0,0,0,0
47,1988,03,28,1988-03-28,18:05:00,3,OK,40,2,1,1,1,0.0,0.0,35.48,-97.53,0.0,0.0,0.8,33,1,1,1,109,0,0,0,0
48,1988,03,29,1988-03-29,18:00:00,3,LA,22,4,1,2,0,5.0,0.0,30.92,-92.18,0.0,0.0,1.0,250,1,1,1,9,0,0,0,0
49,1988,03,30,1988-03-30,11:45:00,3,ID,16,2,0,0,0,3.0,0.0,42.73,-114.55,0.0,0.0,0.2,50,1,1,1,53,0,0,0,0
50,1988,04,01,1988-04-01,16:25:00,3,TX,48,1,1,0,0,0.0,0.0,32.52,-94.97,0.0,0.0,0.3,100,1,1,1,183,0,0,0,0
51,1988,04,01,1988-04-01,16:30:00,3,LA,22,5,1,0,0,0.0,0.0,32.37,-93.73,0.0,0.0,0.5,150,1,1,1,17,0,0,0,0
52,1988,04,01,1988-04-01,16:35:00,3,TX,48,4,1,1,0,5.0,0.0,31.57,-95.42,31.62,-95.35,4.0,100,1,1,1,1,0,0,0,0
53,1988,04,01,1988-04-01,16:42:00,3,TX,48,2,3,9,0,6.0,0.0,32.55,-94.92,32.75,-94.83,13.0,440,1,1,1,183,459,0,0,0
54,1988,04,01,1988-04-01,17:10:00,3,TX,48,3,1,0,0,0.0,0.0,32.72,-94.7,32.97,-94.58,16.0,100,1,1,1,203,315,67,0,0
55,1988,04,01,1988-04-01,17:12:00,3,LA,22,6,1,0,0,0.0,0.0,32.7,-93.67,0.0,0.0,0.8,100,1,1,1,15,0,0,0,0
56,1988,04,01,1988-04-01,17:20:00,3,LA,22,7,1,0,0,0.0,0.0,32.92,-93.62,0.0,0.0,0.5,50,1,1,1,15,0,0,0,0
57,1988,04,01,1988-04-01,18:40:00,3,LA,22,8,1,0,0,0.0,0.0,32.68,-93.97,0.0,0.0,1.0,150,1,1,1,17,0,0,0,0
58,1988,04,02,1988-04-02,05:55:00,3,LA,22,9,1,0,0,6.0,0.0,30.27,-89.78,0.0,0.0,1.7,60,1,1,1,103,0,0,0,0
59,1988,04,02,1988-04-02,16:30:00,3,IA,19,6,1,0,0,5.0,0.0,41.67,-91.27,0.0,0.0,2.5,20,1,1,1,31,0,0,0,0
60,1988,04,02,1988-04-02,16:50:00,3,IL,17,1,0,0,0,0.0,0.0,41.72,-89.57,0.0,0.0,0.2,20,1,1,1,103,0,0,0,0
61,1988,04,03,1988-04-03,12:44:00,3,MI,26,1,0,0,0,4.0,0.0,41.9,-84.23,0.0,0.0,1.0,30,1,1,1,91,0,0,0,0
62,1988,04,03,1988-04-03,14:15:00,3,MI,26,5,1,6,0,4.0,0.0,43.8,-84.75,0.0,0.0,1.0,40,1,1,1,73,0,0,0,0
63,1988,04,03,1988-04-03,14:35:00,3,MI,26,2,1,0,0,4.0,0.0,42.2,-83.78,42.33,-83.73,8.2,50,1,1,1,161,0,0,0,0
65,1988,04,03,1988-04-03,15:38:00,3,MI,26,4,1,0,0,1.0,0.0,42.73,-83.35,0.0,0.0,1.0,50,1,1,1,125,0,0,0,0
64,1988,04,03,1988-04-03,16:19:00,3,MI,26,3,1,0,0,3.0,0.0,42.53,-83.55,0.0,0.0,1.2,30,1,1,1,125,0,0,0,0
66,1988,04,05,1988-04-05,16:25:00,3,TX,48,5,0,0,0,0.0,0.0,33.55,-95.97,0.0,0.0,0.2,10,1,1,1,147,0,0,0,0
67,1988,04,05,1988-04-05,20:00:00,3,IL,17,2,2,0,0,0.0,0.0,41.18,-88.28,41.5,-87.93,30.0,50,1,1,1,63,197,0,0,0
68,1988,04,06,1988-04-06,05:10:00,3,KY,21,1,0,0,0,4.0,0.0,37.22,-85.35,0.0,0.0,0.1,20,1,1,1,217,0,0,0,0
69,1988,04,16,1988-04-16,15:48:00,3,NM,35,1,1,0,0,0.0,0.0,32.23,-103.32,0.0,0.0,0.2,10,1,1,1,25,0,0,0,0
70,1988,04,16,1988-04-16,15:48:00,3,TX,48,6,1,0,0,0.0,0.0,32.32,-102.95,0.0,0.0,0.2,10,1,1,1,3,0,0,0,0
71,1988,04,16,1988-04-16,16:17:00,3,TX,48,7,0,0,0,0.0,0.0,32.17,-102.47,0.0,0.0,0.2,10,1,1,1,3,0,0,0,0
72,1988,04,16,1988-04-16,16:20:00,3,TX,48,8,0,0,0,0.0,0.0,32.45,-102.78,0.0,0.0,0.2,10,1,1,1,3,0,0,0,0
73,1988,04,17,1988-04-17,19:30:00,3,ID,16,3,1,0,0,3.0,0.0,43.65,-112.13,0.0,0.0,2.0,60,1,1,1,51,0,0,0,0
74,1988,04,17,1988-04-17,20:00:00,3,ID,16,4,1,0,0,3.0,0.0,43.63,-111.78,0.0,0.0,0.5,30,1,1,1,51,0,0,0,0
75,1988,04,17,1988-04-17,23:05:00,3,MS,28,8,1,0,0,5.0,0.0,33.93,-90.38,34.02,-90.28,7.0,73,1,1,1,135,0,0,0,0
76,1988,04,18,1988-04-18,07:15:00,3,GA,13,1,1,0,0,5.0,0.0,32.68,-84.73,0.0,0.0,0.8,150,1,1,1,145,0,0,0,0
77,1988,04,18,1988-04-18,16:20:00,3,LA,22,10,0,0,0,4.0,0.0,30.43,-92.32,0.0,0.0,0.2,20,1,1,1,1,0,0,0,0
78,1988,04,18,1988-04-18,17:45:00,3,AL,1,5,0,0,0,0.0,0.0,31.03,-85.38,0.0,0.0,1.0,50,1,1,1,69,0,0,0,0
79,1988,04,18,1988-04-18,18:40:00,3,GA,13,2,2,3,0,6.0,0.0,30.9,-84.65,0.0,0.0,2.7,80,1,1,1,87,0,0,0,0
80,1988,04,18,1988-04-18,20:00:00,3,FL,12,2,2,0,0,6.0,0.0,30.95,-85.17,31.05,-84.9,15.0,300,1,1,1,63,0,0,0,0
81,1988,04,18,1988-04-18,20:00:00,3,FL,12,3,1,0,0,3.0,0.0,30.93,-85.12,0.0,0.0,2.0,30,1,1,1,63,0,0,0,0
82,1988,04,19,1988-04-19,01:30:00,3,FL,12,4,3,18,4,7.0,0.0,30.45,-83.42,30.53,-83.2,12.0,300,1,1,1,79,0,0,0,0
83,1988,04,19,1988-04-19,01:45:00,3,FL,12,5,2,0,0,5.0,0.0,30.6,-83.25,0.0,0.0,2.0,30,1,1,1,47,0,0,0,0
84,1988,04,19,1988-04-19,09:32:00,3,FL,12,6,1,0,0,5.0,0.0,28.63,-81.88,0.0,0.0,2.0,50,1,1,1,69,0,0,0,0
85,1988,04,19,1988-04-19,12:10:00,3,NC,37,3,1,0,0,4.0,0.0,35.08,-76.72,0.0,0.0,0.6,100,1,1,1,137,0,0,0,0
86,1988,04,19,1988-04-19,16:35:00,3,CA,6,4,1,0,0,4.0,0.0,38.17,-121.15,0.0,0.0,0.2,23,1,1,1,77,0,0,0,0
87,1988,04,19,1988-04-19,16:52:00,3,CO,8,1,1,0,0,4.0,0.0,40.08,-104.8,0.0,0.0,0.3,60,1,1,1,123,0,0,0,0
88,1988,04,19,1988-04-19,16:58:00,3,CA,6,5,1,0,0,5.0,0.0,38.68,-121.17,0.0,0.0,1.0,30,1,1,1,67,0,0,0,0
89,1988,04,20,1988-04-20,14:00:00,3,ID,16,5,1,0,0,3.0,0.0,42.7,-114.48,0.0,0.0,1.0,50,1,1,1,53,0,0,0,0
90,1988,04,20,1988-04-20,14:00:00,3,ID,16,6,0,0,0,3.0,0.0,42.8,-114.65,0.0,0.0,1.0,30,1,1,1,47,0,0,0,0
91,1988,04,20,1988-04-20,14:40:00,3,CA,6,6,0,0,0,3.0,0.0,35.07,-118.63,0.0,0.0,0.2,10,1,1,1,29,0,0,0,0
92,1988,04,20,1988-04-20,15:00:00,3,ID,16,7,1,0,0,4.0,0.0,42.98,-114.77,0.0,0.0,1.0,60,1,1,1,47,0,0,0,0
93,1988,04,21,1988-04-21,16:35:00,3,CO,8,2,0,0,0,0.0,0.0,39.92,-105.0,0.0,0.0,0.2,30,1,1,1,1,0,0,0,0
94,1988,04,21,1988-04-21,19:00:00,3,CO,8,3,1,0,0,4.0,0.0,38.42,-105.02,0.0,0.0,0.3,30,1,1,1,43,0,0,0,0
95,1988,04,21,1988-04-21,19:30:00,3,CO,8,4,1,0,0,2.0,0.0,40.5,-104.13,0.0,0.0,0.5,40,1,1,1,123,0,0,0,0
96,1988,04,22,1988-04-22,17:39:00,3,IL,17,3,0,0,0,0.0,0.0,39.32,-89.58,0.0,0.0,0.2,20,1,1,1,135,0,0,0,0
97,1988,04,22,1988-04-22,18:04:00,3,IL,17,4,0,0,0,4.0,0.0,39.22,-88.98,0.0,0.0,0.5,20,1,1,1,173,0,0,0,0
98,1988,04,24,1988-04-24,14:04:00,3,CO,8,5,1,0,0,0.0,0.0,40.52,-104.38,0.0,0.0,2.0,40,1,1,1,123,0,0,0,0
99,1988,04,24,1988-04-24,14:30:00,3,NE,31,1,0,0,0,1.0,0.0,41.15,-101.87,0.0,0.0,0.4,70,1,1,1,101,0,0,0,0
100,1988,04,24,1988-04-24,19:45:00,3,TX,48,9,1,0,0,4.0,0.0,31.55,-99.48,0.0,0.0,0.5,50,1,1,1,83,0,0,0,0
101,1988,04,25,1988-04-25,07:15:00,3,GA,13,3,1,0,0,6.0,0.0,30.95,-83.37,30.9,-83.08,16.0,50,1,1,1,185,0,0,0,0
102,1988,04,25,1988-04-25,10:05:00,3,FL,12,7,0,0,0,2.0,0.0,24.55,-81.65,0.0,0.0,1.0,30,1,1,1,87,0,0,0,0
103,1988,04,29,1988-04-29,12:25:00,3,TX,48,10,0,0,0,4.0,0.0,29.72,-96.63,0.0,0.0,0.3,100,1,1,1,89,0,0,0,0
104,1988,04,29,1988-04-29,18:29:00,3,TX,48,11,1,0,0,3.0,0.0,32.38,-98.95,0.0,0.0,0.3,30,1,1,1,133,0,0,0,0
105,1988,04,30,1988-04-30,10:50:00,3,FL,12,8,1,0,0,4.0,0.0,27.25,-80.83,0.0,0.0,2.0,30,1,1,1,93,0,0,0,0
106,1988,04,30,1988-04-30,11:45:00,3,FL,12,9,1,0,0,5.0,0.0,27.1,-82.45,0.0,0.0,1.0,50,1,1,1,115,0,0,0,0
107,1988,04,30,1988-04-30,13:58:00,3,FL,12,10,1,0,0,4.0,0.0,26.35,-80.08,0.0,0.0,1.0,30,1,1,1,99,0,0,0,0
108,1988,05,02,1988-05-02,10:00:00,3,KS,20,2,0,0,0,3.0,0.0,38.03,-102.0,0.0,0.0,0.1,20,1,1,1,75,0,0,0,0
110,1988,05,02,1988-05-02,11:00:00,3,KS,20,3,1,0,0,3.0,0.0,38.5,-101.82,38.52,-101.77,3.0,50,1,1,1,71,0,0,0,0
109,1988,05,02,1988-05-02,11:12:00,3,CO,8,6,1,0,0,0.0,0.0,37.95,-102.12,0.0,0.0,0.5,40,1,1,1,99,0,0,0,0
111,1988,05,02,1988-05-02,14:50:00,3,KS,20,4,0,0,0,0.0,0.0,38.45,-100.9,0.0,0.0,0.1,20,1,1,1,171,0,0,0,0
112,1988,05,02,1988-05-02,16:05:00,3,KS,20,5,2,0,0,4.0,0.0,38.2,-99.42,38.2,-99.32,5.0,70,1,1,1,145,0,0,0,0
113,1988,05,02,1988-05-02,16:15:00,3,OK,40,6,1,0,0,4.0,0.0,34.2,-96.98,34.35,-96.73,16.0,80,1,1,1,19,69,0,0,0
114,1988,05,02,1988-05-02,18:17:00,3,KS,20,6,0,0,0,0.0,0.0,38.32,-98.22,0.0,0.0,0.3,20,1,1,1,159,0,0,0,0
115,1988,05,02,1988-05-02,19:20:00,3,KS,20,7,1,0,0,4.0,0.0,37.63,-97.78,37.7,-97.7,6.5,30,1,1,1,173,0,0,0,0
116,1988,05,03,1988-05-03,17:10:00,3,TN,47,5,0,0,0,4.0,0.0,36.22,-88.85,0.0,0.0,1.5,50,1,1,1,183,0,0,0,0
117,1988,05,06,1988-05-06,15:36:00,3,WY,56,1,1,0,0,0.0,0.0,44.18,-105.35,0.0,0.0,0.5,20,1,1,1,5,0,0,0,0
118,1988,05,06,1988-05-06,15:47:00,3,WY,56,2,2,2,0,6.0,0.0,44.18,-105.35,0.0,0.0,1.5,50,1,1,1,5,0,0,0,0
119,1988,05,06,1988-05-06,16:00:00,3,WY,56,3,0,0,0,0.0,0.0,44.12,-104.62,0.0,0.0,2.0,13,1,1,1,45,0,0,0,0
120,1988,05,07,1988-05-07,15:30:00,3,MN,27,1,1,0,0,4.0,0.0,47.02,-96.35,47.07,-96.3,3.0,20,1,1,1,27,0,0,0,0
121,1988,05,07,1988-05-07,16:35:00,3,ND,38,1,0,0,0,0.0,0.0,46.9,-99.13,0.0,0.0,0.2,13,1,1,1,93,0,0,0,0
122,1988,05,07,1988-05-07,19:45:00,3,IA,19,7,0,0,0,3.0,0.0,42.05,-95.6,0.0,0.0,2.0,20,1,1,1,47,0,0,0,0
123,1988,05,07,1988-05-07,21:25:00,3,NE,31,2,2,1,2,6.0,0.0,41.12,-96.47,41.2,-96.12,16.2,73,1,1,1,155,153,55,0,0
124,1988,05,07,1988-05-07,22:10:00,3,IA,19,8,2,0,0,6.0,0.0,41.33,-95.95,41.45,-95.82,7.2,73,1,1,1,155,0,0,0,0
125,1988,05,08,1988-05-08,10:56:00,3,IA,19,9,1,0,0,5.0,0.0,41.47,-93.37,41.57,-93.23,11.0,30,1,1,1,181,125,99,0,0
126,1988,05,08,1988-05-08,12:10:00,3,IA,19,10,1,0,0,5.0,0.0,40.73,-93.32,0.0,0.0,2.0,30,1,1,1,185,0,0,0,0
127,1988,05,08,1988-05-08,12:25:00,3,IA,19,11,2,0,0,5.0,0.0,40.62,-93.33,40.93,-92.45,47.0,43,1,1,1,185,7,51,179,0
128,1988,05,08,1988-05-08,12:47:00,3,IA,19,12,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,-9,115,0,0,0,0
128,1988,05,08,1988-05-08,12:47:00,3,IA,19,12,2,0,0,7.0,0.0,40.75,-92.48,41.38,-91.4,71.0,60,1,1,1,51,179,101,183,0
129,1988,05,08,1988-05-08,12:58:00,3,IA,19,13,2,0,0,6.0,0.0,41.53,-92.4,41.87,-91.4,59.0,60,1,1,1,157,95,103,0,0
130,1988,05,08,1988-05-08,13:06:00,3,IA,19,14,1,0,0,5.0,0.0,42.63,-92.1,42.63,-92.05,2.0,20,1,1,1,13,19,0,0,0
131,1988,05,08,1988-05-08,13:06:00,3,IA,19,15,1,0,0,5.0,0.0,41.28,-92.55,41.32,-92.47,6.0,40,1,1,1,123,0,0,0,0
132,1988,05,08,1988-05-08,13:15:00,3,IA,19,16,1,0,0,5.0,0.0,42.67,-92.13,0.0,0.0,1.5,33,1,1,1,17,0,0,0,0
133,1988,05,08,1988-05-08,13:16:00,3,IA,19,17,2,0,0,5.0,0.0,41.43,-92.17,41.55,-91.55,36.0,60,1,1,1,107,183,103,0,0
134,1988,05,08,1988-05-08,14:00:00,3,IA,19,18,0,0,0,3.0,0.0,41.7,-91.5,0.0,0.0,1.0,20,1,1,1,103,0,0,0,0
135,1988,05,08,1988-05-08,14:10:00,3,IA,19,19,1,0,0,5.0,0.0,41.55,-91.32,0.0,0.0,1.5,40,1,1,1,139,0,0,0,0
136,1988,05,08,1988-05-08,14:15:00,3,IA,19,20,0,0,0,4.0,0.0,42.48,-91.27,0.0,0.0,0.5,20,1,1,1,55,0,0,0,0
137,1988,05,08,1988-05-08,14:15:00,3,IA,19,21,1,0,0,5.0,0.0,41.95,-91.33,42.0,-91.13,10.0,40,1,1,1,105,0,0,0,0
138,1988,05,08,1988-05-08,14:15:00,3,IA,19,22,0,0,0,4.0,0.0,42.12,-91.28,0.0,0.0,1.0,20,1,1,1,105,0,0,0,0
139,1988,05,08,1988-05-08,14:20:00,3,IA,19,23,1,0,0,5.0,0.0,40.97,-91.28,0.0,0.0,1.0,30,1,1,1,57,0,0,0,0
140,1988,05,08,1988-05-08,14:22:00,3,IA,19,24,0,0,0,4.0,0.0,42.53,-91.35,0.0,0.0,0.5,20,1,1,1,55,0,0,0,0
141,1988,05,08,1988-05-08,14:30:00,3,WI,55,1,2,0,0,5.0,0.0,43.75,-90.77,44.13,-90.62,27.0,800,1,1,1,81,0,0,0,0
142,1988,05,08,1988-05-08,14:35:00,3,IA,19,25,0,0,0,4.0,0.0,41.52,-90.77,0.0,0.0,1.0,20,1,1,1,163,0,0,0,0
143,1988,05,08,1988-05-08,14:36:00,3,IA,19,26,1,0,0,6.0,0.0,42.48,-90.83,42.58,-90.67,11.0,43,1,1,1,61,0,0,0,0
144,1988,05,08,1988-05-08,14:37:00,3,IA,19,27,2,0,0,6.0,0.0,41.7,-91.17,41.77,-91.07,7.0,90,1,1,1,31,0,0,0,0
145,1988,05,08,1988-05-08,14:40:00,3,IA,19,28,0,0,0,4.0,0.0,41.58,-90.78,0.0,0.0,1.0,20,1,1,1,163,0,0,0,0
146,1988,05,08,1988-05-08,14:43:00,3,IA,19,29,3,0,0,7.0,0.0,41.75,-90.78,41.87,-90.2,32.0,150,1,1,1,163,45,0,0,0
147,1988,05,08,1988-05-08,14:46:00,3,IA,19,30,0,0,0,4.0,0.0,42.43,-90.85,0.0,0.0,0.5,20,1,1,1,61,0,0,0,0
148,1988,05,08,1988-05-08,14:48:00,3,WI,55,2,1,0,0,4.0,0.0,42.72,-90.68,0.0,0.0,0.5,20,1,1,1,43,0,0,0,0
149,1988,05,08,1988-05-08,14:52:00,3,WI,55,3,1,0,0,0.0,0.0,42.82,-90.87,0.0,0.0,1.5,30,1,1,1,43,0,0,0,0
150,1988,05,08,1988-05-08,14:54:00,3,WI,55,4,1,0,0,0.0,0.0,42.9,-90.87,43.02,-90.7,10.0,40,1,1,1,43,0,0,0,0
151,1988,05,08,1988-05-08,14:55:00,3,WI,55,5,2,0,0,5.0,0.0,42.98,-90.85,43.0,-90.68,10.0,40,1,1,1,43,0,0,0,0
152,1988,05,08,1988-05-08,15:00:00,3,WI,55,6,1,0,0,2.0,0.0,42.8,-90.5,0.0,0.0,0.5,33,1,1,1,43,0,0,0,0
153,1988,05,08,1988-05-08,15:00:00,3,WI,55,7,3,0,0,5.0,0.0,42.58,-90.23,42.72,-89.97,16.0,123,1,1,1,65,0,0,0,0
154,1988,05,08,1988-05-08,15:10:00,3,WI,55,8,1,0,0,5.0,0.0,42.55,-90.12,42.63,-89.95,9.0,100,1,1,1,65,0,0,0,0
155,1988,05,08,1988-05-08,15:15:00,3,IL,17,5,1,0,0,4.0,0.0,41.75,-90.23,41.75,-90.22,0.3,10,1,1,1,161,195,0,0,0
156,1988,05,08,1988-05-08,15:15:00,3,WI,55,9,2,0,0,5.0,0.0,42.93,-90.58,42.98,-90.47,7.5,200,1,1,1,43,0,0,0,0
157,1988,05,08,1988-05-08,15:15:00,3,WI,55,10,1,0,0,0.0,0.0,43.15,-90.67,0.0,0.0,1.2,30,1,1,1,43,0,0,0,0
158,1988,05,08,1988-05-08,15:30:00,3,IL,17,6,1,0,0,4.0,0.0,41.98,-89.28,0.0,0.0,0.2,50,1,1,1,141,0,0,0,0
159,1988,05,08,1988-05-08,15:30:00,3,WI,55,11,2,0,0,5.0,0.0,43.28,-90.45,43.52,-90.22,20.0,150,1,1,1,103,0,0,0,0
160,1988,05,08,1988-05-08,15:40:00,3,IL,17,7,1,0,0,3.0,0.0,37.88,-89.5,0.0,0.0,0.2,13,1,1,1,77,0,0,0,0
161,1988,05,08,1988-05-08,15:45:00,3,WI,55,12,1,0,0,3.0,0.0,42.88,-89.88,0.0,0.0,0.8,20,1,1,1,49,0,0,0,0
162,1988,05,08,1988-05-08,15:56:00,3,WI,55,13,2,1,0,4.0,0.0,43.17,-89.33,43.25,-89.57,7.0,100,1,1,1,25,0,0,0,0
163,1988,05,08,1988-05-08,16:08:00,3,WI,55,14,1,1,0,3.0,0.0,43.75,-90.2,43.8,-90.13,5.0,73,1,1,1,57,0,0,0,0
