om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
1,1956,01,28,1956-01-28,21:30:00,3,AR,5,1,3,12,0,4.0,0.0,35.2,-92.45,35.33,-92.08,23.0,150,1,1,1,45,145,0,0,0
2,1956,01,30,1956-01-30,15:00:00,3,GA,13,1,0,0,0,1.0,0.0,31.37,-84.92,0.0,0.0,0.1,17,1,1,1,99,0,0,0,0
3,1956,02,03,1956-02-03,15:30:00,3,GA,13,2,0,0,0,1.0,0.0,31.75,-84.68,0.0,0.0,0.3,33,1,1,1,243,0,0,0,0
4,1956,02,08,1956-02-08,11:00:00,3,TX,48,1,0,0,0,0.0,0.0,29.17,-95.43,0.0,0.0,0.3,10,1,1,1,39,0,0,0,0
5,1956,02,08,1956-02-08,14:00:00,3,LA,22,1,1,0,0,5.0,0.0,30.6,-92.05,30.73,-91.3,45.5,300,1,1,1,97,77,125,0,0
6,1956,02,10,1956-02-10,18:30:00,3,FL,12,1,2,0,0,1.0,0.0,27.45,-82.53,0.0,0.0,0.1,10,1,1,1,81,0,0,0,0
7,1956,02,14,1956-02-14,12:30:00,3,TX,48,2,2,0,0,4.0,0.0,29.98,-93.95,30.22,-93.93,16.2,33,1,1,1,245,0,0,0,0
8,1956,02,14,1956-02-14,13:35:00,3,TX,48,3,0,0,0,4.0,0.0,31.85,-98.42,31.85,-98.42,0.1,200,1,1,1,93,0,0,0,0
9,1956,02,14,1956-02-14,22:13:00,3,AR,5,2,2,2,0,4.0,0.0,36.08,-91.6,0.0,0.0,0.5,200,1,1,1,135,0,0,0,0
10,1956,02,14,1956-02-14,22:30:00,3,AR,5,3,3,5,1,5.0,0.0,35.17,-93.0,35.42,-92.43,33.0,300,1,1,1,115,29,141,0,0
11,1956,02,14,1956-02-14,22:45:00,3,AR,5,4,2,0,0,0.0,0.0,36.07,-91.9,36.08,-91.83,4.1,10,1,1,1,65,0,0,0,0
12,1956,02,14,1956-02-14,23:50:00,3,AR,5,5,2,0,0,4.0,0.0,35.3,-92.75,0.0,0.0,2.0,500,1,1,1,29,0,0,0,0
13,1956,02,15,1956-02-15,00:30:00,3,AR,5,6,2,0,0,4.0,0.0,35.4,-91.4,0.0,0.0,1.0,100,1,1,1,145,0,0,0,0
14,1956,02,15,1956-02-15,02:30:00,3,AR,5,7,2,0,0,4.0,0.0,35.57,-92.27,0.0,0.0,0.1,10,1,1,1,141,23,0,0,0
15,1956,02,16,1956-02-16,07:30:00,3,AR,5,8,1,0,0,0.0,0.0,34.62,-90.92,0.0,0.0,0.1,10,1,1,1,107,0,0,0,0
16,1956,02,16,1956-02-16,12:00:00,3,AR,5,9,0,0,0,0.0,0.0,35.07,-91.87,0.0,0.0,0.1,10,1,1,1,145,0,0,0,0
17,1956,02,16,1956-02-16,18:10:00,3,MS,28,1,3,55,1,6.0,0.0,33.8,-88.67,33.83,-88.53,8.0,200,1,1,1,95,0,0,0,0
18,1956,02,17,1956-02-17,19:00:00,3,MS,28,2,1,0,0,0.0,0.0,34.92,-88.52,34.93,-88.47,3.3,300,1,1,1,3,0,0,0,0
19,1956,02,17,1956-02-17,20:00:00,3,TN,47,1,3,0,0,4.0,0.0,35.15,-87.3,35.15,-87.12,10.4,1760,1,1,1,99,55,0,0,0
20,1956,02,17,1956-02-17,22:00:00,3,TN,47,2,1,2,0,4.0,0.0,36.4,-84.9,0.0,0.0,0.1,10,1,1,1,49,0,0,0,0
21,1956,02,17,1956-02-17,22:20:00,3,MS,28,3,1,0,0,4.0,0.0,33.58,-88.93,33.62,-88.63,17.4,300,1,1,1,155,25,0,0,0
22,1956,02,18,1956-02-18,00:30:00,3,GA,13,3,2,0,0,6.0,0.0,34.7,-85.28,34.87,-84.93,22.9,100,1,1,1,295,313,47,0,0
23,1956,02,20,1956-02-20,06:20:00,3,SC,45,1,1,1,0,3.0,0.0,33.43,-80.03,0.0,0.0,0.5,10,1,1,1,15,0,0,0,0
24,1956,02,24,1956-02-24,22:30:00,3,MO,29,1,0,0,0,2.0,0.0,37.53,-94.37,0.0,0.0,0.1,10,1,1,1,11,0,0,0,0
25,1956,02,24,1956-02-24,22:30:00,3,MO,29,2,1,0,0,4.0,0.0,36.87,-94.6,0.0,0.0,0.3,100,1,1,1,145,0,0,0,0
26,1956,02,24,1956-02-24,22:45:00,3,MO,29,4,0,0,0,2.0,0.0,37.32,-93.28,0.0,0.0,0.2,10,1,1,1,77,0,0,0,0
27,1956,02,24,1956-02-24,23:00:00,3,MO,29,3,1,0,0,4.0,0.0,37.3,-93.77,37.38,-93.68,7.2,33,1,1,1,57,0,0,0,0
28,1956,02,24,1956-02-24,23:30:00,3,OK,40,1,1,0,0,4.0,0.0,35.85,-95.23,0.0,0.0,0.1,10,1,1,1,21,101,0,0,0
29,1956,02,24,1956-02-24,23:45:00,3,MO,29,6,4,36,6,6.0,0.0,38.45,-90.92,38.62,-89.52,77.6,500,2,0,1,0,0,0,0,0
29,1956,02,24,1956-02-24,23:45:00,3,MO,29,6,4,16,0,5.0,0.0,38.45,-90.92,38.5,-90.27,35.3,500,2,1,2,71,189,0,0,0
30,1956,02,25,1956-02-25,00:01:00,3,OK,40,2,0,0,0,0.0,0.0,34.07,-95.0,34.0,-94.92,6.6,400,1,1,1,89,0,0,0,0
