om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
1,1963,01,10,1963-01-10,23:55:00,3,TN,47,1,3,4,0,6.0,0.0,35.75,-86.93,35.78,-86.87,4.0,400,1,1,1,119,187,0,0,0
2,1963,01,11,1963-01-11,11:45:00,3,LA,22,1,1,3,0,4.0,0.0,29.9,-90.0,29.97,-89.75,15.7,100,1,1,1,117,0,0,0,0
3,1963,01,11,1963-01-11,17:30:00,3,GA,13,1,2,0,0,4.0,0.0,32.9,-84.33,32.92,-84.25,5.2,40,1,1,1,293,0,0,0,0
4,1963,01,11,1963-01-11,23:35:00,3,IN,18,1,2,0,0,4.0,0.0,38.68,-85.85,38.73,-85.78,5.1,150,1,1,1,143,0,0,0,0
5,1963,01,13,1963-01-13,05:00:00,3,GA,13,2,2,0,0,4.0,0.0,31.33,-81.8,0.0,0.0,1.0,300,1,1,1,25,0,0,0,0
6,1963,01,19,1963-01-19,13:00:00,3,AL,1,1,2,0,0,3.0,0.0,31.72,-87.78,31.75,-87.75,3.3,10,1,1,1,25,0,0,0,0
7,1963,01,20,1963-01-20,15:00:00,3,AL,1,2,1,0,0,5.0,0.0,31.23,-86.05,31.32,-85.83,14.1,10,1,1,1,31,0,0,0,0
8,1963,01,20,1963-01-20,15:50:00,3,GA,13,3,2,1,0,5.0,0.0,32.25,-84.3,32.3,-84.03,16.4,400,1,1,1,249,193,0,0,0
9,1963,01,20,1963-01-20,16:00:00,3,GA,13,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,-9,81,0,0,0,0
9,1963,01,20,1963-01-20,16:00:00,3,GA,13,4,1,4,1,6.0,0.0,31.6,-85.05,31.87,-83.9,70.2,500,1,1,1,61,243,273,177,0
10,1963,01,20,1963-01-20,16:00:00,3,GA,13,5,2,2,0,4.0,0.0,32.63,-83.3,0.0,0.0,0.5,30,1,1,1,289,0,0,0,0
11,1963,01,20,1963-01-20,16:30:00,3,GA,13,6,2,1,0,4.0,0.0,32.5,-83.73,32.5,-83.6,7.9,33,1,1,1,153,0,0,0,0
12,1963,01,20,1963-01-20,16:30:00,3,GA,13,7,1,0,0,5.0,0.0,31.95,-83.58,31.95,-83.45,8.2,33,1,1,1,315,0,0,0,0
13,1963,01,20,1963-01-20,18:00:00,3,GA,13,8,1,0,0,5.0,0.0,31.87,-82.6,0.0,0.0,1.0,30,1,1,1,161,0,0,0,0
14,1963,01,20,1963-01-20,18:00:00,3,GA,13,9,2,0,0,4.0,0.0,32.03,-82.5,0.0,0.0,2.0,10,1,1,1,209,0,0,0,0
15,1963,01,20,1963-01-20,21:25:00,3,NC,37,1,1,0,0,4.0,0.0,34.7,-77.2,0.0,0.0,0.1,10,1,1,1,133,0,0,0,0
16,1963,02,19,1963-02-19,06:40:00,3,FL,12,1,2,0,0,5.0,0.0,28.02,-82.13,0.0,0.0,0.1,10,1,1,1,57,0,0,0,0
17,1963,02,19,1963-02-19,07:00:00,3,NC,37,2,1,0,0,3.0,0.0,34.72,-79.3,0.0,0.0,0.3,17,1,1,1,155,0,0,0,0
18,1963,02,19,1963-02-19,07:25:00,3,FL,12,2,2,0,0,5.0,0.0,27.9,-81.58,0.0,0.0,0.2,10,1,1,1,105,0,0,0,0
19,1963,02,19,1963-02-19,08:25:00,3,FL,12,3,1,0,0,2.0,0.0,28.55,-80.8,0.0,0.0,0.1,10,1,1,1,9,0,0,0,0
20,1963,02,24,1963-02-24,08:50:00,3,GA,13,10,2,0,0,3.0,0.0,31.2,-81.4,0.0,0.0,1.0,33,1,1,1,127,0,0,0,0
21,1963,03,01,1963-03-01,00:46:00,3,HI,15,1,1,0,0,4.0,0.0,21.32,-158.08,21.32,-158.08,0.1,100,1,1,1,3,0,0,0,1
22,1963,03,04,1963-03-04,05:25:00,3,OK,40,1,1,0,0,5.0,0.0,34.38,-99.13,34.42,-99.0,8.0,10,1,1,1,141,0,0,0,0
23,1963,03,04,1963-03-04,08:30:00,3,MO,29,1,1,0,0,4.0,0.0,39.72,-92.28,0.0,0.0,0.3,30,1,1,1,205,0,0,0,0
24,1963,03,04,1963-03-04,09:00:00,3,MO,29,2,1,0,0,4.0,0.0,37.55,-94.25,0.0,0.0,0.2,17,1,1,1,11,0,0,0,0
25,1963,03,04,1963-03-04,11:45:00,3,MO,29,3,1,0,0,4.0,0.0,37.32,-91.92,0.0,0.0,0.8,17,1,1,1,215,0,0,0,0
26,1963,03,05,1963-03-05,15:35:00,3,AL,1,3,4,35,0,5.0,0.0,33.37,-86.97,33.48,-86.75,14.9,667,1,1,1,73,0,0,0,0
