om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
1,1982,01,03,1982-01-03,14:55:00,3,MS,28,1,3,17,1,6.0,0.0,32.25,-89.17,32.38,-89.05,11.0,300,1,1,1,101,0,0,0,0
2,1982,01,03,1982-01-03,16:18:00,3,AL,1,1,2,0,0,5.0,0.0,32.75,-86.52,32.83,-86.35,15.0,140,1,1,1,21,37,0,0,0
3,1982,01,03,1982-01-03,16:45:00,3,AR,5,1,0,0,0,4.0,0.0,34.8,-90.67,0.0,0.0,0.2,10,1,1,1,77,0,0,0,0
4,1982,01,03,1982-01-03,17:15:00,3,AR,5,2,1,0,0,5.0,0.0,34.52,-90.58,0.0,0.0,0.5,17,1,1,1,107,0,0,0,0
5,1982,01,03,1982-01-03,17:22:00,3,AL,1,2,2,12,0,5.0,0.0,32.68,-86.57,32.78,-86.48,8.0,80,1,1,1,1,21,0,0,0
6,1982,01,03,1982-01-03,17:25:00,3,AL,1,3,1,0,0,3.0,0.0,32.67,-86.52,0.0,0.0,1.5,77,1,1,1,1,0,0,0,0
7,1982,01,03,1982-01-03,17:30:00,3,AL,1,4,1,4,0,4.0,0.0,32.83,-86.65,0.0,0.0,0.1,13,1,1,1,21,0,0,0,0
8,1982,01,03,1982-01-03,22:40:00,3,AL,1,5,2,0,0,5.0,0.0,34.22,-86.73,0.0,0.0,0.5,100,1,1,1,43,0,0,0,0
9,1982,01,03,1982-01-03,22:45:00,3,AL,1,6,2,1,0,4.0,0.0,34.35,-86.45,0.0,0.0,2.5,100,1,1,1,95,0,0,0,0
10,1982,01,03,1982-01-03,23:45:00,3,AL,1,7,1,0,0,4.0,0.0,31.52,-87.33,0.0,0.0,1.0,40,1,1,1,99,0,0,0,0
11,1982,01,04,1982-01-04,01:35:00,3,GA,13,1,1,0,0,5.0,0.0,34.32,-84.42,0.0,0.0,0.1,20,1,1,1,57,0,0,0,0
12,1982,01,07,1982-01-07,14:00:00,3,AL,1,8,1,0,0,4.0,0.0,31.2,-85.32,0.0,0.0,1.0,50,1,1,1,69,0,0,0,0
13,1982,01,14,1982-01-14,08:00:00,3,FL,12,1,1,0,0,5.0,0.0,26.52,-81.6,0.0,0.0,1.0,100,1,1,1,71,0,0,0,0
14,1982,01,14,1982-01-14,09:30:00,3,FL,12,2,0,0,0,4.0,0.0,26.63,-81.43,0.0,0.0,0.3,27,1,1,1,51,0,0,0,0
15,1982,01,20,1982-01-20,04:05:00,3,CA,6,1,0,0,0,0.0,0.0,33.95,-117.4,0.0,0.0,0.3,60,1,1,1,65,0,0,0,0
16,1982,01,22,1982-01-22,15:22:00,3,AR,5,3,2,1,0,5.0,0.0,34.5,-93.05,0.0,0.0,2.5,20,1,1,1,51,0,0,0,0
17,1982,01,23,1982-01-23,02:58:00,3,MS,28,2,1,0,0,5.0,0.0,32.48,-88.82,0.0,0.0,0.3,100,1,1,1,75,0,0,0,0
18,1982,01,30,1982-01-30,23:00:00,3,LA,22,1,2,1,0,4.0,0.0,29.98,-91.07,0.0,0.0,3.0,10,1,1,1,7,0,0,0,0
19,1982,02,11,1982-02-11,21:15:00,3,HI,15,1,2,0,0,5.0,0.0,21.33,-157.72,21.33,-157.72,0.1,10,1,1,1,3,0,0,0,0
