om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
1,1994,01,01,1994-01-01,12:30:00,3,AL,1,1,0,0,0,0.0,0.0,31.25,-86.47,0.0,0.0,0.2,10,1,1,1,39,0,0,0,0
2,1994,01,03,1994-01-03,12:45:00,3,FL,12,1,1,1,0,5.0,0.0,27.73,-81.53,0.0,0.0,0.5,13,1,1,1,105,0,0,0,0
3,1994,01,03,1994-01-03,12:45:00,3,FL,12,2,0,0,0,3.0,0.0,27.98,-81.62,0.0,0.0,1.0,13,1,1,1,105,0,0,0,0
4,1994,01,03,1994-01-03,15:05:00,3,FL,12,3,0,0,0,3.0,0.0,29.82,-82.43,0.0,0.0,0.1,10,1,1,1,1,0,0,0,0
5,1994,01,03,1994-01-03,15:08:00,3,FL,12,4,0,0,0,3.0,0.0,29.92,-82.38,0.0,0.0,0.1,10,1,1,1,7,0,0,0,0
6,1994,01,03,1994-01-03,15:09:00,3,FL,12,5,0,0,0,4.0,0.0,30.32,-82.2,0.0,0.0,2.0,10,1,1,1,3,0,0,0,0
7,1994,01,03,1994-01-03,15:30:00,3,FL,12,6,0,0,0,4.0,0.0,30.33,-81.68,0.0,0.0,0.1,10,1,1,1,31,0,0,0,0
8,1994,01,17,1994-01-17,10:30:00,3,LA,22,1,0,0,0,3.0,0.0,29.47,-90.57,0.0,0.0,0.5,23,1,1,1,109,0,0,0,0
9,1994,01,27,1994-01-27,17:40:00,3,MS,28,1,2,7,0,5.0,0.0,31.52,-90.52,31.58,-90.42,6.0,40,1,1,1,85,0,0,0,0
10,1994,01,27,1994-01-27,17:55:00,3,MS,28,2,0,0,0,4.0,0.0,31.45,-90.0,0.0,0.0,1.0,50,1,1,1,77,0,0,0,0
11,1994,01,27,1994-01-27,18:07:00,3,MS,28,3,1,0,0,5.0,0.0,31.53,-89.77,31.6,-89.75,4.0,100,1,1,1,65,0,0,0,0
12,1994,01,27,1994-01-27,18:46:00,3,MS,28,4,1,0,0,6.0,0.0,31.7,-89.13,0.0,0.0,2.0,100,1,1,1,67,0,0,0,0
13,1994,01,28,1994-01-28,07:55:00,3,NC,37,1,0,0,0,0.0,0.0,36.17,-79.17,0.0,0.0,0.1,10,1,1,1,135,0,0,0,0
14,1994,02,07,1994-02-07,19:45:00,3,CA,6,1,0,0,0,4.0,0.0,34.25,-118.35,0.0,0.0,0.1,10,1,1,1,37,0,0,0,0
15,1994,02,07,1994-02-07,22:15:00,3,CA,6,2,0,0,0,5.0,0.0,33.62,-117.93,33.73,-117.82,9.0,73,1,1,1,59,0,0,0,0
16,1994,02,08,1994-02-08,15:18:00,3,AZ,4,1,0,0,0,4.0,0.0,33.73,-112.37,0.0,0.0,1.0,20,1,1,1,13,0,0,0,0
17,1994,02,10,1994-02-10,16:28:00,3,CA,6,3,2,2,0,6.0,0.0,39.52,-121.57,0.0,0.0,0.3,20,1,1,1,7,0,0,0,0
18,1994,02,13,1994-02-13,12:34:00,3,OR,41,1,0,0,0,2.0,0.0,46.17,-123.92,0.0,0.0,0.1,13,1,1,1,7,0,0,0,0
19,1994,02,19,1994-02-19,15:26:00,3,TX,48,1,2,0,0,0.0,0.0,32.92,-99.52,0.0,0.0,0.1,10,1,1,1,417,0,0,0,0
20,1994,02,21,1994-02-21,15:01:00,3,TX,48,2,0,0,0,0.0,0.0,33.98,-98.5,0.0,0.0,0.5,13,1,1,1,485,0,0,0,0
21,1994,02,23,1994-02-23,04:27:00,3,TX,48,3,0,0,0,3.0,0.0,28.28,-97.68,0.0,0.0,0.1,10,1,1,1,25,0,0,0,0
22,1994,02,23,1994-02-23,04:39:00,3,TX,48,4,1,5,0,5.0,0.0,28.4,-97.75,0.0,0.0,1.0,10,1,1,1,25,0,0,0,0
23,1994,03,01,1994-03-01,10:50:00,3,MS,28,5,0,0,0,3.0,0.0,30.53,-88.68,0.0,0.0,1.0,50,1,1,1,59,0,0,0,0
24,1994,03,02,1994-03-02,03:31:00,3,FL,12,7,1,0,0,6.0,0.0,29.18,-82.13,0.0,0.0,0.5,40,1,1,1,83,0,0,0,0
25,1994,03,02,1994-03-02,08:08:00,3,FL,12,8,0,0,0,5.0,0.0,26.83,-82.27,27.0,-82.07,15.0,20,1,1,1,15,0,0,0,0
26,1994,03,02,1994-03-02,11:23:00,3,FL,12,9,0,2,0,4.0,0.0,26.05,-81.52,0.0,0.0,2.5,50,1,1,1,21,0,0,0,0
27,1994,03,02,1994-03-02,13:15:00,3,FL,12,10,0,0,0,4.0,0.0,26.13,-80.13,0.0,0.0,0.4,13,1,1,1,11,0,0,0,0
28,1994,03,02,1994-03-02,13:30:00,3,FL,12,11,0,0,0,2.0,0.0,25.43,-81.0,0.0,0.0,0.1,10,1,1,1,87,0,0,0,0
29,1994,03,05,1994-03-05,16:45:00,3,CA,6,4,0,0,0,0.0,0.0,36.3,-119.78,0.0,0.0,0.1,30,1,1,1,31,0,0,0,0
