om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
1,1976,01,07,1976-01-07,12:00:00,3,FL,12,1,0,0,0,0.0,0.0,30.38,-87.35,0.0,0.0,0.1,10,1,1,1,33,0,0,0,0
2,1976,01,08,1976-01-08,10:00:00,3,FL,12,2,0,0,0,3.0,0.0,27.77,-82.67,0.0,0.0,0.1,10,1,1,1,103,0,0,0,0
3,1976,01,13,1976-01-13,13:15:00,3,IN,18,1,1,0,0,4.0,0.0,38.57,-87.08,0.0,0.0,2.0,100,1,1,1,27,0,0,0,0
4,1976,01,13,1976-01-13,14:14:00,3,IN,18,2,1,0,0,4.0,0.0,38.92,-85.97,0.0,0.0,0.8,77,1,1,1,71,0,0,0,0
5,1976,01,13,1976-01-13,14:50:00,3,IN,18,3,0,0,0,4.0,0.0,38.03,-86.08,0.0,0.0,1.0,50,1,1,1,61,0,0,0,0
6,1976,01,13,1976-01-13,16:00:00,3,OH,39,1,1,0,0,4.0,0.0,39.93,-84.03,0.0,0.0,0.1,10,1,1,1,23,0,0,0,0
7,1976,01,13,1976-01-13,19:05:00,3,AL,1,1,2,1,0,5.0,0.0,33.52,-86.82,0.0,0.0,0.3,50,1,1,1,73,0,0,0,0
8,1976,01,25,1976-01-25,02:10:00,3,TX,48,1,1,0,0,4.0,0.0,31.6,-94.85,0.0,0.0,0.1,10,1,1,1,347,0,0,0,1
9,1976,01,25,1976-01-25,11:30:00,3,LA,22,1,1,1,0,4.0,0.0,31.08,-93.35,0.0,0.0,0.1,10,1,1,1,115,0,0,0,0
10,1976,01,25,1976-01-25,12:03:00,3,LA,22,2,1,0,0,4.0,0.0,31.37,-91.82,0.0,0.0,0.1,10,1,1,1,29,0,0,0,0
11,1976,01,25,1976-01-25,17:50:00,3,LA,22,3,2,7,0,6.0,0.0,30.1,-91.0,0.0,0.0,1.1,33,1,1,1,5,0,0,0,0
12,1976,01,26,1976-01-26,09:30:00,3,FL,12,3,0,0,0,3.0,0.0,30.17,-85.67,0.0,0.0,0.1,10,1,1,1,5,0,0,0,0
13,1976,02,01,1976-02-01,13:10:00,3,FL,12,4,0,0,0,2.0,0.0,29.48,-82.2,0.0,0.0,0.1,10,1,1,1,83,0,0,0,0
14,1976,02,01,1976-02-01,15:30:00,3,GA,13,1,0,0,0,4.0,0.0,32.38,-82.6,32.43,-82.53,5.2,50,1,1,1,283,0,0,0,0
15,1976,02,01,1976-02-01,17:15:00,3,GA,13,2,1,0,0,4.0,0.0,32.33,-81.38,32.4,-81.27,8.4,100,1,1,1,103,0,0,0,0
16,1976,02,16,1976-02-16,15:45:00,3,IL,17,1,2,0,0,5.0,0.0,39.38,-89.08,0.0,0.0,1.0,80,1,1,1,21,0,0,0,0
17,1976,02,16,1976-02-16,17:30:00,3,IN,18,4,0,0,0,3.0,0.0,39.97,-87.28,0.0,0.0,0.1,10,1,1,1,45,0,0,0,0
18,1976,02,16,1976-02-16,19:50:00,3,IL,17,2,2,1,0,4.0,0.0,37.47,-89.18,0.0,0.0,1.0,10,1,1,1,181,0,0,0,0
19,1976,02,16,1976-02-16,22:35:00,3,OH,39,2,2,0,0,5.0,0.0,41.07,-80.83,0.0,0.0,1.5,600,1,1,1,99,0,0,0,0
20,1976,02,17,1976-02-17,15:12:00,3,AR,5,1,1,0,0,4.0,0.0,34.73,-92.28,0.0,0.0,0.1,20,1,1,1,119,0,0,0,0
21,1976,02,17,1976-02-17,16:00:00,3,TX,48,2,2,3,0,2.0,0.0,31.72,-94.23,32.03,-93.72,37.3,50,2,0,1,0,0,0,0,0
21,1976,02,17,1976-02-17,16:00:00,3,TX,48,2,2,0,0,2.0,0.0,31.72,-94.23,31.92,-93.92,23.1,50,2,1,2,419,0,0,0,0
22,1976,02,17,1976-02-17,16:30:00,3,AR,5,2,1,0,0,4.0,0.0,34.92,-91.22,0.0,0.0,0.3,100,1,1,1,95,0,0,0,0
21,1976,02,17,1976-02-17,17:05:00,3,LA,22,4,2,3,0,5.0,0.0,31.92,-93.92,32.03,-93.72,14.2,50,2,1,2,31,0,0,0,0
23,1976,02,17,1976-02-17,20:00:00,3,AR,5,3,2,46,3,5.0,0.0,33.03,-91.52,33.4,-91.27,29.5,200,1,1,1,3,17,0,0,0
24,1976,02,17,1976-02-17,20:20:00,3,AR,5,4,1,0,0,0.0,0.0,33.27,-91.25,33.38,-91.13,10.5,60,1,1,1,17,0,0,0,0
25,1976,02,17,1976-02-17,20:30:00,3,MS,28,1,2,0,0,5.0,0.0,33.38,-91.07,33.45,-91.0,6.2,60,1,1,1,151,0,0,0,0
26,1976,02,17,1976-02-17,23:00:00,3,TN,47,1,1,2,0,5.0,0.0,35.92,-86.83,35.98,-86.5,19.2,440,1,1,1,187,149,0,0,0
27,1976,02,17,1976-02-17,23:15:00,3,TN,47,2,1,0,0,5.0,0.0,36.02,-86.58,36.2,-86.28,20.9,440,1,1,1,149,189,0,0,0
28,1976,02,18,1976-02-18,06:50:00,3,MS,28,2,2,50,0,6.0,0.0,32.3,-90.3,32.37,-90.1,12.7,27,1,1,1,49,0,0,0,0
29,1976,02,18,1976-02-18,07:30:00,3,MS,28,3,3,27,1,6.0,0.0,32.55,-89.63,32.75,-89.23,27.3,200,1,1,1,79,99,0,0,0
30,1976,02,18,1976-02-18,12:00:00,3,GA,13,3,1,0,0,5.0,0.0,34.7,-84.48,34.73,-84.43,3.8,100,1,1,1,123,0,0,0,0
31,1976,02,18,1976-02-18,12:30:00,3,NC,37,1,1,0,0,5.0,0.0,35.5,-83.25,0.0,0.0,2.0,40,1,1,1,173,0,0,0,0
32,1976,02,18,1976-02-18,12:45:00,3,NC,37,3,1,0,0,5.0,0.0,35.2,-83.47,35.23,-83.42,3.8,50,1,1,1,113,0,0,0,0
