om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
1,1960,01,12,1960-01-12,14:20:00,3,MO,29,1,1,0,0,4.0,0.0,40.27,-94.9,40.28,-94.88,0.1,17,1,1,1,147,0,0,0,0
2,1960,01,14,1960-01-14,01:30:00,3,TX,48,1,0,0,0,3.0,0.0,32.77,-100.88,0.0,0.0,2.0,33,1,1,1,415,0,0,0,0
3,1960,01,14,1960-01-14,06:00:00,3,OK,40,1,2,0,0,3.0,0.0,34.7,-96.8,0.0,0.0,0.1,10,1,1,1,123,0,0,0,0
4,1960,01,14,1960-01-14,06:35:00,3,TX,48,2,1,3,0,5.0,0.0,33.72,-96.68,0.0,0.0,0.2,17,1,1,1,181,0,0,0,0
5,1960,01,14,1960-01-14,07:45:00,3,TX,48,3,2,1,0,3.0,0.0,33.13,-95.82,0.0,0.0,0.3,33,1,1,1,223,0,0,0,0
6,1960,01,14,1960-01-14,11:20:00,3,LA,22,1,0,0,0,4.0,0.0,32.47,-93.75,32.52,-93.7,4.5,20,1,1,1,17,0,0,0,0
7,1960,01,14,1960-01-14,12:15:00,3,AR,5,1,1,0,0,3.0,0.0,35.18,-92.45,35.23,-92.37,6.1,17,1,1,1,45,0,0,0,0
8,1960,01,28,1960-01-28,09:40:00,3,TX,48,4,1,0,0,3.0,0.0,29.83,-93.83,0.0,0.0,2.0,33,1,1,1,245,0,0,0,0
9,1960,01,29,1960-01-29,06:00:00,3,AL,1,1,1,0,0,3.0,0.0,30.63,-88.1,0.0,0.0,0.1,10,1,1,1,97,0,0,0,0
10,1960,02,03,1960-02-03,16:15:00,3,LA,22,2,2,8,0,5.0,0.0,29.8,-90.8,29.83,-90.75,4.3,100,1,1,1,57,0,0,0,0
11,1960,02,04,1960-02-04,15:52:00,3,MS,28,1,1,0,0,3.0,0.0,32.32,-89.8,32.57,-89.75,17.5,50,1,1,1,121,0,0,0,0
12,1960,02,04,1960-02-04,18:00:00,3,MS,28,2,1,0,0,3.0,0.0,31.57,-88.88,0.0,0.0,0.1,10,1,1,1,153,0,0,0,0
13,1960,02,04,1960-02-04,19:15:00,3,AR,5,2,1,2,0,4.0,0.0,35.3,-91.58,35.37,-91.5,6.4,83,1,1,1,145,0,0,0,0
14,1960,02,09,1960-02-09,14:45:00,3,OK,40,2,1,0,0,2.0,0.0,36.9,-94.87,36.95,-94.73,8.2,200,1,1,1,115,0,0,0,0
15,1960,02,09,1960-02-09,15:45:00,3,OK,40,3,1,0,0,3.0,0.0,36.93,-95.17,0.0,0.0,0.3,10,1,1,1,35,0,0,0,0
16,1960,02,09,1960-02-09,19:25:00,3,AR,5,3,0,0,0,3.0,0.0,34.12,-93.08,0.0,0.0,2.0,250,1,1,1,19,0,0,0,0
17,1960,02,09,1960-02-09,20:10:00,3,MO,29,2,2,0,0,4.0,0.0,37.7,-90.55,37.77,-90.4,9.3,100,1,1,1,187,0,0,0,0
18,1960,02,09,1960-02-09,20:35:00,3,IL,17,1,1,2,0,5.0,0.0,38.73,-89.88,0.0,0.0,0.1,10,1,1,1,119,0,0,0,0
19,1960,02,09,1960-02-09,20:45:00,3,AR,5,4,3,10,0,4.0,0.0,35.35,-91.32,35.4,-91.28,3.8,100,1,1,1,147,0,0,0,0
20,1960,02,09,1960-02-09,21:25:00,3,IL,17,2,2,1,0,5.0,0.0,37.97,-89.0,38.18,-88.7,24.0,77,1,1,1,55,65,81,0,0
21,1960,02,09,1960-02-09,22:25:00,3,IL,17,3,1,0,0,3.0,0.0,39.25,-88.15,0.0,0.0,1.0,27,1,1,1,35,0,0,0,0
22,1960,02,13,1960-02-13,15:00:00,3,FL,12,1,1,0,0,3.0,0.0,27.75,-81.53,0.0,0.0,0.1,27,1,1,1,105,0,0,0,1
23,1960,02,17,1960-02-17,14:55:00,3,TX,48,5,2,3,0,4.0,0.0,29.77,-95.8,29.8,-95.73,4.9,100,1,1,1,201,0,0,0,0
24,1960,02,17,1960-02-17,18:00:00,3,LA,22,3,1,0,0,4.0,0.0,30.2,-93.33,0.0,0.0,1.0,100,1,1,1,19,0,0,0,0
25,1960,02,17,1960-02-17,20:30:00,3,LA,22,4,1,0,0,5.0,0.0,30.2,-91.97,30.3,-91.83,10.6,183,1,1,1,55,99,0,0,0
26,1960,02,18,1960-02-18,03:42:00,3,FL,12,2,2,0,0,5.0,0.0,30.17,-85.85,30.2,-85.73,7.6,400,1,1,1,5,0,0,0,0
27,1960,02,18,1960-02-18,09:00:00,3,FL,12,3,1,0,0,4.0,0.0,28.0,-82.42,0.0,0.0,0.5,100,1,1,1,57,0,0,0,0
28,1960,02,18,1960-02-18,12:30:00,3,NC,37,1,1,0,0,5.0,0.0,34.7,-78.0,0.0,0.0,0.1,10,1,1,1,61,0,0,0,0
29,1960,02,18,1960-02-18,12:45:00,3,NC,37,2,1,0,0,3.0,0.0,35.23,-80.9,35.4,-80.53,23.7,10,1,1,1,119,25,0,0,0
30,1960,02,18,1960-02-18,13:00:00,3,NC,37,3,1,0,0,0.0,0.0,35.63,-80.12,0.0,0.0,0.1,10,1,1,1,57,0,0,0,0
31,1960,02,18,1960-02-18,13:50:00,3,NC,37,4,1,0,0,4.0,0.0,35.42,-78.75,0.0,0.0,1.5,100,1,1,1,85,0,0,0,0
