om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
1,1968,01,18,1968-01-18,06:55:00,3,TX,48,1,1,0,0,3.0,0.0,31.23,-98.37,0.0,0.0,0.3,33,1,1,1,281,0,0,0,0
2,1968,01,18,1968-01-18,16:45:00,3,TX,48,2,0,0,0,3.0,0.0,30.0,-99.13,0.0,0.0,0.2,17,1,1,1,265,0,0,0,0
3,1968,01,23,1968-01-23,16:30:00,3,AL,1,1,1,0,0,5.0,0.0,31.6,-85.7,31.67,-85.52,11.8,200,1,1,1,45,5,0,0,0
4,1968,01,23,1968-01-23,21:10:00,3,FL,12,1,1,0,0,4.0,0.0,28.02,-82.77,0.0,0.0,0.1,50,1,1,1,103,0,0,0,0
5,1968,01,24,1968-01-24,00:30:00,3,FL,12,2,0,0,0,3.0,0.0,28.05,-81.75,0.0,0.0,0.1,10,1,1,1,105,0,0,0,0
6,1968,02,01,1968-02-01,13:00:00,3,AR,5,1,1,0,0,4.0,0.0,35.5,-93.8,0.0,0.0,5.0,50,1,1,1,47,0,0,0,0
7,1968,02,01,1968-02-01,17:45:00,3,LA,22,1,3,0,0,4.0,0.0,32.4,-92.1,0.0,0.0,0.5,100,1,1,1,73,0,0,0,0
8,1968,02,01,1968-02-01,17:50:00,3,LA,22,2,1,0,0,3.0,0.0,30.77,-93.3,0.0,0.0,0.2,33,1,1,1,11,0,0,0,0
9,1968,02,01,1968-02-01,18:05:00,3,TX,48,3,2,0,0,4.0,0.0,29.93,-93.92,29.93,-93.9,1.3,20,1,1,1,245,0,0,0,0
10,1968,02,19,1968-02-19,04:00:00,3,FL,12,3,2,21,0,6.0,0.0,25.92,-80.2,25.95,-80.12,5.7,100,1,1,1,25,0,0,0,0
11,1968,02,19,1968-02-19,04:15:00,3,FL,12,4,1,0,0,4.0,0.0,25.75,-80.42,0.0,0.0,0.1,10,1,1,1,25,0,0,0,0
12,1968,02,23,1968-02-23,14:00:00,3,FL,12,5,1,0,0,2.0,0.0,26.38,-80.08,0.0,0.0,0.1,10,1,1,1,99,0,0,0,1
13,1968,03,10,1968-03-10,14:30:00,3,TX,48,4,1,0,0,2.0,0.0,33.2,-102.87,33.25,-102.75,7.7,67,1,1,1,501,0,0,0,0
14,1968,03,10,1968-03-10,21:00:00,3,TX,48,5,0,0,0,1.0,0.0,30.83,-98.03,0.0,0.0,0.5,20,1,1,1,53,0,0,0,0
15,1968,03,11,1968-03-11,05:15:00,3,GA,13,1,1,0,0,3.0,0.0,31.0,-84.0,0.0,0.0,2.0,30,1,1,1,275,0,0,0,0
16,1968,03,11,1968-03-11,06:45:00,3,LA,22,3,0,0,0,4.0,0.0,32.4,-92.7,0.0,0.0,0.5,67,1,1,1,49,0,0,0,0
17,1968,03,11,1968-03-11,07:08:00,9,LA,22,4,2,0,0,4.0,0.0,32.3,-92.75,0.0,0.0,0.5,67,1,1,1,49,0,0,0,0
18,1968,03,11,1968-03-11,09:10:00,3,LA,22,5,3,0,0,4.0,0.0,31.77,-93.1,0.0,0.0,1.0,100,1,1,1,69,0,0,0,0
19,1968,03,11,1968-03-11,10:00:00,3,LA,22,6,0,0,0,0.0,0.0,32.5,-92.0,0.0,0.0,0.5,33,1,1,1,73,0,0,0,0
20,1968,03,11,1968-03-11,16:30:00,3,GA,13,2,1,0,0,4.0,0.0,32.8,-84.47,32.8,-84.38,4.9,33,1,1,1,263,293,0,0,0
21,1968,03,11,1968-03-11,17:45:00,3,MS,28,1,2,0,0,4.0,0.0,33.52,-90.12,0.0,0.0,1.5,10,1,1,1,83,0,0,0,0
22,1968,03,12,1968-03-12,00:01:00,3,GA,13,3,2,0,0,4.0,0.0,33.75,-85.27,33.78,-85.17,6.2,100,1,1,1,143,0,0,0,0
23,1968,03,12,1968-03-12,10:30:00,3,GA,13,4,1,0,0,3.0,0.0,31.08,-83.2,0.0,0.0,0.5,100,1,1,1,19,0,0,0,0
24,1968,03,12,1968-03-12,11:30:00,3,FL,12,6,0,0,0,0.0,0.0,29.32,-82.5,0.0,0.0,0.1,10,1,1,1,75,0,0,0,1
25,1968,03,12,1968-03-12,15:40:00,3,NC,37,1,1,0,0,4.0,0.0,35.5,-81.3,0.0,0.0,2.0,20,1,1,1,109,0,0,0,0
26,1968,03,12,1968-03-12,15:44:00,3,GA,13,5,0,0,0,0.0,0.0,31.17,-82.33,0.0,0.0,0.3,33,1,1,1,299,0,0,0,0
27,1968,03,12,1968-03-12,17:00:00,3,SC,45,1,0,0,0,2.0,0.0,33.77,-78.78,0.0,0.0,0.2,10,1,1,1,51,0,0,0,0
28,1968,03,12,1968-03-12,20:52:00,3,NC,37,2,2,0,0,5.0,0.0,35.42,-76.78,0.0,0.0,1.0,27,1,1,1,13,0,0,0,0
29,1968,03,18,1968-03-18,17:23:00,3,MN,27,1,2,0,0,4.0,0.0,43.87,-94.4,0.0,0.0,2.5,83,1,1,1,165,0,0,0,0
30,1968,03,22,1968-03-22,10:40:00,3,FL,12,7,1,0,0,3.0,0.0,30.4,-86.48,0.0,0.0,0.1,10,1,1,1,91,0,0,0,1
31,1968,03,22,1968-03-22,11:00:00,3,FL,12,8,1,0,0,2.0,0.0,30.8,-85.7,0.0,0.0,0.1,10,1,1,1,59,0,0,0,1
32,1968,03,22,1968-03-22,12:30:00,3,FL,12,9,1,0,0,4.0,0.0,30.8,-85.23,0.0,0.0,0.1,10,1,1,1,63,0,0,0,0
33,1968,03,22,1968-03-22,14:10:00,3,GA,13,6,1,0,0,4.0,0.0,33.4,-84.2,0.0,0.0,0.1,10,1,1,1,151,0,0,0,0
34,1968,03,22,1968-03-22,16:30:00,3,SC,45,2,1,0,0,3.0,0.0,34.63,-82.5,0.0,0.0,0.3,13,1,1,1,7,0,0,0,0
35,1968,03,22,1968-03-22,17:30:00,3,SC,45,3,1,0,0,3.0,0.0,35.02,-81.97,0.0,0.0,0.5,13,1,1,1,83,0,0,0,0
36,1968,03,26,1968-03-26,16:45:00,3,MI,26,1,2,0,0,5.0,0.0,41.98,-83.45,41.95,-83.3,7.7,20,1,1,1,115,0,0,0,0
37,1968,03,27,1968-03-27,18:20:00,3,WI,55,1,2,1,0,5.0,0.0,44.3,-91.35,44.37,-91.27,5.7,100,1,1,1,121,0,0,0,0
38,1968,03,30,1968-03-30,19:00:00,3,IA,19,1,0,0,0,3.0,0.0,41.7,-93.18,0.0,0.0,0.5,30,1,1,1,99,0,0,0,0
39,1968,03,30,1968-03-30,19:30:00,3,IA,19,2,0,0,0,3.0,0.0,41.73,-92.72,0.0,0.0,0.1,10,1,1,1,157,0,0,0,0
40,1968,03,30,1968-03-30,21:45:00,3,TX,48,6,2,0,0,4.0,0.0,33.5,-97.17,33.5,-97.1,3.6,100,1,1,1,97,0,0,0,0
41,1968,04,02,1968-04-02,17:20:00,3,TX,48,7,2,0,0,5.0,0.0,35.35,-101.38,0.0,0.0,2.0,33,1,1,1,65,0,0,0,0
42,1968,04,02,1968-04-02,18:16:00,3,TX,48,8,0,0,0,0.0,0.0,34.55,-100.88,0.0,0.0,0.3,17,1,1,1,191,0,0,0,0
43,1968,04,02,1968-04-02,18:20:00,3,TX,48,9,1,0,0,3.0,0.0,34.23,-101.27,0.0,0.0,1.0,17,1,1,1,153,0,0,0,0
44,1968,04,02,1968-04-02,21:00:00,3,OK,40,1,2,0,0,4.0,0.0,35.3,-99.65,0.0,0.0,1.4,10,1,1,1,9,0,0,0,0
45,1968,04,02,1968-04-02,21:00:00,3,TX,48,10,1,0,0,4.0,0.0,34.58,-100.43,34.63,-100.3,8.5,50,1,1,1,191,0,0,0,0
46,1968,04,03,1968-04-03,00:10:00,3,OK,40,2,2,0,0,4.0,0.0,36.52,-97.43,36.72,-97.18,15.9,100,1,1,1,103,71,0,0,0
47,1968,04,03,1968-04-03,00:15:00,3,OK,40,3,2,1,0,4.0,0.0,36.28,-97.27,36.33,-97.22,4.7,100,1,1,1,103,0,0,0,0
48,1968,04,03,1968-04-03,15:20:00,3,IA,19,3,2,0,0,4.0,0.0,42.98,-95.82,0.0,0.0,0.5,100,1,1,1,141,0,0,0,0
49,1968,04,03,1968-04-03,15:20:00,3,IA,19,4,1,0,0,1.0,0.0,42.87,-95.85,0.0,0.0,0.5,200,1,1,1,35,0,0,0,0
50,1968,04,03,1968-04-03,15:45:00,3,MO,29,1,2,0,0,3.0,0.0,37.5,-91.88,37.63,-91.73,11.9,100,1,1,1,215,65,0,0,0
51,1968,04,03,1968-04-03,16:00:00,3,IA,19,5,2,0,0,4.0,0.0,41.57,-93.08,41.62,-93.0,5.2,150,1,1,1,99,0,0,0,0
52,1968,04,03,1968-04-03,18:00:00,3,MO,29,2,1,0,0,4.0,0.0,38.17,-90.73,38.23,-90.62,7.6,100,1,1,1,99,0,0,0,0
53,1968,04,03,1968-04-03,18:05:00,3,IL,17,1,2,0,0,5.0,0.0,38.4,-90.2,38.58,-89.92,19.8,50,1,1,1,133,163,0,0,0
54,1968,04,03,1968-04-03,18:20:00,3,AR,5,2,4,16,5,5.0,0.0,33.92,-91.85,33.98,-91.27,33.7,400,1,1,1,79,0,0,0,0
55,1968,04,03,1968-04-03,18:40:00,3,IL,17,2,1,0,0,5.0,0.0,38.55,-89.63,38.63,-89.52,8.3,50,1,1,1,27,0,0,0,0
56,1968,04,03,1968-04-03,19:05:00,3,MO,29,3,2,0,0,5.0,0.0,37.35,-90.47,37.47,-90.28,12.8,500,1,1,1,123,0,0,0,0
57,1968,04,03,1968-04-03,19:15:00,3,MS,28,2,2,4,0,0.0,0.0,34.68,-89.9,34.9,-89.85,15.2,10,1,1,1,33,0,0,0,0
58,1968,04,03,1968-04-03,19:20:00,3,AR,5,3,0,0,0,3.0,0.0,34.27,-91.33,0.0,0.0,0.3,200,1,1,1,1,0,0,0,0
59,1968,04,03,1968-04-03,19:30:00,3,AR,5,4,2,0,0,0.0,0.0,34.15,-91.57,0.0,0.0,0.5,200,1,1,1,69,0,0,0,0
60,1968,04,03,1968-04-03,19:30:00,3,MO,29,4,2,0,0,4.0,0.0,37.42,-90.08,0.0,0.0,2.5,50,1,1,1,17,0,0,0,0
61,1968,04,03,1968-04-03,19:44:00,3,AR,5,5,3,6,1,6.0,0.0,36.08,-90.47,36.12,-90.42,3.6,100,1,1,1,55,0,0,0,0
62,1968,04,03,1968-04-03,19:50:00,3,AR,5,6,2,1,0,3.0,0.0,34.22,-91.33,0.0,0.0,0.1,10,1,1,1,1,0,0,0,0
63,1968,04,03,1968-04-03,20:30:00,3,IL,17,3,1,0,0,4.0,0.0,37.8,-89.0,0.0,0.0,0.5,100,1,1,1,199,0,0,0,0
64,1968,04,03,1968-04-03,21:00:00,3,AR,5,7,2,15,0,4.0,0.0,35.1,-90.38,35.27,-90.22,14.9,100,1,1,1,35,0,0,0,0
65,1968,04,03,1968-04-03,21:35:00,3,TN,47,2,1,0,0,0.0,0.0,35.82,-89.63,0.0,0.0,0.1,10,1,1,1,45,0,0,0,0
