om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
731,1999,01,01,1999-01-01,13:00:00,3,TX,48,74,1,7,0,0.12,0.0,30.75,-95.53,30.77,-95.5,2.5,0,1,1,1,471,0,0,0,0
732,1999,01,01,1999-01-01,13:23:00,3,TX,48,75,0,1,0,0.01,0.0,30.85,-95.42,30.85,-95.42,0.3,0,1,1,1,471,0,0,0,0
733,1999,01,01,1999-01-01,13:41:00,3,TX,48,76,2,0,0,0.75,0.0,30.83,-95.38,30.77,-95.38,5.0,500,1,1,1,455,0,0,0,0
737,1999,01,01,1999-01-01,13:53:00,3,TX,48,80,0,0,0,0.01,0.0,30.72,-95.37,30.72,-95.37,0.3,0,1,1,1,471,0,0,0,0
734,1999,01,01,1999-01-01,14:08:00,3,TX,48,77,0,0,0,0.04,0.0,31.07,-95.15,31.07,-95.15,0.5,50,1,1,1,455,0,0,0,0
11,1999,01,01,1999-01-01,19:15:00,3,TX,48,1,0,0,0,0.0,0.0,29.23,-97.93,29.23,-97.93,0.1,20,1,1,1,493,0,0,0,0
12,1999,01,01,1999-01-01,19:21:00,3,TX,48,2,0,0,0,0.0,0.0,29.42,-97.97,29.42,-97.97,0.1,30,1,1,1,187,0,0,0,0
13,1999,01,01,1999-01-01,20:05:00,3,TX,48,3,0,0,0,0.0,0.0,29.4,-97.72,29.4,-97.72,0.1,30,1,1,1,177,0,0,0,0
14,1999,01,01,1999-01-01,21:45:00,3,TX,48,4,0,0,0,0.0,0.0,29.43,-97.08,29.43,-97.08,0.1,30,1,1,1,285,0,0,0,0
34,1999,01,01,1999-01-01,21:58:00,3,TX,48,5,1,0,0,0.01,0.0,32.23,-94.23,32.25,-94.15,5.3,50,1,1,1,365,0,0,0,0
35,1999,01,01,1999-01-01,22:26:00,3,LA,22,3,2,1,0,1.0,0.0,32.38,-93.8,32.37,-93.73,3.2,0,1,1,1,17,0,0,0,0
735,1999,01,01,1999-01-01,22:33:00,3,TX,48,78,1,0,0,0.07,0.0,30.1,-95.23,30.23,-95.08,8.0,0,1,1,1,339,0,0,0,0
36,1999,01,01,1999-01-01,22:36:00,3,LA,22,4,1,0,0,0.01,0.0,32.42,-93.62,32.43,-93.62,1.1,0,1,1,1,15,0,0,0,0
38,1999,01,01,1999-01-01,23:02:00,3,LA,22,5,2,0,0,0.15,0.0,32.48,-93.47,32.53,-93.32,7.9,50,1,1,1,15,119,0,0,0
736,1999,01,01,1999-01-01,23:40:00,3,TX,48,79,2,0,0,0.18,0.0,29.97,-94.42,30.03,-94.43,4.0,100,1,1,1,291,0,0,0,0
51,1999,01,01,1999-01-01,23:45:00,3,TX,48,9,3,5,0,0.5,0.0,30.0,-94.45,30.05,-94.4,5.5,400,1,1,1,245,0,0,0,0
738,1999,01,02,1999-01-02,00:20:00,3,TX,48,81,1,0,0,0.04,0.0,29.52,-94.48,29.52,-94.48,0.5,0,1,1,1,167,0,0,0,0
739,1999,01,02,1999-01-02,00:26:00,3,TX,48,82,0,0,0,0.03,0.0,29.53,-94.48,29.53,-94.48,0.3,0,1,1,1,167,0,0,0,0
49,1999,01,02,1999-01-02,00:45:00,3,TX,48,7,2,10,1,1.27,0.0,30.35,-93.97,30.52,-93.77,4.5,250,1,1,1,241,351,0,0,0
52,1999,01,02,1999-01-02,01:05:00,3,LA,22,11,0,0,0,0.03,0.0,30.25,-93.38,30.27,-93.33,2.5,100,1,1,1,19,0,0,0,0
54,1999,01,02,1999-01-02,01:25:00,3,LA,22,13,2,0,0,0.05,0.0,30.47,-93.23,30.47,-93.23,1.0,100,1,1,1,11,0,0,0,0
53,1999,01,02,1999-01-02,01:50:00,3,LA,22,12,1,0,0,0.07,0.0,30.18,-93.43,30.2,-93.32,2.5,50,1,1,1,19,0,0,0,0
56,1999,01,02,1999-01-02,01:50:00,3,LA,22,15,1,0,0,0.05,0.0,30.62,-93.05,30.65,-93.03,3.0,400,1,1,1,11,0,0,0,0
57,1999,01,02,1999-01-02,01:50:00,3,LA,22,16,2,0,0,0.05,0.0,30.83,-93.07,30.88,-93.0,5.0,400,1,1,1,11,0,0,0,0
