om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
1,1964,01,12,1964-01-12,02:30:00,3,FL,12,3,1,0,0,3.0,0.0,28.03,-81.9,28.05,-81.83,4.7,20,1,1,1,105,0,0,0,0
2,1964,01,12,1964-01-12,03:00:00,3,FL,12,2,2,0,0,3.0,0.0,29.18,-82.2,0.0,0.0,0.1,10,1,1,1,83,0,0,0,0
3,1964,01,12,1964-01-12,05:45:00,3,FL,12,1,1,0,0,1.0,0.0,30.5,-81.7,0.0,0.0,0.1,10,1,1,1,31,0,0,0,0
4,1964,01,12,1964-01-12,07:40:00,3,FL,12,4,0,0,0,3.0,0.0,29.2,-81.0,0.0,0.0,1.0,20,1,1,1,127,0,0,0,0
5,1964,01,21,1964-01-21,04:00:00,3,CA,6,1,0,0,0,3.0,0.0,36.82,-119.7,0.0,0.0,0.2,10,1,1,1,19,0,0,0,0
6,1964,01,24,1964-01-24,14:42:00,3,AR,5,1,2,2,0,5.0,0.0,36.18,-90.38,36.27,-90.28,8.1,300,1,1,1,55,21,0,0,0
7,1964,01,24,1964-01-24,14:45:00,3,AR,5,2,0,0,0,0.0,0.0,35.93,-90.2,0.0,0.0,0.1,10,1,1,1,93,0,0,0,1
8,1964,01,24,1964-01-24,15:00:00,3,AR,5,3,0,0,0,0.0,0.0,36.27,-92.6,0.0,0.0,0.1,10,1,1,1,89,0,0,0,0
9,1964,01,24,1964-01-24,16:30:00,3,KY,21,1,1,2,0,3.0,0.0,36.53,-88.9,0.0,0.0,0.5,50,1,1,1,75,0,0,0,0
10,1964,01,24,1964-01-24,19:00:00,3,AL,1,2,4,6,10,5.0,0.0,33.32,-86.43,33.33,-86.38,3.3,100,1,1,1,117,0,0,0,0
11,1964,01,24,1964-01-24,20:16:00,3,KY,21,2,1,0,0,0.0,0.0,37.55,-86.55,0.0,0.0,0.1,10,1,1,1,85,0,0,0,0
12,1964,01,24,1964-01-24,21:00:00,3,AL,1,1,2,0,0,4.0,0.0,34.25,-86.02,0.0,0.0,0.1,10,1,1,1,49,0,0,0,0
13,1964,01,24,1964-01-24,21:00:00,3,KY,21,3,1,0,0,4.0,0.0,37.52,-85.92,0.0,0.0,0.1,10,1,1,1,93,0,0,0,0
14,1964,01,24,1964-01-24,21:45:00,3,KY,21,4,1,0,0,4.0,0.0,37.9,-86.0,0.0,0.0,0.1,10,1,1,1,93,0,0,0,0
15,1964,02,04,1964-02-04,19:00:00,3,TX,48,1,2,1,0,5.0,0.0,29.6,-96.33,29.62,-96.28,3.8,880,1,1,1,89,0,0,0,0
16,1964,02,18,1964-02-18,16:00:00,3,FL,12,5,0,0,0,0.0,0.0,27.3,-81.2,0.0,0.0,0.1,10,1,1,1,55,0,0,0,1
17,1964,03,04,1964-03-04,00:30:00,3,MO,29,1,1,0,0,3.0,0.0,36.75,-89.37,0.0,0.0,0.2,50,1,1,1,133,0,0,0,0
18,1964,03,04,1964-03-04,05:20:00,3,AR,5,4,3,0,1,5.0,0.0,33.35,-93.4,33.45,-93.3,9.1,600,1,1,1,27,99,0,0,0
19,1964,03,04,1964-03-04,09:00:00,3,MO,29,2,2,2,0,4.0,0.0,36.03,-90.33,36.13,-90.17,11.5,100,1,1,1,69,0,0,0,0
20,1964,03,04,1964-03-04,10:00:00,3,TN,47,1,2,3,0,4.0,0.0,35.3,-89.7,35.4,-89.65,7.6,200,1,1,1,157,0,0,0,0
21,1964,03,04,1964-03-04,10:30:00,3,TN,47,2,2,3,0,4.0,0.0,35.47,-89.67,35.55,-89.6,6.8,200,1,1,1,167,0,0,0,0
22,1964,03,04,1964-03-04,11:00:00,3,TN,47,3,3,7,0,6.0,0.0,35.05,-88.27,35.38,-88.0,27.6,300,1,1,1,71,181,0,0,0
23,1964,03,04,1964-03-04,11:30:00,3,KY,21,5,4,24,3,5.0,0.0,36.7,-88.45,36.88,-88.2,18.5,250,1,1,1,35,157,0,0,0
24,1964,03,04,1964-03-04,14:25:00,3,KY,21,6,3,5,0,5.0,0.0,36.67,-88.9,36.72,-88.78,7.2,880,1,1,1,141,0,0,0,0
25,1964,03,08,1964-03-08,18:05:00,3,IL,17,1,1,0,0,3.0,0.0,38.4,-90.25,38.42,-90.18,3.8,20,1,1,1,133,0,0,0,0
