om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
1,1951,01,06,1951-01-06,17:30:00,3,LA,22,1,3,11,0,5.0,0.0,31.3,-92.47,31.53,-92.4,16.8,317,1,1,1,79,43,0,0,0
2,1951,01,11,1951-01-11,10:25:00,3,CA,6,1,2,0,0,6.0,0.0,37.37,-122.12,37.42,-122.03,5.7,10,1,1,1,85,0,0,0,0
3,1951,02,01,1951-02-01,13:00:00,3,VA,51,1,1,0,0,3.0,0.0,37.37,-78.78,0.0,0.0,0.1,50,1,1,1,11,0,0,0,0
4,1951,02,06,1951-02-06,15:50:00,3,LA,22,2,1,0,0,4.0,0.0,30.5,-92.0,0.0,0.0,0.5,33,1,1,1,97,0,0,0,0
5,1951,02,06,1951-02-06,17:00:00,3,LA,22,3,1,0,0,4.0,0.0,30.48,-90.42,30.53,-90.37,4.9,33,1,1,1,105,0,0,0,0
6,1951,02,19,1951-02-19,18:30:00,3,OK,40,1,2,5,0,4.0,0.0,35.27,-98.18,35.83,-97.83,43.9,20,1,1,1,15,17,73,0,0
7,1951,02,19,1951-02-19,22:00:00,3,OK,40,2,0,0,0,2.0,0.0,35.15,-97.45,0.0,0.0,0.1,100,1,1,1,27,0,0,0,0
8,1951,02,20,1951-02-20,09:15:00,3,AR,5,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,-9,111,0,0,0,0
8,1951,02,20,1951-02-20,09:15:00,3,AR,5,1,2,3,0,4.0,0.0,34.6,-92.02,35.55,-90.4,112.8,333,1,1,1,85,117,147,37,0
9,1951,02,20,1951-02-20,15:00:00,3,MS,28,1,3,1,1,3.0,0.0,33.45,-88.87,0.0,0.0,0.1,10,1,1,1,105,0,0,0,0
10,1951,02,20,1951-02-20,15:00:00,3,MS,28,2,1,0,0,3.0,0.0,33.47,-88.48,0.0,0.0,0.1,10,1,1,1,87,0,0,0,0
11,1951,02,20,1951-02-20,16:00:00,3,AL,1,1,2,2,0,4.0,0.0,33.67,-87.7,0.0,0.0,0.1,123,1,1,1,57,0,0,0,0
12,1951,02,20,1951-02-20,18:00:00,3,KY,21,1,2,0,0,4.0,0.0,38.27,-85.05,0.0,0.0,0.1,73,1,1,1,211,0,0,0,0
13,1951,03,02,1951-03-02,16:00:00,3,KS,20,1,3,0,0,4.0,0.0,39.43,-98.55,39.6,-97.87,38.1,10,1,1,1,141,123,29,0,1
14,1951,03,02,1951-03-02,20:30:00,3,KS,20,2,0,0,0,2.0,0.0,39.83,-95.72,0.0,0.0,0.1,10,1,1,1,13,0,0,0,1
15,1951,03,12,1951-03-12,17:00:00,3,FL,12,1,2,0,0,4.0,0.0,27.1,-82.48,0.0,0.0,2.0,77,1,1,1,115,0,0,0,0
16,1951,03,28,1951-03-28,05:10:00,3,TX,48,1,1,0,0,3.0,0.0,31.37,-95.6,0.0,0.0,0.5,17,1,1,1,225,0,0,0,0
17,1951,03,29,1951-03-29,18:30:00,3,IN,18,1,2,2,0,5.0,0.0,39.78,-85.77,39.82,-85.72,3.0,400,1,1,1,59,0,0,0,0
18,1951,03,30,1951-03-30,15:00:00,3,PA,42,1,1,0,0,3.0,0.0,39.83,-77.23,0.0,0.0,0.1,20,1,1,1,1,0,0,0,0
