om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
1,1974,01,11,1974-01-11,04:45:00,3,GA,13,1,1,0,0,4.0,0.0,34.77,-84.95,0.0,0.0,0.1,10,1,1,1,313,0,0,0,0
2,1974,01,11,1974-01-11,10:25:00,3,GA,13,2,1,0,0,4.0,0.0,32.3,-84.03,0.0,0.0,0.5,60,1,1,1,193,0,0,0,0
3,1974,01,19,1974-01-19,02:10:00,3,TX,48,1,3,2,0,0.0,0.0,31.3,-94.27,0.0,0.0,0.8,400,1,1,1,405,0,0,0,0
4,1974,01,19,1974-01-19,18:00:00,3,LA,22,1,1,0,0,4.0,0.0,29.77,-90.83,0.0,0.0,2.0,27,1,1,1,57,0,0,0,0
5,1974,01,19,1974-01-19,18:00:00,3,LA,22,2,2,0,0,3.0,0.0,29.95,-91.03,0.0,0.0,0.3,27,1,1,1,7,0,0,0,0
6,1974,01,20,1974-01-20,13:25:00,3,AL,1,1,2,0,0,4.0,0.0,31.72,-86.12,0.0,0.0,0.1,30,1,1,1,109,0,0,0,0
7,1974,01,20,1974-01-20,17:00:00,3,GA,13,4,1,0,0,4.0,0.0,31.38,-84.95,0.0,0.0,0.1,10,1,1,1,99,0,0,0,0
8,1974,01,20,1974-01-20,17:30:00,3,GA,13,3,1,1,0,4.0,0.0,31.43,-84.73,0.0,0.0,0.1,60,1,1,1,37,0,0,0,0
9,1974,01,26,1974-01-26,17:00:00,3,AL,1,2,3,7,1,5.0,0.0,33.13,-85.47,33.4,-85.28,21.3,150,1,1,1,111,0,0,0,0
10,1974,01,26,1974-01-26,19:45:00,3,OH,39,1,1,2,0,5.0,0.0,40.83,-83.08,0.0,0.0,2.0,100,1,1,1,33,0,0,0,0
11,1974,01,27,1974-01-27,21:30:00,3,TX,48,2,1,1,0,5.0,0.0,32.1,-94.6,0.0,0.0,0.1,10,1,1,1,401,0,0,0,0
12,1974,01,28,1974-01-28,01:30:00,3,AR,5,1,1,2,0,4.0,0.0,33.55,-91.57,33.63,-91.37,13.3,100,1,1,1,43,41,0,0,0
13,1974,01,28,1974-01-28,02:40:00,3,MS,28,1,2,0,0,4.0,0.0,33.73,-90.38,0.0,0.0,0.1,10,1,1,1,83,0,0,0,0
14,1974,01,28,1974-01-28,03:15:00,3,MS,28,2,1,0,0,0.0,0.0,32.48,-90.7,0.0,0.0,1.0,10,1,1,1,149,0,0,0,0
15,1974,01,28,1974-01-28,04:00:00,3,MS,28,5,3,5,0,5.0,0.0,32.12,-90.72,32.28,-90.22,31.4,100,1,1,1,49,0,0,0,0
16,1974,01,28,1974-01-28,04:25:00,3,MS,28,4,2,3,0,4.0,0.0,33.38,-88.8,33.38,-88.75,3.0,10,1,1,1,105,0,0,0,0
17,1974,01,28,1974-01-28,05:00:00,3,MS,28,3,2,1,0,4.0,0.0,33.43,-89.13,0.0,0.0,0.1,10,1,1,1,19,0,0,0,0
