om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,mt
1,2008,1,7,2008-01-07,15:00:00,3,MO,29,0,50.0,0,0,0.0,0.0,39.8077,-91.4595,39.8077,-91.4595,0,0,0,0,0,127,0,0,0,EG
2,2008,1,7,2008-01-07,15:45:00,3,WI,55,0,56.0,0,0,0.0,0.0,42.5,-88.6711,42.5,-88.6711,0,0,0,0,0,127,0,0,0,EG
3,2008,1,7,2008-01-07,15:53:00,3,MO,29,0,61.0,0,0,0.0,0.0,39.063,-92.0235,39.063,-92.0235,0,0,0,0,0,27,0,0,0,EG
4,2008,1,7,2008-01-07,16:00:00,3,IL,17,0,56.0,0,0,0.0,0.0,40.1188,-90.5697,40.1188,-90.5697,0,0,0,0,0,169,0,0,0,EG
5,2008,1,7,2008-01-07,16:05:00,3,IL,17,0,70.0,0,0,0.0,0.0,42.47,-88.43,42.47,-88.43,0,0,0,0,0,111,0,0,0,EG
6,2008,1,7,2008-01-07,16:05:00,3,MO,29,0,52.0,0,0,0.0,0.0,39.18,-91.9,39.18,-91.9,0,0,0,0,0,7,0,0,0,EG
7,2008,1,7,2008-01-07,16:05:00,3,MO,29,0,52.0,0,0,0.0,0.0,38.77,-92.27,38.77,-92.27,0,0,0,0,0,19,0,0,0,EG
8,2008,1,7,2008-01-07,16:10:00,3,MO,29,0,61.0,0,0,0.0,0.0,39.25,-91.65,39.25,-91.65,0,0,0,0,0,7,0,0,0,EG
9,2008,1,7,2008-01-07,16:20:00,3,MO,29,0,52.0,0,0,0.0,0.0,38.8611,-91.9643,38.8531,-91.9461,0,0,0,0,0,27,0,0,0,EG
10,2008,1,7,2008-01-07,17:11:00,3,IL,17,0,52.0,0,0,0.0,0.0,40.621,-89.4836,40.53,-89.35,0,0,0,0,0,179,0,0,0,EG
11,2008,1,7,2008-01-07,17:15:00,3,IL,17,0,56.0,0,0,0.0,0.0,39.4008,-90.6283,39.4008,-90.6283,0,0,0,0,0,13,0,0,0,EG
12,2008,1,7,2008-01-07,17:15:00,3,IL,17,0,56.0,0,0,0.0,0.0,39.4278,-90.791,39.4381,-90.7728,0,0,0,0,0,149,0,0,0,EG
13,2008,1,7,2008-01-07,17:30:00,3,IL,17,0,52.0,0,0,0.0,0.0,39.48,-90.4169,39.48,-90.4169,0,0,0,0,0,61,0,0,0,EG
14,2008,1,7,2008-01-07,17:40:00,3,MO,29,0,52.0,0,0,0.0,0.0,38.35,-94.59,38.35,-94.59,0,0,0,0,0,13,0,0,0,EG
15,2008,1,7,2008-01-07,17:45:00,3,MO,29,0,52.0,0,0,0.0,0.0,39.2624,-90.9012,39.2624,-90.9012,0,0,0,0,0,163,0,0,0,EG
16,2008,1,7,2008-01-07,18:07:00,3,IL,17,0,52.0,0,0,0.0,0.0,41.08,-88.43,41.08,-88.43,0,0,0,0,0,105,0,0,0,EG
17,2008,1,7,2008-01-07,18:10:00,3,IL,17,0,52.0,0,0,0.0,0.0,41.23,-88.27,41.23,-88.27,0,0,0,0,0,63,0,0,0,EG
18,2008,1,7,2008-01-07,18:30:00,3,MO,29,0,52.0,0,0,0.005,0.0,37.34,-93.31,37.34,-93.31,0,0,0,0,0,77,0,0,0,EG
19,2008,1,7,2008-01-07,18:35:00,3,IL,17,0,52.0,0,0,0.0,0.0,39.48,-89.98,39.48,-89.98,0,0,0,0,0,117,0,0,0,EG
20,2008,1,7,2008-01-07,18:40:00,3,OK,40,0,52.0,0,0,0.005,0.0,35.4466,-95.4708,35.4466,-95.4708,0,0,0,0,0,91,0,0,0,EG
21,2008,1,7,2008-01-07,18:42:00,3,IL,17,0,55.0,0,0,0.0,0.0,41.1,-87.92,41.1,-87.92,0,0,0,0,0,91,0,0,0,MG
22,2008,1,7,2008-01-07,19:03:00,3,MO,29,0,56.0,0,0,0.025,0.0,37.12,-93.48,37.12,-93.48,0,0,0,0,0,77,0,0,0,EG
23,2008,1,7,2008-01-07,19:13:00,3,MI,26,0,55.0,0,0,0.0,0.0,41.98,-86.11,41.98,-86.11,0,0,0,0,0,27,0,0,0,EG
24,2008,1,7,2008-01-07,19:21:00,3,MO,29,0,61.0,0,0,0.0,0.0,37.2,-93.29,37.2,-93.29,0,0,0,0,0,77,0,0,0,EG
25,2008,1,7,2008-01-07,19:38:00,3,IN,18,0,65.0,0,0,0.0,0.0,41.43,-86.89,41.43,-86.89,0,0,0,0,0,91,0,0,0,MG
26,2008,1,7,2008-01-07,19:50:00,3,MI,26,0,52.0,0,0,0.0,0.0,43.61,-84.75,43.61,-84.75,0,0,0,0,0,73,0,0,0,EG
27,2008,1,7,2008-01-07,19:55:00,3,OK,40,0,61.0,0,0,0.0,0.0,35.97,-94.78,35.97,-94.78,0,0,0,0,0,1,0,0,0,EG
28,2008,1,7,2008-01-07,19:55:00,3,MO,29,0,52.0,0,0,0.005,0.0,37.24,-93.12,37.24,-93.12,0,0,0,0,0,77,0,0,0,EG
29,2008,1,7,2008-01-07,20:07:00,3,MI,26,0,59.0,0,0,0.0,0.0,42.3,-85.23,42.3,-85.23,0,0,0,0,0,25,0,0,0,EG
30,2008,1,7,2008-01-07,20:12:00,3,OK,40,0,52.0,0,0,0.001,0.0,35.949,-94.97,35.949,-94.97,0,0,0,0,0,21,0,0,0,EG
31,2008,1,7,2008-01-07,20:29:00,3,MI,26,0,55.0,0,0,0.0,0.0,42.0,-85.24,42.0,-85.24,0,0,0,0,0,23,0,0,0,EG
32,2008,1,7,2008-01-07,20:37:00,3,OK,40,0,61.0,0,0,0.0,0.0,35.8866,-95.2505,35.8866,-95.2505,0,0,0,0,0,145,0,0,0,EG
33,2008,1,7,2008-01-07,20:37:00,3,MI,26,0,56.0,0,0,0.0,0.0,42.01,-85.0,42.01,-85.0,0,0,0,0,0,23,0,0,0,MG
34,2008,1,7,2008-01-07,20:38:00,3,IN,18,0,54.0,0,0,0.0,0.0,41.58,-85.84,41.58,-85.84,0,0,0,0,0,39,0,0,0,MG
35,2008,1,7,2008-01-07,20:38:00,3,OK,40,0,52.0,0,0,0.0,0.0,35.23,-96.25,35.23,-96.25,0,0,0,0,0,63,0,0,0,EG
36,2008,1,7,2008-01-07,20:40:00,3,OK,40,0,52.0,0,0,0.0,0.0,35.33,-96.13,35.33,-96.13,0,0,0,0,0,107,0,0,0,EG
37,2008,1,7,2008-01-07,20:40:00,3,MO,29,0,52.0,0,0,0.0,0.0,39.4333,-91.0327,39.4333,-91.0327,0,0,0,0,0,163,0,0,0,EG
38,2008,1,7,2008-01-07,20:54:00,3,MI,26,0,52.0,0,0,0.002,0.0,42.18,-84.51,42.18,-84.51,0,0,0,0,0,75,0,0,0,EG
39,2008,1,7,2008-01-07,20:56:00,3,OK,40,0,61.0,0,0,0.005,0.0,36.08,-94.9567,36.08,-94.9567,0,0,0,0,0,21,0,0,0,EG
40,2008,1,7,2008-01-07,21:00:00,3,MO,29,0,52.0,0,0,0.0,0.0,38.3451,-91.4992,38.3451,-91.4992,0,0,0,0,0,73,0,0,0,EG
41,2008,1,7,2008-01-07,21:02:00,3,MO,29,0,52.0,0,0,0.0,0.0,36.82,-93.63,36.82,-93.63,0,0,0,0,0,9,0,0,0,EG
42,2008,1,7,2008-01-07,21:09:00,3,MO,29,0,61.0,0,0,0.0,0.0,37.46,-93.27,37.46,-93.27,0,0,0,0,0,167,0,0,0,EG
43,2008,1,7,2008-01-07,21:28:00,3,OK,40,0,52.0,0,0,0.001,0.0,35.43,-96.2112,35.43,-96.2112,0,0,0,0,0,107,0,0,0,EG
44,2008,1,7,2008-01-07,21:40:00,3,MI,26,0,52.0,0,0,0.0,0.0,42.28,-83.73,42.28,-83.73,0,0,0,0,0,161,0,0,0,EG
45,2008,1,7,2008-01-07,21:40:00,3,OK,40,0,61.0,0,0,0.015,0.0,35.5898,-95.8374,35.5795,-95.8248,0,0,0,0,0,111,0,0,0,EG
46,2008,1,7,2008-01-07,21:46:00,3,OK,40,0,52.0,0,0,0.001,0.0,35.75,-95.4413,35.75,-95.4413,0,0,0,0,0,101,0,0,0,EG
47,2008,1,7,2008-01-07,21:54:00,3,MI,26,0,56.0,0,0,0.008,0.0,42.41,-83.58,42.41,-83.58,0,0,0,0,0,161,0,0,0,EG
48,2008,1,7,2008-01-07,22:00:00,3,MO,29,0,52.0,0,0,0.0,0.0,37.12,-93.06,37.12,-93.06,0,0,0,0,0,225,0,0,0,EG
