om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,mt
1,1963,01,10,1963-01-10,21:00:00,3,KY,21,1,0.0,0,0,0.0,0.0,37.38,-88.4,0.0,0.0,0,0,0,0,0,139,0,0,0,
2,1963,01,11,1963-01-11,01:40:00,3,TN,47,1,0.0,0,0,0.0,0.0,36.2,-85.5,0.0,0.0,0,0,0,0,0,141,0,0,0,
3,1963,01,11,1963-01-11,04:00:00,3,NC,37,1,0.0,0,0,0.0,0.0,35.5,-82.9,0.0,0.0,0,0,0,0,0,87,0,0,0,
4,1963,01,11,1963-01-11,11:25:00,3,LA,22,1,0.0,0,0,0.0,0.0,30.78,-91.18,0.0,0.0,0,0,0,0,0,37,0,0,0,
5,1963,01,11,1963-01-11,14:30:00,3,MS,28,1,0.0,0,0,0.0,0.0,31.2,-88.9,0.0,0.0,0,0,0,0,0,59,0,0,0,
6,1963,01,11,1963-01-11,15:00:00,3,AL,1,1,0.0,0,0,0.0,0.0,32.28,-86.08,0.0,0.0,0,0,0,0,0,101,0,0,0,
7,1963,01,20,1963-01-20,13:15:00,3,AL,1,2,0.0,0,0,0.0,0.0,30.58,-87.78,0.0,0.0,0,0,0,0,0,3,0,0,0,
8,1963,01,20,1963-01-20,16:10:00,3,GA,13,1,0.0,0,0,0.0,0.0,31.9,-83.68,0.0,0.0,0,0,0,0,0,81,0,0,0,
9,1963,01,20,1963-01-20,16:30:00,3,FL,12,1,65.0,0,0,0.0,0.0,30.38,-84.4,0.0,0.0,0,0,0,0,0,73,0,0,0,
10,1963,01,20,1963-01-20,18:00:00,3,SC,45,1,0.0,0,0,0.0,0.0,33.28,-81.28,0.0,0.0,0,0,0,0,0,11,0,0,0,
11,1963,01,20,1963-01-20,18:30:00,3,SC,45,2,0.0,0,0,0.0,0.0,33.28,-81.18,0.0,0.0,0,0,0,0,0,9,0,0,0,
12,1963,01,20,1963-01-20,19:30:00,3,SC,45,3,0.0,0,0,0.0,0.0,33.88,-79.9,0.0,0.0,0,0,0,0,0,27,0,0,0,
13,1963,01,23,1963-01-23,20:45:00,3,FL,12,2,0.0,0,0,0.0,0.0,30.38,-84.4,0.0,0.0,0,0,0,0,0,73,0,0,0,
14,1963,02,10,1963-02-10,15:30:00,3,AZ,4,1,0.0,0,0,0.0,0.0,33.38,-112.0,0.0,0.0,0,0,0,0,0,13,0,0,0,
15,1963,02,18,1963-02-18,22:57:00,3,FL,12,3,56.0,0,0,0.0,0.0,30.38,-87.28,0.0,0.0,0,0,0,0,0,33,0,0,0,
16,1963,02,19,1963-02-19,00:00:00,3,FL,12,4,0.0,0,0,0.0,0.0,30.08,-85.9,0.0,0.0,0,0,0,0,0,0,0,0,0,
17,1963,02,19,1963-02-19,06:10:00,3,FL,12,5,0.0,0,0,0.0,0.0,28.0,-82.78,0.0,0.0,0,0,0,0,0,103,0,0,0,
18,1963,02,19,1963-02-19,07:43:00,3,FL,12,6,52.0,0,0,0.0,0.0,30.38,-81.68,0.0,0.0,0,0,0,0,0,31,0,0,0,
19,1963,02,19,1963-02-19,10:00:00,3,FL,12,7,66.0,0,0,0.0,0.0,27.6,-80.4,0.0,0.0,0,0,0,0,0,61,0,0,0,
20,1963,02,24,1963-02-24,09:30:00,3,FL,12,8,0.0,0,0,0.0,0.0,29.98,-81.68,0.0,0.0,0,0,0,0,0,19,0,0,0,
21,1963,02,24,1963-02-24,09:45:00,3,FL,12,9,70.0,0,0,0.0,0.0,30.7,-81.4,0.0,0.0,0,0,0,0,0,0,0,0,0,
22,1963,03,03,1963-03-03,23:45:00,3,KS,20,1,0.0,0,0,0.0,0.0,38.58,-97.5,0.0,0.0,0,0,0,0,0,113,0,0,0,
23,1963,03,04,1963-03-04,00:20:00,3,KS,20,2,0.0,0,0,0.0,0.0,39.0,-96.78,0.0,0.0,0,0,0,0,0,61,0,0,0,
24,1963,03,04,1963-03-04,01:30:00,3,KS,20,3,0.0,0,0,0.0,0.0,39.7,-95.5,0.0,0.0,0,0,0,0,0,13,0,0,0,
25,1963,03,04,1963-03-04,02:15:00,3,MO,29,1,50.0,0,0,0.0,0.0,39.78,-94.9,0.0,0.0,0,0,0,0,0,21,0,0,0,
26,1963,03,04,1963-03-04,02:30:00,3,KS,20,4,0.0,0,0,0.0,0.0,39.0,-94.68,0.0,0.0,0,0,0,0,0,91,0,0,0,
27,1963,03,04,1963-03-04,06:00:00,3,OK,40,1,0.0,0,0,0.0,0.0,35.0,-98.18,0.0,0.0,0,0,0,0,0,15,0,0,0,
28,1963,03,04,1963-03-04,08:30:00,3,KS,20,5,0.0,0,0,0.0,0.0,37.38,-94.78,0.0,0.0,0,0,0,0,0,37,0,0,0,
29,1963,03,04,1963-03-04,08:54:00,3,OK,40,2,75.0,0,0,0.0,0.0,36.28,-95.9,0.0,0.0,0,0,0,0,0,143,0,0,0,
30,1963,03,04,1963-03-04,10:45:00,3,MO,29,2,0.0,0,0,0.0,0.0,37.2,-93.4,0.0,0.0,0,0,0,0,0,77,0,0,0,
31,1963,03,04,1963-03-04,17:00:00,3,MO,29,3,0.0,0,0,0.0,0.0,37.0,-89.68,0.0,0.0,0,0,0,0,0,201,0,0,0,
32,1963,03,04,1963-03-04,19:30:00,3,TN,47,2,0.0,0,0,0.0,0.0,36.0,-89.4,0.0,0.0,0,0,0,0,0,45,0,0,0,
33,1963,03,04,1963-03-04,20:00:00,3,AR,5,1,0.0,0,0,0.0,0.0,35.2,-90.9,0.0,0.0,0,0,0,0,0,37,0,0,0,
34,1963,03,04,1963-03-04,22:30:00,3,TN,47,3,51.0,0,0,0.0,0.0,36.2,-86.68,0.0,0.0,0,0,0,0,0,37,0,0,0,
35,1963,03,05,1963-03-05,16:00:00,3,AL,1,3,0.0,0,0,0.0,0.0,34.0,-86.0,0.0,0.0,0,0,0,0,0,55,0,0,0,
36,1963,03,08,1963-03-08,17:15:00,3,OK,40,3,60.0,0,0,0.0,0.0,35.0,-99.08,0.0,0.0,0,0,0,0,0,75,0,0,0,
37,1963,03,08,1963-03-08,21:33:00,3,TX,48,1,55.0,0,0,0.0,0.0,32.78,-98.08,0.0,0.0,0,0,0,0,0,363,0,0,0,
38,1963,03,10,1963-03-10,14:30:00,3,TX,48,2,0.0,0,0,0.0,0.0,33.2,-102.28,0.0,0.0,0,0,0,0,0,445,0,0,0,
39,1963,03,10,1963-03-10,16:00:00,3,NM,35,1,0.0,0,0,0.0,0.0,36.38,-104.58,0.0,0.0,0,0,0,0,0,7,0,0,0,
40,1963,03,10,1963-03-10,17:00:00,3,NM,35,2,0.0,0,0,0.0,0.0,35.2,-103.58,0.0,0.0,0,0,0,0,0,37,0,0,0,
41,1963,03,10,1963-03-10,20:20:00,3,OK,40,4,0.0,0,0,0.0,0.0,36.5,-97.9,0.0,0.0,0,0,0,0,0,47,0,0,0,
42,1963,03,11,1963-03-11,14:00:00,3,AL,1,4,0.0,0,0,0.0,0.0,33.7,-87.78,0.0,0.0,0,0,0,0,0,57,0,0,0,
43,1963,03,11,1963-03-11,14:30:00,3,AL,1,5,0.0,0,0,0.0,0.0,34.5,-86.68,0.0,0.0,0,0,0,0,0,103,0,0,0,
44,1963,03,11,1963-03-11,19:00:00,3,AL,1,6,60.0,0,0,0.0,0.0,34.7,-86.58,0.0,0.0,0,0,0,0,0,89,0,0,0,
45,1963,03,11,1963-03-11,20:00:00,3,TN,47,4,53.0,0,0,0.0,0.0,35.78,-84.0,0.0,0.0,0,0,0,0,0,9,0,0,0,
46,1963,03,11,1963-03-11,22:40:00,3,AL,1,7,0.0,0,0,0.0,0.0,34.88,-86.08,0.0,0.0,0,0,0,0,0,71,0,0,0,
47,1963,03,16,1963-03-16,14:00:00,3,IL,17,1,0.0,0,0,0.0,0.0,37.5,-89.18,0.0,0.0,0,0,0,0,0,181,0,0,0,
48,1963,03,16,1963-03-16,14:00:00,3,MO,29,4,0.0,0,0,0.0,0.0,37.2,-89.58,0.0,0.0,0,0,0,0,0,201,0,0,0,
49,1963,03,16,1963-03-16,15:15:00,3,IL,17,2,0.0,0,0,0.0,0.0,37.58,-88.08,0.0,0.0,0,0,0,0,0,0,0,0,0,
50,1963,03,16,1963-03-16,17:55:00,3,MS,28,2,0.0,0,0,0.0,0.0,34.2,-90.58,0.0,0.0,0,0,0,0,0,27,0,0,0,
