om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,mt
1,1971,01,03,1971-01-03,03:00:00,3,OK,40,1,0.0,0,0,0.0,0.0,36.08,-97.9,0.0,0.0,0,0,0,0,0,73,0,0,0,
2,1971,01,03,1971-01-03,07:05:00,3,OK,40,2,0.0,0,0,0.0,0.0,33.88,-97.08,0.0,0.0,0,0,0,0,0,85,0,0,0,
3,1971,01,03,1971-01-03,11:50:00,3,AR,5,1,0.0,0,0,0.0,0.0,35.2,-94.4,0.0,0.0,0,0,0,0,0,131,0,0,0,
4,1971,01,04,1971-01-04,12:00:00,3,AL,1,1,0.0,0,0,0.0,0.0,31.7,-86.4,0.0,0.0,0,0,0,0,0,41,0,0,0,
5,1971,01,15,1971-01-15,09:19:00,3,AL,1,2,58.0,0,0,0.0,0.0,32.28,-86.4,0.0,0.0,0,0,0,0,0,101,0,0,0,
6,1971,01,15,1971-01-15,10:30:00,3,AL,1,3,0.0,0,0,0.0,0.0,31.0,-87.18,0.0,0.0,0,0,0,0,0,53,0,0,0,
7,1971,01,15,1971-01-15,10:45:00,3,GA,13,1,0.0,0,0,0.0,0.0,32.38,-83.68,0.0,0.0,0,0,0,0,0,153,0,0,0,
8,1971,01,15,1971-01-15,10:50:00,3,GA,13,2,0.0,0,0,0.0,0.0,32.08,-84.68,0.0,0.0,0,0,0,0,0,259,0,0,0,
9,1971,01,15,1971-01-15,10:50:00,3,AL,1,4,0.0,0,0,0.0,0.0,31.78,-85.18,0.0,0.0,0,0,0,0,0,5,0,0,0,
10,1971,01,15,1971-01-15,11:15:00,3,AL,1,5,55.0,0,0,0.0,0.0,31.28,-85.4,0.0,0.0,0,0,0,0,0,69,0,0,0,
11,1971,01,15,1971-01-15,11:40:00,3,GA,13,3,51.0,0,0,0.0,0.0,31.6,-84.18,0.0,0.0,0,0,0,0,0,95,0,0,0,
12,1971,01,15,1971-01-15,13:00:00,3,GA,13,4,55.0,0,0,0.0,0.0,31.5,-82.5,0.0,0.0,0,0,0,0,0,5,0,0,0,
