om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,mt
1,1962,01,06,1962-01-06,09:00:00,3,SC,45,1,0.0,0,0,0.0,0.0,33.5,-80.9,0.0,0.0,0,0,0,0,0,75,0,0,0,
2,1962,01,06,1962-01-06,09:30:00,3,SC,45,2,0.0,0,0,0.0,0.0,32.88,-80.68,0.0,0.0,0,0,0,0,0,29,0,0,0,
3,1962,01,09,1962-01-09,19:00:00,3,LA,22,1,52.0,0,0,0.0,0.0,29.0,-89.4,0.0,0.0,0,0,0,0,0,0,0,0,0,
4,1962,01,15,1962-01-15,08:00:00,3,SC,45,3,60.0,0,0,0.0,0.0,35.0,-81.9,0.0,0.0,0,0,0,0,0,83,0,0,0,
5,1962,01,15,1962-01-15,08:30:00,3,NC,37,1,53.0,0,0,0.0,0.0,35.2,-80.9,0.0,0.0,0,0,0,0,0,119,0,0,0,
6,1962,01,15,1962-01-15,11:18:00,3,VA,51,1,50.0,0,0,0.0,0.0,37.08,-77.9,0.0,0.0,0,0,0,0,0,135,0,0,0,
7,1962,01,15,1962-01-15,12:00:00,3,VA,51,2,56.0,0,0,0.0,0.0,38.78,-77.0,0.0,0.0,0,0,0,0,0,0,0,0,0,
8,1962,02,06,1962-02-06,12:45:00,3,FL,12,1,60.0,0,0,0.0,0.0,27.6,-80.4,0.0,0.0,0,0,0,0,0,61,0,0,0,
9,1962,02,08,1962-02-08,22:00:00,3,MO,29,1,0.0,0,0,0.0,0.0,36.58,-89.5,0.0,0.0,0,0,0,0,0,143,0,0,0,
10,1962,02,08,1962-02-08,22:30:00,3,AR,5,1,0.0,0,0,0.0,0.0,35.78,-90.68,0.0,0.0,0,0,0,0,0,31,0,0,0,
11,1962,02,09,1962-02-09,14:00:00,3,FL,12,2,60.0,0,0,0.0,0.0,26.5,-80.0,0.0,0.0,0,0,0,0,0,0,0,0,0,
12,1962,02,15,1962-02-15,19:50:00,3,AL,1,1,0.0,0,0,0.0,0.0,33.88,-87.28,0.0,0.0,0,0,0,0,0,127,0,0,0,
13,1962,02,15,1962-02-15,21:30:00,3,AL,1,2,60.0,0,0,0.0,0.0,31.28,-87.28,0.0,0.0,0,0,0,0,0,35,0,0,0,
14,1962,02,15,1962-02-15,23:15:00,3,AL,1,3,0.0,0,0,0.0,0.0,33.58,-86.08,0.0,0.0,0,0,0,0,0,121,0,0,0,
15,1962,02,18,1962-02-18,02:00:00,3,TX,48,1,53.0,0,0,0.0,0.0,31.6,-97.18,0.0,0.0,0,0,0,0,0,309,0,0,0,
16,1962,02,18,1962-02-18,04:19:00,3,LA,22,2,57.0,0,0,0.0,0.0,32.5,-93.78,0.0,0.0,0,0,0,0,0,17,0,0,0,
17,1962,02,23,1962-02-23,12:25:00,3,MS,28,1,0.0,0,0,0.0,0.0,32.7,-91.0,0.0,0.0,0,0,0,0,0,55,0,0,0,
18,1962,02,23,1962-02-23,13:30:00,3,MS,28,2,0.0,0,0,0.0,0.0,33.5,-90.18,0.0,0.0,0,0,0,0,0,83,0,0,0,
19,1962,02,23,1962-02-23,13:55:00,3,TN,47,1,50.0,0,0,0.0,0.0,36.0,-89.4,0.0,0.0,0,0,0,0,0,45,0,0,0,
20,1962,02,23,1962-02-23,18:00:00,3,KY,21,1,58.0,0,0,0.0,0.0,38.0,-84.58,0.0,0.0,0,0,0,0,0,67,0,0,0,
21,1962,02,23,1962-02-23,19:20:00,3,AL,1,4,50.0,0,0,0.0,0.0,33.58,-86.78,0.0,0.0,0,0,0,0,0,73,0,0,0,
22,1962,02,27,1962-02-27,20:04:00,3,TN,47,2,58.0,0,0,0.0,0.0,36.2,-86.68,0.0,0.0,0,0,0,0,0,37,0,0,0,
23,1962,03,10,1962-03-10,18:00:00,3,GA,13,1,0.0,0,0,0.0,0.0,32.58,-83.9,0.0,0.0,0,0,0,0,0,225,0,0,0,
24,1962,03,11,1962-03-11,04:30:00,3,GA,13,2,0.0,0,0,0.0,0.0,32.5,-83.28,0.0,0.0,0,0,0,0,0,23,0,0,0,
25,1962,03,11,1962-03-11,11:20:00,3,MO,29,2,58.0,0,0,0.0,0.0,39.0,-92.78,0.0,0.0,0,0,0,0,0,89,0,0,0,
26,1962,03,11,1962-03-11,11:46:00,3,IL,17,1,50.0,0,0,0.0,0.0,41.88,-89.08,0.0,0.0,0,0,0,0,0,103,0,0,0,
27,1962,03,11,1962-03-11,15:15:00,3,IL,17,2,58.0,0,0,0.0,0.0,39.7,-90.18,0.0,0.0,0,0,0,0,0,137,0,0,0,
28,1962,03,11,1962-03-11,16:00:00,3,MO,29,3,0.0,0,0,0.0,0.0,39.38,-90.4,0.0,0.0,0,0,0,0,0,0,0,0,0,
29,1962,03,11,1962-03-11,17:45:00,3,KY,21,2,0.0,0,0,0.0,0.0,37.7,-87.9,0.0,0.0,0,0,0,0,0,225,0,0,0,
30,1962,03,21,1962-03-21,00:15:00,3,AL,1,5,50.0,0,0,0.0,0.0,33.58,-86.78,0.0,0.0,0,0,0,0,0,73,0,0,0,
31,1962,03,21,1962-03-21,00:50:00,3,KY,21,3,56.0,0,0,0.0,0.0,36.78,-87.5,0.0,0.0,0,0,0,0,0,47,0,0,0,
32,1962,03,21,1962-03-21,01:00:00,3,AL,1,6,0.0,0,0,0.0,0.0,33.2,-86.18,0.0,0.0,0,0,0,0,0,121,0,0,0,
33,1962,03,21,1962-03-21,23:15:00,3,TN,47,3,0.0,0,0,0.0,0.0,35.88,-88.78,0.0,0.0,0,0,0,0,0,53,0,0,0,
34,1962,03,25,1962-03-25,15:43:00,3,FL,12,3,72.0,0,0,0.0,0.0,26.88,-80.08,0.0,0.0,0,0,0,0,0,99,0,0,0,
