om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,mt
1,2009,01,03,2009-01-03,14:45:00,3,LA,22,0,56.0,0,0,0.025,0.0,31.2938,-92.544,31.2938,-92.544,0,0,0,0,0,79,0,0,0,EG
2,2009,01,03,2009-01-03,19:30:00,3,LA,22,0,50.0,0,0,0.008,0.0,29.8921,-90.7238,29.8921,-90.7238,0,0,0,0,0,57,0,0,0,EG
3,2009,01,06,2009-01-06,15:26:00,3,AL,1,0,56.0,0,0,0.004,0.0,34.3959,-85.6309,34.3959,-85.6309,0,0,0,0,0,49,0,0,0,EG
4,2009,01,06,2009-01-06,15:45:00,3,AL,1,0,50.0,0,0,0.005,0.0,34.15,-85.67,34.15,-85.67,0,0,0,0,0,19,0,0,0,EG
5,2009,01,06,2009-01-06,15:56:00,3,AL,1,0,50.0,0,0,0.003,0.0,33.0153,-86.9973,33.0153,-86.9973,0,0,0,0,0,7,0,0,0,EG
6,2009,01,06,2009-01-06,15:58:00,3,AL,1,0,50.0,0,0,0.015,0.0,31.87,-88.2689,31.87,-88.2689,0,0,0,0,0,23,0,0,0,EG
7,2009,01,06,2009-01-06,16:15:00,3,GA,13,0,53.0,0,0,0.002,0.0,34.25,-85.35,34.18,-85.18,0,0,0,0,0,115,0,0,0,EG
8,2009,01,06,2009-01-06,17:00:00,3,AL,1,0,74.0,0,0,0.16,0.0,33.6,-85.83,33.6,-85.83,0,0,0,0,0,15,0,0,0,EG
9,2009,01,06,2009-01-06,17:20:00,3,MS,28,0,50.0,0,0,0.025,0.0,30.8428,-89.13,30.8428,-89.13,0,0,0,0,0,131,0,0,0,EG
10,2009,01,07,2009-01-07,00:00:00,3,AL,1,0,50.0,0,0,0.0,0.0,31.42,-85.57,31.42,-85.57,0,0,0,0,0,45,0,0,0,EG
11,2009,01,07,2009-01-07,00:06:00,3,AL,1,0,50.0,0,0,0.001,0.0,31.9478,-85.7056,31.9478,-85.7056,0,0,0,0,0,11,0,0,0,EG
12,2009,01,07,2009-01-07,01:16:00,3,GA,13,0,52.0,0,0,0.002,0.0,32.3,-84.77,32.28,-84.7,0,0,0,0,0,53,0,0,0,EG
13,2009,01,07,2009-01-07,03:15:00,3,GA,13,0,54.0,0,0,0.0,0.0,31.6118,-84.1871,31.6118,-84.1871,0,0,0,0,0,95,0,0,0,MG
14,2009,01,07,2009-01-07,04:00:00,3,FL,12,0,50.0,0,0,0.005,0.0,30.2909,-84.3674,30.2909,-84.3674,0,0,0,0,0,129,0,0,0,EG
15,2009,01,07,2009-01-07,04:05:00,3,GA,13,0,50.0,0,0,0.0,0.0,31.7357,-83.8084,31.7357,-83.8084,0,0,0,0,0,321,0,0,0,EG
16,2009,01,07,2009-01-07,04:15:00,3,GA,13,0,50.0,0,0,0.001,0.0,31.45,-83.5,31.45,-83.5,0,0,0,0,0,277,0,0,0,EG
17,2009,01,07,2009-01-07,04:25:00,3,GA,13,0,50.0,0,0,0.0,0.0,31.59,-83.25,31.59,-83.25,0,0,0,0,0,155,0,0,0,EG
