om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,mt
1,1986,01,06,1986-01-06,00:41:00,3,WA,53,1,53.0,0,0,0.0,0.0,48.3,-122.63,0.0,0.0,0,0,0,0,0,29,0,0,0,
2,1986,01,10,1986-01-10,14:30:00,3,FL,12,1,0.0,0,0,0.0,0.0,28.23,-82.18,0.0,0.0,0,0,0,0,0,101,0,0,0,
3,1986,01,10,1986-01-10,16:30:00,3,FL,12,2,0.0,3,0,0.0,0.0,28.53,-81.02,0.0,0.0,0,0,0,0,0,95,0,0,0,
4,1986,02,02,1986-02-02,20:40:00,3,UT,49,1,56.0,0,0,0.0,0.0,40.98,-111.88,0.0,0.0,0,0,0,0,0,11,0,0,0,
5,1986,02,03,1986-02-03,12:00:00,3,CA,6,1,0.0,0,0,0.0,0.0,37.82,-122.23,0.0,0.0,0,0,0,0,0,1,0,0,0,
6,1986,02,03,1986-02-03,20:50:00,3,TX,48,1,0.0,0,0,0.0,0.0,26.17,-97.98,0.0,0.0,0,0,0,0,0,215,0,0,0,
7,1986,02,03,1986-02-03,20:50:00,3,TX,48,2,0.0,0,0,0.0,0.0,26.42,-97.78,0.0,0.0,0,0,0,0,0,489,0,0,0,
8,1986,02,03,1986-02-03,21:00:00,3,TX,48,3,0.0,0,0,0.0,0.0,26.18,-97.7,0.0,0.0,0,0,0,0,0,61,0,0,0,
9,1986,02,04,1986-02-04,14:35:00,3,LA,22,1,0.0,0,0,0.0,0.0,30.63,-90.2,0.0,0.0,0,0,0,0,0,103,0,0,0,
10,1986,02,04,1986-02-04,15:55:00,3,MS,28,1,0.0,0,0,0.0,0.0,31.6,-89.2,0.0,0.0,0,0,0,0,0,67,0,0,0,
11,1986,02,04,1986-02-04,16:20:00,3,MS,28,2,0.0,0,0,0.0,0.0,31.32,-89.32,0.0,0.0,0,0,0,0,0,35,0,0,0,
12,1986,02,04,1986-02-04,17:20:00,3,AL,1,1,0.0,0,0,0.0,0.0,31.92,-88.3,0.0,0.0,0,0,0,0,0,23,0,0,0,
13,1986,02,04,1986-02-04,17:23:00,3,AL,1,2,0.0,0,0,0.0,0.0,32.58,-88.18,0.0,0.0,0,0,0,0,0,119,0,0,0,
14,1986,02,04,1986-02-04,17:55:00,3,AL,1,3,0.0,0,0,0.0,0.0,32.52,-87.83,0.0,0.0,0,0,0,0,0,91,0,0,0,
15,1986,02,04,1986-02-04,17:55:00,3,AL,1,4,0.0,0,0,0.0,0.0,32.87,-87.75,0.0,0.0,0,0,0,0,0,65,0,0,0,
16,1986,02,04,1986-02-04,17:55:00,3,AL,1,5,0.0,0,0,0.0,0.0,32.83,-87.88,0.0,0.0,0,0,0,0,0,63,0,0,0,
17,1986,02,04,1986-02-04,18:00:00,3,AL,1,6,0.0,0,0,0.0,0.0,32.7,-87.58,0.0,0.0,0,0,0,0,0,65,0,0,0,
18,1986,02,04,1986-02-04,19:15:00,3,AL,1,7,0.0,1,0,0.0,0.0,33.33,-87.02,0.0,0.0,0,0,0,0,0,73,0,0,0,
19,1986,02,05,1986-02-05,15:50:00,3,TX,48,4,0.0,0,0,0.0,0.0,32.93,-95.57,0.0,0.0,0,0,0,0,0,499,0,0,0,
20,1986,02,05,1986-02-05,17:00:00,3,TX,48,5,69.0,0,0,0.0,0.0,32.92,-96.63,0.0,0.0,0,0,0,0,0,113,0,0,0,
21,1986,02,05,1986-02-05,17:30:00,3,TX,48,6,0.0,0,0,0.0,0.0,30.25,-95.33,0.0,0.0,0,0,0,0,0,339,0,0,0,
22,1986,02,05,1986-02-05,17:45:00,3,TX,48,7,0.0,0,0,0.0,0.0,30.72,-95.57,0.0,0.0,0,0,0,0,0,471,0,0,0,
23,1986,02,05,1986-02-05,20:15:00,3,LA,22,2,0.0,0,0,0.0,0.0,31.43,-93.43,0.0,0.0,0,0,0,0,0,85,0,0,0,
24,1986,02,05,1986-02-05,20:15:00,3,TX,48,8,0.0,0,0,0.0,0.0,26.18,-97.98,0.0,0.0,0,0,0,0,0,215,0,0,0,
25,1986,02,05,1986-02-05,20:30:00,3,LA,22,3,0.0,0,0,0.0,0.0,31.45,-93.47,0.0,0.0,0,0,0,0,0,85,0,0,0,
26,1986,02,05,1986-02-05,20:30:00,3,LA,22,4,0.0,0,0,0.0,0.0,31.15,-93.27,0.0,0.0,0,0,0,0,0,115,0,0,0,
27,1986,02,05,1986-02-05,20:30:00,3,LA,22,5,0.0,0,0,0.0,0.0,32.03,-93.72,0.0,0.0,0,0,0,0,0,31,0,0,0,
28,1986,02,05,1986-02-05,21:30:00,3,TX,48,9,0.0,0,0,0.0,0.0,26.52,-98.03,0.0,0.0,0,0,0,0,0,489,0,0,0,
29,1986,02,06,1986-02-06,03:50:00,3,AL,1,8,0.0,0,0,0.0,0.0,31.32,-85.5,0.0,0.0,0,0,0,0,0,45,0,0,0,
30,1986,02,06,1986-02-06,06:00:00,3,FL,12,3,0.0,0,0,0.0,0.0,29.92,-85.25,0.0,0.0,0,0,0,0,0,45,0,0,0,
31,1986,02,06,1986-02-06,06:30:00,3,FL,12,4,0.0,0,0,0.0,0.0,30.45,-84.27,0.0,0.0,0,0,0,0,0,73,0,0,0,
32,1986,02,06,1986-02-06,07:00:00,3,FL,12,5,0.0,0,0,0.0,0.0,30.5,-83.87,0.0,0.0,0,0,0,0,0,65,0,0,0,
33,1986,02,06,1986-02-06,07:15:00,3,FL,12,6,0.0,0,0,0.0,0.0,29.73,-84.88,0.0,0.0,0,0,0,0,0,37,0,0,0,
34,1986,02,06,1986-02-06,08:10:00,3,FL,12,7,0.0,0,0,0.0,0.0,30.05,-83.17,0.0,0.0,0,0,0,0,0,67,0,0,0,
35,1986,02,06,1986-02-06,08:20:00,3,GA,13,1,0.0,0,0,0.0,0.0,31.03,-83.08,0.0,0.0,0,0,0,0,0,173,0,0,0,
36,1986,02,06,1986-02-06,08:30:00,3,FL,12,8,0.0,0,0,0.0,0.0,30.3,-82.98,0.0,0.0,0,0,0,0,0,121,0,0,0,
37,1986,02,06,1986-02-06,08:40:00,3,GA,13,2,0.0,0,0,0.0,0.0,31.15,-82.88,0.0,0.0,0,0,0,0,0,3,0,0,0,
38,1986,02,06,1986-02-06,08:40:00,3,GA,13,3,0.0,0,0,0.0,0.0,31.15,-82.88,0.0,0.0,0,0,0,0,0,65,0,0,0,
39,1986,02,06,1986-02-06,08:45:00,3,FL,12,9,0.0,0,0,0.0,0.0,30.18,-82.63,0.0,0.0,0,0,0,0,0,23,0,0,0,
40,1986,02,06,1986-02-06,09:15:00,3,GA,13,4,0.0,0,0,0.0,0.0,31.22,-82.33,0.0,0.0,0,0,0,0,0,299,0,0,0,
41,1986,02,06,1986-02-06,09:20:00,3,FL,12,10,0.0,0,0,0.0,0.0,29.68,-82.37,0.0,0.0,0,0,0,0,0,1,0,0,0,
42,1986,02,06,1986-02-06,10:00:00,3,FL,12,11,0.0,0,0,0.0,0.0,30.32,-82.28,0.0,0.0,0,0,0,0,0,3,0,0,0,
43,1986,02,06,1986-02-06,10:15:00,3,FL,12,12,0.0,0,0,0.0,0.0,30.35,-81.68,0.0,0.0,0,0,0,0,0,31,0,0,0,
44,1986,02,06,1986-02-06,10:15:00,3,FL,12,13,0.0,0,0,0.0,0.0,30.6,-81.8,0.0,0.0,0,0,0,0,0,89,0,0,0,
45,1986,02,06,1986-02-06,10:15:00,3,FL,12,14,0.0,0,0,0.0,0.0,29.33,-83.15,0.0,0.0,0,0,0,0,0,29,0,0,0,
46,1986,02,06,1986-02-06,11:30:00,3,FL,12,15,55.0,0,0,0.0,0.0,29.48,-81.2,0.0,0.0,0,0,0,0,0,35,0,0,0,
47,1986,02,06,1986-02-06,16:00:00,3,KY,21,1,0.0,0,0,0.0,0.0,37.1,-84.55,0.0,0.0,0,0,0,0,0,199,0,0,0,
48,1986,02,06,1986-02-06,16:00:00,3,KY,21,2,0.0,0,0,0.0,0.0,37.13,-84.18,0.0,0.0,0,0,0,0,0,125,0,0,0,
