om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,mt
28,1969,02,15,1969-02-15,10:45:00,3,FL,12,7,0.0,0,0,0.0,0.0,28.5,-81.08,0.0,0.0,0,0,0,0,0,95,0,0,0,
29,1969,02,15,1969-02-15,12:00:00,3,FL,12,8,50.0,0,0,0.0,0.0,27.6,-80.4,0.0,0.0,0,0,0,0,0,61,0,0,0,
30,1969,02,15,1969-02-15,12:45:00,3,FL,12,9,0.0,0,0,0.0,0.0,27.2,-80.78,0.0,0.0,0,0,0,0,0,93,0,0,0,
31,1969,02,15,1969-02-15,12:45:00,3,FL,12,10,0.0,0,0,0.0,0.0,28.1,-80.58,0.0,0.0,0,0,0,0,0,9,0,0,0,
32,1969,02,22,1969-02-22,01:45:00,3,LA,22,2,52.0,0,0,0.0,0.0,29.28,-89.4,0.0,0.0,0,0,0,0,0,75,0,0,0,
33,1969,03,06,1969-03-06,06:30:00,3,LA,22,3,62.0,0,0,0.0,0.0,29.28,-89.4,0.0,0.0,0,0,0,0,0,75,0,0,0,
34,1969,03,06,1969-03-06,15:34:00,3,FL,12,11,52.0,0,0,0.0,0.0,27.78,-82.78,0.0,0.0,0,0,0,0,0,0,0,0,0,
35,1969,03,07,1969-03-07,21:30:00,3,TX,48,5,0.0,0,0,0.0,0.0,30.28,-98.9,0.0,0.0,0,0,0,0,0,171,0,0,0,
36,1969,03,20,1969-03-20,18:00:00,3,OH,39,1,0.0,0,0,0.0,0.0,41.28,-80.68,0.0,0.0,0,0,0,0,0,155,0,0,0,
37,1969,03,20,1969-03-20,19:30:00,3,WV,54,1,0.0,0,0,0.0,0.0,39.7,-79.9,0.0,0.0,0,0,0,0,0,61,0,0,0,
38,1969,03,20,1969-03-20,20:16:00,3,WV,54,2,50.0,0,0,0.0,0.0,38.38,-81.58,0.0,0.0,0,0,0,0,0,39,0,0,0,
39,1969,03,21,1969-03-21,21:00:00,3,CA,6,2,0.0,0,0,0.0,0.0,32.7,-117.18,0.0,0.0,0,0,0,0,0,73,0,0,0,
40,1969,03,23,1969-03-23,10:20:00,3,TX,48,6,0.0,0,0,0.0,0.0,29.88,-93.9,0.0,0.0,0,0,0,0,0,245,0,0,0,
41,1969,03,23,1969-03-23,13:00:00,3,LA,22,4,61.0,0,0,0.0,0.0,30.58,-91.5,0.0,0.0,0,0,0,0,0,77,0,0,0,
42,1969,03,23,1969-03-23,13:15:00,3,LA,22,5,55.0,0,0,0.0,0.0,30.18,-92.68,0.0,0.0,0,0,0,0,0,53,0,0,0,
43,1969,03,23,1969-03-23,18:50:00,3,AR,5,6,0.0,0,0,0.0,0.0,35.28,-91.9,0.0,0.0,0,0,0,0,0,145,0,0,0,
44,1969,03,23,1969-03-23,20:08:00,3,AL,1,1,0.0,0,0,0.0,0.0,33.38,-87.0,0.0,0.0,0,0,0,0,0,73,0,0,0,
45,1969,03,23,1969-03-23,20:15:00,3,AL,1,2,0.0,0,0,0.0,0.0,33.58,-86.78,0.0,0.0,0,0,0,0,0,73,0,0,0,
46,1969,03,23,1969-03-23,20:25:00,3,AL,1,3,0.0,0,0,0.0,0.0,32.28,-87.0,0.0,0.0,0,0,0,0,0,47,0,0,0,
47,1969,03,23,1969-03-23,20:30:00,3,AL,1,4,0.0,0,0,0.0,0.0,33.28,-86.28,0.0,0.0,0,0,0,0,0,121,0,0,0,
48,1969,03,24,1969-03-24,14:45:00,3,KY,21,5,0.0,0,0,0.0,0.0,37.28,-82.58,0.0,0.0,0,0,0,0,0,195,0,0,0,
49,1969,03,24,1969-03-24,17:30:00,3,TN,47,1,0.0,0,0,0.0,0.0,35.78,-84.0,0.0,0.0,0,0,0,0,0,9,0,0,0,
50,1969,03,24,1969-03-24,18:00:00,3,TN,47,2,0.0,0,0,0.0,0.0,35.38,-84.28,0.0,0.0,0,0,0,0,0,123,0,0,0,
51,1969,03,24,1969-03-24,18:00:00,3,TN,47,3,0.0,0,0,0.0,0.0,35.7,-83.5,0.0,0.0,0,0,0,0,0,155,0,0,0,
52,1969,03,24,1969-03-24,23:00:00,3,RI,44,1,0.0,0,0,0.0,0.0,41.7,-71.4,0.0,0.0,0,0,0,0,0,3,0,0,0,
53,1969,03,25,1969-03-25,09:31:00,3,MA,25,1,51.0,0,0,0.0,0.0,42.38,-71.0,0.0,0.0,0,0,0,0,0,25,0,0,0,
54,1969,03,31,1969-03-31,16:00:00,3,UT,49,1,50.0,0,0,0.0,0.0,39.28,-112.58,0.0,0.0,0,0,0,0,0,27,0,0,0,
55,1969,04,04,1969-04-04,16:20:00,3,KS,20,1,60.0,0,0,0.0,0.0,37.7,-95.5,0.0,0.0,0,0,0,0,0,133,0,0,0,
56,1969,04,04,1969-04-04,16:47:00,3,KS,20,2,52.0,0,0,0.0,0.0,39.08,-95.9,0.0,0.0,0,0,0,0,0,177,0,0,0,
57,1969,04,04,1969-04-04,18:00:00,3,MO,29,1,0.0,0,0,0.0,0.0,39.5,-92.18,0.0,0.0,0,0,0,0,0,137,0,0,0,
58,1969,04,04,1969-04-04,20:00:00,3,MO,29,2,0.0,0,0,0.0,0.0,39.2,-90.78,0.0,0.0,0,0,0,0,0,113,0,0,0,
59,1969,04,04,1969-04-04,20:35:00,3,IL,17,1,56.0,0,0,0.0,0.0,39.7,-90.18,0.0,0.0,0,0,0,0,0,137,0,0,0,
60,1969,04,04,1969-04-04,22:14:00,3,MO,29,3,51.0,0,0,0.0,0.0,37.78,-92.08,0.0,0.0,0,0,0,0,0,169,0,0,0,
61,1969,04,05,1969-04-05,07:20:00,3,MS,28,2,0.0,0,0,0.0,0.0,31.7,-89.08,0.0,0.0,0,0,0,0,0,67,0,0,0,
62,1969,04,06,1969-04-06,19:00:00,3,UT,49,2,0.0,0,0,0.0,0.0,38.58,-109.58,0.0,0.0,0,0,0,0,0,19,0,0,0,
63,1969,04,07,1969-04-07,14:40:00,3,NE,31,1,52.0,0,0,0.0,0.0,42.0,-101.0,0.0,0.0,0,0,0,0,0,91,0,0,0,
64,1969,04,08,1969-04-08,09:00:00,3,MN,27,1,65.0,0,0,0.0,0.0,46.38,-95.08,0.0,0.0,0,0,0,0,0,159,0,0,0,
65,1969,04,09,1969-04-09,03:00:00,3,MO,29,4,0.0,0,0,0.0,0.0,38.78,-90.4,0.0,0.0,0,0,0,0,0,189,0,0,0,
66,1969,04,09,1969-04-09,21:00:00,3,AR,5,7,0.0,0,0,0.0,0.0,34.5,-93.08,0.0,0.0,0,0,0,0,0,51,0,0,0,
67,1969,04,11,1969-04-11,01:40:00,3,TX,48,7,0.0,0,0,0.0,0.0,31.9,-102.4,0.0,0.0,0,0,0,0,0,135,0,0,0,
68,1969,04,11,1969-04-11,09:10:00,3,TX,48,8,62.0,0,0,0.0,0.0,28.88,-96.9,0.0,0.0,0,0,0,0,0,469,0,0,0,
69,1969,04,11,1969-04-11,18:00:00,3,TX,48,9,50.0,0,0,0.0,0.0,29.38,-100.78,0.0,0.0,0,0,0,0,0,271,0,0,0,
70,1969,04,11,1969-04-11,22:00:00,3,TX,48,10,50.0,0,0,0.0,0.0,31.78,-103.18,0.0,0.0,0,0,0,0,0,495,0,0,0,
71,1969,04,12,1969-04-12,05:29:00,3,TX,48,11,52.0,0,0,0.0,0.0,28.88,-96.9,0.0,0.0,0,0,0,0,0,469,0,0,0,
72,1969,04,13,1969-04-13,02:30:00,3,MS,28,3,0.0,0,0,0.0,0.0,30.78,-89.58,0.0,0.0,0,0,0,0,0,109,0,0,0,
73,1969,04,13,1969-04-13,03:00:00,3,MS,28,4,0.0,0,0,0.0,0.0,31.2,-90.0,0.0,0.0,0,0,0,0,0,147,0,0,0,
74,1969,04,13,1969-04-13,04:45:00,3,MS,28,5,0.0,0,0,0.0,0.0,31.6,-89.68,0.0,0.0,0,0,0,0,0,31,0,0,0,
75,1969,04,13,1969-04-13,13:00:00,3,MS,28,6,0.0,0,0,0.0,0.0,32.28,-90.4,0.0,0.0,0,0,0,0,0,49,0,0,0,
76,1969,04,15,1969-04-15,21:50:00,3,KS,20,3,0.0,0,0,0.0,0.0,38.5,-100.5,0.0,0.0,0,0,0,0,0,101,0,0,0,
77,1969,04,16,1969-04-16,02:13:00,3,KS,20,4,53.0,0,0,0.0,0.0,39.5,-97.68,0.0,0.0,0,0,0,0,0,29,0,0,0,
78,1969,04,16,1969-04-16,15:25:00,3,OK,40,2,0.0,0,0,0.0,0.0,36.78,-98.28,0.0,0.0,0,0,0,0,0,3,0,0,0,
79,1969,04,16,1969-04-16,16:00:00,3,OK,40,3,0.0,0,0,0.0,0.0,36.28,-98.5,0.0,0.0,0,0,0,0,0,93,0,0,0,
80,1969,04,16,1969-04-16,17:37:00,3,OK,40,4,0.0,0,0,0.0,0.0,36.58,-97.9,0.0,0.0,0,0,0,0,0,47,0,0,0,
81,1969,04,16,1969-04-16,17:37:00,3,KS,20,5,50.0,0,0,0.0,0.0,39.08,-95.58,0.0,0.0,0,0,0,0,0,177,0,0,0,
82,1969,04,16,1969-04-16,18:10:00,3,KS,20,6,80.0,0,0,0.0,0.0,38.28,-96.18,0.0,0.0,0,0,0,0,0,111,0,0,0,
83,1969,04,16,1969-04-16,19:00:00,3,MO,29,5,55.0,0,0,0.0,0.0,37.2,-94.5,0.0,0.0,0,0,0,0,0,97,0,0,0,
84,1969,04,16,1969-04-16,20:00:00,3,KS,20,7,50.0,0,0,0.0,0.0,39.08,-95.58,0.0,0.0,0,0,0,0,0,177,0,0,0,
85,1969,04,16,1969-04-16,20:45:00,3,TX,48,12,0.0,0,0,0.0,0.0,32.58,-97.5,0.0,0.0,0,0,0,0,0,439,0,0,0,
86,1969,04,17,1969-04-17,13:54:00,3,MS,28,7,0.0,0,0,0.0,0.0,33.5,-90.18,0.0,0.0,0,0,0,0,0,83,0,0,0,
87,1969,04,17,1969-04-17,14:00:00,3,MS,28,8,55.0,0,0,0.0,0.0,33.5,-90.18,0.0,0.0,0,0,0,0,0,83,0,0,0,
88,1969,04,17,1969-04-17,15:00:00,3,WI,55,1,0.0,0,0,0.0,0.0,43.0,-87.9,0.0,0.0,0,0,0,0,0,79,0,0,0,
89,1969,04,17,1969-04-17,16:30:00,3,MI,26,1,0.0,0,0,0.0,0.0,42.5,-85.58,0.0,0.0,0,0,0,0,0,5,0,0,0,
90,1969,04,17,1969-04-17,19:20:00,3,MS,28,9,0.0,0,0,0.0,0.0,32.0,-89.9,0.0,0.0,0,0,0,0,0,127,0,0,0,
91,1969,04,17,1969-04-17,20:20:00,3,OH,39,2,0.0,0,0,0.0,0.0,39.38,-84.58,0.0,0.0,0,0,0,0,0,17,0,0,0,
92,1969,04,17,1969-04-17,22:30:00,3,AL,1,5,0.0,0,0,0.0,0.0,33.38,-87.0,0.0,0.0,0,0,0,0,0,73,0,0,0,
93,1969,04,18,1969-04-18,09:30:00,3,GA,13,5,0.0,0,0,0.0,0.0,30.78,-83.28,0.0,0.0,0,0,0,0,0,185,0,0,0,
94,1969,04,18,1969-04-18,11:45:00,3,TN,47,4,0.0,0,0,0.0,0.0,35.78,-84.0,0.0,0.0,0,0,0,0,0,9,0,0,0,
95,1969,04,18,1969-04-18,12:15:00,3,SC,45,1,0.0,0,0,0.0,0.0,33.78,-81.9,0.0,0.0,0,0,0,0,0,37,0,0,0,
96,1969,04,18,1969-04-18,12:30:00,3,WV,54,3,52.0,0,0,0.0,0.0,38.38,-81.58,0.0,0.0,0,0,0,0,0,39,0,0,0,
97,1969,04,18,1969-04-18,13:00:00,3,WV,54,4,0.0,0,0,0.0,0.0,38.88,-81.08,0.0,0.0,0,0,0,0,0,13,0,0,0,
98,1969,04,18,1969-04-18,13:00:00,3,WV,54,5,0.0,0,0,0.0,0.0,38.88,-81.58,0.0,0.0,0,0,0,0,0,35,0,0,0,
99,1969,04,18,1969-04-18,13:00:00,3,WV,54,6,0.0,0,0,0.0,0.0,39.7,-80.9,0.0,0.0,0,0,0,0,0,0,0,0,0,
100,1969,04,18,1969-04-18,14:00:00,3,KY,21,6,0.0,0,0,0.0,0.0,37.7,-82.78,0.0,0.0,0,0,0,0,0,71,0,0,0,
101,1969,04,18,1969-04-18,15:00:00,3,KY,21,7,0.0,0,0,0.0,0.0,37.5,-82.5,0.0,0.0,0,0,0,0,0,195,0,0,0,
102,1969,04,18,1969-04-18,15:00:00,3,KY,21,8,0.0,0,0,0.0,0.0,37.88,-82.5,0.0,0.0,0,0,0,0,0,0,0,0,0,
103,1969,04,18,1969-04-18,15:25:00,3,NC,37,1,0.0,0,0,0.0,0.0,34.7,-79.18,0.0,0.0,0,0,0,0,0,155,0,0,0,
104,1969,04,18,1969-04-18,15:45:00,3,SC,45,2,0.0,0,0,0.0,0.0,33.88,-81.9,0.0,0.0,0,0,0,0,0,37,0,0,0,
105,1969,04,18,1969-04-18,16:30:00,3,KY,21,9,0.0,0,0,0.0,0.0,36.78,-84.5,0.0,0.0,0,0,0,0,0,147,0,0,0,
106,1969,04,19,1969-04-19,20:12:00,3,TX,48,13,74.0,0,0,0.0,0.0,31.4,-100.5,0.0,0.0,0,0,0,0,0,451,0,0,0,
107,1969,04,21,1969-04-21,12:45:00,3,WI,55,2,78.0,0,0,0.0,0.0,44.5,-89.58,0.0,0.0,0,0,0,0,0,97,0,0,0,
108,1969,04,21,1969-04-21,13:05:00,3,IL,17,2,70.0,0,0,0.0,0.0,42.0,-88.28,0.0,0.0,0,0,0,0,0,89,0,0,0,
109,1969,04,21,1969-04-21,14:00:00,3,IN,18,1,0.0,0,0,0.0,0.0,41.58,-87.18,0.0,0.0,0,0,0,0,0,127,0,0,0,
110,1969,04,21,1969-04-21,14:20:00,3,IL,17,3,0.0,0,0,0.0,0.0,41.28,-88.78,0.0,0.0,0,0,0,0,0,99,0,0,0,
111,1969,04,21,1969-04-21,16:28:00,3,MI,26,2,54.0,0,0,0.0,0.0,42.7,-83.28,0.0,0.0,0,0,0,0,0,125,0,0,0,
112,1969,04,21,1969-04-21,16:55:00,3,IA,19,1,0.0,0,0,0.0,0.0,42.38,-90.78,0.0,0.0,0,0,0,0,0,61,0,0,0,
113,1969,04,21,1969-04-21,17:30:00,3,OH,39,3,0.0,0,0,0.0,0.0,41.38,-81.78,0.0,0.0,0,0,0,0,0,35,0,0,0,
114,1969,04,22,1969-04-22,15:45:00,3,UT,49,3,0.0,0,0,0.0,0.0,39.2,-111.8,0.0,0.0,0,0,0,0,0,39,0,0,0,
115,1969,04,22,1969-04-22,16:44:00,3,VA,51,1,50.0,0,0,0.0,0.0,38.78,-77.0,0.0,0.0,0,0,0,0,0,0,0,0,0,
116,1969,04,23,1969-04-23,12:33:00,3,MS,28,10,0.0,0,0,0.0,0.0,30.58,-88.4,0.0,0.0,0,0,0,0,0,0,0,0,0,
117,1969,04,23,1969-04-23,13:25:00,3,AL,1,6,0.0,0,0,0.0,0.0,30.28,-88.28,0.0,0.0,0,0,0,0,0,0,0,0,0,
118,1969,04,23,1969-04-23,15:15:00,3,MT,30,1,50.0,0,0,0.0,0.0,46.58,-112.0,0.0,0.0,0,0,0,0,0,43,0,0,0,
119,1969,04,23,1969-04-23,17:30:00,3,MT,30,2,0.0,0,0,0.0,0.0,48.2,-114.08,0.0,0.0,0,0,0,0,0,29,0,0,0,
120,1969,04,23,1969-04-23,21:00:00,3,NM,35,1,0.0,0,0,0.0,0.0,34.38,-103.18,0.0,0.0,0,0,0,0,0,9,0,0,0,
121,1969,04,23,1969-04-23,21:00:00,3,NM,35,2,50.0,0,0,0.0,0.0,34.38,-103.18,0.0,0.0,0,0,0,0,0,9,0,0,0,
122,1969,04,24,1969-04-24,04:00:00,3,MT,30,3,50.0,0,0,0.0,0.0,45.28,-112.58,0.0,0.0,0,0,0,0,0,1,0,0,0,
123,1969,04,24,1969-04-24,17:00:00,3,FL,12,12,0.0,0,0,0.0,0.0,26.2,-80.18,0.0,0.0,0,0,0,0,0,11,0,0,0,
124,1969,04,26,1969-04-26,18:00:00,3,KS,20,8,0.0,0,0,0.0,0.0,39.0,-94.78,0.0,0.0,0,0,0,0,0,91,0,0,0,
125,1969,04,26,1969-04-26,18:05:00,3,MO,29,6,50.0,0,0,0.0,0.0,39.08,-94.58,0.0,0.0,0,0,0,0,0,95,0,0,0,
126,1969,04,26,1969-04-26,18:10:00,3,KS,20,9,0.0,0,0,0.0,0.0,38.78,-95.0,0.0,0.0,0,0,0,0,0,91,0,0,0,
127,1969,04,26,1969-04-26,18:20:00,3,KS,20,10,0.0,0,0,0.0,0.0,38.78,-94.68,0.0,0.0,0,0,0,0,0,91,0,0,0,
128,1969,04,26,1969-04-26,19:30:00,3,KS,20,11,50.0,0,0,0.0,0.0,38.28,-96.18,0.0,0.0,0,0,0,0,0,111,0,0,0,
129,1969,04,26,1969-04-26,20:00:00,3,KS,20,12,0.0,0,0,0.0,0.0,38.08,-96.18,0.0,0.0,0,0,0,0,0,73,0,0,0,
130,1969,04,26,1969-04-26,21:00:00,3,KS,20,13,0.0,0,0,0.0,0.0,37.28,-95.28,0.0,0.0,0,0,0,0,0,99,0,0,0,
131,1969,04,26,1969-04-26,22:37:00,3,AR,5,8,0.0,0,0,0.0,0.0,36.28,-94.18,0.0,0.0,0,0,0,0,0,7,0,0,0,
132,1969,04,27,1969-04-27,05:45:00,3,TX,48,14,0.0,0,0,0.0,0.0,33.08,-96.08,0.0,0.0,0,0,0,0,0,231,0,0,0,
133,1969,04,27,1969-04-27,06:00:00,3,TX,48,15,0.0,0,0,0.0,0.0,33.7,-95.4,0.0,0.0,0,0,0,0,0,277,0,0,0,
134,1969,04,27,1969-04-27,06:25:00,3,TX,48,16,61.0,0,0,0.0,0.0,33.08,-95.58,0.0,0.0,0,0,0,0,0,223,0,0,0,
135,1969,04,27,1969-04-27,07:00:00,3,TX,48,17,50.0,0,0,0.0,0.0,32.78,-97.28,0.0,0.0,0,0,0,0,0,439,0,0,0,
136,1969,04,27,1969-04-27,15:00:00,3,MS,28,11,0.0,0,0,0.0,0.0,32.88,-90.9,0.0,0.0,0,0,0,0,0,125,0,0,0,
137,1969,04,27,1969-04-27,15:15:00,3,MS,28,12,0.0,0,0,0.0,0.0,34.28,-90.5,0.0,0.0,0,0,0,0,0,27,0,0,0,
138,1969,04,27,1969-04-27,16:10:00,3,MS,28,13,0.0,0,0,0.0,0.0,33.0,-90.28,0.0,0.0,0,0,0,0,0,51,0,0,0,
139,1969,04,27,1969-04-27,19:30:00,3,MI,26,3,0.0,0,0,0.0,0.0,42.28,-84.18,0.0,0.0,0,0,0,0,0,75,0,0,0,
140,1969,04,29,1969-04-29,13:00:00,3,SC,45,3,0.0,0,0,0.0,0.0,33.78,-79.4,0.0,0.0,0,0,0,0,0,89,0,0,0,
141,1969,05,02,1969-05-02,23:58:00,3,NE,31,2,50.0,0,0,0.0,0.0,41.08,-103.0,0.0,0.0,0,0,0,0,0,33,0,0,0,
142,1969,05,03,1969-05-03,13:40:00,3,FL,12,13,0.0,0,0,0.0,0.0,27.7,-82.5,0.0,0.0,0,0,0,0,0,57,0,0,0,
143,1969,05,03,1969-05-03,19:17:00,3,MN,27,2,65.0,0,0,0.0,0.0,45.58,-95.9,0.0,0.0,0,0,0,0,0,149,0,0,0,
144,1969,05,04,1969-05-04,14:00:00,3,TX,48,18,52.0,0,0,0.0,0.0,32.08,-100.18,0.0,0.0,0,0,0,0,0,399,0,0,0,
145,1969,05,04,1969-05-04,14:58:00,3,TX,48,19,0.0,0,0,0.0,0.0,34.5,-99.9,0.0,0.0,0,0,0,0,0,197,0,0,0,
146,1969,05,04,1969-05-04,16:50:00,3,OK,40,5,52.0,0,0,0.0,0.0,35.38,-97.58,0.0,0.0,0,0,0,0,0,109,0,0,0,
147,1969,05,05,1969-05-05,07:25:00,3,TX,48,20,52.0,0,0,0.0,0.0,31.1,-97.68,0.0,0.0,0,0,0,0,0,27,0,0,0,
148,1969,05,05,1969-05-05,13:05:00,3,LA,22,6,0.0,0,0,0.0,0.0,30.78,-93.28,0.0,0.0,0,0,0,0,0,11,0,0,0,
149,1969,05,05,1969-05-05,13:23:00,3,LA,22,7,60.0,0,0,0.0,0.0,31.1,-93.08,0.0,0.0,0,0,0,0,0,115,0,0,0,
150,1969,05,05,1969-05-05,13:30:00,3,LA,22,8,65.0,0,0,0.0,0.0,31.1,-93.28,0.0,0.0,0,0,0,0,0,115,0,0,0,
151,1969,05,05,1969-05-05,14:15:00,3,LA,22,9,54.0,0,0,0.0,0.0,31.28,-92.58,0.0,0.0,0,0,0,0,0,79,0,0,0,
152,1969,05,05,1969-05-05,14:30:00,3,LA,22,10,71.0,0,0,0.0,0.0,31.4,-92.28,0.0,0.0,0,0,0,0,0,79,0,0,0,
153,1969,05,06,1969-05-06,10:30:00,3,TX,48,21,0.0,0,0,0.0,0.0,34.2,-99.28,0.0,0.0,0,0,0,0,0,487,0,0,0,
154,1969,05,06,1969-05-06,19:00:00,3,OK,40,6,0.0,0,0,0.0,0.0,35.08,-96.78,0.0,0.0,0,0,0,0,0,125,0,0,0,
155,1969,05,07,1969-05-07,03:28:00,3,AR,5,9,0.0,0,0,0.0,0.0,33.5,-94.0,0.0,0.0,0,0,0,0,0,91,0,0,0,
156,1969,05,07,1969-05-07,09:55:00,3,LA,22,11,0.0,0,0,0.0,0.0,31.4,-92.28,0.0,0.0,0,0,0,0,0,79,0,0,0,
157,1969,05,07,1969-05-07,12:00:00,3,LA,22,12,86.0,0,0,0.0,0.0,29.38,-91.28,0.0,0.0,0,0,0,0,0,0,0,0,0,
158,1969,05,07,1969-05-07,12:00:00,3,KS,20,14,0.0,0,0,0.0,0.0,39.0,-95.78,0.0,0.0,0,0,0,0,0,177,0,0,0,
159,1969,05,07,1969-05-07,12:45:00,3,TX,48,22,0.0,0,0,0.0,0.0,32.5,-96.9,0.0,0.0,0,0,0,0,0,139,0,0,0,
160,1969,05,07,1969-05-07,17:00:00,3,MO,29,7,0.0,0,0,0.0,0.0,40.38,-93.58,0.0,0.0,0,0,0,0,0,129,0,0,0,
161,1969,05,07,1969-05-07,17:00:00,3,MO,29,8,0.0,0,0,0.0,0.0,40.5,-93.4,0.0,0.0,0,0,0,0,0,129,0,0,0,
162,1969,05,08,1969-05-08,01:10:00,3,KS,20,15,0.0,0,0,0.0,0.0,37.28,-95.68,0.0,0.0,0,0,0,0,0,125,0,0,0,
163,1969,05,08,1969-05-08,07:35:00,3,TX,48,23,0.0,0,0,0.0,0.0,30.28,-98.4,0.0,0.0,0,0,0,0,0,31,0,0,0,
164,1969,05,08,1969-05-08,09:15:00,3,TX,48,24,0.0,0,0,0.0,0.0,29.48,-98.5,0.0,0.0,0,0,0,0,0,29,0,0,0,
165,1969,05,08,1969-05-08,15:30:00,3,PA,42,1,0.0,0,0,0.0,0.0,40.0,-78.5,0.0,0.0,0,0,0,0,0,9,0,0,0,
166,1969,05,08,1969-05-08,17:00:00,3,OH,39,4,0.0,0,0,0.0,0.0,40.08,-82.58,0.0,0.0,0,0,0,0,0,89,0,0,0,
