om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,mt
613445,2016,01,06,2016-01-06,04:00:00,3,AZ,4,0,50.0,0,0,5000.0,0.0,33.6,-112.29,33.6,-112.29,0,0,0,0,0,13,0,0,0,EG
613446,2016,01,06,2016-01-06,04:30:00,3,AZ,4,0,52.0,0,0,4000.0,0.0,33.58,-111.93,33.58,-111.93,0,0,0,0,0,13,0,0,0,EG
613447,2016,01,06,2016-01-06,12:56:00,3,CA,6,0,52.0,0,0,0.0,0.0,34.3971,-118.9214,34.3932,-118.9202,0,0,0,0,0,111,0,0,0,EG
613448,2016,01,06,2016-01-06,14:45:00,3,CA,6,0,52.0,0,0,0.0,0.0,33.793,-117.7036,33.793,-117.7036,0,0,0,0,0,59,0,0,0,MG
613449,2016,01,06,2016-01-06,15:00:00,3,CA,6,0,48.0,0,0,5000.0,0.0,33.3901,-117.5947,33.3901,-117.5947,0,0,0,0,0,59,0,0,0,EG
613450,2016,01,06,2016-01-06,15:15:00,3,CA,6,0,56.0,0,0,80000.0,0.0,33.2855,-117.214,33.2855,-117.214,0,0,0,0,0,73,0,0,0,EG
613451,2016,01,06,2016-01-06,16:45:00,3,CA,6,0,43.0,0,0,500.0,0.0,33.1896,-117.244,33.1896,-117.244,0,0,0,0,0,73,0,0,0,EG
613452,2016,01,06,2016-01-06,16:50:00,3,CA,6,0,54.0,0,0,0.0,0.0,33.1133,-117.3088,33.1133,-117.3088,0,0,0,0,0,73,0,0,0,MG
613453,2016,01,06,2016-01-06,17:00:00,3,CA,6,0,52.0,0,0,60000.0,0.0,33.22,-117.25,33.22,-117.25,0,0,0,0,0,73,0,0,0,EG
613454,2016,01,06,2016-01-06,17:00:00,3,CA,6,0,48.0,0,0,20000.0,0.0,32.9462,-117.1002,32.979,-117.0257,0,0,0,0,0,73,0,0,0,EG
613455,2016,01,06,2016-01-06,17:00:00,3,CA,6,0,50.0,0,0,50000.0,0.0,32.8744,-117.1809,32.8744,-117.1809,0,0,0,0,0,73,0,0,0,EG
613456,2016,01,08,2016-01-08,20:22:00,3,LA,22,0,56.0,0,0,0.0,0.0,32.343,-93.5015,32.343,-93.5015,0,0,0,0,0,15,0,0,0,EG
613457,2016,01,08,2016-01-08,20:25:00,3,LA,22,0,50.0,0,0,0.0,0.0,32.3476,-93.47,32.3476,-93.47,0,0,0,0,0,15,0,0,0,EG
613458,2016,01,08,2016-01-08,20:30:00,3,LA,22,0,50.0,0,0,0.0,0.0,32.33,-93.3965,32.33,-93.3965,0,0,0,0,0,13,0,0,0,EG
613459,2016,01,08,2016-01-08,20:52:00,3,LA,22,0,56.0,0,0,0.0,0.0,32.41,-93.23,32.41,-93.23,0,0,0,0,0,13,0,0,0,EG
613460,2016,01,09,2016-01-09,12:45:00,3,MS,28,0,65.0,0,0,0.0,0.0,34.9045,-89.6327,34.9058,-89.6324,0,0,0,0,0,93,0,0,0,EG
613461,2016,01,09,2016-01-09,17:40:00,3,FL,12,0,50.0,0,0,0.0,0.0,26.5327,-82.0881,26.5327,-82.0881,0,0,0,0,0,71,0,0,0,EG
613462,2016,01,09,2016-01-09,18:35:00,3,FL,12,0,59.0,0,0,0.0,0.0,26.49,-81.96,26.49,-81.96,0,0,0,0,0,71,0,0,0,EG
613463,2016,01,13,2016-01-13,16:00:00,3,CA,6,0,52.0,0,0,0.0,0.0,40.35,-122.19,40.35,-122.19,0,0,0,0,0,103,0,0,0,MG
613464,2016,01,13,2016-01-13,16:00:00,3,CA,6,0,83.0,0,0,5000.0,0.0,40.0467,-122.1145,40.0467,-122.1145,0,0,0,0,0,103,0,0,0,EG
613465,2016,01,13,2016-01-13,16:00:00,3,CA,6,0,83.0,0,0,1000.0,0.0,40.0334,-122.1072,40.0334,-122.1072,0,0,0,0,0,103,0,0,0,EG
613466,2016,01,14,2016-01-14,22:45:00,3,LA,22,0,65.0,0,0,0.0,0.0,29.1,-90.2,29.1,-90.2,0,0,0,0,0,57,0,0,0,EG
613467,2016,01,15,2016-01-15,04:12:00,3,FL,12,0,50.0,0,0,2000.0,0.0,29.855,-85.25,29.855,-85.25,0,0,0,0,0,45,0,0,0,EG
